price3rsiUSD,fee_to_reward3stdUSD,difficulty14var,transactions7var,price7rocUSD,price3trxUSD,size90roc,transactions3var,price3rocUSD,activeaddresses7trx,price30rocUSD,price7rsiUSD,size90mom,confirmationtime30sma,price3momUSD,size90sma,mediantransactionvalue14rocUSD,hashrate30mom,mediantransactionvalue14momUSD,price14rsiUSD,fee_to_rewardUSD,price7momUSD,hashrate14trx,price30rsiUSD,activeaddresses,mediantransactionvalueUSD,top100cap90rsi,fee_to_reward14emaUSD,priceUSD,transactionvalueUSD,size3sma,hashrate7std,confirmationtime14wma,median_transaction_feeUSD,confirmationtime3ema,confirmationtime,category
53.894,0.111,5.25679609393531e+16,50398668.0,-7.939,-1.592,-6.278,9808741.0,-7.36,1.494,-33.299,45.19600000000001,-15605.0,8.376,-45.524,185920.0,38.27,9018821527406750.0,60.485,40.883,0.32299999999999995,-49.41,1.634,43.041,201441,218.533,50.49,0.338,572.999,5374.0,246793.0,2268168625798394.0,8.253,0.0573,8.151,7.826,1
56.789,0.118,4.33792670330051e+16,50268682.0,-2.885,-0.514,-16.877,15440065.0,1.759,1.506,-27.291,46.846,-42186.0,8.318999999999999,10.03,185451.0,-10.789,1.06858379318097e+16,-19.354,41.897,0.307,-17.238,1.607,43.515,184914,160.041,50.143,0.333,580.375,4585.0,240760.0,2675633617378100.0,8.184,0.058,7.905,7.66,0
48.855,0.047,4.1209200794581e+16,50355889.0,0.456,-0.141,18.133,1557175.0,13.577,1.48,-31.239,44.17,36310.0,8.269,67.857,185854.0,3.341,1.42489428244896e+16,6.222,40.603,0.362,2.576,1.606,42.879,196558,192.43400000000003,49.753,0.337,567.6569999999998,4616.0,225756.0,3793107688351200.0,8.158,0.0568,7.93,7.956,0
43.434,0.048,5.77926336860754e+16,38307051.0,-3.151,-0.195,38.423,11356068.0,-2.254,1.286,-31.079,42.485,72492.0,8.329,-12.916,186660.0,10.382,1.31556598331732e+16,15.581,39.815,0.349,-18.222,1.605,42.496,181806,165.668,49.69600000000001,0.339,560.0830000000002,7155.0,235162.0,3017489897084645.0,8.401,0.056,8.965,10.0,1
44.659,0.045,5.98209778058076e+16,49633381.0,-9.286,-0.229,3.553,30890596.0,-3.323,0.8390000000000001,-31.951,42.823,8206.0,8.411,-19.285,186751.0,1.545,8098999876778765.0,2.144,39.982,0.309,-57.433,1.575,42.566,159534,140.908,49.747,0.335,561.09,5415.0,245632.0,3002742871209954.0,8.66,0.0561,9.625,10.286,1
77.03399999999998,0.132,7.91475523320177e+16,65181764.0,6.042000000000002,0.7509999999999999,79.30199999999998,107871108.0,6.544,1.03,-27.876,55.952,146979.0,8.482000000000001,37.15,188384.0,56.966,6360849561473940.0,81.286,46.869,0.465,34.461,1.517,45.56399999999999,237402,223.978,49.29,0.35200000000000004,604.807,8048.0,277554.0,3153737847384100.0,8.817,0.0605,9.678,9.73,1
90.669,0.147,9.37854865742131e+16,79691632.0,35.576,2.862,53.447,155428200.0,20.983,1.3869999999999998,-18.917,69.54,124441.0,8.546,117.523,189767.0,64.128,7427177148594723.0,88.72399999999998,55.938,0.465,177.80599999999995,1.442,50.054,232504,227.079,50.293,0.3670000000000001,677.6060000000001,8090.0,309591.0,3237259422443800.0,8.961,0.0678,9.671,9.664,0
76.13600000000002,0.093,1.03619311844809e+17,79395897.0,15.533,3.27,18.991,26575872.0,17.985,1.465,-18.965,64.56,45230.0,8.588,100.912,190269.0,10.404000000000002,9049771311650710.0,16.543,53.817,0.3670000000000001,89.00299999999999,1.385,49.155,202159,175.55200000000005,50.837,0.3670000000000001,662.002,6134.0,324327.0,2940138828972200.0,9.04,0.0662,9.451,9.231,0
75.382,0.109,1.086490281438e+17,79455286.0,13.953,2.803,45.055,39052618.0,9.349,1.339,-19.12,64.336,76096.0,8.587,56.54600000000001,191115.0,-14.043,1.11132315008179e+16,-25.95,53.726000000000006,0.339,80.97800000000002,1.3330000000000002,49.117,195791,158.835,51.063,0.363,661.3530000000002,5746.0,295217.0,2972344751480133.0,8.978,0.0661,8.887,8.324,0
52.399,0.029,1.08874635471196e+17,79366910.0,13.129,1.722,51.151,763978.0,-5.227,1.008,-22.656,57.478,84251.0,8.59,-35.421,192051.0,-40.834,1.1443072453485e+16,-100.469,50.978,0.334,74.529,1.314,47.985,181085,145.575,41.223,0.359,642.185,21380.0,259114.0,3685761444673533.0,8.961,0.0642,8.781,8.675,0
34.09,0.056,1.04296133826994e+17,76811288.0,10.64,0.463,75.15899999999998,10965589.0,-6.393,0.5539999999999999,-22.573,50.153,90543.0,8.612,-42.325,193057.0,9.51,1.08100564191398e+16,16.153,47.881,0.277,59.594,1.308,46.678,171425,185.998,41.459,0.348,619.677,15017.0,234988.0,4256678152530435.0,8.937999999999997,0.062,8.676,8.571,1
44.224,0.055,9.49135232111923e+16,56805686.0,11.832,-0.085,15.753,18900384.0,-5.122000000000001,0.131,-13.796,52.596,27175.0,8.571,-33.873000000000005,193359.0,-5.879,9696450265135200.0,-10.348,49.037,0.274,66.39,1.2990000000000002,47.194,173671,165.665,40.461,0.339,627.479,9490.0,219888.0,4171283405486000.0,8.84,0.0627,8.36,8.045,1
48.518,0.151,8.07268036237865e+16,44124341.0,4.215,-0.208,45.083,13602509.0,-1.851,0.066,-9.525,53.556,86416.0,8.629,-11.884,194319.0,-21.876,9121049481946340.0,-44.74,49.473,0.436,25.495,1.286,47.38399999999999,208180,159.774,36.796,0.35100000000000003,630.3009999999998,13691.0,229600.0,3508784192811315.0,8.962,0.063,9.012,9.664,0
41.152,0.132,6.17359750647849e+16,20235015.0,-7.627000000000002,-0.277,28.332,33581170.0,1.009,0.018000000000000002,-7.439,51.664,55487.0,8.567,6.25,194935.0,-43.734,9200342093033080.0,-113.757,48.776,0.364,-51.679,1.256,47.112,190830,146.355,36.816,0.353,625.927,8140.0,243039.0,2146989387843620.0,8.918,0.0626,8.792,8.571,1
62.652,0.068,3.79410375341875e+16,24951578.0,-3.779,-0.052000000000000005,40.465,6390370.0,1.515,0.08900000000000001,-3.4410000000000003,56.226000000000006,68989.0,8.523,9.505,195702.0,-30.034,1.3623752765932e+16,-65.634,50.669,0.363,-25.018,1.229,47.895,203575,152.899,37.058,0.354,636.984,9181.0,256302.0,2020007670662800.0,8.791,0.0637,8.352,7.912000000000001,1
65.721,0.002,2.16177996136509e+16,25650424.0,-3.412,0.14,44.918,2652810.0,1.347,0.116,-3.423,57.0,79577.0,8.527000000000001,8.488999999999999,196586.0,-14.388,1.53757485631205e+16,-23.027,50.987,0.361,-22.562,1.247,48.025,193770,137.014,37.139,0.355,638.79,6621.0,249182.0,3934767541823000.0,8.792,0.0639,8.62,8.889,0
46.934,0.045,2.14729158988329e+16,25234278.0,-1.442,0.098,82.86399999999998,5469305.0,1.118,0.109,-0.184,53.423,138560.0,8.618,6.997000000000001,198126.0,-46.737,8967370676326771.0,-89.93700000000003,49.861,0.41,-9.261,1.228,47.62600000000001,192350,102.496,37.234,0.363,632.924,5614.0,267330.0,4216365534034600.0,9.04,0.0633,9.724,10.827,0
42.409,0.121,3.02843161036943e+16,34724925.0,1.902,0.006999999999999999,8.195,29757205.0,-0.867,-0.28300000000000003,9.83,52.467,14090.0,8.639,-5.52,198282.0,-40.386,1.01592359132248e+16,-66.907,49.567,0.265,11.788,1.212,47.524,146940,98.761,37.173,0.349,631.464,6056.0,249509.0,4344706762633200.0,8.981,0.0631,9.226,8.727,1
43.438,0.127,3.71693373163971e+16,41952097.0,0.664,-0.042,-6.8260000000000005,26224921.0,-1.118,-0.8240000000000001,15.365,52.591,-12265.0,8.668,-7.142,198146.0,-41.88800000000001,9697346301981360.0,-59.023,49.608,0.29,4.169,1.194,47.539,140615,81.884,37.203,0.342,631.648,4068.0,219732.0,4329405706691200.0,8.892999999999997,0.0632,8.823,8.421,0
22.089,0.049,4.21279795369493e+16,42633893.0,-0.8370000000000001,-0.187,25.247,9790918.0,-1.248,-0.939,6.314,47.371,42625.0,8.71,-7.898,198620.0,-50.464,1.33454249920077e+16,-113.028,48.119,0.325,-5.275,1.204,47.051,189544,110.95,37.189,0.339,625.026,5135.0,188294.0,5180909622162803.0,8.892999999999997,0.0625,8.884,8.943999999999997,0
9.68,0.048,4.51602427653468e+16,55880382.0,-1.984,-0.476,-14.011,25167980.0,-2.843,-1.225,-3.232,39.431,-28582.0,8.792,-17.953,198302.0,-46.807,6407376972865568.0,-106.289,45.559,0.267,-12.416,1.182,46.198,143022,120.79,37.18,0.33,613.511,29823.0,184759.0,4801304027256975.0,9.023,0.0614,9.373,9.863,1
11.44,0.061,4.62661270015775e+16,49034458.0,-3.642,-0.5760000000000001,50.187,65636701.0,-2.8280000000000003,-1.3430000000000002,-2.619,39.709,74450.0,8.783,-17.866,199129.0,-42.918,4453169805987152.0,-75.344,45.632,0.337,-23.201,1.136,46.221,165259,100.208,36.854,0.331,613.783,9196.0,203221.0,4936871299290492.0,9.035,0.0614,9.187,9.0,0
3.927,0.057,4.54456322456637e+16,45565936.0,-6.697,-0.888,18.262,75245101.0,-4.643,-1.337,-5.129,29.402,33443.0,8.76,-29.017,199501.0,-25.521,1.15661899523144e+16,-40.536,41.669,0.31,-42.782,1.11,44.878,166842,118.3,37.029,0.328,596.009,5707.0,204926.0,4517619981156462.0,8.935,0.0596,8.661,8.136000000000001,0
2.227,0.023,4.26987584975893e+16,50130769.0,-8.009,-1.243,34.694,1424365.0,-5.098,-1.062,-6.455,23.813,60310.0,8.777999999999999,-31.28,200171.0,-30.672,7651976988654339.0,-44.65,38.852,0.315,-50.69300000000001,1.103,43.856,189900,100.925,37.217,0.326,582.231,4782.0,224504.0,4294909017030800.0,8.783999999999999,0.0582,8.202,7.742000000000001,0
1.178,0.095,3.80255057573581e+16,45762358.0,-10.787,-1.668,49.968,7110188.0,-8.217,-0.866,-5.734,18.261,80949.0,8.789,-50.435,201070.0,-48.399,1.05798032570289e+16,-90.021,35.327,0.413,-68.117,1.118,42.484,169700,95.977,37.185,0.338,563.3480000000002,3540.0,231223.0,5095239034768592.0,8.738999999999999,0.0563,8.336,8.471,1
4.824,0.16699999999999998,3.14258740249702e+16,49198945.0,-10.651,-1.6780000000000002,-14.012,39404145.0,-5.308,-0.899,-0.126,19.449,-23602.0,8.697000000000001,-31.637,200808.0,-53.284,1.54325815741549e+16,-88.272,35.667,0.208,-67.277,1.169,42.585,149541,77.393,37.286,0.321,564.372,3281.0,207309.0,6693381793130951.0,8.463,0.0564,7.532999999999999,6.729,0
4.64,0.17,2.31117708010394e+16,52106177.0,-9.821,-1.445,29.899,30213923.0,-3.193,-0.631,-2.536,19.217,49998.0,8.686,-18.59,201364.0,-35.825,1.54835201725596e+16,-57.239,35.524,0.277,-61.385,1.224,42.53,192846,102.534,37.286,0.315,563.641,5486.0,201667.0,7256866374078749.0,8.323,0.0564,7.596,7.66,1
54.771,0.133,5.39904236727665e+16,26703068.0,-5.812,-0.8140000000000001,39.838,41631401.0,2.575,-0.493,-6.575,36.456,70211.0,8.706,14.505999999999998,202144.0,-12.424,1.48908505531846e+16,-18.183,40.547,0.37,-35.657,1.293,43.986,166956,128.171,36.811,0.322,577.854,4506.0,202835.0,7130133728649864.0,8.404,0.0578,8.384,9.172,1
58.728,0.094,7.03914555912028e+16,23332092.0,-5.572,-0.303,46.628,2286220.0,2.695,-0.403,1.619,38.323,77483.0,8.757,15.21,203005.0,-22.63,1.10635602477925e+16,-34.602,41.148,0.381,-34.201,1.336,44.163,169416,118.297,36.994,0.33,579.582,4414.0,235776.0,4542649387778112.0,8.464,0.058,8.72,9.057,0
15.606,0.055,9.59524233883935e+16,23903918.0,-8.861,-0.813,63.312,2696600.0,-3.627,-0.217,8.683,22.258000000000006,92569.0,8.736,-20.444000000000006,204033.0,-8.36,1.21031074259344e+16,-11.455,33.481,0.318,-52.812,1.361,41.307,183194,125.559,37.532,0.328,543.197,5997.0,242963.0,3612139725310520.0,8.416,0.0543,8.522,8.324,0
7.007999999999999,0.08,1.16243772079018e+17,20694041.0,-13.666,-1.989,23.801,3843998.0,-13.012,-0.017,-12.275,14.408,42293.0,8.751,-75.19,204503.0,3.564,1.91869044975357e+16,3.653,27.364,0.28300000000000003,-79.567,1.413,38.441,183067,106.149,39.008,0.322,502.664,6215.0,234140.0,4583092362021470.0,8.366,0.0503,8.399,8.276,0
6.561,0.078,1.30693201085362e+17,46925014.0,-11.365,-2.531,-1.02,61410487.0,-13.848,-0.179,-13.965,13.936,-1782.0,8.77,-80.258,204483.0,-9.622,1.30852394890467e+16,-9.503,26.927,0.224,-64.024,1.449,38.215,145688,89.258,39.051,0.309,499.324,3775.0,210554.0,4056009059066300.0,8.334,0.0499,8.314,8.229,0
3.535,0.07200000000000001,1.39300710407414e+17,49064402.0,-16.823,-3.124,32.724000000000004,34186988.0,-13.581,-0.275,-17.304000000000002,10.380999999999998,57292.0,8.847000000000003,-73.76899999999998,205120.0,14.478,8044042305999603.0,11.855,23.338,0.311,-94.944,1.4469999999999998,36.242,166899,93.739,38.967,0.309,469.42800000000005,5196.0,208417.0,4361019589138700.0,8.582,0.0469,9.3,10.286,0
2.7460000000000004,0.07200000000000001,1.42066300045189e+17,44504468.0,-18.919,-3.389,44.973,24217602.0,-9.083,-0.294,-18.404,9.238,64958.0,8.781,-45.659,205842.0,-0.867,1.01415257902894e+16,-0.962,22.024,0.281,-106.636,1.4240000000000002,35.455,170327,109.988,39.57,0.306,457.005,5306.0,204888.0,4355889173861100.0,8.507,0.0457,8.65,8.0,1
36.023,0.026,1.38989969998676e+17,36332927.0,-17.575,-2.634,107.374,13311368.0,-4.612,-0.18600000000000005,-15.112,24.328000000000007,112844.0,8.719,-23.026,207096.0,10.931,1.72308277446776e+16,13.203,28.734,0.28800000000000003,-101.556,1.419,37.63,179703,133.994,39.782,0.303,476.297,5165.0,219901.0,5056865147597219.0,8.497,0.0476,8.535,8.421,0
28.468000000000004,0.016,1.30071720267887e+17,34714837.0,-19.542,-2.0340000000000003,-7.893,1312214.0,-0.662,-0.038,-22.897,22.11,-16810.0,8.638,-3.1060000000000003,206909.0,18.85,1.6284202330117e+16,18.889,27.42,0.269,-113.26,1.411,36.964,179902,119.097,40.413,0.299,466.322,5175.0,207833.0,4763486088425087.0,8.352,0.0466,7.922999999999999,7.31,0
14.31,0.021,1.15311550852809e+17,26450703.0,-19.928,-2.307,-10.908,1747760.0,-4.8260000000000005,0.004,-35.811,16.569000000000006,-21441.0,8.551,-22.054,206671.0,-8.835,2.51839205152492e+16,-10.452,23.743,0.264,-108.246,1.4580000000000002,34.95,168624,107.848,40.062,0.294,434.951,5069.0,196407.0,8088982989226722.0,8.19,0.0435,7.491,7.059,1
30.025,0.011,9.47094617534587e+16,25011957.0,-11.592,-2.0540000000000003,7.057,360790.0,-6.698,0.08,-32.871,23.318,13051.0,8.49,-31.903,206816.0,11.753,1.90902589839226e+16,11.861,26.92,0.277,-58.27,1.51,36.036,178186,112.786,39.578,0.292,444.394,4489.0,189754.0,8830912689354547.0,8.082,0.0444,7.438,7.385,1
42.457,0.014,9.69902409059492e+16,18981995.0,-9.515,-1.41,15.593,24952986.0,-3.111,-0.063,-31.684,28.61,25896.0,8.493,-14.509,207103.0,-13.376,2.30977807071681e+16,-12.838,29.407,0.261,-47.512,1.581,36.891,153960,83.139,39.394,0.28800000000000003,451.812,5972.0,188358.0,1.01785274964633e+16,8.116,0.0452,7.9289999999999985,8.421,1
54.688,0.014,1.44658670920888e+17,36821418.0,-2.152,-0.652,4.609,41695378.0,5.604,-0.004,-28.475,33.993,9357.0,8.522,24.375,207207.0,5.711,1.21047292962015e+16,4.42,31.935,0.274,-10.103,1.601,37.76300000000001,183764,81.812,39.885,0.28600000000000003,459.325,4063.0,200774.0,8716078873785478.0,8.299,0.0459,8.732999999999999,9.536,0
44.655,0.102,1.59382164655424e+17,37572290.0,-0.6509999999999999,-0.316,38.079,42619606.0,2.168,-0.092,-26.731,32.009,67184.0,8.554,9.636,207954.0,-7.103,1.37991657355288e+16,-7.282999999999999,31.09,0.375,-2.974,1.5930000000000002,37.386,159168,95.252,39.919,0.298,454.031,3183.0,215988.0,6957906586094455.0,8.455,0.0454,9.135,9.536,0
39.302,0.136,2.09968896694972e+17,41366372.0,-5.225,-0.235,85.4,63598379.0,-0.08900000000000001,-0.17,-28.06,30.965,134778.0,8.644,-0.402,209451.0,-13.781,1.18660181016752e+16,-17.663,30.658,0.44,-24.887,1.544,37.196,165531,110.508,39.61,0.317,451.41,3030.0,249528.0,7402179257766278.0,8.754,0.0451,9.94,10.746,0
30.348000000000006,0.103,2.47918183623107e+17,39680511.0,-4.12,-0.316,71.941,1334491.0,-2.659,-0.103,-29.064,29.146,101983.0,8.62,-12.215,210584.0,-15.113,1.51055158395168e+16,-17.878,29.923,0.502,-19.211,1.49,36.878,179274,100.42,39.544,0.341,447.11,4115.0,259987.0,6753764989616599.0,8.798,0.0447,9.442,8.943999999999997,0
7.3439999999999985,0.107,2.73230025439822e+17,41172119.0,-6.2639999999999985,-1.4240000000000002,73.428,1743650.0,-10.204,0.05,-34.864000000000004,17.901,107683.0,8.644,-46.327,211781.0,-3.674,1.9028847922805e+16,-4.613,24.197,0.371,-27.247,1.45,34.113,182996,120.946,39.244,0.345,407.703,4876.0,263558.0,5887218164619950.0,8.889,0.0408,9.366,9.29,0
6.521,0.147,2.85904422145122e+17,41229948.0,-9.241,-2.079,59.447,1550214.0,-10.652,0.093,-36.682,17.048,83386.0,8.664,-48.083,212707.0,2.197,1.41977382193994e+16,2.332,23.655,0.33,-41.067,1.395,33.822,169622,108.481,39.078,0.343,403.328,4819.0,240577.0,5755503348064653.0,8.869,0.0403,8.943999999999997,8.521,1
49.326,0.122,2.8594137373902e+17,64886517.0,-5.8660000000000005,-1.491,34.527,82284621.0,-4.876,-0.259,-33.42,35.143,43622.0,8.666,-21.801,213192.0,-5.433,1.25059469112113e+16,-4.85,31.898000000000003,0.226,-26.502,1.352,36.634,132283,84.40799999999999,39.112,0.328,425.31,3574.0,215985.0,4212160814385200.0,8.902999999999997,0.0425,8.943999999999997,8.943999999999997,0
38.096,0.101,2.73340880221495e+17,61367009.0,-9.459,-1.114,-2.485,60848065.0,2.005,-0.35200000000000004,-34.293,31.683000000000003,-4135.0,8.562000000000001,8.173,213146.0,-25.665,2.65904729173696e+16,-24.058000000000003,30.382,0.221,-43.449,1.357,35.956,172708,69.681,39.016,0.313,415.876,3332.0,185293.0,8035747963637746.0,8.764,0.0416,8.322000000000001,7.701,1
70.335,0.08900000000000001,2.48102941592556e+17,68917641.0,-1.791,0.065,23.832,97572604.0,10.555,-0.217,-29.387,49.972,41579.0,8.519,42.57100000000001,213608.0,4.783,2.30060718727577e+16,5.261,40.133,0.318,-8.132,1.386,39.635,183291,115.249,39.182,0.314,445.898,3990.0,182757.0,9609428724001160.0,8.617,0.0446,7.892,7.461,1
85.785,0.118,2.10227557852209e+17,79759514.0,8.032,1.976,48.968,93114060.0,14.661,0.142,-22.795,65.126,79397.0,8.502,62.356,214490.0,-8.138,2.40913457459806e+16,-10.904000000000002,50.517,0.362,36.256,1.429,44.245,199054,123.089,39.028,0.32,487.666,4479.0,206616.0,9243474265683340.0,8.536,0.0488,7.902,7.912000000000001,1
90.86,0.04,1.5971472900046e+17,83361735.0,15.711,3.574,69.942,2985483.0,24.401,0.408,-17.227,72.127,111528.0,8.506,101.478,215730.0,8.986,1.4064174257869e+16,10.702,56.317,0.359,70.244,1.4369999999999998,47.21,185075,129.799,39.26300000000001,0.325,517.354,6046.0,242857.0,8257988817920581.0,8.613,0.0517,8.479,9.057,0
74.81,0.006,1.03002892607934e+17,80630826.0,23.978,3.45,17.788,9675500.0,13.358,0.335,-17.612000000000005,65.94,33772.0,8.461,59.563,216105.0,-5.037,2.05825428065401e+16,-5.432,53.606,0.355,97.758,1.426,46.192,157751,102.416,38.887,0.329,505.461,6384.0,245385.0,7896821789984330.0,8.601,0.0505,8.5,8.521,0
51.62,0.05,7.68820566390784e+16,83292383.0,20.323,2.186,42.225,23687380.0,-0.486,0.052000000000000005,-20.934,56.374,61005.0,8.461,-2.371,216783.0,-4.498,2.27473150313386e+16,-5.073,49.276,0.304,81.96799999999998,1.409,44.50899999999999,149452,107.713,38.626,0.326,485.296,6461.0,233364.0,5729152116915892.0,8.639,0.0485,8.75,9.0,1
57.21,0.043,8.96042708108001e+16,64164382.0,15.436,1.318,35.595,23908539.0,-5.102,-0.35200000000000004,-17.625,58.354,50727.0,8.492,-26.393,217346.0,1.953,2.07739454307368e+16,1.6230000000000002,50.486,0.317,65.65100000000001,1.399,45.09,141149,84.76299999999998,38.622,0.325,490.961,4168.0,207449.0,4589840207930585.0,8.67,0.0491,8.902999999999997,9.057,1
67.469,0.063,1.21668603003855e+17,71657872.0,20.534,1.037,-7.989,10646258.0,-0.8290000000000001,-0.529,-13.905,62.015,-14718.0,8.504,-4.19,217183.0,7.43,2.09511175301738e+16,6.079,52.698,0.244,85.395,1.396,46.153,164288,87.891,38.567,0.314,501.271,4180.0,189409.0,4836725789670666.0,8.566,0.0501,8.497,8.09,0
62.457,0.06,1.46201493722817e+17,62405150.0,11.902,0.777,-13.322,13723383.0,2.818,-0.777,-11.428,60.628,-29297.0,8.502,13.674,216857.0,-11.872,2.3750539021172e+16,-11.308,52.13800000000001,0.292,53.072,1.416,45.948,142367,83.943,38.524,0.311,498.97,6198.0,184455.0,6885870115801282.0,8.519,0.0499,8.459,8.421,0
46.197,0.127,1.63202942967636e+17,84113325.0,0.828,0.3670000000000001,67.715,146959401.0,0.151,-0.627,-12.876,56.011,116296.0,8.589,0.743,218149.0,-20.284,1.46114512745533e+16,-22.415,50.32,0.396,4.038,1.414,45.29,183641,88.09299999999998,38.21,0.32299999999999995,491.704,5470.0,216056.0,6796932475200878.0,8.607000000000001,0.0492,8.905,9.351,0
36.166,0.086,1.72672950738338e+17,98703958.0,-5.956,-0.032,30.496,73998545.0,-2.938,-0.5670000000000001,-13.679,52.68600000000001,56542.0,8.625,-14.728,218778.0,-36.467,1.73519947668865e+16,-36.62,49.01300000000001,0.353,-30.811,1.4,44.81800000000001,156727,63.8,40.329,0.327,486.543,4459.0,240203.0,5662206636945173.0,8.625,0.0487,8.816,8.727,1
39.438,0.041,1.74611517034947e+17,112218690.0,-3.573,-0.204,63.738,5213705.0,-2.319,-0.438,-15.654000000000002,53.223,108900.0,8.637,-11.571,219988.0,-30.605,1.33333535644419e+16,-37.015,49.24800000000001,0.395,-18.062,1.368,44.917,168337,83.931,40.657,0.336,487.399,2944.0,269916.0,4582761976565517.0,8.753,0.0487,9.176,9.536,0
13.008,0.078,1.69018641857438e+17,114472250.0,-4.228,-0.812,36.385,367020.0,-5.476,-0.165,-19.808,39.42,60452.0,8.599,-26.927,220659.0,-32.642,1.5502288159656e+16,-35.41,43.527,0.3,-20.519,1.3159999999999998,42.82899999999999,181970,73.07,40.445,0.331,464.777,3466.0,249435.0,4398324797653720.0,8.663,0.0465,8.544,7.912000000000001,0
9.509,0.14,1.55894325205778e+17,119266106.0,-7.02,-1.29,1.118,93330614.0,-6.176,-0.309,-15.961,35.49,1989.0,8.616,-30.047,220681.0,-8.211,2.13357628244833e+16,-6.931,41.621,0.224,-34.465,1.283,42.088,135298,77.477,40.386,0.317,456.496,2902.0,228771.0,5081332188458745.0,8.701,0.0456,8.689,8.834,0
7.481,0.062,1.3523856708001e+17,104231744.0,-10.042,-1.508,-3.4160000000000004,91031310.0,-7.482,-0.258,-10.291,32.917,-6399.0,8.611,-36.467,220610.0,-5.534,1.20900229841441e+16,-3.856,40.343,0.266,-50.338,1.243,41.588,171950,65.825,40.419,0.31,450.932,2526.0,195827.0,5082874572840629.0,8.647,0.0451,8.412,8.136000000000001,0
4.011,0.092,1.07051367480099e+17,95233474.0,-12.642,-1.804,10.73,32902099.0,-6.216,-0.16899999999999998,-12.704,26.791,23148.0,8.652999999999999,-28.888,220868.0,-23.323,1.61726711161169e+16,-26.88,37.031,0.336,-63.082,1.2,40.25,167559,88.369,40.79,0.313,435.888,3827.0,199926.0,3814710369190800.0,8.767000000000001,0.0436,8.943,9.474,1
28.646,0.058,7.22209984625132e+16,73653338.0,-9.833,-1.554,18.03,33050865.0,-2.879,-0.055,-5.5539999999999985,33.912,34697.0,8.591000000000001,-13.142,221253.0,-34.208,1.56799062941493e+16,-42.107,39.677,0.295,-48.35,1.138,41.221,169787,80.982,40.176,0.311,443.354,3811.0,215653.0,4136175527878180.0,8.727,0.0443,8.682,8.421,1
31.836,0.067,1.04120083499704e+17,59747742.0,-8.69,-1.142,54.892,328638.0,-1.479,0.019,-2.7880000000000003,34.811,95774.0,8.674,-6.671,222317.0,-25.993,2.3375451598812e+16,-33.738,40.007,0.378,-42.282,1.106,41.341,166103,96.06,40.145,0.32,444.261,3343.0,245429.0,6119121251560500.0,8.962,0.0444,9.597,10.511,1
59.562,0.108,1.2705771866257e+17,45694106.0,-6.947,-0.515,14.585,5252645.0,4.05,-0.045,-4.7780000000000005,43.915,24425.0,8.666,17.652,222589.0,-20.403,1.45339794776508e+16,-20.896,43.417,0.247,-33.858000000000004,1.072,42.57899999999999,154675,81.51899999999998,40.399,0.31,453.541,3336.0,229764.0,5926431047489833.0,8.872,0.0454,8.889,8.182,0
44.899,0.108,1.74522837554004e+17,24973584.0,-3.486,-0.244,39.551,3312930.0,1.177,-0.261,-3.806,40.393,59932.0,8.721,5.22,223255.0,-33.229,2.54428411965174e+16,-35.792,42.039,0.295,-16.203,1.079,42.087,143742,71.922,39.899,0.308,448.574,4774.0,224538.0,8447793797890254.0,8.887,0.0449,8.917,8.943999999999997,0
26.788,0.043,2.11329341435019e+17,21175733.0,-3.727,-0.376,28.388,7077818.0,-1.0759999999999998,-0.758,1.041,34.484,44983.0,8.824,-4.7810000000000015,223754.0,-30.235,7668432023381216.0,-25.628,39.565,0.29,-17.016,1.068,41.18600000000001,117096,59.135,39.883,0.306,439.48,4454.0,202269.0,8443196142013541.0,9.062,0.0439,9.529,10.141,0
20.156,0.029,2.37477230305616e+17,23010124.0,-3.636,-0.585,11.465,11857382.0,-4.19,-0.912,-2.219,31.556,20724.0,8.895,-19.006,223985.0,-30.538,9872637636439220.0,-26.841,38.247,0.262,-16.397000000000002,1.038,40.696,156696,61.051,39.975,0.3,434.535,3529.0,205464.0,8247340204160872.0,9.146,0.0435,9.533,9.536,0
16.646,0.149,2.52966504165802e+17,28673751.0,-0.955,-0.708,35.241,49774682.0,-3.756,-0.966,-4.445,29.875,77902.0,8.999,-16.847,224850.0,-13.443,1013750633695152.0,-11.284,37.483,0.4320000000000001,-4.1610000000000005,0.97,40.413,148135,72.65899999999998,40.134,0.317,431.727,4084.0,234628.0,9532324508398210.0,9.481,0.0432,10.526,11.52,0
11.822,0.14300000000000002,2.57797163015553e+17,63226630.0,-3.612,-0.7959999999999999,-0.78,110099808.0,-2.762,-0.757,-6.962999999999999,27.232,-1723.0,8.927999999999997,-12.139,224831.0,-15.515999999999998,1.95537058762078e+16,-13.669,36.265,0.309,-16.012999999999998,0.929,39.965,168404,74.42399999999998,40.2,0.316,427.341,3738.0,239859.0,8963204430716610.0,9.24,0.0427,8.974,7.422999999999999,1
50.401,0.104,2.51969206854885e+17,70748936.0,-2.042,-0.516,16.293,16298336.0,0.151,-0.516,-4.15,38.577,34206.0,8.912,0.654,225211.0,28.651,2.4965641714185e+16,18.279,40.021,0.34,-9.072,0.933,41.173,161847,82.079,40.122,0.32,435.189,5144.0,254081.0,1.12697278725211e+16,9.235,0.0435,9.016,9.057,1
