price3rsiUSD,activeaddresses90var,mediantransactionvalue7rocUSD,sentbyaddress7var,activeaddresses3trx,hashrate14roc,mining_profitability3sma,size90mom,size7rsi,mining_profitability3roc,price30momUSD,confirmationtime3ema,hashrate3mom,mediantransactionvalue90rsiUSD,confirmationtime7wma,sentbyaddress30std,fee_to_rewardUSD,transactionfees14rsiUSD,size14var,hashrate90roc,confirmationtime30ema,transactionfees30rsiUSD,mediantransactionvalue30wmaUSD,difficulty7trx,difficulty14std,hashrate7mom,priceUSD,hashrate3std,hashrate14mom,median_transaction_feeUSD,mediantransactionvalueUSD,sentinusdUSD,category
89.682,1338571267,39.675,106982963.0,1.635,11.607,292.448,100287.0,57.177,-7.4289999999999985,-243.149,9.058,-79384170030618.0,51.243,8.758,27268.0,0.343,49.323,582429434,618.336,8.306000000000001,49.481,221.55900000000003,1.863,178308252.0,-116075914741804.0,793.6289999999998,1040116604658900.0,1092341470006756.0,0.0794,272.48400000000004,707000317.0,1
95.871,1291609075,53.662,101757083.0,0.104,25.025,267.10900000000004,72098.0,53.69300000000001,-21.782,-156.336,9.635,-528943208417514.0,50.65600000000001,9.131,24376.0,0.348,52.106,600443127,529.948,8.429,50.445,219.338,2.041,191634421.0,950534199842044.0,834.69,1061247264172100.0,2165012055806440.0,0.0835,231.805,510081046.0,1
97.874,1263561143,106.252,90671011.0,0.7609999999999999,23.873,312.361,20561.0,48.149,60.825,-38.581,8.548,79707409867506.0,51.172,8.795,23351.0,0.289,53.947,597812548,683.4630000000002,8.366,51.097,220.36,2.136,211910511.0,2598787045313968.0,877.685,1134331983666300.0,2280326114856522.0,0.0878,268.897,805945831.0,1
99.122,1261553288,49.787,137551760.0,5.422999999999999,33.26,323.748,75659.0,58.051,11.194,241.002,8.145,2759039101043648.0,51.612,8.568,23672.0,0.632,73.796,675794499,785.791,8.326,60.853,223.847,2.141,225355173.0,2864150438915000.0,961.717,2006903009803700.0,3310176648302066.0,0.0962,300.783,928177240.0,0
66.453,1235831044,33.029,129265160.0,3.824,31.092,335.765,43498.0,50.03,13.207,181.262,8.14,2329210147642830.0,50.753,8.461,22870.0,0.35100000000000003,51.728,676227957,673.62,8.314,51.15,223.983,2.07,233153209.0,2562600534277828.0,914.81,1296939464597300.0,3117806164533424.0,0.0915,241.568,796239680.0,0
39.075,1211923768,35.86199999999999,51341322.0,2.333,34.749,319.342,20188.0,44.95399999999999,-13.726,-8.002,7.801,1424343770388646.0,50.337,8.174,22633.0,0.293,49.234,687121655,672.02,8.259,49.857,222.377,1.944,235865341.0,1911266130869318.0,848.331,107619118190190.0,3418563106852214.0,0.0848,212.491,641320374.0,1
39.918,1183150733,-7.452000000000001,51764860.0,0.163,33.054,316.5420000000001,14154.0,40.789,-2.475,-66.979,7.379,59965660891280.0,50.372,7.745,22366.0,0.248,48.369,741790708,662.7330000000002,8.175,49.412,221.157,1.784,233668729.0,1570072046238632.0,849.84,146083197136390.0,3309625221212142.0,0.085,214.963,485284224.0,0
38.025,1137173499,-23.34,51676630.0,-1.5930000000000002,35.008,305.758,39227.0,42.676,-10.469,-41.477,7.54,1191750791332634.0,50.284,7.638,22144.0,0.268,49.408,740386188,685.107,8.144,49.914,219.767,1.606,226420552.0,3833735495641080.0,846.22,989289585039555.0,3717659580899276.0,0.0846,208.885,462378304.0,1
69.715,1115364299,-10.373,40116298.0,-2.035,45.853,312.18,21940.0,40.702,6.222,45.855,7.198,1132957747690748.0,50.268,7.364,22216.0,0.234,49.553,785735138,577.776,8.061,49.982,218.48,1.423,213607195.0,3573167086977580.0,899.4760000000001,982232887832919.0,4523701286819624.0,0.0899,207.759,363245215.0,0
64.514,1090279579,-34.83,68443046.0,-3.03,49.832,313.58,13017.0,36.412,1.269,23.744,7.077000000000001,512025060876842.0,49.792,7.234,22681.0,0.228,50.69300000000001,881647720,510.901,7.99,50.504,215.215,1.245,194129792.0,2002389697247968.0,893.878,500384565123900.0,4601176742561936.0,0.0894,175.241,354872553.0,0
30.305,1069413909,-31.342,24170091.0,-0.019,66.40899999999999,289.706,65647.0,53.024,-25.887,-17.369,7.798999999999999,2966647806793968.0,50.25,7.5139999999999985,22758.0,0.284,48.51600000000001,871265441,624.44,8.024,49.519,214.195,1.444,243793970.0,4041344201391400.0,837.415,3043266584005000.0,6905494640306400.0,0.0837,206.511,428940934.0,1
36.492,1051410235,-10.448,19054300.0,0.126,35.91900000000001,259.617,57015.0,55.743,-27.442,9.819,8.344,-5315677437494.0,50.394,7.858,22761.0,0.397,53.508,855506400,451.656,8.08,51.778,213.948,1.803,281882164.0,1238641261897256.0,844.33,3045101887722300.0,3801241796175084.0,0.0844,216.328,615198217.0,1
49.576,1020657600,-3.365,18209096.0,-0.054000000000000006,32.275,235.875,28785.0,50.533,-21.254,83.39,8.085,1172399088575556.0,50.229,7.91,21793.0,0.366,53.26600000000001,589682126,527.499,8.064,51.674,213.015,2.127,290448459.0,1750445015434878.0,857.806,2511207401987668.0,3661711146304196.0,0.0858,205.34,503068504.0,0
45.7,994470305,-6.938,14166562.0,-0.223,45.346,244.832,16345.0,49.36,13.105,181.107,7.934,-222227071378066.0,50.15,7.938,20915.0,0.287,49.312,437905828,629.028,8.046,49.963,211.965,2.337,323037826.0,3759151469122049.5,854.1080000000002,2306420650589500.0,5329223515360686.0,0.0854,200.05,498812104.0,0
22.901,974737986,-6.759,13868876.0,-0.574,45.199,233.868,59936.0,61.239,-13.782,268.188,8.704,866861880286414.0,50.07,8.357999999999999,16487.0,0.386,49.861,410142187,434.985,8.138,50.197,210.787,2.42,345400157.0,913752350851036.0,822.71,1851774518195066.0,4747487846492116.0,0.0823,194.766,338624383.0,1
42.39100000000001,941368291,-17.308,25332363.0,-2.838,32.134,231.058,22858.0,43.477,-3.195,220.918,8.49,-714988037504836.0,49.721,8.416,15563.0,0.293,50.12300000000001,397585847,418.193,8.147,50.305,208.454,2.391,358649013.0,-97500769760706.0,836.905,2314555834901300.0,3475666317216874.0,0.0837,171.801,286260098.0,1
49.64,932183562,-0.458,26743887.0,-3.739,31.246,230.345,2736.0,42.85,-0.922,178.764,8.505,-1552484153154792.0,49.762,8.485,15611.0,0.271,49.346,417606911,458.871,8.171,49.99100000000001,206.511,2.279,363781493.0,1694642255090420.0,842.293,1059957779971600.0,3697031952338388.0,0.0842,174.438,463268983.0,1
80.118,944827212,5.964,80418251.0,3.412,20.038,252.477,49767.0,57.905,32.265,271.766,7.945,669033300622556.0,50.444,8.214,16860.0,0.313,51.282,323991892,409.534,8.12,50.74800000000001,207.593,2.112,361143807.0,-1383862155320376.0,886.057,1387908005787629.0,2657482046071024.0,0.0886,218.827,647277993.0,0
54.227,941412058,-12.998,156932008.0,5.518,25.285,240.082,85167.0,66.668,-14.555,228.221,8.31,2177399255064840.0,49.97,8.305,18693.0,0.375,47.286,563514585,460.653,8.156,49.167,206.575,1.916,350560606.0,2085214162741628.0,863.039,771270323819640.0,3323855424638884.0,0.0863,188.209,512210047.0,0
44.337,937042295,-3.112,180185417.0,4.434,21.049,248.746,12837.0,50.208,11.312,202.363,7.905,517673823775578.0,50.136,8.111,19452.0,0.308,48.174,569723042,457.382,8.113,49.499,206.152,1.707,331271252.0,1039916990290442.0,852.448,469674702673840.0,2790362005725320.0,0.0852,198.95,403027771.0,0
32.226,923825779,5.148,170827582.0,2.752,25.683000000000003,232.112,58283.0,53.97,-18.335,167.17,8.02,824035226717444.0,50.313,8.087,19576.0,0.379,52.456,568896817,442.326,8.115,51.14,206.36,1.5,301609947.0,-337599857224866.0,837.8969999999998,573516571400540.0,3421551611897188.0,0.0838,210.348,413913413.0,0
17.538,877670428,20.493,162635336.0,0.8690000000000001,26.196,229.927,44033.0,49.338,-3.003,137.762,7.82,1623732558018040.0,50.691,7.9220000000000015,19731.0,0.32299999999999995,47.771,543352788,350.0680000000001,8.083,49.31399999999999,208.066,1.446,278683672.0,2842084840473254.0,808.1569999999998,1698756605731002.0,3755837191324289.5,0.0808,234.68,581534153.0,1
44.63399999999999,818578571,11.882,124683713.0,-1.514,25.66,207.924,49617.0,47.79,-25.807,98.997,8.273,2034885819075542.0,50.02,8.1,19804.0,0.287,46.977,488933707,435.356,8.124,48.996,207.075,1.672,305473836.0,3789790846870820.0,829.446,1266552444740100.0,3692290077110110.5,0.0829,192.21400000000003,366899920.0,1
68.074,789371258,22.006,82289114.0,-2.747,25.658,196.774,42394.0,52.18600000000001,-15.05,108.105,8.874,640108188727570.0,50.342,8.448,19811.0,0.309,47.984,352185606,390.871,8.212,49.361,207.484,1.939,290560567.0,1854992484657496.0,861.16,663083466021870.0,3549634739747916.0,0.0861,212.825,322163397.0,0
65.315,765748062,1.2919999999999998,78413264.0,1.045,1.798,197.129,41730.0,55.632,0.503,120.925,8.575,-478028552123002.0,50.481,8.463,19916.0,0.309,46.576,362862129,455.197,8.216000000000001,48.826,208.424,2.137,329675216.0,1695022987727696.0,859.05,580307435734380.0,311160832407320.0,0.0859,221.655,715015359.0,0
23.723000000000006,746067323,21.494,63984109.0,2.375,29.238000000000003,189.18,91181.0,64.661,-12.565,68.455,8.963,507985718714988.0,50.591,8.715,20087.0,0.3670000000000001,45.369,478408308,423.639,8.289,48.369,209.664,2.232,359903776.0,2120377310520968.0,798.2130000000002,1044913854326600.0,4205591473262596.0,0.0798,228.663,496747269.0,1
46.63,723604249,4.0680000000000005,56111353.0,0.928,14.566,187.274,57192.0,54.127,-3.028,64.832,9.218,-191388159425712.0,50.242,8.972999999999997,20141.0,0.35,47.678,475066898,330.142,8.365,49.147,209.298,2.227,379082975.0,1145930501456206.0,825.551,1169946313485300.0,2185847491746648.0,0.0826,207.044,378914060.0,0
38.454,690393123,-3.117,62513662.0,0.674,0.124,186.242,68234.0,47.205,-1.456,56.034,8.7,-512196622724730.0,50.18899999999999,8.838,20286.0,0.302,46.58,447775886,344.842,8.353,48.754,208.709,2.142,388851219.0,358791138285522.0,812.648,1361423053734900.0,21191281060656.0,0.0813,203.793,412905762.0,1
50.464,643258561,-0.784,70347633.0,0.374,30.437,194.689,61884.0,44.611,15.273,53.397,8.263,1303136211537916.0,50.657,8.612,19007.0,0.313,50.258,450195957,377.497,8.318999999999999,49.989,209.946,2.002,389916444.0,1799780964040844.0,824.5419999999998,2589091527067600.0,4641865804514098.0,0.0825,232.84,322174443.0,1
63.176,603318002,-4.849,39274015.0,-1.008,47.25899999999999,196.56,47579.0,38.932,3.0660000000000003,58.797,7.941,3853361630436284.0,49.842,8.328,19062.0,0.242,46.298,419059791,446.906,8.274,48.591,207.796,1.828,382351397.0,2964406312816948.0,838.57,3310840058466300.0,6754197159687768.0,0.0839,182.895,360761137.0,0
58.548,582830928,-18.634,22986670.0,-1.685,28.708,191.61900000000003,38411.0,42.635,-7.07,42.06,7.841,2884379494475972.0,49.685,8.113,18905.0,0.233,45.83,352497966,418.2,8.24,48.423,205.125,1.639,365620764.0,2603062444033924.0,835.689,1045681863742900.0,4458054928691420.0,0.0836,173.167,392713170.0,0
34.131,583063170,-25.609,25786934.0,1.4480000000000002,33.251,186.106,24127.0,53.274,-8.646,-17.755,7.899,1320708430527876.0,49.55,8.014,18983.0,0.269,45.864,351331557,476.192,8.222000000000001,48.433,202.134,1.4480000000000002,338367685.0,3598517946691722.0,816.934,1085914072908400.0,5293540934419418.0,0.0817,164.891,381604284.0,1
35.753,587133395,-20.017,64053034.0,2.997,13.281,186.228,35961.0,66.411,0.194,-59.993,8.135,-2389503936664396.0,49.849,8.03,21052.0,0.33,44.727,357928249,346.223,8.231,48.047,200.448,1.263,297716361.0,66916657437564.0,817.692,2088301375218492.0,2187293967958532.0,0.0818,182.893,633516691.0,1
60.224,585894118,-9.071,59876055.0,2.104,33.726,175.61900000000003,1498.0,66.307,-16.333,-131.41899999999998,8.353,1471532665672428.0,49.93899999999999,8.131,21154.0,0.329,45.565,459312613,428.084,8.253,48.293,199.293,1.2990000000000002,288991613.0,4265983269132064.0,830.298,2534202510294500.0,5411913770588270.0,0.083,188.263,632793494.0,0
25.542,586599422,-3.935,72707246.0,1.655,29.443,173.56599999999997,-19781.0,60.085,-3.524,-114.473,8.133,460442484470928.0,50.065,8.1,22383.0,0.33,45.93,505540339,514.828,8.231,48.398,198.865,1.51,296457061.0,4571157053887380.0,800.337,2748960421861200.0,4929948192172902.0,0.08,195.773,509981148.0,0
8.27,587517030,8.889,90897461.0,1.4369999999999998,21.564,153.453,45529.0,70.482,-31.91,-120.43,8.712,3338007899805484.0,51.023,8.422,23859.0,0.394,42.918,717154796,532.344,8.3,47.432,202.262,1.726,316206812.0,2101788345705132.0,727.9010000000002,440357729276700.0,3901569309745976.0,0.0728,253.538,623765242.0,0
5.752999999999999,577635437,-8.669,74593180.0,-0.18,24.633000000000006,146.11700000000005,12771.0,46.856,-13.499,-153.179,8.312000000000001,1077100957804324.0,49.582,8.347999999999999,23972.0,0.27,37.626,673126436,451.417,8.275,45.56100000000001,199.99,1.874,358840474.0,1489722596500104.0,696.6610000000002,711343594499330.0,4454128909317052.0,0.0697,167.03900000000004,400808198.0,0
4.431,570614963,-9.861,102492762.0,-2.635,23.409,126.288,59783.0,54.133,-35.29,-169.99200000000005,9.373,-220314362156036.0,49.403,8.894,23943.0,0.308,36.807,677326797,345.833,8.414,45.25100000000001,197.115,1.935,387407809.0,1466463197255372.0,676.2289999999998,883588461943980.0,4069525641289296.0,0.0676,156.092,341508757.0,0
3.463,566248424,33.698,103663133.0,-0.327,5.705,129.584,69071.0,54.17100000000001,7.681,-239.794,9.302,-3374621271633008.0,50.464,9.043,23821.0,0.337,37.657,689449264,279.76,8.467,45.474,198.506,1.914,404897174.0,-2593541356455752.0,659.682,3302159408483400.0,1004976590235970.0,0.066,220.456,533392466.0,1
6.6960000000000015,559842661,1.564,84485541.0,0.18,17.553,124.071,14224.0,49.745,-11.728,-232.445,9.041,-683144186589324.0,49.894,9.033,22857.0,0.319,37.49,661240462,350.721,8.487,45.415,197.631,1.83,412719298.0,3196082346575176.0,661.433,2878211347548890.0,3262999004012740.0,0.0661,185.752,471727213.0,0
3.752,606445475,-16.049,89812244.0,5.046,25.134,131.58700000000002,67254.0,64.979,20.672,-203.323,8.566,60372738574428.0,49.44300000000001,8.837,22423.0,0.36,48.335,866503479,390.376,8.461,48.447,194.946,1.702,411425938.0,55303270157372.0,634.091,2901378075431019.0,4321286539289436.0,0.0634,158.048,399891707.0,0
1.546,599307642,-8.365,72824968.0,3.105,38.414,121.514,42034.0,52.935,-21.796,-269.38,8.328,5052767722054740.0,49.79600000000001,8.658,22120.0,0.316,39.159,838217238,464.194,8.437000000000001,45.19,193.742,1.55,400928887.0,1998783881128060.0,574.95,1895895460894300.0,6569940935015440.0,0.0575,179.395,397327943.0,0
1.098,584019222,-26.555,59555784.0,2.035,19.789,116.718,107290.0,54.994,-11.558,-310.2870000000001,7.933,1976780713522364.0,49.91,8.334,22671.0,0.358,40.556,771519604,387.804,8.379,45.625,193.058,1.386,380467120.0,1834855160292056.0,547.519,2113016698306870.0,3936643505997188.0,0.0548,186.211,433298119.0,1
39.734,563585431,-10.149,60291059.0,-0.612,13.7,111.23,39876.0,41.525,-12.507,-266.2,7.817,2415421711463316.0,49.31399999999999,8.113999999999999,21958.0,0.269,39.454,602448876,362.701,8.336,45.206,190.084,1.222,348288778.0,1393624023816364.0,587.908,211290281463760.0,2883346620316468.0,0.0588,150.086,609608387.0,1
63.885,567247916,-11.101,70847420.0,-3.737,28.381,115.334,-109695.0,33.99,11.355,-188.711,7.601,1987032204575156.0,49.128,7.822,22016.0,0.233,41.142,706390501,402.477,8.274,45.71100000000001,186.486,1.065,300655122.0,4206130447859252.0,633.999,1680495199524600.0,5672593645114624.0,0.0634,138.763,378482247.0,0
60.935,540635190,-35.274,72456723.0,-1.052,28.035,108.789,-95758.0,54.022,-17.834,-206.617,8.446,3331242137306040.0,49.195,8.115,19984.0,0.606,64.163,655343908,482.371,8.34,54.915,183.263,1.234,361462932.0,8540718569231104.0,630.288,2640524021083500.0,5947177212775352.0,0.063,142.692,309962032.0,0
58.683,538728847,-25.516,74558198.0,-0.448,31.391,105.326,-7671.0,55.956,-9.02,-214.062,8.64,583628749379032.0,49.12300000000001,8.293,17933.0,0.327,45.523,663716419,392.707,8.372,46.916,179.82299999999995,1.489,370596442.0,2660396959784720.0,628.232,2168216588633860.0,5856479306359896.0,0.0628,138.355,305990834.0,0
50.723,530461971,0.608,149910872.0,1.137,36.946,100.484,-68246.0,50.412,-12.031,-263.648,7.92,3727093853387720.0,49.481,8.06,20160.0,0.289,45.542,656004052,526.174,8.296,46.925,177.793,1.706,415245765.0,7872851562672544.0,622.409,3984398245838535.0,7928154832829917.0,0.0622,159.009,277793285.0,0
27.175,538532843,3.005,232656746.0,2.154,29.243,101.901,-498.686,55.761,4.698,-265.426,8.027999999999999,851327777633128.0,49.926,8.092,22600.0,0.335,45.032,675796908,472.906,8.286,46.681,177.554,1.839,457663442.0,4339278624809492.0,597.613,4103484666594400.0,6338062505937552.0,0.0598,184.785,322858391.0,0
14.2,547531381,32.131,294727603.0,2.108,20.499,94.08,46061.0,62.393,-22.392,-287.367,8.751,1990309158639008.0,50.964,8.457,24864.0,0.365,43.49800000000001,734248328,409.976,8.362,45.956,181.275,1.88,485739010.0,2673925404901364.0,565.081,2355206007367430.0,4508780565193420.0,0.0565,246.044,284778547.0,1
33.546,540391274,13.165,286944366.0,0.011,10.402,93.64,1522.0,43.779,-1.245,-259.593,8.375,-4506854917976860.0,49.669,8.385,24731.0,0.274,44.987,741033905,390.914,8.339,46.589,179.97799999999995,1.844,501885168.0,950574933232368.0,578.305,2557845142612000.0,2344198957048732.0,0.0578,169.845,225313471.0,1
67.241,541314842,26.844,156881993.0,-0.7659999999999999,30.06,93.189,20212.0,50.06800000000001,-1.426,-189.634,8.472999999999999,-109310250421884.0,49.773,8.445,25188.0,0.287,45.465,741034710,427.764,8.354,46.788,179.167,1.75,507242384.0,2242936169812452.0,618.523,2470280441920000.0,6449066617671704.0,0.0619,176.013,250071043.0,0
35.185,577871601,43.326,152284219.0,2.968,52.018,98.257,-25435.0,53.724,18.697,-259.1,8.006,1802377965534556.0,50.256,8.205,27412.0,0.319,44.43600000000001,755702744,433.584,8.301,46.346,180.32,1.618,502156079.0,1145061233129880.0,570.345,3057583925616400.0,9685779802360980.0,0.057,204.514,442509494.0,0
17.187,589552116,88.00299999999999,183187932.0,4.459,27.543000000000006,87.461,16596.0,64.617,-30.88,-361.36,8.475,2991587513511640.0,51.181,8.378,31154.0,0.439,43.25899999999999,1054530700,475.667,8.343,45.845,185.034,1.466,486298671.0,3358533697364976.0,499.8,395475096346720.0,6018930657149696.0,0.05,260.112,552167081.0,1
53.894,588888800,37.435,191073001.0,3.708,23.797,89.43299999999998,-15605.0,52.121,6.335,-286.051,8.151,-1268891159271568.0,50.471,8.267999999999999,33026.0,0.32299999999999995,44.56399999999999,991740018,393.009,8.31,46.34,186.96400000000003,1.305,458554079.0,-2753048842846836.0,572.999,1416718945019046.0,5119802719825708.0,0.0573,218.533,389647479.0,1
56.789,585137115,-13.390999999999998,200136420.0,1.511,23.668000000000006,88.413,-42186.0,46.67,-3.169,-217.838,7.905,969754843838712.0,49.494,8.094,33359.0,0.307,44.95399999999999,996813780,402.025,8.267999999999999,46.485,185.127,1.147,416553800.0,1263488299335464.0,580.375,2158351823897800.0,5602766924144956.0,0.058,160.041,323059870.0,0
48.855,605893720,-21.789,217025454.0,0.8590000000000001,31.945,91.579,36310.0,53.199,13.1,-257.894,7.93,3570072126992868.0,50.036,8.011000000000001,32954.0,0.362,48.29600000000001,1020984502,457.632,8.248,47.728,185.527,1.161,406000989.0,4938296665718836.0,567.6569999999998,3931991086087100.0,7612222070620200.0,0.0568,192.43400000000003,323646271.0,0
43.434,613531935,-2.46,151220240.0,-0.349,26.449,80.774,72492.0,58.293,-32.649,-252.565,8.965,3624641683041740.0,49.592,8.494,33159.0,0.349,44.053,1031500408,339.718,8.361,46.096,184.232,1.419,480801970.0,5378447758171764.0,560.0830000000002,1771183006321971.0,6329022691404132.0,0.056,165.668,451462206.0,1
44.659,606576080,-19.945,211969197.0,-2.4330000000000003,9.088,73.078,8206.0,52.355,-24.703000000000007,-263.452,9.625,-1283701843493056.0,49.183,8.976,33024.0,0.309,43.29,581136859,349.035,8.485,45.794,181.422,1.704,489166548.0,89096706264292.0,561.09,2862732434722200.0,2332032876076744.0,0.0561,140.908,305910230.0,1
77.03399999999998,682006326,9.517,265394003.0,1.838,0.907,73.09100000000002,146979.0,68.312,0.047,-233.764,9.678,-4034731632579404.0,50.56399999999999,9.258,35585.0,0.465,48.37,1259713841,335.349,8.565,47.664,184.168,1.919,562663496.0,-898812932395124.0,604.807,2459534967223359.0,246248300734756.0,0.0605,223.978,640674979.0,1
90.669,741654575,-12.699000000000002,335970643.0,4.178,11.836,81.635,124441.0,71.315,38.332,-158.083,9.671,-2844103190102524.0,50.615,9.445,38617.0,0.465,50.853,2184531261,320.225,8.636000000000001,48.625,187.026,2.031,612488323.0,-457242945442400.0,677.6060000000001,547954151589980.0,2901290751922576.0,0.0678,227.079,681487601.0,0
76.13600000000002,757756270,-19.668,341113423.0,2.513,2.982,86.719,45230.0,53.727,21.671,-154.93200000000004,9.451,2271479865399824.0,49.758,9.499,39396.0,0.3670000000000001,48.951,2126925553,404.254,8.674,47.942,186.444,2.044,643799074.0,3629467730935684.0,662.002,2689499261698646.0,876418888088848.0,0.0662,175.55200000000005,443077398.0,0
75.382,774897720,-0.753,324444711.0,0.563,6.275,91.511,76096.0,46.738,17.527,-156.339,8.887,2362878002679560.0,49.483,9.275,39975.0,0.339,50.529,2080561220,344.63,8.652000000000001,48.534,184.761,1.979,659239041.0,494310226445724.0,661.3530000000002,2486238289780300.0,1757798525781188.0,0.0661,158.835,404282856.0,0
52.399,783169638,-24.351,289063612.0,-1.4,24.142,87.76799999999999,84251.0,47.56100000000001,-12.14,-188.113,8.781,5487427970562708.0,49.265,9.116,39950.0,0.334,47.058,2081866508,363.952,8.652999999999999,47.301,182.274,1.858,659923133.0,1460112898127440.0,642.185,2749901037377807.0,6398409563846276.0,0.0642,145.575,1543193777.0,0
34.09,769056327,12.272,292830898.0,-2.844,30.563,86.007,90543.0,40.572,-6.169,-180.66,8.676,2220727591959980.0,49.94600000000001,8.905,39933.0,0.277,44.43899999999999,1871547509,397.693,8.648,46.331,182.486,1.703,645898239.0,2225553639853924.0,619.677,2776937054437700.0,7604001398025688.0,0.062,185.998,967436436.0,1
44.224,773083522,17.57,209665653.0,-3.079,13.577,83.48700000000002,27175.0,38.597,-7.842,-100.422,8.36,1921226664122788.0,49.607,8.613,39917.0,0.274,47.83600000000001,1947890614,355.355,8.609,47.54,181.408,1.5319999999999998,616160769.0,3699238734061568.0,627.479,1004262723503600.0,3788335440325860.0,0.0627,165.665,588217802.0,1
48.518,804562124,-28.665,200524381.0,-0.42,11.839,81.227,86416.0,55.926,-8.344,-66.359,9.012,-1244922013734336.0,49.50899999999999,8.806000000000003,39368.0,0.436,52.948,1915369856,326.173,8.677,49.482,180.138,1.356,568249254.0,4249922516972508.0,630.3009999999998,764241492492520.0,3351109584577384.0,0.063,159.774,948716946.0,0
41.152,818390757,-35.549,62217010.0,0.236,9.983,83.137,55487.0,50.275,7.1320000000000014,-50.301,8.792,-1830028688262720.0,49.284,8.729,37225.0,0.364,48.245,1875116674,305.648,8.67,47.792,178.019,1.185,496934503.0,3239628141693728.0,625.927,962040817425020.0,2782385196251328.0,0.0626,146.355,613989530.0,1
62.652,836375388,-12.904000000000002,44024826.0,1.11,21.063,83.59200000000001,68989.0,47.78100000000001,1.537,-22.698,8.352,552681229163808.0,49.397,8.525,36892.0,0.363,51.244,1856377838,325.643,8.621,48.952,176.343,1.024,389569185.0,1980440097825552.0,636.984,1312749379820800.0,5609907828761236.0,0.0637,152.899,663144006.0,1
65.721,850325525,-13.739,34205407.0,0.7809999999999999,27.166,82.01,79577.0,51.84,-6.371,-22.642,8.62,5571554894584860.0,49.127,8.613,36214.0,0.361,48.923,1674448117,386.401,8.639,48.111,173.787,1.051,294059855.0,7458599408877808.0,638.79,5601491548370092.0,7952909635323533.0,0.0639,137.014,481003508.0,0
46.934,863079957,-29.592,64416956.0,0.28300000000000003,-3.054,76.42699999999998,138560.0,61.706,-19.458,-1.167,9.724,-172598678131880.0,48.545,9.165,35136.0,0.41,47.383,1760264969,271.45,8.78,47.548,169.109,1.145,293072796.0,-2420398507000860.0,632.924,5714520447639721.0,-960285608873420.0,0.0633,102.496,390580925.0,0
42.409,861404285,-46.902,179718847.0,-2.948,11.81,72.08800000000002,14090.0,38.963,-14.429,56.515,9.226,1588250869347480.0,48.482,9.115,36121.0,0.265,45.39100000000001,2175553407,288.36,8.776,46.81399999999999,164.30900000000003,1.229,348047790.0,1347963375213052.0,631.464,5508970459566582.0,3573517015066976.0,0.0631,98.761,364208937.0,1
43.438,859935528,-50.572,286373648.0,-5.095,19.774,75.765,-12265.0,36.523,15.816,84.12899999999998,8.823,-3701621547616804.0,48.197,8.984,37931.0,0.29,50.323,2726471565,300.855,8.754,48.613,158.594,1.275,385587019.0,1835751197138216.0,631.648,3025382605394378.0,5534989931199784.0,0.0632,81.884,240687496.0,0
22.089,871445851,-30.558000000000003,281671849.0,-2.189,36.005,75.227,42625.0,45.883,-2.3280000000000003,37.118,8.884,6793476027144200.0,48.722,8.969,37395.0,0.325,48.00100000000001,2351061543,309.346,8.766,47.782,154.97899999999996,1.274,410502032.0,5617999533877676.0,625.026,3398992962849200.0,9867922050850180.0,0.0625,110.95,340142253.0,0
9.68,867325000,-17.467,318711991.0,-2.979,16.972,72.835,-28582.0,40.221,-9.297,-20.488000000000003,9.373,-1764826735784032.0,48.9,9.21,36365.0,0.267,44.76300000000001,1649408376,247.043,8.837,46.582,152.082,1.233,425018789.0,1413165327691740.0,613.511,4386789795656259.0,4652793469385468.0,0.0614,120.79,1607065906.0,1
11.44,868058208,-34.461,193202975.0,-1.943,4.463,71.884,74450.0,49.734,-3.532,-16.506,9.187,-1912934358688168.0,48.545,9.19,35652.0,0.337,45.285,1455369239,218.341,8.847000000000003,46.76300000000001,147.89700000000005,1.161,430191246.0,-629864390713760.0,613.783,5136910535439500.0,1350575707111792.0,0.0614,100.208,677264803.0,0
3.927,868936291,-13.659,78852186.0,-0.7979999999999999,21.194000000000006,73.755,33443.0,48.55,8.292,-32.223,8.661,-1195606290314264.0,48.875,8.914,35545.0,0.31,46.333,1442031970,283.368,8.801,47.12,144.969,1.069,426359624.0,-1149161651021448.0,596.009,4013433483696449.5,6309437757856360.0,0.0596,118.3,404215945.0,0
2.227,870337087,-1.533,165231470.0,1.645,12.574000000000002,74.858,60310.0,52.292,4.724,-40.177,8.202,4971693869176492.0,48.572,8.566,35572.0,0.315,46.89100000000001,1409009830,328.1330000000001,8.732999999999999,47.306,140.965,0.966,413273558.0,6557457875000112.0,582.231,4727742671099720.0,4137059367999252.0,0.0582,100.925,348610707.0,0
1.178,858825062,-2.818,146648772.0,1.268,18.802,69.649,80949.0,54.237,-20.053,-34.266,8.336,6977961228674916.0,48.486,8.511000000000001,36136.0,0.413,56.35,1410913195,304.027,8.716000000000001,50.775,136.765,0.8590000000000001,390002594.0,4759845968613676.0,563.3480000000002,2070485230657100.0,6107809343826728.0,0.0563,95.977,235451637.0,1
4.824,859310959,-5.485,130194680.0,-0.902,32.327,69.257,-23602.0,35.447,-1.6030000000000002,-0.7090000000000001,7.532999999999999,5856700780479544.0,48.16,8.03,37469.0,0.208,45.411,1830052459,321.368,8.588,46.775,131.558,0.755,354546888.0,8409160677074899.0,564.372,4086655052393000.0,1.02449118742131e+16,0.0564,77.393,188961359.0,0
