price90varUSD,mining_profitability90trx,top100cap90roc,difficulty90sma,mining_profitability90mom,price30varUSD,fee_to_reward14stdUSD,category
858.857,-1.035,-5.405,44225393931.0,-1.715,243.483,0.113,0
817.6560000000002,-1.031,-4.788,44306059246.0,-1.214,251.124,0.113,1
779.168,-1.028,-5.354,44383586102.0,-1.37,261.515,0.113,1
738.4989999999998,-1.024,-5.242000000000001,44451103820.0,-1.046,270.112,0.113,1
692.925,-1.021,-5.528,44518621538.0,-1.5730000000000002,290.753,0.127,1
647.428,-1.017,-5.447,44586139256.0,-0.937,302.069,0.12,1
615.298,-1.014,-5.15,44653656975.0,-1.149,303.635,0.112,1
608.178,-1.01,-5.305,44721174693.0,-0.833,309.411,0.112,1
602.683,-1.006,-5.289,44813891168.0,-0.5660000000000001,311.719,0.111,1
595.298,-1.003,-5.282,44911729342.0,-1.091,311.543,0.118,1
578.9590000000002,-0.999,-4.694,45009567516.0,-0.496,312.332,0.109,1
561.729,-0.995,-3.923,45107405691.0,-1.388,309.061,0.124,1
547.4590000000002,-0.991,-4.011,45205243865.0,-0.8740000000000001,287.771,0.146,1
536.377,-0.988,-3.742,45303082039.0,-0.861,267.8,0.205,1
530.004,-0.984,-3.903,45400920213.0,-1.271,242.795,0.195,1
525.536,-0.98,-3.843,45493024776.0,-0.8029999999999999,218.151,0.183,1
527.188,-0.976,-4.089,45553855094.0,-0.038,208.611,0.182,1
508.485,-0.973,-3.916,45614685412.0,-0.18,213.454,0.183,1
497.541,-0.969,-3.369,45675515730.0,-0.408,190.376,0.182,1
488.503,-0.965,-3.399,45736346048.0,0.084,152.924,0.179,1
470.425,-0.962,-3.326,45797176366.0,-0.109,145.97299999999996,0.17600000000000002,1
458.334,-0.958,-3.32,45858006684.0,-0.025,158.922,0.175,1
450.371,-0.954,-3.363,45912506567.0,0.093,163.394,0.181,1
441.54,-0.951,-3.292,45952938817.0,0.194,166.753,0.181,1
434.676,-0.947,-5.1560000000000015,45993371066.0,-0.5760000000000001,161.804,0.181,1
433.76,-0.943,-5.158,46033803316.0,0.236,139.319,0.181,1
432.163,-0.939,-5.037,46074235566.0,-0.278,131.345,0.172,1
433.799,-0.936,-4.761,46114667815.0,-0.379,132.278,0.08900000000000001,1
437.838,-0.932,-4.7780000000000005,46155100065.0,-0.07400000000000001,132.22,1.008,1
433.657,-0.928,-3.669,46195532314.0,-1.081,141.243,1.011,1
438.4380000000001,-0.924,-3.687,46247234671.0,-0.978,142.664,1.01,1
442.626,-0.92,-3.245,46317653455.0,-0.8109999999999999,143.534,1.011,1
445.407,-0.916,-3.1010000000000004,46388072240.0,-0.601,143.858,1.01,1
445.687,-0.913,-3.151,46458491025.0,-0.03,140.531,1.007,1
443.392,-0.909,-2.8280000000000003,46528909809.0,-0.5589999999999999,138.014,1.011,1
436.466,-0.905,-2.59,46599328594.0,0.058,131.332,1.01,1
432.783,-0.901,-2.376,46669840523.0,-0.463,119.203,1.011,1
432.215,-0.897,-2.303,46740624125.0,-0.161,108.097,1.01,1
428.587,-0.893,-2.362,46811407726.0,-0.228,91.696,1.009,1
423.733,-0.889,-2.46,46882191327.0,-0.234,69.831,1.01,1
418.134,-0.885,-2.488,46952974929.0,-0.564,53.917,1.011,1
413.784,-0.88,-2.199,47023758530.0,0.005,46.302,1.013,1
408.592,-0.8759999999999999,-2.077,47094542132.0,-0.085,45.503,0.1,1
401.333,-0.872,-1.902,47152147505.0,-0.287,47.61,0.099,1
392.23800000000006,-0.868,-1.704,47187569528.0,0.482,50.563,0.098,1
384.525,-0.863,-1.736,47222991551.0,-0.247,53.432,0.098,1
375.829,-0.8590000000000001,-1.533,47258413573.0,0.586,57.447,0.085,1
374.374,-0.855,-1.311,47293835596.0,-0.361,53.723,0.079,1
375.63,-0.85,-1.439,47329257619.0,-0.501,50.277,0.076,1
376.904,-0.846,-1.671,47364679642.0,-0.457,49.67100000000001,0.07400000000000001,1
376.287,-0.841,-1.6369999999999998,47406606647.0,0.01,47.584,0.08800000000000001,1
376.89,-0.8370000000000001,-1.517,47454962994.0,-0.171,43.817,0.08199999999999999,1
378.567,-0.8320000000000001,-1.629,47503319342.0,-0.664,40.664,0.09,1
379.804,-0.828,-1.526,47551675690.0,-0.067,37.151,0.08900000000000001,1
381.322,-0.823,-1.223,47600032037.0,-0.214,34.791,0.08900000000000001,0
382.425,-0.8190000000000001,-0.875,47648388385.0,-0.388,34.969,0.08900000000000001,0
382.61,-0.8140000000000001,-1.107,47696580718.0,-0.72,35.894,0.092,0
381.818,-0.81,-1.199,47720170839.0,0.43,36.32,0.086,0
381.704,-0.805,-1.14,47743760960.0,-0.157,35.136,0.086,0
381.62,-0.8,-1.221,47767351082.0,-0.202,25.656,0.098,0
381.265,-0.7959999999999999,-1.258,47790941203.0,-0.094,17.889,0.101,0
382.349,-0.7909999999999999,-1.332,47814531325.0,-0.276,13.702,0.103,0
383.24300000000005,-0.7859999999999999,-1.3030000000000002,47838121446.0,-0.162,8.843,0.104,0
384.883,-0.782,-1.294,47861711568.0,-0.07,8.03,0.109,0
384.55,-0.777,-1.466,47882284379.0,-0.652,8.722000000000001,0.325,0
379.345,-0.772,-1.141,47892342321.0,-0.753,11.751,0.332,1
372.429,-0.768,-1.824,47902400264.0,-0.159,16.87,0.332,1
369.499,-0.763,-1.55,47912458207.0,-0.7140000000000001,19.932,0.328,1
364.944,-0.758,-1.903,47922516149.0,-0.5770000000000001,23.625,0.319,1
359.897,-0.753,-1.2919999999999998,47932574092.0,-0.653,27.632,0.318,1
352.728,-0.7490000000000001,1.67,47940991113.0,-0.319,30.781,0.334,1
339.707,-0.7440000000000001,2.031,47942791515.0,-0.7759999999999999,33.366,0.337,1
313.383,-0.7390000000000001,2.385,47944591918.0,-0.795,33.522,0.337,1
284.719,-0.7340000000000001,2.261,47946392320.0,-0.5920000000000001,32.398,0.337,1
254.695,-0.7290000000000001,2.738,47948192722.0,-0.349,30.966,0.337,1
227.35,-0.725,2.782,47949993124.0,-1.226,29.061,0.337,1
207.054,-0.72,2.812,47951793527.0,-0.269,26.29,0.336,1
185.49400000000003,-0.715,2.873,47953593929.0,-0.519,25.895,0.339,1
155.311,-0.71,2.818,47972444022.0,-0.782,25.159,0.153,1
126.499,-0.705,2.755,47997608815.0,-0.5429999999999999,24.813,0.123,0
112.129,-0.701,3.006,48022773609.0,-0.942,27.134,0.16699999999999998,0
109.789,-0.696,3.045,48047938402.0,0.466,37.765,0.177,0
104.978,-0.691,2.839,48073103196.0,-0.225,45.383,0.21,0
100.614,-0.6859999999999999,3.799,48098267989.0,-0.5720000000000001,51.702,0.244,0
94.082,-0.6809999999999999,3.952,48123543894.0,-0.5529999999999999,54.341,0.222,0
84.141,-0.6759999999999999,3.619,48156597635.0,-0.404,56.856,0.204,0
80.722,-0.6709999999999999,3.831,48189651377.0,-0.149,59.983,0.22,0
80.786,-0.6659999999999999,3.72,48222705118.0,-0.17,62.655,0.215,0
79.528,-0.6609999999999999,3.694,48255758859.0,-0.083,64.51899999999999,0.223,0
78.577,-0.6559999999999999,3.437,48288812600.0,-0.279,66.21600000000001,0.23,0
76.51,-0.6509999999999999,3.5010000000000003,48321866342.0,-0.116,67.952,0.233,0
76.782,-0.6459999999999999,3.343,48354920083.0,-0.325,71.865,0.224,0
77.943,-0.6409999999999999,3.836,48385731397.0,-0.083,78.327,0.224,0
80.128,-0.635,3.5660000000000003,48415558789.0,-0.009000000000000001,87.384,0.224,0
87.307,-0.63,3.649,48445386181.0,0.222,108.338,0.257,0
91.943,-0.625,3.862,48475213573.0,-0.5660000000000001,120.38,0.259,0
93.631,-0.62,3.98,48505040965.0,0.392,124.003,0.251,0
94.978,-0.614,3.721,48534868357.0,-0.136,125.585,0.23,0
96.178,-0.609,3.751,48539496992.0,0.036000000000000004,126.108,0.229,0
99.883,-0.604,3.7,48539003928.0,0.14400000000000002,131.47299999999998,0.224,0
110.643,-0.598,3.789,48538510864.0,0.35200000000000004,145.64,0.237,0
119.594,-0.593,3.495,48538017800.0,0.066,147.816,0.438,0
130.006,-0.5870000000000001,3.788,48537524736.0,0.573,148.892,0.532,0
141.634,-0.581,3.543,48537031672.0,-0.202,152.738,0.578,0
162.326,-0.5760000000000001,3.762,48536538608.0,0.826,171.517,0.5710000000000001,0
193.18400000000003,-0.57,3.597,48538810989.0,0.628,207.87,0.5710000000000001,0
239.496,-0.564,3.218,48556921830.0,0.135,273.849,0.5870000000000001,0
266.953,-0.5579999999999999,3.242,48575032670.0,1.017,299.133,0.5589999999999999,0
289.486,-0.552,2.735,48593143510.0,0.6890000000000001,312.91,0.5589999999999999,0
313.1670000000001,-0.545,2.753,48611254350.0,0.664,323.186,0.5529999999999999,0
327.208,-0.539,3.114,48629365190.0,0.377,324.086,0.537,0
335.53,-0.5329999999999999,3.309,48647476030.0,0.414,326.199,0.523,0
344.051,-0.527,3.272,48671917306.0,0.34600000000000003,324.533,0.477,0
349.907,-0.521,3.157,48710426214.0,0.287,318.068,0.494,0
356.958,-0.515,3.155,48748935123.0,0.613,304.525,0.486,0
368.19,-0.509,2.987,48787444032.0,-0.097,290.788,0.46,0
377.32,-0.502,-100.0,48825952941.0,0.7120000000000001,276.684,0.438,0
385.536,-0.496,-100.0,48864461850.0,0.126,259.711,0.409,0
396.18,-0.49,-100.0,48902970758.0,0.335,240.735,0.435,0
405.851,-0.484,2.802,48947376624.0,0.518,222.122,0.446,0
417.766,-0.478,2.61,48999240405.0,0.464,201.588,0.359,0
431.61,-0.471,2.576,49051104187.0,0.34600000000000003,184.021,0.35600000000000004,0
446.749,-0.465,2.804,49102967968.0,0.403,171.328,0.35700000000000004,0
460.902,-0.459,2.755,49154831750.0,0.5539999999999999,156.865,0.381,1
473.028,-0.453,2.5380000000000003,49206695531.0,0.044,151.122,0.4,1
481.856,-0.447,2.592,49258559313.0,0.507,139.481,0.407,1
489.326,-0.441,2.42,49310329949.0,0.134,122.34,0.359,1
496.136,-0.435,2.371,49361828914.0,0.238,101.609,0.35200000000000004,1
502.409,-0.428,2.525,49413327879.0,0.249,82.221,0.33,1
508.388,-0.422,1.963,49464826844.0,-0.235,71.345,0.35600000000000004,1
512.012,-0.416,1.78,49516325809.0,0.752,67.205,0.373,1
516.2819999999998,-0.411,1.121,49567824773.0,0.124,59.506,0.39,1
520.453,-0.405,0.944,49619323738.0,0.046,52.844,0.365,1
521.502,-0.399,0.371,49673470040.0,0.327,50.667,0.358,1
519.881,-0.393,1.947,49729652756.0,-0.294,64.378,0.369,1
518.356,-0.387,3.147,49785835471.0,0.276,73.444,0.377,1
517.11,-0.382,3.023,49842018187.0,-0.304,65.814,0.388,1
513.96,-0.377,2.659,49898200902.0,-0.172,66.023,0.37,1
510.245,-0.371,2.533,49954383617.0,0.284,70.92699999999998,0.354,1
506.344,-0.366,2.405,50010566333.0,0.108,73.564,0.333,1
502.181,-0.361,2.263,50060244066.0,-0.139,79.288,0.337,1
496.985,-0.35600000000000004,1.983,50103492457.0,-0.003,91.085,0.338,1
490.013,-0.35100000000000003,1.975,50146740848.0,0.425,103.509,0.34,1
483.278,-0.34600000000000003,1.5319999999999998,50189989238.0,-0.2,120.585,0.297,1
485.119,-0.341,1.481,50233237629.0,-0.162,184.066,0.245,1
487.264,-0.337,1.083,50276486020.0,-0.248,239.392,0.14800000000000002,1
490.401,-0.333,1.026,50319734411.0,0.392,289.422,0.14800000000000002,1
495.589,-0.328,0.852,50379733051.0,-0.7929999999999999,344.358,0.146,1
500.593,-0.324,0.7829999999999999,50440279085.0,-0.341,391.469,0.135,1
511.974,-0.321,0.6890000000000001,50500825120.0,-0.457,450.837,0.135,1
528.952,-0.317,0.951,50561371154.0,-0.596,515.281,0.14400000000000002,1
535.94,-0.314,0.856,50621917188.0,-0.073,533.321,0.115,1
542.479,-0.311,0.994,50682463222.0,-0.58,534.61,0.118,1
546.323,-0.308,0.6759999999999999,50743009257.0,-0.257,529.14,0.116,1
547.5840000000002,-0.305,0.488,50806572601.0,-0.384,517.602,0.127,1
546.0790000000002,-0.302,0.312,50880650814.0,-0.104,506.2,0.133,1
542.9540000000002,-0.299,0.75,50954729027.0,-0.466,497.09,0.13699999999999998,1
541.565,-0.297,0.915,51028807240.0,-0.044,484.137,0.129,1
539.8290000000002,-0.294,0.992,51102885453.0,-0.246,460.295,0.384,1
537.771,-0.292,1.093,51176963666.0,-0.219,427.86300000000006,0.386,1
535.143,-0.29,1.043,51269702760.0,-0.643,389.524,0.381,1
530.5790000000002,-0.287,1.003,51373792285.0,-0.162,351.415,0.375,1
523.071,-0.285,0.6779999999999999,51477881811.0,-0.534,308.117,0.376,1
517.492,-0.284,0.409,51581971336.0,-0.028,274.547,0.377,1
510.729,-0.282,0.34,51686060862.0,-0.562,256.715,0.377,1
505.3130000000001,-0.28,0.205,51790150387.0,0.245,235.416,0.374,1
501.145,-0.278,-0.053,51894239913.0,-0.368,210.935,0.376,1
496.54,-0.276,-0.094,51998329439.0,-0.591,180.693,0.391,1
494.27,-0.275,-0.105,52085369273.0,-0.293,155.564,0.378,1
495.884,-0.273,-0.053,52166094408.0,-0.092,127.329,0.358,1
501.598,-0.272,-0.284,52246819542.0,-0.305,97.425,0.35600000000000004,1
509.653,-0.271,-0.617,52327544677.0,-0.89,76.012,0.35100000000000003,1
518.0509999999998,-0.269,-0.627,52408269811.0,-0.679,54.966,0.17800000000000002,1
524.948,-0.268,-1.4780000000000002,52493031169.0,-0.228,38.547,0.177,1
529.244,-0.267,-1.654,52600175224.0,-0.368,38.649,0.171,1
534.443,-0.266,-1.816,52707319278.0,-0.5760000000000001,38.56,0.173,1
540.606,-0.265,-1.62,52814463332.0,-0.7040000000000001,38.385,0.163,1
548.34,-0.264,-1.543,52921607386.0,-0.471,38.647,0.174,1
555.0740000000002,-0.264,-1.581,53028751440.0,-0.467,38.729,0.175,1
560.511,-0.263,-1.876,53135895495.0,-0.443,34.485,0.183,1
564.9540000000002,-0.262,-2.131,53243039549.0,-0.568,23.678,0.17800000000000002,1
568.795,-0.262,-2.262,53350183603.0,-0.249,22.41,0.14,1
573.807,-0.261,-2.374,53459570084.0,-0.718,20.929,0.121,1
579.404,-0.261,-2.151,53569940488.0,-0.611,20.104,0.135,1
582.774,-0.26,-2.134,53680310891.0,-0.606,20.432,0.122,1
586.001,-0.259,-2.037,53790681294.0,-0.303,20.775,0.127,1
589.731,-0.259,-1.869,53901051698.0,-1.091,20.442,0.126,1
593.4019999999998,-0.259,-1.649,54018805955.0,-0.644,19.758,0.129,1
596.582,-0.258,-2.019,54145597167.0,-0.5660000000000001,19.005,0.132,1
598.43,-0.258,-2.653,54272388379.0,-0.5329999999999999,18.016,0.142,1
597.643,-0.257,-2.9360000000000004,54399179592.0,-1.137,17.502,0.171,1
598.135,-0.257,-3.02,54525970804.0,-0.491,17.655,0.14,1
596.893,-0.257,-2.988,54652762016.0,-1.007,19.082,0.142,1
594.56,-0.256,-2.934,54779553229.0,-0.527,21.479,0.14800000000000002,1
586.664,-0.256,-2.81,54906344441.0,-1.055,21.646,0.155,1
570.794,-0.256,-2.779,55030370208.0,-1.003,23.041,0.157,1
540.986,-0.255,-2.592,55138557516.0,-0.511,25.443,0.161,1
521.349,-0.255,-2.817,55246744825.0,-1.259,28.221,0.172,1
504.287,-0.254,-2.982,55354932133.0,-0.759,31.826,0.171,1
486.706,-0.254,-3.029,55463119441.0,-0.954,35.363,0.171,1
475.131,-0.254,-3.42,55571306749.0,-0.462,40.604,0.17,1
466.977,-0.253,-3.471,55679891013.0,-0.628,47.976000000000006,0.163,1
459.457,-0.252,-3.29,55788862782.0,-0.675,59.58,0.168,1
456.585,-0.252,-3.143,55897834550.0,-0.544,85.34100000000002,0.172,1
451.953,-0.251,-3.284,56006806319.0,-0.57,105.148,0.145,1
444.705,-0.25,-3.524,56115778088.0,-0.222,116.993,0.136,1
439.951,-0.249,0.0,56224749856.0,-0.961,130.959,0.198,1
435.23,-0.249,0.0,56333721625.0,-0.193,140.283,0.201,1
428.359,-0.248,0.0,56442693394.0,-0.93,152.774,0.203,1
419.335,-0.247,-3.974,56545768205.0,-0.355,171.419,0.204,1
410.3,-0.245,-4.194,56641385101.0,-0.479,193.485,0.195,1
408.608,-0.244,-4.416,56737001997.0,-0.377,235.731,0.168,1
399.8130000000001,-0.243,-4.293,56832618893.0,-0.085,258.478,0.174,1
400.964,-0.241,-4.2860000000000005,56928235789.0,-0.7979999999999999,291.44,0.17600000000000002,1
414.798,-0.24,-4.689,57023852685.0,-0.18600000000000005,346.478,0.185,1
441.637,-0.238,-4.738,57132374665.0,-0.256,418.92800000000005,0.193,1
494.066,-0.236,-5.185,57243215527.0,0.17800000000000002,533.65,0.193,1
541.859,-0.233,-5.269,57354056390.0,-0.268,620.399,0.193,1
579.078,-0.231,-5.464,57464897252.0,-0.338,673.8510000000001,0.18,1
647.811,-0.229,-4.6080000000000005,57575738114.0,0.326,786.0060000000002,0.179,1
833.2239999999998,-0.226,-3.94,57686578976.0,0.07,1151.0,0.153,0
1255.0,-0.222,-3.18,57797419839.0,1.02,2053.0,0.245,0
1489.0,-0.219,-2.983,57908260701.0,0.69,2438.0,0.253,0
1637.0,-0.215,-2.232,58016454226.0,0.161,2590.0,0.254,1
1815.0,-0.211,-4.15,58122611337.0,0.5920000000000001,2764.0,0.262,1
1986.0,-0.206,-5.524,58228768449.0,0.285,2885.0,0.256,0
2134.0,-0.202,-5.997999999999998,58334925561.0,0.901,2933.0,0.238,1
2256.0,-0.197,-6.437,58441082672.0,0.487,2912.0,0.238,1
2289.0,-0.192,-6.392,58568871981.0,-0.061,2772.0,0.252,1
2337.0,-0.188,-6.683,58714965456.0,0.078,2630.0,0.264,1
2393.0,-0.183,-6.4929999999999986,58861058931.0,0.006999999999999999,2497.0,0.275,1
2447.0,-0.179,-6.447,59007152406.0,-0.049,2363.0,0.281,1
2492.0,-0.174,-6.435,59153245882.0,0.065,2236.0,0.299,1
2526.0,-0.17,-4.841,59299339357.0,0.12,2136.0,0.302,1
2565.0,-0.166,-5.314,59445432832.0,-0.027000000000000003,2022.0,0.295,1
2601.0,-0.161,-4.869,59591526307.0,0.759,1884.0,0.194,1
2631.0,-0.157,-4.5539999999999985,59737619782.0,-0.16899999999999998,1751.0,0.156,1
2642.0,-0.153,-4.282,59866963008.0,0.5770000000000001,1618.0,0.123,1
2656.0,-0.149,-4.287,59995758840.0,0.579,1492.0,0.142,1
2658.0,-0.145,-4.322,60124554671.0,0.263,1380.0,0.158,1
2647.0,-0.141,-4.515,60253350503.0,0.627,1276.0,0.142,1
2645.0,-0.13699999999999998,-4.413,60451185372.0,-0.051,1207.0,0.118,1
2643.0,-0.134,-4.49,60656364820.0,0.21,1115.0,0.123,1
2666.0,-0.13,-3.537,60861544268.0,0.39,1035.0,0.123,1
2710.0,-0.127,-5.254,61066723716.0,0.011,982.466,0.146,1
2748.0,-0.124,-6.212999999999999,61271903164.0,0.546,945.077,0.146,1
2790.0,-0.121,-6.648,61477082612.0,0.295,937.176,0.14300000000000002,1
2857.0,-0.117,-6.46,61682262060.0,0.653,943.212,0.171,1
2901.0,-0.114,-3.53,61887441508.0,0.175,918.075,0.174,1
2921.0,-0.111,-3.312,62092620956.0,0.522,911.867,0.18600000000000005,1
2948.0,-0.108,-3.54,62279139524.0,0.266,878.238,0.198,1
2971.0,-0.105,-3.532,62454307659.0,0.617,543.877,0.196,1
3025.0,-0.102,-3.756,62629475794.0,0.831,469.546,0.17800000000000002,1
3115.0,-0.098,-3.661,62806427186.0,0.24,521.8580000000002,0.153,1
3202.0,-0.095,-3.5610000000000004,63052479769.0,0.334,550.587,0.166,1
3284.0,-0.092,-3.665,63298532352.0,0.563,586.82,0.157,1
3411.0,-0.08900000000000001,-2.837,63544584935.0,0.35200000000000004,723.1460000000002,0.16899999999999998,0
3527.0,-0.086,-2.809,63790637517.0,1.091,858.664,0.16399999999999998,0
3678.0,-0.083,-2.7110000000000003,64036690100.0,0.366,1024.0,0.228,0
3811.0,-0.08,-2.821,64282742683.0,0.524,1188.0,0.229,0
3942.0,-0.077,-2.927,64528795266.0,0.62,1358.0,0.208,0
4078.0,-0.07400000000000001,-3.0980000000000003,64774847848.0,1.092,1532.0,0.207,0
4247.0,-0.071,-2.717,65020900431.0,0.979,1749.0,0.204,0
4407.0,-0.067,-2.805,65262916790.0,0.5670000000000001,1908.0,0.207,0
4554.0,-0.064,-3.414,65482550453.0,0.888,2061.0,0.217,0
4700.0,-0.061,-3.216,65723878045.0,1.167,2200.0,0.21,0
4841.0,-0.057,-3.819,66102914929.0,0.448,2310.0,0.193,0
4936.0,-0.054000000000000006,-3.989,66481951813.0,0.5379999999999999,2293.0,0.187,0
4977.0,-0.051,-4.626,66860988697.0,0.149,2206.0,0.218,0
5014.0,-0.048,-4.455,67240025581.0,0.487,2092.0,0.214,0
5050.0,-0.046,-4.285,67619062465.0,0.449,1946.0,0.219,0
5115.0,-0.043,-4.24,67998099349.0,0.129,1792.0,0.175,0
5167.0,-0.041,-4.438,68377136233.0,1.04,1611.0,0.194,0
5145.0,-0.039,-4.1960000000000015,68756173117.0,0.242,1455.0,0.217,0
5101.0,-0.036000000000000004,-4.364,69135210001.0,0.318,1339.0,0.292,0
5063.0,-0.035,-4.412,69514246886.0,-0.17,1210.0,0.293,0
5016.0,-0.033,-4.713,69893283770.0,0.518,1095.0,0.297,0
4967.0,-0.031,-4.748,70264936800.0,0.35200000000000004,1029.0,0.303,0
4905.0,-0.03,-4.24,70691220345.0,-0.037000000000000005,923.725,0.306,0
4848.0,-0.029,-3.445,71169743864.0,0.081,762.238,0.332,0
4785.0,-0.028,-3.432,71648267384.0,0.281,617.4169999999998,0.331,0
4705.0,-0.027000000000000003,-3.4730000000000003,72126790904.0,0.019,452.206,0.341,0
4631.0,-0.026,-3.293,72605314424.0,0.361,341.23,0.307,0
4555.0,-0.026,-3.1830000000000003,73083837943.0,0.047,286.966,0.275,0
4463.0,-0.025,-3.98,73562361463.0,-0.019,230.866,0.246,0
4392.0,-0.025,-3.956,74040884983.0,0.353,177.678,0.232,0
4327.0,-0.025,-4.276,74519408502.0,-0.062,172.49400000000003,0.232,0
4245.0,-0.025,-4.273,74997932022.0,0.195,157.02,0.232,0
4146.0,-0.025,-3.864,75476455542.0,0.265,155.342,0.207,0
4044.0,-0.025,-4.331,75954979062.0,0.077,154.197,0.209,0
3939.0,-0.025,-3.767,76433502581.0,0.015,153.873,0.21,0
3811.0,-0.026,-3.886,76982754963.0,-0.436,159.142,0.223,0
3692.0,-0.026,-3.996,77565760234.0,-0.071,153.67,0.236,0
3568.0,-0.027000000000000003,-3.884,78148765504.0,-0.474,184.755,0.272,1
3427.0,-0.028,-3.613,78731770774.0,-0.5529999999999999,316.759,0.28,1
3275.0,-0.03,-3.517,79314776044.0,-0.382,378.18,0.266,1
3128.0,-0.031,-3.663,79897781315.0,-0.328,425.048,0.244,1
2981.0,-0.033,-3.672,80480786585.0,-0.8270000000000001,474.513,0.284,1
2840.0,-0.035,-3.092,81063791855.0,-0.312,510.184,0.322,1
2716.0,-0.037000000000000005,-2.887,81646797125.0,-0.461,509.275,0.417,1
2587.0,-0.039,-2.817,82229802396.0,-0.354,533.389,0.4,1
2478.0,-0.041,-3.4,82812807666.0,-0.628,540.077,0.393,1
2354.0,-0.043,-3.4730000000000003,83395812936.0,-0.742,522.661,0.343,1
2246.0,-0.045,-3.799,83978818206.0,-0.649,537.846,0.333,1
2154.0,-0.048,-3.1910000000000003,84596610148.0,-0.743,559.2130000000002,0.316,1
2076.0,-0.05,-2.967,85240921899.0,-1.058,575.9209999999998,0.321,1
2024.0,-0.053,-2.58,85882914768.0,-1.231,608.719,0.328,1
1969.0,-0.056,-2.441,86524907637.0,-0.703,652.307,0.326,1
1903.0,-0.059,-2.07,87166900506.0,-0.895,687.89,0.35,1
1867.0,-0.062,-2.37,87808893374.0,-1.119,711.4060000000002,0.384,1
1871.0,-0.065,-2.877,88450886243.0,-1.616,736.655,0.4,1
1844.0,-0.068,-3.196,89092879112.0,-2.009,758.118,0.41,1
1849.0,-0.071,-3.619,89734871981.0,-1.605,772.8969999999998,0.411,1
1847.0,-0.075,-3.388,90376864850.0,-1.586,767.6410000000002,0.373,1
1846.0,-0.078,-2.6010000000000004,91018857719.0,-1.332,749.145,0.381,1
1847.0,-0.08199999999999999,-2.488,91660850588.0,-1.244,691.404,0.391,1
1846.0,-0.085,-1.957,92529382786.0,-2.015,597.034,0.396,1
1840.0,-0.08900000000000001,-1.515,93438965735.0,-1.6769999999999998,509.279,0.397,1
1775.0,-0.093,-1.115,94326916487.0,-1.15,432.527,0.394,1
1726.0,-0.097,-1.022,95196563072.0,-1.327,330.346,0.377,1
1685.0,-0.101,-0.867,96066209657.0,-1.09,223.861,0.35,1
1642.0,-0.105,-0.588,96935856242.0,-1.096,166.00099999999995,0.34700000000000003,1
1589.0,-0.109,-0.638,97805502827.0,-1.364,98.898,0.341,1
1525.0,-0.114,-1.937,98675149413.0,-1.062,94.27,0.328,1
1479.0,-0.118,-1.362,99544795998.0,-0.8759999999999999,100.875,0.259,1
1430.0,-0.122,-1.815,100414442583.0,-1.584,112.721,0.233,1
1378.0,-0.127,-2.053,101284089168.0,-0.693,138.42700000000002,0.246,1
1307.0,-0.131,-1.932,102153735753.0,-1.183,173.704,0.244,1
1242.0,-0.135,-1.952,103119887201.0,-1.265,206.696,0.277,1
1179.0,-0.14,-1.709,104204813865.0,-1.026,241.064,0.254,1
1116.0,-0.14400000000000002,-1.72,105289740529.0,-1.143,317.052,0.263,1
1044.0,-0.14800000000000002,-1.652,106305628154.0,-0.918,383.462,0.324,1
966.676,-0.153,-1.626,107314171202.0,-0.7929999999999999,421.521,0.35600000000000004,1
919.379,-0.157,-2.426,108322714249.0,-1.444,445.076,0.419,1
889.382,-0.162,-0.499,109331257297.0,-0.601,470.71,0.4,1
857.145,-0.166,0.634,110339800344.0,-1.435,496.286,0.375,1
833.432,-0.17,0.8290000000000001,111348343392.0,-0.93,529.428,0.353,1
822.595,-0.175,0.5820000000000001,112356886439.0,-1.673,540.354,0.301,1
806.1610000000002,-0.179,-2.814,113365429486.0,-1.023,564.447,0.36,1
774.084,-0.183,-4.913,114373972534.0,-1.115,575.617,0.418,1
746.9860000000001,-0.188,-3.188,115382515581.0,-0.934,564.8290000000002,0.652,1
713.811,-0.192,-2.911,116391058629.0,-1.329,536.197,0.632,1
695.503,-0.196,-1.2919999999999998,117397786460.0,-1.515,496.305,0.629,1
691.6060000000001,-0.2,-0.125,118348274572.0,-1.3219999999999998,464.586,0.608,1
687.687,-0.204,0.042,119229661493.0,-1.05,448.81,0.636,1
683.326,-0.208,-1.278,120111048413.0,-1.6740000000000002,410.42800000000005,0.6409999999999999,1
683.442,-0.212,-2.067,120992435334.0,-1.006,370.044,0.657,1
683.6339999999999,-0.21600000000000005,-2.021,121873822255.0,-1.749,325.496,0.6579999999999999,1
680.831,-0.22,-2.66,122755209176.0,-1.032,271.67400000000004,0.6729999999999999,1
678.08,-0.224,-2.556,123636596096.0,-1.454,227.892,0.6990000000000001,1
673.648,-0.228,-2.291,124517983017.0,-1.256,184.475,0.708,1
666.1469999999998,-0.232,-1.466,125399369938.0,-1.941,143.78,0.726,1
646.773,-0.235,-1.6769999999999998,126280756859.0,-1.39,115.847,0.723,1
627.181,-0.239,-1.6,127162143779.0,-1.335,103.213,0.705,1
608.484,-0.242,-0.998,128043530700.0,-1.636,95.77,0.421,1
585.445,-0.246,-1.359,128903223691.0,-1.6669999999999998,87.49700000000001,0.35100000000000003,1
558.246,-0.249,-1.376,129669103795.0,-1.258,88.295,0.345,1
539.7959999999998,-0.253,-1.345,130469638954.0,-1.217,94.074,0.243,1
