mining_profitability90wma,mining_profitability90trx,price90rocUSD,difficulty90std,price90varUSD,difficulty14trx,category
2.622,-0.478,31.567,2539284310.0,417.766,0.14800000000000002,0
2.628,-0.471,29.144,2613307520.0,431.61,0.154,0
2.629,-0.465,30.644,2681281180.0,446.749,0.16,0
2.64,-0.459,25.583,2743654957.0,460.902,0.16699999999999998,0
2.641,-0.453,22.408,2800803004.0,473.028,0.172,0
2.65,-0.447,21.453000000000007,2853039361.0,481.856,0.17600000000000002,0
2.651,-0.441,17.319000000000006,2900847189.0,489.326,0.17800000000000002,0
2.651,-0.435,16.748,2944879505.0,496.136,0.179,0
2.659,-0.428,19.964,2984710881.0,502.409,0.17800000000000002,0
2.655,-0.422,20.871,3020507514.0,508.388,0.17600000000000002,0
2.664,-0.416,21.703000000000007,3052411356.0,512.012,0.173,0
2.667,-0.411,16.277,3080543360.0,516.2819999999998,0.16899999999999998,0
2.665,-0.405,14.61,3105006046.0,520.453,0.16399999999999998,0
2.6710000000000003,-0.399,12.915,3135104244.0,521.502,0.159,0
2.669,-0.393,9.052,3168619899.0,519.881,0.156,0
2.6710000000000003,-0.387,9.533,3197838885.0,518.356,0.152,0
2.6660000000000004,-0.382,9.601,3222878064.0,517.11,0.149,0
2.661,-0.377,13.244000000000002,3243834232.0,513.96,0.146,0
2.662,-0.371,11.311,3260786109.0,510.245,0.142,0
2.66,-0.366,11.779000000000002,3273795900.0,506.344,0.138,0
2.659,-0.361,11.784,3299728688.0,502.181,0.133,0
2.655,-0.35600000000000004,9.684,3334762716.0,496.985,0.129,0
2.657,-0.35100000000000003,10.677,3367211302.0,490.013,0.124,0
2.651,-0.34600000000000003,8.802999999999997,3397148531.0,483.278,0.118,0
2.644,-0.341,-1.411,3424640265.0,485.119,0.113,1
2.634,-0.337,-1.742,3449744971.0,487.264,0.107,0
2.631,-0.333,-2.729,3472514419.0,490.401,0.102,0
2.62,-0.328,-4.171,3551624434.0,495.589,0.103,0
2.607,-0.324,-3.912,3627329991.0,500.593,0.108,0
2.597,-0.321,-7.364,3697523904.0,511.974,0.116,1
2.58,-0.317,-10.011,3762514665.0,528.952,0.125,1
2.575,-0.314,-5.047,3822567672.0,535.94,0.133,1
2.56,-0.311,-4.756,3877912329.0,542.479,0.141,1
2.5540000000000003,-0.308,-2.8080000000000003,3928747622.0,546.323,0.147,1
2.543,-0.305,-0.939,3968764189.0,547.5840000000002,0.152,1
2.533,-0.302,1.037,3974695253.0,546.0790000000002,0.155,1
2.523,-0.299,2.039,3975099354.0,542.9540000000002,0.157,1
2.516,-0.297,0.917,3969978178.0,541.565,0.157,1
2.508,-0.294,1.133,3959310287.0,539.8290000000002,0.156,1
2.497,-0.292,1.32,3943050660.0,537.771,0.153,1
2.487,-0.29,1.734,3993485088.0,535.143,0.157,1
2.474,-0.287,3.143,4091523264.0,530.5790000000002,0.17,1
2.463,-0.285,6.053,4176903765.0,523.071,0.18600000000000005,1
2.458,-0.284,4.8180000000000005,4250389449.0,517.492,0.204,1
2.448,-0.282,6.167999999999998,4312588415.0,510.729,0.222,1
2.442,-0.28,4.64,4363983292.0,505.3130000000001,0.237,1
2.435,-0.278,3.457,4404952267.0,501.145,0.251,1
2.423,-0.276,3.935,4435784230.0,496.54,0.261,1
2.411,-0.275,1.951,4513514002.0,494.27,0.268,1
2.405,-0.273,-1.277,4598511559.0,495.884,0.272,1
2.392,-0.272,-4.796,4676395629.0,501.598,0.274,1
2.384,-0.271,-8.257,4747516323.0,509.653,0.273,1
2.37,-0.269,-7.893,4812173522.0,518.0509999999998,0.269,1
2.362,-0.268,-6.775,4886008178.0,524.948,0.265,1
2.351,-0.267,-4.098,5055622851.0,529.244,0.269,1
2.336,-0.266,-4.849,5210924114.0,534.443,0.278,1
2.327,-0.265,-5.981,5353157857.0,540.606,0.28800000000000003,1
2.315,-0.264,-6.937,5483341060.0,548.34,0.298,1
2.306,-0.264,-5.972,5602313854.0,555.0740000000002,0.306,1
2.296,-0.263,-4.992,5710776925.0,560.511,0.313,1
2.2840000000000003,-0.262,-4.323,5809318967.0,564.9540000000002,0.317,1
2.276,-0.262,-4.503,5898437238.0,568.795,0.318,1
2.263,-0.261,-6.282,5972748683.0,573.807,0.317,1
2.254,-0.261,-7.707999999999998,6035537563.0,579.404,0.313,1
2.247,-0.26,-9.715,6089683695.0,582.774,0.307,1
2.24,-0.259,-8.505,6135415906.0,586.001,0.3,1
2.228,-0.259,-8.038,6172921201.0,589.731,0.29100000000000004,1
2.218,-0.259,-7.497999999999998,6229207771.0,593.4019999999998,0.28300000000000003,1
2.211,-0.258,-7.765,6312142371.0,596.582,0.28,1
2.202,-0.258,-9.878,6383936487.0,598.43,0.278,1
2.193,-0.257,-12.189,6444962432.0,597.643,0.277,1
2.184,-0.257,-10.809,6495523714.0,598.135,0.276,1
2.175,-0.257,-9.468,6535863203.0,596.893,0.275,1
2.167,-0.256,-9.156,6566169294.0,594.56,0.272,1
2.16,-0.256,-13.356,6586580486.0,586.664,0.268,1
2.149,-0.256,-16.39,6606413127.0,570.794,0.262,1
2.151,-0.255,-19.619,6662530287.0,540.986,0.256,1
2.141,-0.255,-16.323,6711206248.0,521.349,0.248,1
2.135,-0.254,-15.029000000000002,6752601931.0,504.287,0.24,1
2.129,-0.254,-14.764,6786850552.0,486.706,0.23,1
2.126,-0.254,-10.975,6814059880.0,475.131,0.221,1
2.124,-0.253,-8.186,6835510715.0,466.977,0.21,1
2.1180000000000003,-0.252,-6.3420000000000005,6851161814.0,459.457,0.2,1
2.116,-0.252,-2.074,6859856478.0,456.585,0.19,1
2.117,-0.251,-3.401,6861621152.0,451.953,0.18,1
2.117,-0.25,-5.305,6856461185.0,444.705,0.17,1
2.112,-0.249,-3.374,6844360917.0,439.951,0.16,1
2.114,-0.249,-3.2310000000000003,6825283436.0,435.23,0.15,1
2.111,-0.248,-3.827,6799170010.0,428.359,0.141,1
2.114,-0.247,-4.143,6784067801.0,419.335,0.131,1
2.116,-0.245,-3.802,6783362400.0,410.3,0.122,1
2.12,-0.244,-0.622,6777263035.0,408.608,0.114,1
2.127,-0.243,-3.2910000000000004,6765755118.0,399.8130000000001,0.106,1
2.128,-0.241,0.413,6748810981.0,400.964,0.098,1
2.133,-0.24,4.692,6726389542.0,414.798,0.091,1
2.144,-0.238,8.745,6731787687.0,441.637,0.08800000000000001,1
2.157,-0.236,15.582,6736945838.0,494.066,0.09,1
2.16,-0.233,14.849,6734807155.0,541.859,0.094,1
2.169,-0.231,11.949000000000002,6725364677.0,579.078,0.098,1
2.18,-0.229,18.39,6708587563.0,647.811,0.104,1
2.199,-0.226,35.936,6684420585.0,833.2239999999998,0.108,0
2.233,-0.222,60.971,6652783211.0,1255.0,0.112,0
2.254,-0.219,44.401,6613568233.0,1489.0,0.115,0
2.272,-0.215,36.564,6575697003.0,1637.0,0.117,1
2.291,-0.211,45.685,6537316281.0,1815.0,0.118,1
2.307,-0.206,44.49100000000001,6491768833.0,1986.0,0.118,1
2.33,-0.202,41.239,6438902573.0,2134.0,0.117,1
2.343,-0.197,36.649,6378535526.0,2256.0,0.115,1
2.35,-0.192,19.585,6374157253.0,2289.0,0.12,1
2.357,-0.188,23.734,6431848982.0,2337.0,0.135,1
2.364,-0.183,26.05,6475857900.0,2393.0,0.156,1
2.367,-0.179,28.76,6506461659.0,2447.0,0.179,1
2.377,-0.174,27.245,6523848915.0,2492.0,0.202,1
2.382,-0.17,26.928,6528125274.0,2526.0,0.223,1
2.382,-0.166,44.339,6519316536.0,2565.0,0.241,1
2.396,-0.161,43.271,6497369480.0,2601.0,0.256,1
2.396,-0.157,41.713,6462150246.0,2631.0,0.267,1
2.406,-0.153,39.174,6480180574.0,2642.0,0.275,1
2.412,-0.149,41.662,6489799608.0,2656.0,0.279,1
2.415,-0.145,47.401,6489187214.0,2658.0,0.281,1
2.418,-0.141,51.104,6478340491.0,2647.0,0.279,1
2.418,-0.13699999999999998,42.335,6812588859.0,2645.0,0.299,1
2.414,-0.134,42.877,7157548992.0,2643.0,0.333,1
2.423,-0.13,50.42,7464104724.0,2666.0,0.373,1
2.419,-0.127,54.694,7736822491.0,2710.0,0.415,1
2.426,-0.124,54.50899999999999,7979172659.0,2748.0,0.454,1
2.428,-0.121,57.557,8193850227.0,2790.0,0.488,1
2.441,-0.117,64.889,8382981446.0,2857.0,0.516,1
2.442,-0.114,61.037,8548262130.0,2901.0,0.537,1
2.448,-0.111,56.253,8691053108.0,2921.0,0.551,1
2.449,-0.108,58.006,8873157347.0,2948.0,0.5579999999999999,1
2.455,-0.105,55.206,9066373900.0,2971.0,0.56,1
2.467,-0.102,56.346,9242287546.0,3025.0,0.556,1
2.472,-0.098,63.678,9409451430.0,3115.0,0.5479999999999999,1
2.472,-0.095,61.851000000000006,9928636677.0,3202.0,0.5579999999999999,1
2.483,-0.092,64.404,10398727870.0,3284.0,0.578,1
2.488,-0.08900000000000001,75.056,10826122177.0,3411.0,0.602,1
2.504,-0.086,73.212,11215701783.0,3527.0,0.624,1
2.503,-0.083,81.45,11571286730.0,3678.0,0.644,1
2.512,-0.08,85.721,11895925845.0,3811.0,0.659,1
2.516,-0.077,89.281,12192091364.0,3942.0,0.6679999999999999,1
2.535,-0.07400000000000001,91.823,12461813551.0,4078.0,0.6709999999999999,0
2.544,-0.071,99.708,12706776425.0,4247.0,0.6679999999999999,0
2.55,-0.067,97.897,12938530752.0,4407.0,0.66,0
2.5610000000000004,-0.064,95.289,13197101928.0,4554.0,0.648,0
2.573,-0.061,98.363,13528809091.0,4700.0,0.638,0
2.575,-0.057,100.306,14656156612.0,4841.0,0.6679999999999999,0
2.575,-0.054000000000000006,98.952,15666136287.0,4936.0,0.722,0
2.57,-0.051,91.294,16580210312.0,4977.0,0.785,0
2.572,-0.048,90.555,17413488168.0,5014.0,0.848,0
2.569,-0.046,89.83,18177084878.0,5050.0,0.905,0
2.565,-0.043,92.997,18879457288.0,5115.0,0.952,0
2.574,-0.041,94.193,19527213027.0,5167.0,0.988,0
2.57,-0.039,83.55,20125626402.0,5145.0,1.012,0
2.568,-0.036000000000000004,75.968,20678981500.0,5101.0,1.025,0
2.557,-0.035,78.24600000000002,21190808432.0,5063.0,1.026,0
2.555,-0.033,79.46600000000002,21664050785.0,5016.0,1.017,0
2.552,-0.031,81.085,22115349631.0,4967.0,0.999,0
2.542,-0.03,78.953,22837410087.0,4905.0,0.992,0
2.533,-0.029,81.331,23775008837.0,4848.0,1.001,0
2.528,-0.028,81.429,24639864302.0,4785.0,1.018,0
2.517,-0.027000000000000003,79.819,25439396659.0,4705.0,1.036,0
2.514,-0.026,77.604,26179591553.0,4631.0,1.05,0
2.503,-0.026,76.236,26865354032.0,4555.0,1.058,0
2.494,-0.025,76.376,27500756401.0,4463.0,1.0590000000000002,0
2.487,-0.025,83.86399999999998,28089216434.0,4392.0,1.052,0
2.484,-0.025,85.97200000000002,28633628465.0,4327.0,1.037,0
2.474,-0.025,83.03,29136461697.0,4245.0,1.016,0
2.47,-0.025,80.186,29599835190.0,4146.0,0.989,0
2.462,-0.025,80.747,30025575903.0,4044.0,0.957,0
2.454,-0.025,77.304,30415264181.0,3939.0,0.921,0
2.439,-0.026,68.383,31048460610.0,3811.0,0.899,0
2.426,-0.026,65.60300000000001,31779293448.0,3692.0,0.8909999999999999,0
2.4090000000000003,-0.027000000000000003,50.1,32451824551.0,3568.0,0.8909999999999999,0
2.393,-0.028,39.215,33069611128.0,3427.0,0.893,1
2.38,-0.03,45.744,33635669794.0,3275.0,0.894,1
2.362,-0.031,43.331,34152572723.0,3128.0,0.8909999999999999,1
2.342,-0.033,43.027,34622521624.0,2981.0,0.884,1
2.327,-0.035,44.511,35047405360.0,2840.0,0.872,1
2.315,-0.037000000000000005,49.732,35428845311.0,2716.0,0.855,1
2.3040000000000003,-0.039,40.694,35768231388.0,2587.0,0.8340000000000001,1
2.289,-0.041,34.292,36066750782.0,2478.0,0.809,1
2.275,-0.043,39.348,36325411025.0,2354.0,0.78,1
2.257,-0.045,35.7,36545058478.0,2246.0,0.7490000000000001,1
2.241,-0.048,30.499,36841165919.0,2154.0,0.723,1
2.224,-0.05,27.359,37266872998.0,2076.0,0.708,1
2.206,-0.053,18.192,37649533036.0,2024.0,0.6990000000000001,1
2.189,-0.056,16.788,37984965628.0,1969.0,0.6920000000000001,1
2.174,-0.059,19.565,38274412484.0,1903.0,0.685,1
2.157,-0.062,12.505999999999998,38518910284.0,1867.0,0.677,1
2.137,-0.065,-2.84,38719310547.0,1871.0,0.6659999999999999,1
2.123,-0.068,-16.692999999999998,38876295222.0,1844.0,0.652,1
2.108,-0.071,-7.315,38990388719.0,1849.0,0.636,1
2.088,-0.075,1.654,39061966872.0,1847.0,0.617,1
2.077,-0.078,1.104,39091263227.0,1846.0,0.596,1
2.064,-0.08199999999999999,-1.287,39078372876.0,1847.0,0.574,1
2.043,-0.085,0.703,39891611697.0,1846.0,0.593,1
2.019,-0.08900000000000001,3.0580000000000003,40811398244.0,1840.0,0.644,1
2.002,-0.093,18.626,41696101900.0,1775.0,0.711,1
1.981,-0.097,15.867,42540233596.0,1726.0,0.782,1
1.965,-0.101,14.179,43298126445.0,1685.0,0.85,1
1.945,-0.105,14.847,43974239635.0,1642.0,0.909,1
1.927,-0.109,18.81,44572294846.0,1589.0,0.957,1
1.911,-0.114,24.174,45095397800.0,1525.0,0.992,1
1.894,-0.118,20.962,45546131078.0,1479.0,1.015,1
1.876,-0.122,21.32,45926625481.0,1430.0,1.025,1
1.865,-0.127,25.376,46238615016.0,1378.0,1.025,0
1.851,-0.131,31.528,46483479082.0,1307.0,1.014,0
1.834,-0.135,29.521,47036249802.0,1242.0,1.011,0
1.818,-0.14,32.691,48041110984.0,1179.0,1.032,0
1.801,-0.14400000000000002,35.835,48929248581.0,1116.0,1.062,0
1.786,-0.14800000000000002,36.324,49914187687.0,1044.0,1.094,0
1.77,-0.153,32.619,50819059273.0,966.676,1.121,0
1.7519999999999998,-0.157,22.981,51629353722.0,919.379,1.141,0
1.741,-0.162,18.912,52349462972.0,889.382,1.152,0
1.723,-0.166,19.563,52983064356.0,857.145,1.153,0
1.711,-0.17,19.911,53533229596.0,833.432,1.145,0
1.694,-0.175,14.047,54002508838.0,822.595,1.128,0
1.68,-0.179,18.948,54392995671.0,806.1610000000002,1.103,0
1.669,-0.183,22.218000000000004,54706377349.0,774.084,1.071,0
1.6569999999999998,-0.188,19.244,54943973232.0,746.9860000000001,1.034,0
1.643,-0.192,17.042,55106763595.0,713.811,0.993,0
1.63,-0.196,11.945,55189357285.0,695.503,0.949,0
1.615,-0.2,2.615,55036363251.0,691.6060000000001,0.894,1
1.6030000000000002,-0.204,2.662,55034814570.0,687.687,0.833,1
1.587,-0.208,3.656,54976773335.0,683.326,0.77,1
1.58,-0.212,-1.175,54862060248.0,683.442,0.706,1
1.569,-0.21600000000000005,-0.871,54690318703.0,683.6339999999999,0.644,1
1.557,-0.22,-4.225,54461009188.0,680.831,0.584,1
1.546,-0.224,-2.88,54173400673.0,678.08,0.527,0
1.535,-0.228,-5.144,53826558648.0,673.648,0.474,1
1.524,-0.232,-6.505,53419329349.0,666.1469999999998,0.425,1
1.517,-0.235,-9.352,52950319518.0,646.773,0.38,1
1.508,-0.239,-8.925,52417870835.0,627.181,0.338,1
1.4980000000000002,-0.242,-8.715,51820027840.0,608.484,0.3,1
1.489,-0.246,-8.958,51237272657.0,585.445,0.266,1
1.479,-0.249,-10.703,51155120631.0,558.246,0.241,1
1.469,-0.253,-10.164,51117760657.0,539.7959999999998,0.228,1
1.461,-0.256,-6.2170000000000005,51030164512.0,532.726,0.222,1
1.453,-0.259,-6.672999999999999,50892072794.0,524.562,0.221,1
1.445,-0.263,-5.8,50703072926.0,515.1759999999998,0.222,1
1.4380000000000002,-0.266,-8.174,50462592905.0,495.094,0.224,1
1.429,-0.269,-8.512,50169892455.0,474.131,0.226,1
1.422,-0.272,-3.049,49824051248.0,470.824,0.227,1
1.415,-0.275,-0.243,49423953751.0,470.681,0.228,1
1.4069999999999998,-0.278,-1.102,48968270069.0,469.497,0.227,1
1.405,-0.281,-0.386,48455432001.0,468.99,0.224,1
1.3969999999999998,-0.284,-2.574,47883603196.0,465.755,0.221,1
1.39,-0.28600000000000003,-2.954,47481460754.0,463.246,0.21600000000000005,1
1.382,-0.289,-3.997,47200002177.0,458.011,0.21,1
1.38,-0.292,-4.174,46901627210.0,452.22,0.205,1
1.372,-0.294,-2.593,46567680522.0,448.737,0.2,1
1.367,-0.297,-3.205,46188945538.0,443.997,0.196,1
1.3630000000000002,-0.299,-3.164,45764310301.0,439.114,0.191,1
1.358,-0.301,-2.06,45292483828.0,435.927,0.18600000000000005,1
1.354,-0.304,-5.95,44771974179.0,420.76,0.181,1
1.349,-0.306,-7.66,44201061516.0,398.49300000000005,0.175,1
1.345,-0.308,-6.5779999999999985,43577764891.0,380.869,0.16899999999999998,1
1.342,-0.31,-6.182,42899801088.0,367.024,0.162,1
1.338,-0.312,-6.325,42164533205.0,351.093,0.155,1
1.334,-0.314,-5.716,41368905883.0,336.709,0.14800000000000002,1
1.33,-0.316,-1.108,40797498210.0,334.713,0.141,1
1.328,-0.317,-1.565,40304259955.0,331.746,0.133,1
1.325,-0.319,4.767,39950291907.0,334.475,0.13699999999999998,1
1.319,-0.321,14.852,39670376202.0,323.762,0.153,1
1.314,-0.32299999999999995,11.784,39334935215.0,322.645,0.17600000000000002,1
1.3119999999999998,-0.324,11.704,38942534131.0,319.374,0.203,1
1.306,-0.326,11.433,38491430949.0,315.676,0.229,1
1.3030000000000002,-0.327,9.105,37979534018.0,316.627,0.253,1
1.3030000000000002,-0.329,5.405,37404347445.0,324.295,0.274,1
1.2990000000000002,-0.33,12.615,36762900690.0,333.16,0.292,0
1.297,-0.331,14.582,36051657137.0,340.949,0.305,0
1.294,-0.333,12.499,35266394106.0,351.46,0.315,0
1.291,-0.334,14.220999999999998,34402043253.0,366.867,0.32,0
1.29,-0.335,16.340999999999998,33628949882.0,384.655,0.322,0
1.294,-0.336,17.464000000000002,32970612986.0,407.835,0.321,0
1.29,-0.337,19.505,32246233868.0,419.39,0.317,1
1.289,-0.337,18.166,31450919070.0,411.818,0.31,1
1.291,-0.338,18.771,30579310222.0,408.434,0.302,1
1.289,-0.339,19.619,29624880606.0,405.253,0.292,1
1.288,-0.339,20.554,28579333829.0,395.109,0.28,1
1.288,-0.34,19.223,27432253411.0,382.142,0.268,1
1.286,-0.34,19.925,26170291672.0,365.81,0.255,1
1.286,-0.341,18.142,24775900370.0,354.664,0.241,1
1.284,-0.341,15.159,23225239417.0,350.1869999999999,0.228,1
1.284,-0.341,19.662,21484498755.0,338.565,0.214,1
1.284,-0.341,21.3,21062815723.0,330.5130000000001,0.201,1
1.285,-0.341,21.394,20781357057.0,319.932,0.188,1
1.284,-0.341,22.296,20467264626.0,305.556,0.175,1
1.283,-0.341,19.768,20119010081.0,292.627,0.163,1
1.279,-0.341,18.79,20207830238.0,278.316,0.16699999999999998,1
1.277,-0.341,17.775,20449929738.0,263.839,0.187,1
1.275,-0.341,16.526,20629106344.0,256.307,0.214,1
1.273,-0.341,13.755999999999998,20746990376.0,255.761,0.245,1
1.27,-0.341,12.692,20804623756.0,257.754,0.276,1
1.268,-0.341,12.602,20802507264.0,259.096,0.305,1
1.265,-0.341,9.324,20740622609.0,262.966,0.33,1
1.265,-0.341,7.892,20618431628.0,268.374,0.35100000000000003,1
1.261,-0.341,6.8439999999999985,20858288057.0,271.403,0.3670000000000001,1
1.259,-0.341,2.661,21353446547.0,272.731,0.377,1
1.257,-0.34,0.7979999999999999,21815968682.0,273.482,0.383,1
1.256,-0.34,0.962,22247890031.0,274.272,0.385,1
1.252,-0.34,3.3110000000000004,22650961204.0,275.46,0.383,1
1.249,-0.34,5.674,23048343056.0,276.583,0.379,1
1.246,-0.34,5.858,23623409279.0,279.01,0.377,1
1.243,-0.339,6.266,24158591704.0,282.538,0.378,1
1.243,-0.339,9.22,24656487565.0,300.459,0.378,1
1.241,-0.339,15.795,25119314159.0,346.3540000000001,0.377,1
1.242,-0.338,19.599,25548977423.0,434.172,0.374,1
1.247,-0.338,22.651,25947124883.0,542.441,0.369,1
1.246,-0.337,24.061,26315187076.0,653.0880000000002,0.363,1
1.252,-0.336,26.316,26654410345.0,751.701,0.355,1
1.252,-0.336,27.419,26962396856.0,851.6080000000002,0.345,1
1.255,-0.334,36.632,27115963594.0,978.314,0.334,1
1.256,-0.333,41.229,27238377038.0,1151.0,0.322,1
1.266,-0.332,40.043,27330055804.0,1329.0,0.308,1
1.271,-0.33,40.679,27391308503.0,1522.0,0.294,1
1.274,-0.329,40.699,27422339020.0,1704.0,0.28,1
1.278,-0.327,38.84,27335067847.0,1867.0,0.262,1
1.284,-0.325,36.871,27211448519.0,2027.0,0.241,1
1.288,-0.32299999999999995,38.636,27061431558.0,2173.0,0.218,1
1.293,-0.32,40.407,26884575066.0,2330.0,0.196,1
1.3,-0.318,54.206,26680345314.0,2680.0,0.174,1
1.3130000000000002,-0.315,65.205,26448108188.0,3237.0,0.153,0
1.319,-0.312,65.089,26187118560.0,3771.0,0.134,0
1.334,-0.309,63.227,25896507126.0,4275.0,0.116,0
1.346,-0.305,77.931,25725667387.0,5033.0,0.099,0
1.36,-0.301,82.765,25633466213.0,5816.0,0.084,0
1.378,-0.297,82.359,25522863414.0,6595.0,0.071,0
1.391,-0.292,83.84200000000001,25393618544.0,7376.0,0.059,0
1.403,-0.287,80.04,25245445289.0,8103.0,0.048,0
1.41,-0.28300000000000003,63.54,25386210394.0,8475.0,0.051,0
1.413,-0.278,56.302,25621118198.0,8703.0,0.067,1
1.415,-0.273,41.787,25816959787.0,8744.0,0.09,1
1.421,-0.268,56.749,25974618823.0,8958.0,0.116,1
1.43,-0.263,59.56800000000001,26094787388.0,9225.0,0.14300000000000002,0
1.433,-0.258,51.286,26177981779.0,9384.0,0.168,1
1.4369999999999998,-0.253,52.62300000000001,26224553890.0,9514.0,0.191,1
1.442,-0.249,56.851000000000006,26234698756.0,9651.0,0.21,1
1.4469999999999998,-0.244,52.726000000000006,26208458679.0,9739.0,0.226,1
1.4509999999999998,-0.239,56.839,26185053623.0,9866.0,0.238,1
1.455,-0.234,61.25100000000001,26139261956.0,10062.0,0.247,0
1.462,-0.229,63.603,26059019627.0,10277.0,0.252,0
1.469,-0.224,60.895,25944006982.0,10439.0,0.254,0
1.474,-0.219,58.828,25797191963.0,10574.0,0.253,0
1.48,-0.214,58.98,25750932247.0,10698.0,0.255,0
1.483,-0.21,59.691,25662930413.0,10807.0,0.258,0
1.485,-0.205,52.486,25532754856.0,10818.0,0.26,0
1.489,-0.2,54.617,25359756131.0,10817.0,0.261,0
1.487,-0.196,55.075,25143050309.0,10822.0,0.261,0
1.474,-0.192,53.624,24881495413.0,10805.0,0.259,0
1.46,-0.188,52.52,24573659404.0,10788.0,0.256,0
1.4469999999999998,-0.185,54.299,24217777485.0,10776.0,0.252,0
1.432,-0.183,55.843,24157062651.0,10765.0,0.246,0
1.421,-0.181,53.74800000000001,24210213371.0,10739.0,0.239,0
1.409,-0.179,53.324,24238699401.0,10717.0,0.231,0
1.3969999999999998,-0.17800000000000002,54.433,24242607689.0,10681.0,0.222,0
1.384,-0.177,56.199,24221950131.0,10646.0,0.212,0
1.372,-0.177,57.478,24176759409.0,10620.0,0.202,0
1.358,-0.177,53.231,24109483934.0,10587.0,0.192,0
1.347,-0.177,50.585,24017112042.0,10555.0,0.182,0
1.335,-0.177,48.717,23899352739.0,10505.0,0.172,0
1.3230000000000002,-0.17800000000000002,47.924,23755828487.0,10439.0,0.162,0
1.3119999999999998,-0.179,44.423,23586068942.0,10368.0,0.152,0
1.2990000000000002,-0.18,43.494,23389502868.0,10305.0,0.142,0
1.288,-0.181,41.677,23165447889.0,10246.0,0.133,0
1.276,-0.183,42.125,22913097622.0,10160.0,0.124,0
1.265,-0.185,46.971,22630987200.0,10025.0,0.115,0
1.255,-0.18600000000000005,45.757,22318190092.0,9897.0,0.107,0
1.244,-0.188,45.015,21973694755.0,9767.0,0.099,0
1.231,-0.191,45.627,21595984309.0,9621.0,0.091,0
1.222,-0.193,42.545,21183282091.0,9429.0,0.084,0
1.211,-0.196,39.003,20733498666.0,9214.0,0.077,0
1.199,-0.198,33.168,20189433340.0,8986.0,0.068,0
1.187,-0.201,23.626,19535995687.0,8769.0,0.048,1
1.175,-0.204,26.881,18845792215.0,8550.0,0.02,1
1.164,-0.207,25.118,18114620855.0,8348.0,-0.01,1
1.152,-0.21,25.754,17337299129.0,8140.0,-0.04,1
1.141,-0.213,28.66,16507308723.0,7926.0,-0.069,1
1.131,-0.21600000000000005,29.53,15616254009.0,7696.0,-0.096,1
1.118,-0.22,29.504,15350411911.0,7456.0,-0.12,1
1.108,-0.223,30.723000000000006,15209103622.0,7206.0,-0.141,1
1.1,-0.227,30.368,15064557591.0,6961.0,-0.157,1
1.089,-0.23,29.001,14916679695.0,6715.0,-0.171,1
1.079,-0.234,28.678,14765369828.0,6468.0,-0.181,1
1.069,-0.237,26.428,14610521362.0,6223.0,-0.188,1
1.057,-0.241,25.481,14441150860.0,5973.0,-0.191,1
1.045,-0.245,26.004,14495704112.0,5717.0,-0.174,1
1.034,-0.248,27.813,14531898424.0,5441.0,-0.145,1
1.024,-0.252,29.974,14549870805.0,5131.0,-0.11,1
1.014,-0.256,29.978,14549688780.0,4819.0,-0.071,1
1.003,-0.26,30.92,14531351668.0,4496.0,-0.031,1
0.992,-0.263,31.535,14494790566.0,4167.0,0.006,1
0.981,-0.267,30.902,14459233595.0,3846.0,0.041,1
0.97,-0.271,30.366,14544061987.0,3530.0,0.07200000000000001,1
0.961,-0.275,28.811,14617379494.0,3224.0,0.099,1
0.949,-0.279,21.933000000000003,14679358594.0,2995.0,0.122,1
0.939,-0.28300000000000003,16.375999999999998,14730142411.0,2838.0,0.14,1
0.93,-0.28600000000000003,9.92,14769846425.0,2749.0,0.154,1
0.92,-0.29,7.322,14798559817.0,2686.0,0.165,1
0.909,-0.294,7.372999999999998,14847617018.0,2624.0,0.174,1
0.901,-0.298,8.37,14961880172.0,2553.0,0.183,1
0.89,-0.301,7.457999999999998,15060206644.0,2489.0,0.191,1
0.8809999999999999,-0.305,3.821,15142906878.0,2458.0,0.198,1
0.872,-0.309,0.353,15210235765.0,2456.0,0.203,1
0.861,-0.313,1.028,15262396732.0,2449.0,0.207,1
0.856,-0.316,4.078,15299544918.0,2431.0,0.208,1
0.846,-0.32,4.4910000000000005,15321789521.0,2410.0,0.208,1
0.838,-0.32299999999999995,5.617000000000001,15226792298.0,2383.0,0.206,1
0.831,-0.327,6.224,15096880601.0,2354.0,0.203,1
0.8240000000000001,-0.33,8.418,14945705575.0,2320.0,0.198,0
0.8170000000000001,-0.333,7.4289999999999985,14772614442.0,2293.0,0.192,0
0.8109999999999999,-0.336,-2.28,14576826500.0,2292.0,0.18600000000000005,0
0.805,-0.339,-9.693,14357413250.0,2256.0,0.17800000000000002,1
0.797,-0.342,-11.464,14244620510.0,2225.0,0.175,1
0.792,-0.345,-10.773,14153926936.0,2195.0,0.174,1
0.785,-0.348,-16.945,14031489062.0,2067.0,0.17600000000000002,1
0.779,-0.35100000000000003,-18.141,13876466632.0,1911.0,0.179,1
0.772,-0.354,-18.688,13687752569.0,1741.0,0.181,1
0.767,-0.35700000000000004,-19.362,13463930256.0,1551.0,0.182,1
0.762,-0.359,-18.686,13203214337.0,1373.0,0.183,1
0.757,-0.362,-10.561,13348453765.0,1330.0,0.183,1
0.753,-0.364,-6.345,13543112112.0,1320.0,0.181,1
0.75,-0.3670000000000001,1.526,13725362316.0,1315.0,0.179,1
