hashrate14std,fee_to_reward90trxUSD,hashrate30trx,difficulty14trx,top100cap,price90smaUSD,price90rocUSD,difficulty90var,mining_profitability,price30varUSD,difficulty14var,price30smaUSD,priceUSD,price3emaUSD,top100cap90rsi,price90momUSD,top100cap30rsi,difficulty7trx,price7rocUSD,price7rsiUSD,median_transaction_feeUSD,price14rocUSD,top100cap14mom,top100cap14rsi,top100cap30mom,top100cap30roc,category
1.92405913551376e+17,0.487,0.241,0.16899999999999998,18.642,641.097,25.721,2.9193526336039e+20,0.73,645.711,1.3061466523991e+20,706.258,734.423,737.674,46.996,150.254,45.50899999999999,0.657,4.667,59.755,0.147,4.34,-0.115,37.44300000000001,0.098,0.529,0
1.99904051173863e+17,0.485,0.24,0.217,18.58,642.888,27.745,3.0145401721928e+20,0.6890000000000001,587.129,1.5205919533823e+20,709.199,741.868,739.7710000000002,46.21100000000001,161.128,42.345,0.7559999999999999,4.497,65.283,0.153,5.1160000000000005,-0.272,32.021,0.026,0.138,0
1.81095210213519e+17,0.483,0.241,0.262,18.72,644.741,28.973000000000006,3.0994792253438e+20,0.696,499.965,1.6596503077015e+20,712.262,742.446,741.1089999999998,48.181,166.787,50.37300000000001,0.805,2.881,65.71,0.14800000000000002,2.505,-0.126,49.676,0.14300000000000002,0.772,0
1.80626782920239e+17,0.483,0.242,0.302,18.621,646.521,27.704,3.1741697930573e+20,0.775,404.412,1.7233217153568e+20,715.057,738.4910000000001,739.8,46.95,160.208,45.714,0.8109999999999999,-0.5489999999999999,59.84,0.153,3.3960000000000004,-0.21,41.469,0.08900000000000001,0.48,1
1.99708738496947e+17,0.483,0.246,0.335,18.625,648.308,28.005,3.2386118753329e+20,0.674,328.92800000000005,1.7116061763483e+20,717.387,734.9830000000002,737.3919999999998,47.006,160.799,45.923,0.785,-1.015,54.775,0.147,2.875,-0.184,41.887,0.061,0.328,1
2.0812811568088e+17,0.483,0.251,0.363,18.666,650.114,28.421,3.2928054721709e+20,0.688,294.861,1.6245036906759e+20,719.137,734.7860000000002,736.0889999999998,47.572,162.616,48.044,0.737,-1.72,54.474,0.147,3.704,-0.139,46.131,-0.081,-0.431,1
2.12005194861709e+17,0.483,0.256,0.384,18.686,651.867,27.438,3.3436133635485e+20,0.643,260.409,1.4620142583397e+20,720.7130000000002,732.6310000000002,734.36,47.842,157.74,49.035,0.6759999999999999,-1.039,50.892,0.147,5.2429999999999986,-0.12,48.08600000000001,-0.035,-0.188,1
2.15181412742477e+17,0.483,0.262,0.398,18.687,653.6,27.033,3.3988860804137e+20,0.741,256.452,1.2241378793391e+20,721.6239999999998,732.658,733.5089999999999,47.863,155.91299999999995,49.112,0.608,-0.24,50.93899999999999,0.147,4.415,-0.093,48.24100000000001,-0.03,-0.162,1
2.1792644913399e+17,0.484,0.267,0.407,18.722,655.354,27.489,3.4449575797307e+20,0.67,250.008,9.1087455367515e+19,722.544,732.3739999999998,732.941,48.342,157.912,50.874,0.5379999999999999,-1.28,50.346,0.146,3.16,-0.021,51.802,0.017,0.08900000000000001,1
2.12909775621839e+17,0.484,0.272,0.411,18.72,657.184,28.738000000000003,3.4818278614994e+20,0.6709999999999999,237.299,5.2222428134731e+19,723.841,737.7589999999999,735.35,48.315,164.69,50.764,0.471,-0.631,60.51600000000001,0.14800000000000002,2.232,-0.039,51.572,0.052000000000000005,0.277,1
2.13840268084409e+17,0.485,0.277,0.41,18.681,659.122,30.43,3.5094969257197e+20,0.6659999999999999,254.8,5.81870623554483e+18,724.757,747.59,741.47,47.812,174.416,48.743,0.407,1.232,72.509,0.151,0.6759999999999999,-0.109,47.353,0.004,0.019,1
2.19715739685474e+17,0.486,0.279,0.409,18.639,661.21,32.406,3.5607333711768e+20,0.747,314.108,1.2693123191674e+18,726.184,767.6569999999998,754.563,47.284,187.884,46.707,0.374,4.4460000000000015,84.04799999999999,0.158,3.385,-0.126,43.31399999999999,-0.071,-0.378,1
2.44311270717146e+17,0.487,0.28300000000000003,0.407,18.597,662.99,26.527,3.6060503882128e+20,0.757,361.044,2.68261755100699e+18,727.5310000000002,764.4830000000002,759.523,46.743,160.275,44.7,0.355,4.042,78.007,0.153,2.252,-0.154,39.54,-0.161,-0.8590000000000001,1
2.62339387782449e+17,0.487,0.29,0.404,18.6,664.75,26.151,3.640608636316e+20,0.633,373.149,3.84439490715006e+18,729.705,764.0110000000002,761.7669999999998,46.784,158.381,44.863,0.34,4.283,77.046,0.153,3.199,-0.103,39.915,-0.163,-0.871,1
2.1791359557043e+17,0.488,0.29600000000000004,0.4,18.583,666.3960000000002,24.413,3.6644081154861e+20,0.703,366.98800000000006,4.75464438751271e+18,731.446,754.931,758.3489999999998,46.574,148.138,44.08600000000001,0.324,3.04,60.359,0.154,2.792,-0.059,38.433,-0.183,-0.976,1
1.88256290245061e+17,0.489,0.299,0.394,18.591,668.015,23.881,3.6774488257231e+20,0.735,366.851,5.41336599216207e+18,733.0139999999999,755.702,757.025,46.68600000000001,145.681,44.54600000000001,0.304,3.185,61.191,0.156,1.865,0.011,39.554,-0.182,-0.967,1
2.10670150422786e+17,0.49,0.305,0.385,18.603,669.562,22.418000000000006,3.6797307670271e+20,0.742,360.274,5.82055972103101e+18,734.904,760.565,758.795,46.861,139.28,45.269,0.281,3.091,66.387,0.152,2.44,-0.118,41.33600000000001,-0.155,-0.825,1
2.42049910020248e+17,0.491,0.313,0.375,18.582,671.163,23.137,3.671253939398e+20,0.652,361.443,5.97622557420343e+18,736.933,766.6519999999998,762.7239999999998,46.595,144.049,44.24,0.256,2.55,71.884,0.153,3.813,-0.038,39.187,-0.27,-1.43,1
2.51897779391852e+17,0.491,0.318,0.364,18.589,672.77,23.175,3.6520183428357e+20,0.672,387.16,5.88036355161221e+18,738.4060000000002,768.4939999999998,765.6089999999998,46.7,144.592,44.68600000000001,0.23,0.109,73.418,0.154,4.559,-0.035,40.333,-0.257,-1.364,1
2.89363215053886e+17,0.4920000000000001,0.318,0.35100000000000003,18.56,674.455,24.453000000000007,3.6220239773404e+20,0.708,401.577,5.53297365330769e+18,740.331,771.9910000000001,768.8,46.31399999999999,151.685,43.18600000000001,0.204,0.982,76.285,0.154,5.063,-0.106,37.17,-0.271,-1.4380000000000002,1
3.00630378756542e+17,0.4920000000000001,0.32,0.337,18.553,676.2339999999998,26.362,3.6103981706294e+20,0.8009999999999999,400.376,4.93405587927309e+18,742.0939999999998,767.304,768.052,46.221,160.079,42.831,0.179,0.431,65.275,0.14400000000000002,4.7330000000000005,-0.133,36.435,-0.256,-1.36,1
3.3274702346548e+17,0.491,0.325,0.322,18.524,678.07,27.128,3.5981791507522e+20,0.647,392.766,4.08361022949163e+18,744.288,774.3710000000002,771.211,45.84,165.24400000000003,41.37600000000001,0.156,2.575,72.306,0.147,5.693,-0.163,33.488,-0.281,-1.494,1
3.5648397743587e+17,0.491,0.332,0.307,18.517,679.927,27.39,3.5767926798891e+20,0.74,345.19199999999995,2.98163670398009e+18,747.005,777.648,774.43,45.756,167.201,41.06100000000001,0.134,2.904,75.04,0.156,6.182,-0.204,32.863,-0.28800000000000003,-1.5319999999999998,1
3.47189953824829e+17,0.49,0.338,0.29100000000000004,18.529,681.783,27.392,3.5462387580398e+20,0.642,299.865,1.62813530267137e+18,749.5060000000002,776.7139999999998,775.572,45.937,167.00799999999995,41.894,0.114,2.123,72.655,0.155,5.28,-0.191,35.232,-0.251,-1.338,1
3.62532618446382e+17,0.489,0.339,0.294,18.533,683.654,27.675,3.6877378245576e+20,0.652,267.394,3.0945097002164e+19,751.732,776.7080000000002,776.14,45.994,168.359,42.158,0.215,1.3119999999999998,72.63600000000002,0.158,3.895,-0.14800000000000002,35.991,-0.211,-1.124,1
3.50266790822395e+17,0.489,0.337,0.309,18.52,685.56,28.248,3.832286110691e+20,0.674,258.42400000000004,6.1930854344125e+19,753.645,779.035,777.587,45.823,171.59099999999995,41.473,0.35700000000000004,1.372,75.298,0.16,1.482,-0.12,34.462,-0.239,-1.273,1
3.67456778924001e+17,0.488,0.332,0.33,18.519,687.545,29.386,3.9592787714849e+20,0.746,288.45,8.7487826140456e+19,755.113,786.632,782.11,45.807,178.66099999999997,41.41,0.487,1.896,81.976,0.157,2.897,-0.078,34.319,-0.271,-1.444,1
3.75767580689363e+17,0.488,0.33,0.354,18.486,689.52,29.14,4.0687158069394e+20,0.604,316.214,1.0746313771638e+20,756.618,787.6619999999998,784.8860000000002,45.353,177.735,39.603,0.583,2.653,82.715,0.158,3.096,-0.114,30.399,-0.28,-1.491,1
3.75930220276901e+17,0.487,0.329,0.377,18.483,691.528,29.689,4.1605972170546e+20,0.6990000000000001,347.451,1.2185678907198e+20,758.01,789.416,787.1510000000002,45.316,180.715,39.46,0.64,1.943,84.01700000000002,0.158,4.5680000000000005,-0.1,30.101,-0.267,-1.426,1
3.6690855136882e+17,0.486,0.326,0.397,18.439,693.6610000000002,32.11,4.2349230018305e+20,0.6629999999999999,368.211,1.3066878020727e+20,759.663,789.909,788.53,44.714,191.993,37.162,0.66,1.577,84.402,0.158,4.527,-0.152,25.632,-0.264,-1.411,1
3.64794301777021e+17,0.485,0.325,0.414,18.394,696.03,35.656,4.2916931612669e+20,0.736,428.376,1.3389911112216e+20,762.216,811.0210000000002,799.775,44.108,213.172,35.005,0.6509999999999999,4.417,92.924,0.162,6.634,-0.209,22.03,-0.248,-1.332,1
3.74617231563523e+17,0.484,0.326,0.426,18.422,698.84,42.192,4.3309076953638e+20,0.721,672.0010000000002,1.315477818168e+20,765.9,852.382,826.079,44.593,252.923,37.403,0.621,9.743,96.853,0.17,11.182,-0.16,28.897,-0.157,-0.845,1
3.6826664821069e+17,0.484,0.328,0.434,18.382,702.077,48.285,4.3525666041215e+20,0.758,1181.0,1.2361479229102e+20,770.9760000000001,894.707,860.393,44.053,291.338,35.51,0.5770000000000001,14.848,98.108,0.16699999999999998,16.423,-0.207,25.516,-0.338,-1.804,1
3.18440752498559e+17,0.483,0.329,0.4370000000000001,18.377,705.357,48.981,4.4316762771021e+20,0.74,1653.0,1.1010014254491e+20,776.285,897.765,879.079,43.977,295.159,35.24800000000001,0.525,14.128,98.169,0.18,16.292,-0.183,25.068,-0.244,-1.311,1
3.24332362790996e+17,0.481,0.33,0.436,18.511,708.326,44.187,4.5414029288888e+20,0.7759999999999999,1880.0,9.100383257849e+19,780.846,871.821,875.45,46.203,267.176,45.133,0.469,10.685,74.27,0.158,13.621,-0.041,48.202,-0.113,-0.608,1
3.2525135213093e+17,0.479,0.333,0.4320000000000001,18.535,711.558,48.023,4.639399003306e+20,0.682,2229.0,6.6325862391705e+19,786.248,896.85,886.15,46.588,290.965,46.645,0.413,13.609000000000002,79.804,0.179,15.817,0.012,51.118,-0.13,-0.698,1
3.09868769244381e+17,0.477,0.334,0.424,18.538,714.961,50.632,4.7256645003532e+20,0.83,2616.0,3.6066231984551e+19,792.195,911.027,898.5880000000002,46.635,306.226,46.826,0.36,15.333,82.31700000000002,0.182,17.152,0.021,51.471,-0.147,-0.787,1
3.43075429143394e+17,0.475,0.338,0.415,18.553,718.801,57.164,4.8173086139533e+20,0.8059999999999999,3279.0,5.08153118186275e+17,799.449,950.293,924.441,46.865,345.6430000000001,47.737,0.32,17.172,87.38799999999998,0.19,22.348000000000006,0.024,53.267,-0.134,-0.7190000000000001,1
3.17551659173381e+17,0.473,0.342,0.409,18.548,722.81,59.635,4.9499138769084e+20,0.792,3989.0,3.86391470026994e+18,807.2239999999998,965.624,945.032,46.804,360.73,47.487,0.316,13.285,88.846,0.193,24.323,0.016,52.645,-0.173,-0.925,1
2.87687640438167e+17,0.471,0.34700000000000003,0.405,18.481,726.581,55.497,5.0680837938772e+20,0.802,4466.0,6.901598389843e+18,814.331,950.955,947.994,45.852,339.396,43.731,0.322,6.287000000000001,78.695,0.19,22.068,-0.039,43.875,-0.239,-1.275,0
2.32249027644649e+17,0.468,0.353,0.4,18.557,730.3810000000002,55.999,5.17181836486e+20,0.726,4910.0,9.3600028642121e+18,821.17,952.778,950.386,47.077,342.02,48.475,0.326,6.127999999999999,79.042,0.174,21.121,0.038,53.301,-0.124,-0.6629999999999999,0
2.32181675168261e+17,0.465,0.358,0.395,18.573,734.3839999999999,58.99,5.2611175898565e+20,0.8140000000000001,5517.0,1.123912812336e+19,827.948,970.988,960.687,47.331,360.267,49.404,0.324,11.375,82.387,0.17600000000000002,23.275,0.087,55.014,-0.067,-0.35700000000000004,0
2.27327254540628e+17,0.462,0.361,0.389,18.607,738.8330000000002,65.717,5.3359814688668e+20,0.927,6418.0,1.2538974167254e+19,836.1239999999998,1010.0,985.231,47.87,400.4380000000001,51.338,0.314,12.591,87.38799999999998,0.204,27.914,0.124,58.507,0.01,0.056,0
2.44005399099001e+17,0.46,0.366,0.381,18.661,743.3510000000001,66.611,5.3964100018909e+20,0.8290000000000001,7265.0,1.3259540995944e+19,844.561,1017.0,1001.0,48.714,406.648,54.217,0.297,11.646,88.133,0.203,28.765,0.222,63.377,0.062,0.332,0
2.38781586758591e+17,0.458,0.371,0.371,18.664,748.503,75.87100000000002,5.4424031889289e+20,0.933,8649.0,1.3400828609397e+19,855.22,1075.0,1038.0,48.752,463.626,54.345,0.276,13.091,92.293,0.243,32.512,0.27,63.588,0.081,0.434,0
2.41093191038899e+17,0.458,0.375,0.36,18.684,753.291,70.217,5.4739610299805e+20,0.779,9423.0,1.2962837007629e+19,864.8539999999998,1045.0,1041.0,49.062,430.963,55.383,0.251,8.192,76.092,0.236,22.565,0.261,65.317,0.093,0.5,0
2.42936031998283e+17,0.457,0.378,0.348,18.531,756.7439999999998,50.345,5.5592534246192e+20,0.8490000000000001,9162.0,1.1945566190673e+19,870.435,927.984,984.658,46.869,310.748,46.945,0.225,-2.416,42.327,0.21,3.719,0.149,46.96,-0.07200000000000001,-0.384,0
2.07055611439688e+17,0.456,0.378,0.335,18.567,759.5089999999999,40.353,5.6776568568155e+20,0.669,8793.0,1.0349016158447e+19,873.7260000000001,865.388,925.023,47.433,248.807,48.86,0.199,-9.172,33.131,0.196,-3.606,0.191,50.517,-0.015,-0.08,0
2.11283374692187e+17,0.455,0.377,0.321,18.594,762.758,47.459,5.7874168955037e+20,0.847,8443.0,8.17318691096599e+18,878.403,908.784,916.904,47.845,292.488,50.225,0.174,-6.4060000000000015,43.12600000000001,0.185,4.24,0.083,53.012,0.005,0.026,0
2.17094895284879e+17,0.454,0.377,0.306,18.552,765.637,41.023,5.8885335406841e+20,0.636,8055.0,5.41807844831475e+18,882.3610000000001,890.7280000000002,903.816,47.258,259.107,48.14100000000001,0.151,-11.789,40.208,0.201,-0.6829999999999999,0.017,48.856,-0.008,-0.041,0
2.1930567485091e+17,0.453,0.373,0.293,18.553,768.546,41.075,5.9958869087024e+20,0.851,7604.0,2.40185715666085e+18,886.753,899.0889999999998,901.452,47.279,261.776,48.21100000000001,0.138,-11.605,42.316,0.203,-1.31,0.015,48.99,0.001,0.004,0
2.7022790849978e+17,0.452,0.374,0.293,18.516,770.8530000000002,32.653,6.2720345461292e+20,0.621,7241.0,2.4342072853088e+19,889.053,843.3580000000002,872.405,46.753,207.594,46.367,0.21600000000000005,-21.526,33.211,0.191,-11.253,-0.037000000000000005,45.305,-0.008,-0.042,1
2.99949298050448e+17,0.451,0.377,0.302,18.517,772.461,22.744,6.5330143242151e+20,0.652,7214.0,4.4702836668664e+19,889.174,781.2919999999998,826.8489999999998,46.77,144.77100000000004,46.426,0.316,-25.216,25.954,0.177,-19.089,-0.031,45.43,0.0,-0.002,1
3.66035125734934e+17,0.449,0.384,0.315,18.54,774.305,25.967,6.7788262429601e+20,0.552,7027.0,6.1297447639777e+19,890.1239999999998,805.197,816.023,47.136,165.986,47.728,0.405,-13.232,32.574,0.182,-15.327,0.059,48.176,0.011,0.059,1
3.71130798889114e+17,0.447,0.39,0.329,18.46,776.37,29.039,7.0094703023642e+20,0.705,6734.0,7.4125905766361e+19,891.753,825.581,820.802,46.011,185.788,43.852,0.467,-4.6,38.081,0.168,-13.35,-0.097,40.463,-0.073,-0.393,1
4.00165904655039e+17,0.445,0.399,0.342,18.402,778.341,27.779,7.224946502427101e+20,0.628,6499.0,8.3188211048449e+19,892.99,816.1419999999998,818.472,45.23,177.42700000000005,41.365,0.501,-10.194,36.472,0.165,-15.947,-0.171,36.019,-0.118,-0.635,1
4.08829321970706e+17,0.442,0.41,0.353,18.399,780.439,29.642,7.425254843149101e+20,0.64,6271.0,8.8484363486024e+19,894.298,825.8610000000001,822.166,45.183,188.827,41.217,0.509,-7.282999999999999,39.541,0.179,-18.213,-0.208,35.76,-0.12,-0.648,1
4.09370642460924e+17,0.44,0.419,0.361,18.393,783.112,38.016,7.610395324530301e+20,0.682,5899.0,9.0014363079087e+19,897.148,873.1619999999998,847.664,45.099,240.51,40.953,0.4970000000000001,-2.884,52.556,0.197,-14.154000000000002,-0.269,35.284,-0.093,-0.503,1
4.0552265987305e+17,0.4370000000000001,0.428,0.3670000000000001,18.33,785.934,40.38800000000001,7.7803679465702e+20,0.648,5509.0,8.7778209827687e+19,900.2669999999998,882.9860000000001,865.325,44.252,254.024,38.345,0.471,4.699,54.908,0.2,-17.839000000000006,-0.334,30.761,-0.153,-0.828,1
4.03688279699698e+17,0.435,0.436,0.369,18.333,788.812,41.03100000000001,7.9351727092688e+20,0.764,5095.0,8.1775903731758e+19,903.611,890.2360000000001,877.7810000000002,44.31,259.001,38.567,0.435,13.944,56.754,0.193,-14.788,-0.35,31.281,-0.106,-0.573,1
4.12923011517206e+17,0.4320000000000001,0.446,0.3670000000000001,18.327,791.5989999999998,39.095,8.0677642371668e+20,0.7440000000000001,4806.0,7.20074447913e+19,906.321,892.331,885.056,44.222,250.807,38.298,0.394,10.821,57.342,0.183,-3.842,-0.204,30.81,-0.067,-0.364,1
4.63629351927515e+17,0.429,0.46,0.363,18.328,794.5010000000002,39.957,8.1539307759917e+20,0.6779999999999999,4707.0,5.847283300638e+19,908.403,914.851,899.953,44.244,261.187,38.386,0.35100000000000003,10.813,63.563,0.18600000000000005,5.716,-0.239,31.032,-0.094,-0.513,1
4.33546606316045e+17,0.425,0.475,0.359,18.35,797.5039999999998,41.553,8.249425764428701e+20,0.701,4705.0,4.2575993623382e+19,909.276,920.879,910.416,44.63,270.323,39.928,0.321,12.833,65.15,0.187,1.331,-0.244,34.926,-0.032,-0.173,0
4.63319178581445e+17,0.422,0.4920000000000001,0.393,18.361,800.431,40.242,9.193774246121699e+20,0.531,4703.0,2.3795996932199e+20,909.953,918.084,914.25,44.816,263.443,40.666,0.547,11.167,63.65,0.21600000000000005,3.071,-0.191,36.773,-0.015,-0.084,0
3.50740346639989e+17,0.419,0.505,0.449,18.286,803.11,36.253,1.0090179435466e+21,0.6709999999999999,4654.0,3.8236050603781e+20,911.098,906.179,910.214,43.772,241.109,37.331,0.835,3.781,57.117,0.227,0.789,-0.268,30.269,-0.226,-1.219,1
3.4878793485302e+17,0.417,0.517,0.515,18.263,805.465,31.055,1.0938641332461e+21,0.618,4657.0,5.2521179111023e+20,911.009,894.1560000000002,902.185,43.472,211.881,36.425,1.085,1.265,50.955,0.217,6.023,-0.253,28.668000000000006,-0.272,-1.4680000000000002,1
3.5940871564379e+17,0.415,0.529,0.5820000000000001,18.255,807.8939999999999,31.902,1.1739159937108e+21,0.605,4658.0,6.3599065863086e+20,910.774,903.996,903.091,43.361,218.64,36.091,1.258,1.546,55.535,0.215,15.705,-0.262,28.078000000000007,-0.28300000000000003,-1.527,1
4.04758430372072e+17,0.413,0.544,0.645,18.267,810.22,29.675,1.2491735249406e+21,0.634,4605.0,7.1469710859984e+20,909.586,914.645,908.868,43.572,209.30900000000003,36.956,1.347,2.501,60.225,0.21,13.593,-0.273,30.31,-0.28600000000000003,-1.54,1
3.89768848937571e+17,0.411,0.5579999999999999,0.7,18.263,812.576,30.091,1.3196367269355e+21,0.593,4500.0,7.6133114101698e+20,907.961,916.865,912.866,43.515,212.079,36.776,1.364,0.22,61.22,0.22,11.057,-0.197,29.961,-0.28600000000000003,-1.539,1
3.8770075087415e+17,0.409,0.5710000000000001,0.745,18.269,814.9839999999998,31.012,1.3853055996956e+21,0.6659999999999999,4439.0,7.7589275588239e+20,906.781,915.551,914.209,43.621,216.72,37.224,1.325,-0.579,60.181,0.223,12.18,-0.133,31.174,-0.212,-1.148,1
3.89559472854211e+17,0.408,0.583,0.779,18.268,817.1569999999998,27.16,1.4461801432207e+21,0.5770000000000001,4369.0,7.5838195319608e+20,905.545,915.703,914.956,43.61,195.582,37.188,1.248,-0.259,60.272,0.241,10.879,-0.131,31.096,-0.289,-1.557,1
3.56607153185623e+17,0.407,0.5920000000000001,0.8029999999999999,18.264,819.5210000000002,29.351,1.502260357511e+21,0.633,4259.0,7.0879873295806e+20,904.431,937.573,926.265,43.551,212.746,36.993,1.146,3.465,71.29,0.275,7.377000000000002,-0.129,30.668000000000006,-0.309,-1.663,1
3.8657402574338e+17,0.406,0.603,0.815,18.323,822.243,33.83,1.5535462425664e+21,0.725,4027.0,6.2714309516832e+20,903.074,969.061,947.663,44.62600000000001,244.962,41.559,1.032,8.377,80.414,0.246,9.748,-0.006999999999999999,42.854,-0.284,-1.529,1
4.15967620314465e+17,0.406,0.618,0.818,18.32,825.4680000000002,41.535,1.600037798387e+21,0.5870000000000001,3839.0,5.1341503982678e+20,902.137,989.036,968.349,44.587,290.244,41.418,0.914,9.407,84.14399999999998,0.297,11.098,-0.013,42.489,-0.341,-1.829,1
4.73833079612382e+17,0.406,0.625,0.813,18.278,828.87,43.574,1.642173829056e+21,0.774,3221.0,3.6761456693349e+20,899.943,1009.0,988.611,43.971,306.19,39.233,0.8,10.302,87.01,0.311,13.06,-0.049,37.087,-0.386,-2.068,0
4.7141234275437e+17,0.406,0.631,0.8009999999999999,18.277,832.258,43.033,1.6814775499998e+21,0.627,2952.0,1.9009832885262e+20,898.9069999999998,1014.0,1001.0,43.958,304.961,39.189,0.695,10.554,87.635,0.29,10.798,-0.051,36.984,-0.407,-2.178,0
4.70158811116141e+17,0.407,0.636,0.802,18.266,835.7310000000001,44.40600000000001,1.7757722336693e+21,0.6859999999999999,3376.0,5.6424159014174e+19,901.855,1016.0,1009.0,43.793,312.563,38.607,0.716,11.019,88.031,0.29100000000000004,10.377,-0.085,35.585,-0.266,-1.433,0
4.68429911969648e+17,0.408,0.639,0.81,18.224,839.19,44.105,1.8631352803765e+21,0.581,3748.0,1.0411899870693e+20,906.91,1017.0,1013.0,43.182,311.276,36.52,0.775,11.066,88.12700000000002,0.34700000000000003,10.778,-0.138,30.905,-0.344,-1.851,0
4.5530562759137e+17,0.41,0.636,0.8190000000000001,18.202,842.673,43.276,1.9435666901213e+21,0.77,4300.0,1.4310907678292e+20,911.209,1038.0,1025.0,42.86600000000001,313.447,35.48300000000001,0.826,10.685,91.003,0.322,14.52,-0.084,28.775,-0.392,-2.11,0
4.51661601953473e+17,0.412,0.634,0.826,18.137,846.3939999999999,46.89100000000001,2.0170664629039e+21,0.6409999999999999,4892.0,1.7339439324194e+20,916.49,1049.0,1037.0,41.952,334.914,32.661,0.851,8.265,92.213,0.332,17.334,-0.126,23.618,-0.415,-2.238,0
4.66854206048313e+17,0.415,0.634,0.8290000000000001,18.121,849.784,42.708,2.0836345987242e+21,0.701,5220.0,1.9497494808402e+20,920.506,1020.0,1028.0,41.722,305.126,31.989,0.847,3.087,65.518,0.317,12.784,-0.135,22.507,-0.433,-2.334,1
4.6828410726932e+17,0.417,0.634,0.8270000000000001,18.127,852.725,37.359,2.1432710975821e+21,0.5920000000000001,5096.0,2.0785074130909e+20,924.835,973.244,1001.0,41.849,264.702,32.555,0.818,-3.531,42.854,0.302,6.407,-0.14,24.023000000000003,-0.389,-2.101,1
4.69824614119423e+17,0.419,0.631,0.82,18.162,856.137,44.112,2.1959759594777e+21,0.612,4559.0,2.1202177291723e+20,932.233,1003.0,1002.0,42.54,307.077,35.582,0.77,-1.028,54.68600000000001,0.292,9.418,-0.1,31.854,-0.355,-1.915,1
4.78688341451463e+17,0.421,0.626,0.8079999999999999,18.165,859.451,42.504,2.2417491844111e+21,0.635,4132.0,2.0748804290843e+20,938.723,999.914,1001.0,42.594,298.238,35.815,0.7090000000000001,-1.625,53.269,0.271,9.214,-0.104,32.441,-0.375,-2.021,1
4.82049954367336e+17,0.423,0.62,0.7909999999999999,18.087,862.615,40.104,2.2805907723821e+21,0.672,3778.0,1.9424955128266e+20,944.359,994.654,997.81,41.479,284.714,32.382,0.6409999999999999,-2.201,50.82100000000001,0.276,8.622,-0.181,25.695,-0.373,-2.02,1
5.48067331789603e+17,0.425,0.62,0.769,18.093,865.7360000000001,38.933,2.3125007233908e+21,0.613,3304.0,1.7230629803995e+20,950.575,1003.0,1000.0,41.603,280.957,32.915,0.57,-3.387,54.51,0.287,6.937,-0.171,27.004,-0.309,-1.681,1
5.3248101628134e+17,0.426,0.617,0.7440000000000001,18.064,868.665,35.501,2.3374790374373e+21,0.614,2853.0,1.4165828318031e+20,956.585,1006.0,1003.0,41.19300000000001,263.621,31.714,0.501,-4.095,56.234,0.302,3.831,-0.259,24.816,-0.335,-1.821,1
4.82659779694561e+17,0.428,0.612,0.716,18.091,871.7819999999998,37.775,2.3835746629932e+21,0.6759999999999999,2743.0,1.0230550670376e+20,961.58,1023.0,1013.0,41.726000000000006,280.485,34.003,0.435,0.337,63.76,0.341,3.435,-0.229,30.398000000000003,-0.302,-1.642,1
4.05760278731117e+17,0.431,0.606,0.6859999999999999,18.079,875.064,39.51300000000001,2.4363678100518e+21,0.6890000000000001,2730.0,5.4247968610175e+19,966.916,1043.0,1028.0,41.566,295.4170000000001,33.515,0.375,7.174,70.757,0.336,3.389,-0.198,29.409,-0.25,-1.367,1
4.15340425022954e+17,0.433,0.6,0.6609999999999999,18.086,878.574,42.667,2.505756712485e+21,0.649,2769.0,7.62489062647084e+18,972.448,1056.0,1042.0,41.691,315.871,34.056999999999995,0.36,5.2810000000000015,74.516,0.334,4.199,-0.191,30.752,-0.248,-1.351,1
4.15764049904286e+17,0.435,0.594,0.643,18.069000000000006,882.074,42.892,2.5866147081307e+21,0.5920000000000001,2725.0,2.8558255757961e+19,977.685,1049.0,1046.0,41.458,315.012,33.326,0.391,4.953,69.175,0.332,3.247,-0.196,29.198,-0.257,-1.405,1
4.1743274587915e+17,0.438,0.584,0.629,18.056,885.523,41.835,2.6612321315044e+21,0.7070000000000001,2758.0,4.5957872275903e+19,982.264,1052.0,1049.0,41.272,310.3640000000001,32.747,0.429,5.789,70.206,0.339,3.4610000000000003,-0.16699999999999998,27.986,-0.272,-1.482,1
3.60162328514077e+17,0.441,0.574,0.617,18.06,889.436,47.434,2.7296089826062e+21,0.6629999999999999,3019.0,5.9823740180232e+19,988.056,1095.0,1072.0,41.354,352.176,33.12,0.458,9.177,81.275,0.379,5.48,-0.141,28.97,-0.29,-1.58,1
3.63470196482568e+17,0.444,0.563,0.605,18.062,893.6110000000001,50.889,2.7917452614361e+21,0.693,3345.0,7.0155859470947e+19,994.596,1114.0,1093.0,41.387,375.811,33.271,0.47,10.745,84.412,0.453,6.21,-0.075,29.381,-0.299,-1.629,1
3.60169711757637e+17,0.448,0.55,0.5920000000000001,18.086,898.107,55.052,2.8476409679941e+21,0.7859999999999999,3724.0,7.6954230148081e+19,1002.0,1140.0,1116.0,41.89,404.625,35.565,0.465,11.398,87.54299999999998,0.477,11.774,-0.034,35.5,-0.199,-1.091,1
4.06435732426727e+17,0.453,0.54,0.578,18.027,903.032,60.323,2.8972961022802e+21,0.757,4273.0,8.0218852211634e+19,1012.0,1178.0,1147.0,41.022,443.2480000000001,32.725,0.448,12.94,90.812,0.479,21.042,-0.1,28.916,-0.236,-1.293,1
