priceUSD,price90emaUSD,mining_profitability90trx,sentinusd90stdUSD,price30wmaUSD,difficulty30trx,median_transaction_feeUSD,difficulty90var,mining_profitability,top100cap,difficulty30var,difficulty14wma,difficulty3ema,hashrate14trx,difficulty90mom,hashrate14var,price7rsiUSD,fee_to_rewardUSD,difficulty30roc,difficulty30mom,mediantransactionvalueUSD,category
412.764,400.612,-0.232,6230348222,419.145,0.815,0.0413,7.1340618702918e+20,1.296,19.608,5.3451017647389e+19,159142917293.0,158436933941.0,0.304,79324822867.0,6.2822740600867e+33,44.149,1.0659999999999998,9.93,14310755920.0,99.511,1
414.027,400.907,-0.235,6234393632,418.835,0.7959999999999999,0.0414,7.0093408427518e+20,1.422,19.634,4.7056787148588e+19,158903308852.0,158432068854.0,0.269,79324822867.0,6.3097335326219e+33,46.907,1.07,9.93,14310755920.0,122.993,1
415.778,401.234,-0.239,6236329401,418.586,0.7759999999999999,0.0416,6.8690829571305e+20,1.367,19.609,4.0207450571985e+19,158711933279.0,158429636311.0,0.253,79324822867.0,5.6036006656616e+33,50.83600000000001,1.055,9.93,14310755920.0,124.686,1
415.443,401.546,-0.242,6278936923,418.281,0.7559999999999999,0.0422,6.713288213428e+20,1.252,19.607,3.2903007917618e+19,158568790574.0,158428420039.0,0.257,79324822867.0,6.0657041249778e+33,50.011,1.248,9.93,14310755920.0,198.875,1
418.234,401.913,-0.246,6284137745,418.133,0.735,0.0418,6.5631452734363e+20,1.3090000000000002,19.543,2.514345918545e+19,158473880736.0,158427811903.0,0.245,77372369213.0,6.0744211829632e+33,56.82899999999999,1.298,9.93,14310755920.0,152.866,1
413.077,402.158,-0.249,6283784619,417.6230000000001,0.716,0.0413,6.5421159169272e+20,1.235,19.426,1.6985711099033e+19,158953960613.0,160402846007.0,0.225,68929209314.0,6.1000809294638e+33,43.917,1.247,12.671,18261432263.0,127.145,1
407.531,402.277,-0.253,6288666683,416.76,0.6970000000000001,0.0408,6.5325636365357e+20,1.252,19.424,8.71574827686901e+18,159858952638.0,162949840563.0,0.193,72048164322.0,6.117533158664198e+33,34.176,1.001,14.835,21380387271.0,103.256,1
410.271,402.452,-0.256,6295107064,416.101,0.68,0.041,6.5101942253241e+20,1.287,19.42,7.00004799123921e+18,160696614840.0,164223337840.0,0.166,72048164322.0,6.0307907568206e+33,41.637,0.917,8.308,12694949623.0,102.527,1
409.752,402.61300000000006,-0.259,6300571949,415.432,0.6629999999999999,0.041,6.4750076832923e+20,1.275,19.346,7.41079695512463e+18,161466947219.0,164860086479.0,0.135,72048164322.0,6.195122311935701e+33,40.619,1.171,1.226,2005180209.0,119.573,1
415.288,402.891,-0.263,6305128084,415.163,0.647,0.0415,6.4270040104404e+20,1.2990000000000002,19.3,7.81261092418277e+18,162169949777.0,165178460799.0,0.115,72048164322.0,4.8886740127292e+33,54.467,1.14,1.226,2005180209.0,105.838,1
416.991,403.201,-0.266,6310130762,415.054,0.631,0.0417,6.3661832067683e+20,1.297,19.418,8.20548989840104e+18,162805622512.0,165337647958.0,0.107,72048164322.0,3.8795742358500996e+33,57.983,1.02,1.226,2005180209.0,111.536,1
415.821,403.478,-0.269,6314089209,414.913,0.616,0.0416,6.2925452722762e+20,1.243,19.779,8.58943387780042e+18,163373965424.0,165417241538.0,0.112,72048164322.0,3.7834876051352e+33,54.605,1.038,1.226,2005180209.0,125.047,1
415.36,403.74,-0.272,6316090209,414.767,0.601,0.0415,6.2060902069638e+20,1.266,19.765,8.96444286238091e+18,163874978514.0,165457038328.0,0.118,72048164322.0,3.0527893143502e+33,53.18,0.889,1.226,2005180209.0,114.183,1
416.249,404.015,-0.275,6315859148,414.692,0.5870000000000001,0.0416,6.1068180108314e+20,1.2990000000000002,19.988,9.3305168521257e+18,164308661782.0,165476936723.0,0.131,72048164322.0,3.3088877511598e+33,55.777,0.929,1.226,2005180209.0,98.45,1
419.4380000000001,404.354,-0.278,6317432886,414.837,0.5720000000000001,0.0419,5.9947286838788e+20,1.202,19.877,9.6876558470475e+18,164675015227.0,165486885921.0,0.14800000000000002,72048164322.0,2.5827048200044e+33,64.10600000000001,0.893,1.226,2005180209.0,99.331,1
423.456,404.773,-0.281,6317703298,415.251,0.5579999999999999,0.0423,5.869822226106e+20,1.5,19.963,1.0035859847159e+19,164974038850.0,165491860519.0,0.16,72048164322.0,2.1849189446064e+33,71.891,1.075,1.226,2005180209.0,121.983,1
417.945,405.0630000000001,-0.284,6318470563,415.33,0.545,0.0418,5.7320986375132e+20,1.204,19.656,1.0375128852426e+19,165205732651.0,165494347819.0,0.203,72048164322.0,4.3732035902848e+33,53.369,1.452,1.226,2005180209.0,125.342,1
412.853,405.234,-0.28600000000000003,6315155545,415.103,0.531,0.0413,5.6362227884514e+20,1.207,19.663,1.0705462862866e+19,165370096629.0,165495591469.0,0.241,66318092058.0,4.3350699025216e+33,41.77,1.231,1.226,2005180209.0,123.555,1
414.983,405.448,-0.289,6310355406,415.066,0.518,0.0415,5.5696005136653e+20,1.189,19.647,1.1026861878504e+19,165467130785.0,165496213293.0,0.237,61616494303.0,4.8696453741207e+33,47.354,1.455,1.226,2005180209.0,124.453,1
415.156,405.662,-0.292,6305962946,415.082,0.504,0.0415,5.4994065874496e+20,1.415,19.579,1.1599725102753e+19,165633778619.0,166010062334.0,0.215,62643570558.0,4.9908556565213e+33,47.828,1.3730000000000002,1.855,3032256465.0,123.434,1
418.138,405.936,-0.294,6302291577,415.325,0.4920000000000001,0.0418,5.4213721728916e+20,1.159,19.582,1.2247306865734e+19,165804620696.0,166430787808.0,0.208,62971172467.0,4.6649038582588996e+33,55.828,1.41,2.055,3359858374.0,110.222,1
417.978,406.201,-0.297,6300261517,415.566,0.479,0.0418,5.3335467248474e+20,1.3119999999999998,19.546,1.2880245121811e+19,165962561075.0,166641150545.0,0.185,62971172467.0,4.893619313339501e+33,55.298,1.214,2.157,3523227765.0,104.453,1
418.564,406.472,-0.299,6297580825,415.847,0.467,0.0419,5.235930243317e+20,1.3090000000000002,19.464,1.2905541964757e+19,166107599758.0,166746331914.0,0.192,62971172467.0,5.3480874667317e+33,57.043,1.075,5.317,8424309515.0,123.973,1
420.973,406.791,-0.301,6294145657,416.252,0.455,0.0421,5.1285227283003e+20,1.261,19.466,1.2773129939243e+19,166239736745.0,166798922598.0,0.212,62971172467.0,5.685160946779001e+33,63.816,1.223,5.317,8424309515.0,121.912,1
421.292,407.11,-0.304,6291689663,416.643,0.443,0.0421,5.0113241797975e+20,1.319,19.456,1.2483009045248e+19,166358972034.0,166825217941.0,0.23,62971172467.0,5.708054492684e+33,64.678,1.4680000000000002,5.317,8424309515.0,129.969,1
420.006,407.393,-0.306,6286450925,416.926,0.4320000000000001,0.042,4.8843345978084e+20,1.218,19.43,1.2035179282789e+19,166465305627.0,166838365612.0,0.234,62971172467.0,5.7561137269301e+33,58.172,1.272,5.317,8424309515.0,126.065,1
420.314,407.677,-0.308,6279361555,417.213,0.42,0.042,4.7475539823333e+20,1.285,19.397,1.1429640651873e+19,166558737523.0,166844939447.0,0.224,62971172467.0,5.8481150762286e+33,59.315,1.196,5.317,8424309515.0,132.915,1
416.93300000000005,407.881,-0.31,6275312178,417.263,0.409,0.0417,4.6009823333718e+20,1.325,19.399,1.0666393152476e+19,166639267722.0,166848226365.0,0.224,62971172467.0,5.999705881107e+33,43.929,0.895,5.317,8424309515.0,99.467,1
418.889,408.122,-0.312,6275096139,417.43300000000005,0.398,0.0419,4.4446196509242e+20,1.272,19.408,9.7454367846108e+18,166706896224.0,166849869824.0,0.258,62971172467.0,8.491496986455e+33,52.284,0.764,5.317,8424309515.0,101.692,1
420.07,408.385,-0.314,6270536468,417.681,0.387,0.042,4.2784659349904e+20,1.245,19.386,8.66677154828098e+18,166761623029.0,166850691553.0,0.28800000000000003,62971172467.0,8.5150183341565e+33,56.81399999999999,1.294,5.317,8424309515.0,128.625,1
423.767,408.723,-0.316,6263990149,418.153,0.376,0.0424,4.1610896505513e+20,1.26,19.356,7.43039744347419e+18,166803448138.0,166851102418.0,0.303,56569848828.0,7.4111953824782e+33,67.935,1.354,5.317,8424309515.0,129.996,1
423.615,409.05,-0.317,6257128063,418.592,0.365,0.0424,4.0610834262255e+20,1.3259999999999998,19.401,6.0363144701988e+18,166832371550.0,166851307850.0,0.32,53497213481.0,7.7310150021886e+33,67.105,1.104,5.317,8424309515.0,136.326,1
423.23,409.362,-0.319,6252641125,418.985,0.35600000000000004,0.0423,3.9900645585452e+20,1.274,19.318,7.03428429090495e+18,167867612944.0,170673484363.0,0.34600000000000003,61141361074.0,6.5675836239049e+33,64.773,1.083,10.142,16068457108.0,131.661,1
426.47,409.73800000000006,-0.321,6244691946,419.571,0.349,0.0426,3.9343468699604e+20,1.103,19.264,1.0298233182847e+19,169374837475.0,174675896017.0,0.373,65324007870.0,5.4281953987084e+33,73.745,1.27,12.783,20251103904.0,146.428,1
429.73800000000006,410.17800000000005,-0.32299999999999995,6234524782,420.344,0.344,0.043,3.8680928208711e+20,1.195,19.11,1.2650832720701e+19,170766305851.0,176677101845.0,0.377,65324007870.0,5.5090540414159e+33,79.79899999999998,0.98,12.783,20251103904.0,107.392,1
427.826,410.566,-0.324,6229372738,420.969,0.339,0.0428,3.7913024112778e+20,1.275,19.109,1.6029060809368e+19,172045138089.0,177677704758.0,0.381,65324007870.0,3.940657064771901e+33,68.944,0.861,10.039,16300427561.0,113.723,1
427.315,410.934,-0.326,6223670078,421.529,0.336,0.0427,3.7039756411801e+20,1.141,19.08,1.9699511978369e+19,173211334191.0,178178006215.0,0.373,65324007870.0,3.89814581567e+33,66.143,1.394,7.965,13181472553.0,128.269,1
428.717,411.324,-0.327,6223568214,422.137,0.333,0.0429,3.6061125105781e+20,1.258,19.108,2.2983849328087e+19,174264894156.0,178428156943.0,0.359,65324007870.0,3.894126092125901e+33,70.043,1.147,7.965,13181472553.0,133.018,1
436.562,411.879,-0.329,6223764517,423.212,0.331,0.0437,3.4977130194719e+20,1.367,19.119,2.5882072858522e+19,175205817984.0,178553232307.0,0.348,65324007870.0,3.9005439767786e+33,82.902,1.038,7.965,13181472553.0,134.059,1
443.215,412.568,-0.33,6220356299,424.658,0.329,0.0443,3.3787771678614e+20,1.17,19.069000000000006,2.8394182569691e+19,176034105674.0,178615769990.0,0.362,65324007870.0,4.5205950068364e+33,87.999,1.122,7.965,13181472553.0,133.213,0
445.474,413.291,-0.331,5883405169,426.19,0.328,0.0445,3.2493049557467e+20,1.277,19.017,3.0520178461559e+19,176749757228.0,178647038831.0,0.355,65324007870.0,3.5634369931331e+33,89.266,1.181,7.965,13181472553.0,137.192,0
445.852,414.007,-0.333,2658320811,427.685,0.326,0.0446,3.1092963831277e+20,1.223,19.018,3.2260060534144e+19,177352772644.0,178662673251.0,0.345,65324007870.0,3.4462949304465997e+33,89.48299999999998,0.913,7.965,13181472553.0,103.667,0
452.604,414.855,-0.334,2419618058,429.551,0.324,0.0453,2.9587514500043e+20,1.223,18.991,3.3613828787446e+19,177843151924.0,178670490461.0,0.316,65324007870.0,3.0489199667654e+33,92.599,0.999,7.965,13181472553.0,97.899,0
457.376,415.79,-0.335,2362006699,431.645,0.32299999999999995,0.0457,2.8272656754703e+20,1.291,18.865,3.4581483221464e+19,178220895066.0,178674399067.0,0.259,62193207472.0,5.0449917409529996e+33,94.052,1.346,7.965,13181472553.0,127.01,0
463.109,416.83,-0.336,2211548568,434.021,0.321,0.0463,2.7176533017017e+20,1.513,18.874,3.5163023836199e+19,178486002072.0,178676353369.0,0.207,58644967020.0,5.0627261289268e+33,95.336,8.217,7.965,13181472553.0,126.838,0
458.712,417.75,-0.337,2205966168,436.018,0.319,0.0459,2.5995489966816e+20,1.179,18.847,3.5358450631647e+19,178638472940.0,178677330520.0,0.16399999999999998,58644967020.0,5.066225583625e+33,79.907,1.41,7.965,13181472553.0,119.287,1
444.29,418.333,-0.337,2192109167,437.01,0.317,0.0444,2.4729007758002e+20,1.297,18.788,3.5162789524602e+19,178676689606.0,178671751350.0,0.109,58632831529.0,5.4974296676015e+33,49.346,1.45,7.957000000000002,13169337062.0,111.561,1
449.257,419.013,-0.338,2192985267,438.265,0.314,0.0449,2.33773553415e+20,1.389,18.773,3.4579097745629e+19,178674265196.0,178665504561.0,0.071,58625917121.0,5.0456245733133e+33,56.094,1.249,7.9529999999999985,13162422654.0,100.948,1
451.828,419.734,-0.339,2189804106,439.608,0.312,0.0452,2.1940838772941e+20,1.241,18.778,3.3610407366359e+19,178672022213.0,178662381167.0,0.056,58625917121.0,5.272496073663001e+33,59.362,1.108,7.9529999999999985,13162422654.0,94.884,1
449.954,420.398,-0.339,2191085311,440.751,0.309,0.045,2.0419458052325e+20,1.291,18.712,3.2791661026201e+19,178669960658.0,178660819470.0,0.06,58625917121.0,5.4990287592884e+33,55.827,0.883,7.287000000000001,12135346399.0,83.691,1
446.236,420.966,-0.34,2192495284,441.579,0.305,0.0446,1.8813213179652e+20,1.3,18.664,3.1809832065182e+19,178668080530.0,178660038621.0,0.075,58625917121.0,5.857987167710598e+33,49.066,1.138,7.077000000000001,11807744490.0,126.299,1
446.352,421.524,-0.34,2186694232,442.354,0.302,0.0446,1.7122104154921e+20,1.228,18.662,3.0518174593183e+19,178666381830.0,178659648197.0,0.101,58625917121.0,6.461096879869899e+33,49.289,1.175,7.077000000000001,11807744490.0,133.861,1
446.98800000000006,422.084,-0.341,2185921662,443.109,0.298,0.0447,1.5346130978134e+20,1.319,19.206,2.8916688610228e+19,178664864558.0,178659452985.0,0.142,58625917121.0,7.5654024113266e+33,50.674,1.118,7.077000000000001,11807744490.0,140.974,1
446.657,422.624,-0.341,2188368800,443.781,0.294,0.0447,1.348529364929e+20,1.252,19.061,2.7005374116303e+19,178663528713.0,178659355379.0,0.182,58625917121.0,6.7535292800979e+33,49.847,1.13,7.077000000000001,11807744490.0,129.02200000000002,1
451.464,423.258,-0.341,2189338220,444.709,0.289,0.0451,1.1539592168389e+20,1.3019999999999998,18.887,2.478423111141e+19,178662374296.0,178659306576.0,0.225,58625917121.0,7.4808103203873e+33,60.707,1.088,7.077000000000001,11807744490.0,126.861,1
457.98800000000006,424.021,-0.341,2191945607,445.992,0.285,0.0458,1.109105515459e+20,1.285,18.643,2.2253259595549e+19,178661401306.0,178659282174.0,0.253,38237377506.0,7.5588423482296e+33,70.74,0.994,7.077000000000001,11807744490.0,120.602,1
457.595,424.759,-0.341,2194941103,447.169,0.28,0.0458,1.0796620027842e+20,1.345,18.639,1.9412459568721e+19,178660609744.0,178659269973.0,0.28600000000000003,34542809925.0,7.951122933312e+33,69.493,0.821,7.077000000000001,11807744490.0,114.291,1
458.102,425.492,-0.341,2193658816,448.298,0.275,0.0458,1.0472723031526e+20,1.268,18.702,1.626183103093e+19,178659999610.0,178659263873.0,0.342,34542809925.0,8.1551870851033e+33,70.281,0.938,7.077000000000001,11807744490.0,130.83100000000002,1
454.7480000000001,426.135,-0.341,2193650057,449.122,0.27,0.0455,1.0119364165641e+20,1.266,18.654,1.2801373982167e+19,178659570903.0,178659260823.0,0.387,34542809925.0,7.6573363202701e+33,58.592,1.204,7.077000000000001,11807744490.0,137.421,1
452.584,426.716,-0.341,2192676123,449.729,0.267,0.0453,1.0208910073556e+20,1.094,18.561,1.4275057000928e+19,180238423187.0,184580882657.0,0.413,46386056644.0,6.8904985905764e+33,52.073,1.362,14.175,23650991209.0,139.332,1
451.025,427.25,-0.341,2192546417,450.166,0.265,0.0451,1.0454990657587e+20,1.213,18.569000000000006,1.7855566570299e+19,182204972844.0,189417851470.0,0.409,50138372436.0,4.0475414883088e+33,47.622,1.328,16.424,27403307001.0,148.858,1
454.247,427.844,-0.341,2191354885,450.752,0.266,0.0454,1.0639000713456e+20,1.218,18.558,1.9767317840622e+19,184023059186.0,191836335877.0,0.408,50138372436.0,3.3855411159049e+33,56.574,1.237,16.424,27403307001.0,153.7,1
455.025,428.441,-0.341,2193678359,451.322,0.267,0.0455,1.0760940241163e+20,1.197,18.509,2.5145083361009e+19,185692616361.0,193045578080.0,0.4,50138372436.0,3.154506014076e+33,58.57100000000001,1.317,11.324000000000002,19759159408.0,116.051,1
455.975,429.046,-0.341,2196367262,451.885,0.269,0.0456,1.082080924071e+20,1.134,18.514,3.0944614736204e+19,187213644370.0,193650199182.0,0.39,50138372436.0,3.0152766562665e+33,61.114,1.297,8.718,15576512612.0,133.195,1
455.809,429.634,-0.341,2196654707,452.375,0.272,0.0456,1.0818607712095e+20,1.236,18.523,3.6204973344418e+19,188586143212.0,193952509733.0,0.364,50138372436.0,3.3936963338895004e+33,60.36,1.689,8.718,15576512612.0,167.541,1
453.459,430.158,-0.341,2196733627,452.656,0.275,0.0493,1.0754335655318e+20,1.133,18.455,4.0926159185646e+19,189810112887.0,194103665008.0,0.34600000000000003,50138372436.0,3.4147834382352e+33,50.12,1.632,8.718,15576512612.0,155.718,1
453.949,430.681,-0.341,2198211110,452.914,0.279,0.0493,1.0627993070379e+20,1.29,18.462,4.5108172259884e+19,190885553395.0,194179242646.0,0.32299999999999995,50138372436.0,3.4927623454044e+33,52.099,1.501,8.718,15576512612.0,135.844,1
449.494,431.094,-0.341,2195696757,452.827,0.282,0.0519,1.0876704516347e+20,1.079,18.398,4.8751012567132e+19,191812464737.0,194217031465.0,0.279,41452934788.0,4.6632883547765e+33,36.68,1.801,8.718,15576512612.0,140.816,1
441.529,431.324,-0.341,2196804387,452.182,0.285,0.0511,1.1399241986339e+20,1.19,18.43,5.1854680107394e+19,192590846911.0,194235925874.0,0.246,30763165374.0,4.621953271894e+33,22.681,1.367,8.718,15576512612.0,132.37,1
442.068,431.56,-0.34,2200146682,451.561,0.28800000000000003,0.0477,1.1898412237965e+20,1.197,18.469,5.4419174880671e+19,193220699919.0,194245373079.0,0.208,30763165374.0,4.8366141220689e+33,24.942,1.588,8.718,15576512612.0,113.54,1
441.268,431.773,-0.34,2202536350,450.89,0.29100000000000004,0.0461,1.2374215271224e+20,1.237,18.473,5.6444496886962e+19,193702023761.0,194250096681.0,0.227,30763165374.0,9.4214993738046e+33,23.741,0.931,8.718,15576512612.0,107.369,1
441.669,431.991,-0.34,2203609093,450.255,0.293,0.0462,1.2826651086116e+20,1.113,18.527,5.7930646126267e+19,194034818435.0,194252458482.0,0.307,30763165374.0,1.8890438028984e+34,25.833,1.203,8.718,15576512612.0,130.167,1
445.089,432.278,-0.34,2204042942,449.849,0.295,0.047,1.3280652940874e+20,1.109,18.577,5.9176584938848e+19,194287890028.0,194511662202.0,0.3670000000000001,31279211012.0,1.9249968704762e+34,41.727,1.595,9.006,16092558249.0,118.229,1
448.097,432.626,-0.34,2204126374,449.654,0.298,0.0518,1.3951636649208e+20,1.155,18.747,6.3055518385939e+19,194993011281.0,196911864866.0,0.387,35820412622.0,1.9489071632517e+34,52.236,1.707,11.548,20633759860.0,118.198,1
450.845,433.027,-0.339,2204668394,449.655,0.3,0.0521,1.4590938827653e+20,1.125,18.826,6.5988336175387e+19,195614231934.0,198111966199.0,0.382,35820412622.0,1.8674504548451998e+34,59.934,1.6230000000000002,11.548,20633759860.0,139.342,1
472.112,433.886,-0.339,2206912451,451.055,0.303,0.064,1.5198559476212e+20,1.276,19.088,6.7975038307188e+19,196187288328.0,198712016865.0,0.348,35820412622.0,1.9636101002907e+34,83.682,2.001,11.548,20633759860.0,150.60399999999996,1
496.908,435.271,-0.339,2156958889,454.027,0.305,0.0653,1.5774498594883e+20,1.177,19.19,6.9007606799885e+19,196712180462.0,199012042198.0,0.317,35820412622.0,1.9529655302498e+34,90.966,1.551,11.556,20645895351.0,138.155,1
522.366,437.185,-0.338,2063713106,458.527,0.307,0.0649,1.6318756183668e+20,1.32,19.381,6.908805626198e+19,197188908337.0,199162054865.0,0.29600000000000004,35820412622.0,1.9656276946378e+34,94.113,1.29,11.56,20652809759.0,139.838,1
533.135,439.294,-0.338,1930610571,463.565,0.308,0.0619,1.6831332242566e+20,1.457,19.673,6.8220642277552e+19,197617471952.0,199237061198.0,0.259,35820412622.0,1.9418044615201998e+34,94.977,1.5830000000000002,11.56,20652809759.0,126.556,1
535.4159999999998,441.406,-0.337,1914836490,468.575,0.31,0.0622,1.7312226771575e+20,1.215,19.81,6.6405364846624e+19,197997871308.0,199274564365.0,0.228,35820412622.0,1.9423493876892e+34,95.153,1.6230000000000002,11.56,20652809759.0,151.827,1
532.201,443.402,-0.336,1914397511,473.194,0.311,0.0618,1.7761439770697e+20,1.539,19.829,6.3642223969187e+19,198330106404.0,199293315948.0,0.173,35820412622.0,2.1255502317971e+34,89.976,1.548,11.56,20652809759.0,121.691,1
534.594,445.406,-0.336,1874106950,477.783,0.311,0.064,1.8174271105762e+20,1.276,19.576,5.9931219645228e+19,198614177240.0,199302691740.0,0.141,35983782014.0,1.9584451117801e+34,90.428,1.669,11.56,20652809759.0,116.842,1
551.979,447.7480000000001,-0.334,1242924956,483.30300000000005,0.311,0.0642,1.8381887040915e+20,1.429,19.64,5.5272351874765e+19,198850083818.0,199307379635.0,0.112,40884863764.0,1.9633173634981e+34,93.075,1.518,11.56,20652809759.0,130.04399999999998,1
571.159,450.461,-0.333,1242421982,489.835,0.311,0.0604,1.8548229591252e+20,1.2819999999999998,19.594,4.9665620657796e+19,199037826135.0,199309723583.0,0.078,40884863764.0,1.9296774128905001e+34,94.893,1.538,11.56,20652809759.0,126.434,1
573.875,453.173,-0.332,1242772964,496.274,0.31,0.0617,1.8673298756774e+20,1.731,19.537,4.311102599431e+19,199177404193.0,199310895557.0,0.056,40884863764.0,1.5625959453893e+34,95.106,1.029,11.56,20652809759.0,129.065,1
580.536,455.972,-0.33,1241814359,502.88,0.308,0.0615,1.8757094537484e+20,1.49,19.463,3.5608567884307e+19,199268817992.0,199311481544.0,0.085,40884863764.0,9.5339046451791e+33,95.626,1.213,11.56,20652809759.0,148.047,1
579.599,458.689,-0.329,1239726435,509.162,0.307,0.0614,1.8799616933377e+20,1.3969999999999998,19.467,2.7158246327799e+19,199312067531.0,199311774538.0,0.111,40884863764.0,9.2610548824743e+33,93.986,1.479,11.56,20652809759.0,147.721,1
574.524,461.235,-0.327,1239135036,514.854,0.304,0.0618,1.868014835474e+20,1.462,19.347,1.7421073890465e+19,198926806069.0,197867190549.0,0.127,37995402794.0,9.1077514315953e+33,84.79799999999999,1.382,9.943,17763348788.0,148.887,1
574.28,463.72,-0.325,1238366825,520.28,0.3,0.0617,1.8511573263226e+20,1.5619999999999998,19.338,6.99242436673458e+18,198520905599.0,196964307244.0,0.153,37634220172.0,9.889143849541899e+33,84.336,1.275,9.74,17402166167.0,160.8,1
573.047,466.122,-0.32299999999999995,1235021592,525.37,0.29600000000000004,0.0615,1.83080269488e+20,1.4369999999999998,19.453,5.71381454954352e+18,198145963640.0,196512865592.0,0.17,37634220172.0,8.894955269452198e+33,81.709,1.4469999999999998,2.918,5558919448.0,171.65400000000002,1
579.549,468.615,-0.32,1230002664,530.62,0.29100000000000004,0.0603,1.806950941146e+20,1.5419999999999998,19.426,5.50945657159732e+18,197801980191.0,196287144766.0,0.185,37634220172.0,9.019189850778801e+33,84.65100000000002,1.173,0.93,1806603656.0,157.753,1
638.456,472.348,-0.318,1235478273,539.394,0.28600000000000003,0.0638,1.7796020651209e+20,1.592,19.35,5.29784566750537e+18,197488955252.0,196174284353.0,0.197,37634220172.0,9.0826979887732e+33,94.315,1.4169999999999998,0.93,1806603656.0,157.64600000000004,1
686.885,477.0630000000001,-0.315,1243346200,550.896,0.28,0.0739,1.7487560668044e+20,1.885,19.274,5.07898183725089e+18,197206888824.0,196117854146.0,0.207,37634220172.0,8.3529060602165e+33,96.455,1.5630000000000002,0.93,1806603656.0,184.923,0
685.852,481.652,-0.312,846529231,561.8330000000002,0.274,0.103,1.7144129461966e+20,1.56,19.349,4.85286508084226e+18,196955780907.0,196089639043.0,0.213,37634220172.0,8.3222423372791e+33,95.56,2.05,0.93,1806603656.0,171.5,0
682.671,486.07,-0.309,717584513,572.07,0.268,0.122,1.6765727032975e+20,1.949,19.289,4.61949539827948e+18,196735631499.0,196075531491.0,0.196,37634220172.0,6.038046676566901e+33,92.476,2.148,0.93,1806603656.0,169.97400000000005,0
734.99,491.541,-0.305,711081692,585.195,0.261,0.117,1.6545249062679e+20,1.857,19.183,4.37887278954578e+18,196546440603.0,196068477715.0,0.189,33683543829.0,6.1537978856566e+33,95.353,2.1630000000000003,0.93,1806603656.0,209.84,0
744.823,497.107,-0.301,733501478,598.349,0.255,0.119,1.6426864752048e+20,1.944,19.12,4.13099725467471e+18,196388208216.0,196064950828.0,0.179,30564588821.0,5.7391344368377e+33,95.713,2.075,0.93,1806603656.0,193.031,0
748.164,502.625,-0.297,737087357,611.0930000000002,0.248,0.12,1.628541392068e+20,2.119,19.091,3.87586879363272e+18,196260934340.0,196063187384.0,0.162,30564588821.0,4.7727896653352e+33,95.84,1.757,0.93,1806603656.0,159.05100000000004,0
753.295,508.134,-0.292,736482692,623.526,0.241,0.136,1.6120896568577e+20,1.94,19.04,3.61348740643658e+18,196164618974.0,196062305662.0,0.194,30564588821.0,9.0631476076184e+33,96.051,1.408,0.93,1806603656.0,150.866,0
747.682,513.399,-0.287,752380162,634.9259999999998,0.234,0.135,1.5933312695737e+20,1.862,19.077,3.3438530930863e+18,196099262119.0,196061864801.0,0.245,30564588821.0,9.0733148531106e+33,90.222,1.839,0.93,1806603656.0,192.185,0
681.946,517.1030000000002,-0.28300000000000003,764456691,641.427,0.228,0.0962,1.6111491954743e+20,1.658,19.169,5.47579120252984e+18,197431000464.0,201184656957.0,0.28600000000000003,40810613994.0,9.2718688504556e+33,49.327,2.008,6.205,12052628829.0,208.46400000000003,0
649.939,520.023,-0.278,770787002,645.347,0.224,0.116,1.6411042442325e+20,1.469,19.393,9.2976241022966e+18,199115544058.0,205318907776.0,0.301,43956323477.0,9.0457333530258e+33,39.226,2.388,7.824,15198338312.0,233.783,1
588.9259999999998,521.5369999999998,-0.273,778517699,644.882,0.221,0.094,1.6662885315741e+20,1.471,19.276,1.2754785530261e+19,200675987157.0,207386033186.0,0.293,43956323477.0,9.3602444504006e+33,26.953000000000007,2.107,7.5379999999999985,14682292674.0,184.295,1
652.469,524.415,-0.268,777227135,648.207,0.22,0.113,1.6867020574994e+20,1.591,19.269,1.6398038767979e+19,202108889925.0,208419595891.0,0.256,43956323477.0,1.0730086425407e+34,47.074,2.248,5.088,10141091064.0,216.648,1
669.2869999999998,527.599,-0.263,770065032,652.177,0.219,0.107,1.7023448220083e+20,1.771,19.225,1.9812754832423e+19,203414252364.0,208936377243.0,0.236,43956323477.0,1.0951639701039e+34,51.223,1.485,5.088,10141091064.0,165.975,0
640.632,530.0830000000002,-0.258,766334545,653.83,0.219,0.1,1.7132168251008e+20,1.504,19.227,2.299893372361e+19,204592074472.0,209194767919.0,0.23,43956323477.0,1.1344695052675e+34,44.317,1.467,5.088,10141091064.0,140.997,1
637.878,532.452,-0.253,762563701,654.942,0.219,0.0957,1.7193180667771e+20,1.534,19.123,2.5956575441521e+19,205642356250.0,209323963257.0,0.23,43956323477.0,1.1472068454464e+34,43.657,1.655,5.088,10141091064.0,162.68200000000004,1
647.563,534.982,-0.249,757273894,656.3760000000002,0.219,0.0878,1.7206485470369e+20,1.585,19.112,2.868567998615e+19,206565097699.0,209388560926.0,0.229,43956323477.0,1.1445042914536e+34,46.901,1.554,5.088,10141091064.0,161.826,1
633.786,537.154,-0.244,753378813,656.6510000000002,0.22,0.0859,1.7172082658803e+20,1.587,19.181,3.1186247357529e+19,207360298817.0,209420859761.0,0.219,43956323477.0,9.7573769700008e+33,42.81100000000001,1.663,5.088,10141091064.0,183.789,1
