size3mom,price3rsiUSD,mining_profitability3roc,activeaddresses30mom,size30rsi,hashrate14mom,mediantransactionvalue7rsiUSD,mining_profitability7std,median_transaction_fee3trxUSD,mediantransactionvalue14rocUSD,size30trx,price7varUSD,mediantransactionvalue14rsiUSD,size30std,sentinusdUSD,priceUSD,sentbyaddress30var,hashrate3std,hashrate90roc,hashrate7trx,price7momUSD,top100cap,confirmationtime3ema,mediantransactionvalue14smaUSD,confirmationtime30ema,mediantransactionvalueUSD,median_transaction_fee7rocUSD,difficulty14var,category
10247.0,15.569,3.739,-72387,48.265,3.39945440869054e+16,58.739,0.35,-0.638,11.819,0.224,28.686,54.709,115651.0,339213410.0,311.944,294495660,2.41616663902895e+16,11.121,0.996,-20.8,21.227,9.085,119.95,9.773,139.882,-6.251,5699547843264512.0,1
-10273.0,24.921,-13.518,-33023,46.725,5.30825507481075e+16,51.995,0.401,-0.552,11.423,0.19,13.483,51.392,117064.0,294737011.0,312.724,319737231,2.40277771579519e+16,29.598000000000006,0.997,-16.464000000000002,21.205,9.279,120.846,9.754,122.32,-5.001,9.47490691468493e+16,1
-96682.0,53.611,3.729,-100285,43.014,5.96914504465587e+16,38.964,0.396,-0.309,-47.479,0.14800000000000002,12.486,44.18899999999999,129371.0,145863032.0,315.626,396512134,1.80462880937765e+16,33.808,0.989,-3.406,21.241,9.003,115.779,9.687,78.47399999999998,-1.067,1.69918967425008e+17,0
-36078.0,42.791,-1.6840000000000002,-18363,47.115,8.32267032734078e+16,53.392,0.332,-0.179,-17.657,0.107,4.181,51.879,122457.0,227681543.0,314.346,394811476,7747136448007650.0,30.011,1.004,-8.79,21.197,8.865,113.866,9.625,124.895,-2.72,2.30801515325161e+17,0
25401.0,12.078,-0.23,28203,48.595,5.39687623828353e+16,46.00100000000001,0.379,-0.5329999999999999,-29.611,0.068,15.259,47.75100000000001,122141.0,249692789.0,303.591,391213694,9671514653579210.0,13.292,1.027,-15.146,21.127,8.877,110.926,9.578,97.849,-4.752,2.77396712847573e+17,0
94759.0,3.113,-11.437,10185,47.99800000000001,5.94754494410203e+16,47.846,0.329,-1.854,24.27,0.031,184.823,48.714,123422.0,310884744.0,274.82,390191877,2957059830039000.0,17.835,1.018,-40.621,21.157,8.625,112.373,9.5,103.775,-12.878,3.0970455999198e+17,0
95823.0,2.814,-19.26,39233,51.74,6.87631366733726e+16,43.95,0.5589999999999999,-2.559,-33.626,0.003,311.065,46.654,123887.0,307453848.0,272.076,384208919,3225858128458100.0,25.069000000000006,1.001,-42.746,21.155,8.927999999999997,109.095,9.483,90.598,-13.578,3.27725056759169e+17,1
19017.0,19.773,-6.539,-58821,49.547,-1037069286636608.0,47.77,0.54,-2.387,-21.849,-0.023,353.542,48.46,123836.0,321146489.0,276.10400000000004,382736625,1.57088325940204e+16,33.224000000000004,0.8740000000000001,-35.84,21.156,9.021,107.083,9.459,100.741,-11.489,3.31458203148091e+17,1
60562.0,53.344,-9.401,-35598,50.86600000000001,1.15309055903394e+16,52.92,0.608,-1.426,8.801,-0.042,308.559,50.922,123664.0,359034896.0,287.178,375828067,2.08543461198703e+16,33.709,0.677,-25.546,21.061,9.653,107.746,9.512,114.695,-8.169,3.20903999159534e+17,1
29816.0,54.287,19.817,3807,52.994,-4.47690424996187e+16,49.825,0.522,-0.634,7.461,-0.054000000000000006,215.263,49.54600000000001,125164.0,413250442.0,287.5420000000001,382071539,3.34602926628363e+16,2.7310000000000003,0.313,-28.084,20.964,9.725,108.277,9.531,107.161,-8.898,2.96062444793233e+17,0
92190.0,41.372,-5.586,10937,53.668,1.74613854299315e+16,48.559,0.451,-0.341,-15.816,-0.057,99.155,49.00100000000001,127918.0,356389028.0,283.7940000000001,384390860,2.81795817644805e+16,12.567,0.069,-30.551,20.922,10.005,106.878,9.579,104.283,-9.719,2.56933540049191e+17,0
55587.0,30.843000000000004,9.788,58313,53.264,-2.52068293684676e+16,53.098,0.421,-0.373,-4.2330000000000005,-0.055,32.459,50.9,130005.0,265929585.0,280.21,395181026,2.2451667677224e+16,15.537,-0.168,-23.381,20.885,9.901,106.519,9.593,113.682,-7.701,2.03517284927144e+17,0
-57455.0,17.602,-6.465,47105,50.078,-1.40462249465446e+16,35.352,0.417,-0.6940000000000001,-22.46,-0.052000000000000005,35.398,42.577,130005.0,331787128.0,273.146,395492128,1.31157520524722e+16,13.945,-0.32299999999999995,-1.6740000000000002,20.911,9.595,105.115,9.574,67.85,-0.609,1.35813679427355e+17,0
-17935.0,12.804,-7.64,24090,52.56399999999999,-1.17324980626168e+16,34.298,0.488,-0.991,-39.061,-0.045,43.419,41.994,129900.0,273721754.0,269.036,385091396,2.55053044021221e+16,28.66,-0.305,-3.04,20.915,9.868,102.174,9.61,64.236,-1.117,7.62276099071672e+16,0
75256.0,3.247,-21.308000000000003,-23199,56.065,-3.06927816360219e+16,54.129,0.645,-2.341,-21.983,-0.028,244.35,50.976000000000006,138306.0,421120174.0,239.441,408305330,3.91766983693508e+16,6.0539999999999985,-0.451,-36.664,20.995,10.603,99.978,9.722,109.132,-13.279000000000002,7.35924129691599e+17,0
87185.0,1.256,-35.665,4917,53.517,-8098322353558208.0,50.79,0.972,-4.833,-17.634,-0.006,898.635,49.437,138994.0,465441535.0,197.577,425629169,4.25057090327519e+16,20.809,-0.43,-89.601,20.995,10.267,98.437,9.735,100.75,-31.201,1.34098661328893e+18,1
34285.0,16.574,-16.5,14503,53.607,-1.15867719396784e+16,57.295,0.92,-5.461,50.994,0.018000000000000002,1108.0,52.69300000000001,138073.0,520977245.0,205.937,439852894,3.77893069365624e+16,26.282,-0.35,-81.605,20.959,9.902,101.295,9.722,118.491,-28.38,1.8328490011415e+18,1
-79474.0,28.203000000000007,-19.705,3718,52.246,-2342599560961024.0,53.815,1.022,-4.673,-11.083,0.042,1045.0,51.20399999999999,132300.0,405138870.0,211.756,423539906,1.50341528977612e+16,19.373,-0.163,-72.038,20.963,10.131,100.307,9.764,111.052,-25.384,2.21151129324827e+18,0
-29431.0,20.135,1.675,38941,52.097,-3.56564949732254e+16,40.704,0.89,-4.1080000000000005,-21.064,0.066,897.058,44.982,129771.0,224572090.0,200.604,446902193,2.44362092536572e+16,16.922,-0.109,-79.60600000000002,20.952,10.283,98.834,9.807,77.238,-28.409,2.47697348960977e+18,1
-101885.0,33.716,-1.918,42554,48.838,-1.06652837156063e+16,37.653,0.526,-3.085,-34.859,0.084,587.384,43.365,128018.0,199406500.0,205.929,446898820,2.53578734952059e+16,33.861,-0.004,-67.217,20.956,9.847,96.251,9.781,67.6,-24.609,2.6292355902252e+18,1
8601.0,48.312,-1.6769999999999998,-11745,52.429,1.03953670177089e+16,42.424,0.381,-1.781,-15.305,0.102,163.93200000000004,45.369,129112.0,210921055.0,211.824,449883897,3.87417019528549e+16,43.93899999999999,0.233,-57.212,20.961,9.924,95.26,9.795,76.733,-21.265,2.66829759509561e+18,0
59143.0,45.307,-2.2840000000000003,-13264,54.348,-4.26840276610552e+16,42.536,0.208,-0.921,-23.634,0.125,26.845,45.415,135277.0,294710353.0,210.64,449401515,5.91215042376261e+16,-5.106,0.122,-28.801,20.953000000000007,11.064,93.559,9.951,76.932,-12.028,2.5941595042197e+18,1
33333.0,58.408,14.482,-16446,50.114,-2.63135297032571e+16,40.823,0.393,-0.195,-36.13800000000001,0.14300000000000002,19.848,44.675,135298.0,304524204.0,214.636,434583645,6.30654423609565e+16,6.807,-0.068,17.059,21.369,10.364,90.599,9.932,73.247,8.634,2.40682131759799e+18,1
-6262.0,83.936,5.69,-14841,51.826,5.74933376237596e+16,50.232,0.386,1.221,-17.804000000000006,0.161,83.743,48.323,135550.0,275406474.0,232.311,425812349,5.42947686705668e+16,17.6,0.002,26.374,21.407,10.515,89.236,9.98,88.08200000000002,12.807,2.10628303523152e+18,0
-59802.0,74.063,11.775,17095,51.562,-2.49667299565428e+16,45.104,0.383,1.689,-24.256,0.17800000000000002,119.426,46.307,135403.0,232720142.0,229.752,416956245,5.05115341109868e+16,4.405,-0.108,17.996,21.385,11.064,87.429,10.085,78.988,8.498,1.69254465711951e+18,1
18186.0,82.82,-0.6659999999999999,34632,50.771,-2.25782869312681e+16,38.385,0.451,2.003,-42.272,0.192,131.592,43.44,129558.0,279297386.0,237.146,375513140,5.94531396871548e+16,3.0010000000000003,-0.345,36.541,21.35,11.246,83.99700000000001,10.172,65.626,18.216,1.16560618326196e+18,1
61076.0,90.34,19.287,124977,54.201,-1.89117703461793e+16,32.176,0.494,2.509,-25.147,0.21,178.53,40.446,132291.0,229065975.0,248.51,377924930,1.21178320270938e+16,10.225,-0.535,42.581,21.363000000000003,11.383,82.77799999999998,10.259,50.787,20.678,5.2546761365835e+17,1
101038.0,96.664,28.221,43249,55.477,-4.5088703349764e+16,57.606,0.625,4.235,52.487,0.234,480.481,51.816,138849.0,578497237.0,281.323,374471774,9804293960809290.0,1.876,-0.69,69.499,21.114,11.361,85.186,10.328,97.951,32.81,1310720.0,0
12347.0,60.381,17.745,-23988,50.858,2.36242574982031e+16,48.31,0.647,3.505,-29.257,0.255,422.595,47.518,135731.0,294458211.0,261.244,381026237,1.79616356361384e+16,14.952,-0.69,50.604,21.154,10.513,82.906,10.286,77.204,24.024,6.82383301822382e+16,0
-183955.0,48.808,16.722,7625,46.678,4998487640481664.0,47.528,0.71,1.989,-25.171,0.263,285.5420000000001,47.15,136614.0,223458122.0,252.788,397593529,3.57114066465263e+16,7.754,-0.494,38.151,21.102,9.647,81.094,10.188,75.39,17.775,5.23392076607914e+17,0
-209110.0,28.826,-13.672,5053,47.03100000000001,2.85502164929427e+16,49.49,0.557,-0.101,-33.226,0.261,285.121,48.041,137940.0,219883492.0,232.4,399881193,3.54086355264403e+16,3.849,-0.129,0.08800000000000001,21.039,9.214,78.282,10.098,79.12,0.038,9.04224827726889e+17,1
-71940.0,28.978,-23.309,9233,48.269,-1.01570602122477e+16,57.64,0.563,-1.197,-13.941,0.254,271.055,51.896,134860.0,201057889.0,232.471,390766534,1.9735622197008e+16,5.0310000000000015,0.142,2.719,21.061,9.824,77.176,10.119,95.57,1.183,1.21073658353969e+18,0
41224.0,24.035,-3.921,137031,48.355,4724929072330176.0,40.646,0.555,-1.724,-23.567,0.243,313.872,44.076,119335.0,173721227.0,227.909,267498846,2.98310130434184e+16,2.5780000000000003,0.249,-9.237,21.003,9.249,75.876,10.026,59.035,-3.895,1.44292734404474e+18,0
18112.0,15.722,-14.304,38924,47.79,3.10560996459476e+16,41.362,0.6890000000000001,-2.205,-10.751,0.227,420.696,44.396,115840.0,162039763.0,218.482,254616254,4.08374532532354e+16,24.917,0.519,-30.028,20.947,9.27,75.357,9.979,60.332,-12.083,1.60079710924308e+18,1
-4319.0,42.176,16.634,-26152,48.137,-3.93389162106124e+16,55.176,0.643,-1.757,15.638,0.209,200.227,51.01300000000001,114779.0,220569183.0,226.795,250075873,4.45106839183364e+16,1.929,0.57,-54.528,20.933000000000003,9.163,76.214,9.919,88.73200000000001,-19.383,1.68434587913421e+18,1
89206.0,63.132,-19.107,-1335,52.09,2.37583204965035e+16,59.858,0.604,-0.652,31.003,0.196,97.211,53.539,110456.0,301387979.0,236.83,245503558,4.7210498026136e+16,-7.174,0.47,-24.414,20.931,10.251,77.918,10.011,100.783,-9.345,1.69357365371968e+18,0
10615.0,38.871,20.905,-7153,48.381,2.3519306249622e+16,48.79600000000001,0.494,-0.544,6.987,0.18,30.586,48.525,112739.0,269740673.0,225.308,245940049,8602056707226851.0,13.915,0.366,-27.48,20.926,9.654,78.283,9.949,78.365,-10.871,1.62848043299714e+18,0
-10341.0,34.006,-2.54,7113,47.88800000000001,-2.80131310981011e+16,46.908,0.5,-0.7070000000000001,-15.784,0.161,31.906,47.628,114008.0,274286624.0,222.448,246782447,9422830706503620.0,1.452,0.274,-9.951,20.94,9.355,77.29,9.892,74.179,-4.282,1.4890662169679e+18,0
-143156.0,29.191,10.228,10090,46.487,6.82875381065339e+16,50.53100000000001,0.462,-0.875,2.508,0.136,32.188,49.267,120503.0,204264713.0,219.936,242200864,3.90220460446074e+16,19.917,0.405,-12.535,20.925,8.745,77.432,9.778,80.97,-5.392,1.275331005633e+18,1
-26127.0,52.827,-11.299,-29541,47.514,8.03671026121058e+16,36.252,0.392,-0.528,-27.811,0.11,31.226,42.229,124035.0,139577048.0,225.863,265747836,3.81143810295491e+16,22.998,0.595,-2.046,20.904,8.901,76.128,9.732,47.375,-0.898,9.87274798989836e+17,0
108568.0,48.853,-11.215,56407,52.31100000000001,1.22459187493847e+16,33.787,0.337,-0.275,-21.359,0.091,24.144,40.839,124048.0,142113256.0,224.9,269002785,5.38365464323933e+16,-5.834,0.483,6.417999999999998,20.927,9.905,75.35300000000002,9.808,39.939,2.938,6.24897597039968e+17,0
105342.0,33.383,0.887,-46871,50.719,4.16894928944418e+16,36.331,0.301,-0.345,-55.402,0.076,27.025,41.877,123489.0,189889524.0,220.946,267079574,4.60375804861292e+16,14.054,0.385,-5.849,20.891,9.425,71.477,9.752,43.684,-2.579,2.61114083466543e+17,0
112607.0,25.049,-10.872,-20161,51.892,4.58311948089313e+16,43.487,0.407,-0.532,-29.716,0.067,7.521,44.822,123400.0,181035564.0,218.176,260722928,4.10051426986517e+16,26.194000000000006,0.426,-18.654,20.885,9.712,69.83800000000001,9.768,54.262,-7.877000000000002,7.26577612294193e+17,1
-58843.0,43.462,3.201,12256,49.938,1.27971266359964e+16,43.723,0.363,-0.442,-27.577,0.058,6.478,44.918,123356.0,190176145.0,220.585,259801177,2.04731893581654e+16,20.603,0.46,-4.723,20.893,9.413,68.35300000000001,9.726,54.6,-2.096,1.25650142058329e+18,0
55108.0,36.499,-25.327,-19215,52.664,-2.77770992234989e+16,54.967,0.477,-0.376,-9.077,0.055,7.119,49.75,118634.0,159970915.0,219.338,246794177,2.5164218931391e+16,3.866,0.38,-3.11,20.873,10.757,67.84,9.879,71.939,-1.398,1.68307243282858e+18,1
103690.0,81.215,25.134,37379,55.394,-2.35357113974393e+16,42.745,0.508,0.397,-46.981,0.064,19.149,44.583,126949.0,237065197.0,231.691,326590509,3.05283595144257e+16,0.541,0.174,11.755,20.888,10.31,64.633,9.878,50.67100000000001,5.345,2.00629064902823e+18,1
68219.0,91.603,8.541,4390,52.08,4.24057667181347e+16,36.729,0.552,1.634,-36.916,0.075,85.76899999999998,41.643,126583.0,170897051.0,246.158,294928783,4.23932472906267e+16,20.447,0.196,20.294,20.927,9.655,63.077,9.821,37.242,8.985,2.22615606918513e+18,1
47489.0,93.194,35.149,108329,53.851000000000006,-4.24619967868163e+16,41.985,0.5770000000000001,2.298,-25.992,0.092,156.614,43.844,131453.0,181915241.0,250.235,342892900,4.28313789724923e+16,4.691,0.13,25.334,20.957,9.97,61.956,9.851,44.651,11.265,2.34266869329717e+18,0
-86288.0,44.493,-7.432,-18996,51.82899999999999,3.94759162114797e+16,43.292,0.5589999999999999,1.39,-47.692,0.11,145.66299999999995,44.381,132249.0,169864603.0,234.532,336988279,3.4208881855871e+16,16.369,0.214,13.587,20.945,9.571,58.934,9.807,46.414,6.149,2.35582852136541e+18,1
29651.0,54.07100000000001,-9.068,14539,52.87300000000001,4.50997743243517e+16,50.462,0.501,0.8109999999999999,-44.32,0.13,118.943,47.367,133593.0,188866738.0,238.71,350128942,3.3244064870336e+16,19.132,0.332,20.534,20.948,9.618,55.743,9.798,56.11600000000001,9.412,2.26563555338879e+18,1
-107788.0,56.289,1.813,-1501,49.8,3.88539412170754e+16,47.753,0.527,0.505,-33.153,0.146,87.765,46.33600000000001,133259.0,200974013.0,239.529,351320153,3010402510255000.0,25.769,0.456,18.944000000000006,20.967,9.12,53.887,9.722,52.38399999999999,8.588,2.07208978936837e+18,0
-99027.0,48.942,-1.822,-13911,48.252,6.91331390603574e+16,46.93899999999999,0.242,0.233,-30.774,0.154,35.42,46.038,131624.0,165990920.0,237.832,354626954,3.07150661046099e+16,44.02,0.705,18.494,20.957,8.897,52.257,9.655,51.351000000000006,8.432,1.77519122930336e+18,1
-63133.0,67.992,1.843,11374,50.596,1.40981228619528e+16,46.459,0.232,0.344,-37.242,0.161,24.836,45.87300000000001,131599.0,187424424.0,242.991,354677991,2.50688957576097e+16,22.668000000000006,0.885,11.3,20.883000000000006,9.006,50.103,9.62,50.815,4.877,1.37493987319323e+18,1
40453.0,71.471,-4.553,47764,51.247,-3.30203870630474e+16,43.26300000000001,0.211,0.461,0.246,0.168,22.585,44.799,131747.0,145591519.0,244.115,362580790,5.36517102300134e+16,7.229,0.759,-2.043,20.874,9.573,50.111,9.654,47.49100000000001,-0.83,8.71335721039823e+17,0
40347.0,50.245,6.47,46107,49.63399999999999,3.54454494693981e+16,36.368,0.197,0.31,-0.75,0.172,9.091,42.283,131606.0,110200248.0,241.202,357975872,4.13984377550826e+16,12.828,0.573,-9.033,20.873,9.555,50.09,9.646,39.64,-3.61,2.64693949789897e+17,0
22172.0,28.269,-6.941,33986,51.331,2.4411991371714e+16,48.145,0.264,-0.101,12.696,0.177,6.9910000000000005,46.254,132237.0,190416655.0,236.11900000000003,328715821,2.16098642136578e+16,18.076,0.452,1.587,20.883000000000006,9.848,50.486,9.678,49.23,0.677,3.29206445096042e+17,1
34123.0,42.679,-10.291,-85610,52.389,-3.06073808478221e+16,63.302,0.298,-0.225,24.536,0.184,7.292000000000002,52.926,130518.0,168937870.0,238.067,320133339,2.45828453707637e+16,14.264,0.227,-0.643,20.864,10.505,51.437,9.774,67.575,-0.269,6.0770186375594e+17,0
-478.416,36.663,-0.292,-35983,49.512,7832288211238400.0,53.547,0.257,-0.279,5.814,0.188,8.396,49.398,122389.0,191065871.0,237.006,315669607,2.75840036485861e+16,24.431,0.125,-2.523,20.89,9.781,51.664,9.727,57.774,-1.053,8.35500708313956e+17,0
-40685.0,30.403,1.088,-25206,49.807,4.47532726081229e+16,48.99,0.28,-0.317,-26.738000000000003,0.19,9.767,47.629,122160.0,265257991.0,235.973,312068233,3.72224317424563e+16,17.74,0.165,-1.858,20.883000000000006,9.69,50.29,9.719,52.70399999999999,-0.7809999999999999,1.01260297877009e+18,1
-60026.0,84.75200000000002,7.774,36615,50.228,6.31550345590812e+16,59.86600000000001,0.282,0.459,31.326,0.19,24.041,52.617,117517.0,369675806.0,250.348,269162139,1.64001542371985e+16,20.085,0.263,7.357,20.893,9.582,51.424,9.703,66.544,3.028,1.13900867512382e+18,1
86311.0,87.213,-4.7639999999999985,69904,52.594,-5887751316659392.0,44.494,0.263,1.011,27.064,0.194,42.19600000000001,46.056,116115.0,154537135.0,252.709,261491027,1.64448375149358e+16,6.9620000000000015,0.28,8.594,20.878,9.861,52.144,9.732,47.32100000000001,3.5210000000000004,1.21471779737541e+18,0
30696.0,77.444,4.0710000000000015,74605,50.81399999999999,3.12981148221467e+16,42.163,0.222,1.0590000000000002,-1.961,0.197,53.865,44.94300000000001,114198.0,312085645.0,251.478,218426533,1.64871662939894e+16,13.049,0.262,10.276,20.869,10.074,52.081,9.767,43.775,4.26,1.23973034552512e+18,1
32937.0,90.989,17.083,-4121,51.31100000000001,-1.29701832795224e+16,60.544,0.411,1.4480000000000002,52.56800000000001,0.201,86.404,54.06100000000001,112527.0,493102176.0,262.486,223889460,6858331562286038.0,19.826,0.192,26.367,20.928,9.594,53.824,9.725,70.813,11.167,1.21404631957242e+18,1
-35768.0,95.612,11.004,4340,51.225,2.76569158319242e+16,65.142,0.405,2.137,43.328,0.205,162.964,56.802,109113.0,299620338.0,275.36400000000003,225008876,3.27879603380295e+16,51.15600000000001,0.284,37.297,20.887,9.354,55.56100000000001,9.686,80.431,15.667,1.13766571951758e+18,1
6975.0,96.384,5.0139999999999985,22498,51.041,1.30613365885048e+16,58.306,0.405,2.393,37.707,0.209,196.268,53.82,105822.0,246555869.0,278.934,215534966,3.19256974735944e+16,29.474,0.373,41.928,21.009,9.82,56.971,9.724,72.13600000000002,17.691,1.01058854536086e+18,0
68354.0,59.37300000000001,-4.46,9494,53.838,-7.72638821146862e+16,55.86600000000001,0.377,1.737,34.712,0.218,123.122,52.755,110684.0,290855356.0,270.497,218750403,6.21197872606403e+16,1.055,0.16699999999999998,34.524,20.905,10.364,58.245,9.801,69.176,14.63,8.3281479710199e+17,1
-14659.0,64.98899999999999,1.37,-1251,50.458,-2.38088990812486e+16,54.208,0.3720000000000001,1.2009999999999998,32.488,0.224,103.024,52.06100000000001,106984.0,221876600.0,272.846,220942133,4.95865535497169e+16,12.572,0.049,22.498,20.964,10.047,59.424,9.796,67.324,8.987,6.04344474740982e+17,1
-14208.0,66.285,7.122000000000001,33130,50.298,1.41048972279247e+16,35.26,0.332,0.818,-18.819000000000006,0.229,74.782,42.673,101391.0,308850566.0,273.282,211015493,3.34465728026245e+16,26.324,-0.063,20.573,20.826,10.166,58.785,9.828,38.554,8.141,3.25177578278093e+17,1
-124991.0,72.982,2.111,52314,48.929,2.5990071682614e+16,36.734,0.233,0.634,1.406,0.229,23.123,43.302,90212.0,618646027.0,275.22700000000003,217128249,1.96814788045834e+16,24.549,-0.045,23.748,20.207,9.699,58.825,9.789,40.197,9.443,1446598136037376.0,1
54534.0,86.704,-2.402,52694,52.474,8671493862154368.0,54.07899999999999,0.191,0.797,29.129,0.231,12.945,51.459,81890.0,315520546.0,281.962,173833683,2.13916498822409e+16,23.083,0.012,19.476,20.142,9.849,59.85,9.803,63.57,7.42,3.69597545680732e+16,1
13006.0,94.323,14.905,-51753,50.709,2.30948159686687e+16,59.455,0.353,1.361,8.412,0.233,54.26600000000001,54.389,81869.0,326768001.0,293.828,174290536,1.64065519967806e+16,5.015,0.005,18.464,20.11,9.661,60.256,9.782,73.259,6.705,6.6837048941609e+16,1
55411.0,94.381,-3.814,14390,50.963,4.7657761566671e+16,51.735,0.287,1.5119999999999998,8.478,0.235,85.61,50.782,80841.0,257692457.0,293.97,169823656,4.43763458847496e+16,42.603,0.214,15.036,20.153,9.506,60.606,9.754,62.673,5.391,9.10784812561203e+16,1
15627.0,94.572,1.157,15136,52.972,-2.78151432565935e+16,58.723,0.29100000000000004,1.3530000000000002,41.364,0.24,88.78200000000002,54.42,83541.0,309143864.0,294.297,169950022,5.28343124545086e+16,10.134,0.209,23.8,20.07,10.249,62.163,9.834,74.505,8.799,1.09684051513704e+17,0
-27159.0,62.538,-3.087,15464,49.563,-2.9456409633889e+16,50.646,0.332,0.919,-4.824,0.242,73.21600000000002,50.61600000000001,81698.0,269669735.0,291.01,169470708,5.55614491399202e+16,15.063,0.109,18.164,20.074,10.056,61.933,9.836,63.334,6.657,1.22653759712526e+17,0
-13158.0,28.663,-3.682,20997,50.341,-9909165070784700.0,41.856,0.358,0.223,2.947,0.242,48.37600000000001,46.078,81588.0,222524406.0,283.365,167410690,1287682366925300.0,18.578,-0.009000000000000001,10.083,20.062,10.524,62.033,9.91,48.716,3.69,1.29987605853635e+17,1
-111573.0,32.469,5.4910000000000005,-37533,48.703,-1.30266197351711e+16,37.599,0.361,-0.159,-7.383999999999999,0.237,26.768,43.717,75581.0,160751297.0,283.896,121015813,1704880820393100.0,12.4,-0.126,8.669,20.066,10.297,61.802,9.921,40.543,3.15,1.31685589935456e+17,1
57112.0,66.973,-6.66,-5277,51.674,1745669363562368.0,54.95,0.345,0.008,-5.2810000000000015,0.235,18.807,52.265,76170.0,270272831.0,290.818,121039499,5890975370426481.0,24.377,-0.19,8.856,20.079,10.328,61.535,9.949,67.07300000000001,3.141,1.27747711958778e+17,0
17331.0,54.86600000000001,2.057,-120758,50.952,-4.90159022926572e+16,55.605,0.269,0.073,-15.106,0.233,16.642,52.618,71952.0,224914770.0,288.825,91070200,1.04326889576793e+16,19.686,-0.277,-5.003,20.08,10.789,60.667,10.033,68.281,-1.703,1.18173971923862e+17,0
27354.0,17.877,1.7180000000000002,-23990,49.67,-2.7508452678812e+16,54.285,0.285,-0.5770000000000001,-7.7429999999999986,0.229,41.108,52.025,72052.0,405871391.0,273.617,92176039,1.11065954934129e+16,26.531,-0.309,-20.354,20.061,10.1,60.268,9.993,66.551,-6.924,1.02964369831494e+17,0
26678.0,8.526,-15.358,-5796,52.569,4.44840781155941e+16,43.168,0.433,-1.644,-27.046,0.228,127.999,46.749,73190.0,277611832.0,257.124,83445948,1.86279748866807e+16,39.459,-0.251,-37.173,20.052,10.306,58.932,10.026,50.467,-12.630999999999998,8.21189056790528e+16,1
-1507.0,21.878,-5.15,-8801,50.775,-1.42262489412898e+16,44.347,0.395,-1.897,-22.92,0.227,155.776,47.25899999999999,72041.0,211824418.0,260.716,83496164,1.58054193549132e+16,16.298,-0.248,-30.294,20.086,10.486,57.83,10.068,51.893,-10.41,5.56375794694226e+16,0
-32154.0,20.217,-7.2360000000000015,31477,48.435,6016005743777792.0,39.686,0.39,-1.758,16.649,0.222,182.021,45.004,68168.0,165595124.0,259.368,81799713,1.55873876138775e+16,23.209,-0.221,-23.997,20.049,10.011,58.288,10.033,44.972,-8.469,2.35203912005059e+16,1
-66647.0,33.8,13.694,15659,50.095,-3.34747920448132e+16,37.254,0.359,-1.3130000000000002,2.7110000000000003,0.21600000000000005,176.058,43.805,67955.0,128922490.0,261.797,86802848,1.27019438651326e+16,19.911,-0.256,-22.098000000000006,20.057,10.076,58.36600000000001,10.04,41.287,-7.784,6632749924352.0,1
6151.0,57.817,1.856,-22205,51.024,-699506163643776.0,52.87600000000001,0.344,-0.633,-8.177999999999999,0.211,106.067,50.402,68190.0,236768098.0,267.213,81218088,2.42708279102721e+16,9.819,-0.17,-23.605,20.121,10.004,57.995,10.033,58.372,-8.117,3.33698865037312e+16,0
-52662.0,27.427,-1.241,-46456,46.699,4.93800065570175e+16,59.678,0.345,-0.6970000000000001,-6.777,0.198,32.533,53.795,76966.0,242562267.0,256.186,83180841,5.24062215478685e+16,28.27,0.116,-32.639,20.048,9.164,57.64,9.923,68.294,-11.300999999999998,6.15891858253414e+16,0
-77938.0,15.044,-11.973,-30836,47.437,-111454334596032.0,52.129,0.29,-1.284,-4.645,0.18,41.428,50.59,82897.0,261020963.0,244.675,84544507,3.41637514207741e+16,19.646,0.457,-28.942,20.081,9.026,57.432,9.856,59.762,-10.577,8.46645307129201e+16,1
-48098.0,32.165,-6.519,-8653,49.471,2.65034492835336e+16,45.012,0.276,-1.294,-32.058,0.163,51.981,47.33600000000001,82101.0,245351353.0,248.965,86397692,2.87954452932407e+16,22.979,0.608,-8.158999999999999,20.086,9.378,55.726000000000006,9.848,50.62,-3.173,1.02595921166991e+17,0
8300.0,28.962,-5.401,8297,47.192,5.91155790664403e+16,52.274,0.276,-1.145,-6.2860000000000005,0.141,59.521,50.604,87606.0,247087742.0,247.396,86434353,3.03098550014181e+16,22.812,0.7929999999999999,-13.321,20.14,8.9,55.442,9.756,59.352,-5.109,1.15383357187031e+17,1
29341.0,48.103,-0.13,12847,48.682,3.38915720918074e+16,41.198,0.278,-0.718,-9.445,0.119,57.64100000000001,45.319,88886.0,158193822.0,251.271,94013457,2.72437116084546e+16,16.397000000000002,0.84,-8.097000000000001,20.127,9.315,55.113,9.754,44.114,-3.122,1.2302683877435e+17,0
-15313.0,29.319000000000006,3.17,42595,49.077,2.24278975141268e+16,37.336,0.229,-0.6809999999999999,-6.916,0.097,54.191,43.283,89785.0,134698864.0,245.128,96135598,3.07207477485115e+16,5.425,0.747,-16.669,20.17,9.363,54.913,9.732,37.739,-6.367000000000001,1.25526365928161e+17,1
114365.0,29.325,-3.887,-29745,51.32100000000001,-2755657044931712.0,51.855,0.218,-0.629,-17.523,0.081,15.067,49.96100000000001,88223.0,208783279.0,245.129,90453212,2.59308301936836e+16,9.506,0.518,-22.084,20.091,9.752,54.073,9.759,55.32,-8.264,1.22881938649252e+17,1
