activeaddresses30trx,mining_profitability90trx,priceUSD,price30varUSD,price30stdUSD,mining_profitability90sma,sentinusd90varUSD,top100cap14trx,top100cap90wma,price90rocUSD,hashrate14std,price30momUSD,difficulty90std,price90momUSD,top100cap30roc,mining_profitability3wma,difficulty7trx,top100cap30rsi,top100cap,price7momUSD,price7rsiUSD,top100cap14roc,price3trxUSD,top100cap14mom,mediantransactionvalueUSD,category
0.237,-1.219,328.083,478.32,43.74100000000001,4.902,8884077742945616.0,0.165,20.78,-19.484,3.32653212143674e+16,-28.447,5222662882.0,-79.393,2.643,4.5,-0.115,50.515,20.901,-19.083,39.808,-3.889,-0.102,-0.846,136.497,0
0.244,-1.218,332.744,496.462,44.563,4.865,8914364145178224.0,0.142,20.789,-22.35,3.90950834423281e+16,-25.761,4970765920.0,-95.773,2.49,4.317,-0.115,49.813,20.874,-2.426,47.322,-3.857,0.342,-0.8370000000000001,128.905,0
0.244,-1.217,329.1880000000001,505.427,44.963,4.834,8916837870745616.0,0.12,20.805,-19.944000000000006,3.48036092420907e+16,-45.736,4738332925.0,-82.007,4.146,4.27,-0.11,57.44300000000001,21.215,6.039,42.59,-2.166,0.373,-0.47,105.418,0
0.235,-1.215,319.032,514.085,45.347,4.82,8831234589953664.0,0.101,20.82,-21.13,4.12772552740007e+16,-64.219,4703791698.0,-85.471,4.177,4.018,-0.103,57.728,21.23,6.37,31.945,-1.913,-0.099,-0.414,99.721,0
0.222,-1.214,323.135,526.496,45.89100000000001,4.801,8771890016032000.0,0.084,20.836,-19.506,4.0542374776008e+16,-48.64,4666561240.0,-78.303,3.851,4.145,-0.095,57.756,21.231,10.794,39.118,-1.873,-0.228,-0.405,123.875,0
0.208,-1.213,318.737,543.349,46.62,4.785,8676750162611424.0,0.07,20.852,-18.463,4.40030656065322e+16,-52.015,4626576628.0,-72.17399999999998,4.09,4.008,-0.085,58.675,21.276,-5.976,34.563,-1.396,-0.39,-0.301,118.706,0
0.203,-1.211,315.441,562.789,47.44600000000001,4.77,8759275785866352.0,0.058,20.868,-16.42,4.60927554357353e+16,-53.993,4583765790.0,-61.973,2.609,4.141,-0.076,58.697,21.277,-8.502,31.369,-1.334,-0.555,-0.28800000000000003,87.50200000000002,0
0.193,-1.21,314.822,559.005,47.287,4.747,8760426250352928.0,0.047,20.881,-16.96,5.16688431040079e+16,-63.881,4538048741.0,-64.298,2.013,4.023,-0.066,56.038,21.185,-13.261,30.746,-1.747,-0.595,-0.377,105.41,0
0.181,-1.209,311.944,553.8,47.066,4.731,8725567973675840.0,0.037000000000000005,20.895,-18.789,5.07533058485833e+16,-65.902,4493472533.0,-72.17399999999998,2.23,4.018,-0.046,56.963,21.227,-20.8,27.759,-1.5619999999999998,-0.638,-0.337,139.882,0
0.165,-1.207,312.724,532.881,46.168,4.713,8618562569489488.0,0.028,20.908,-17.203,5.1195512739089e+16,-66.923,4463635545.0,-64.97399999999999,1.24,3.838,0.011,56.31100000000001,21.205,-16.464000000000002,29.911,-1.65,-0.552,-0.35600000000000004,122.32,0
0.139,-1.206,315.626,492.656,44.392,4.6960000000000015,8918069025089312.0,0.021,20.922,-14.07,4.93281605209794e+16,-65.691,4429613505.0,-51.678,1.02,3.927,0.076,57.13,21.241,-3.406,37.94300000000001,-1.318,-0.309,-0.284,78.47399999999998,0
0.116,-1.204,314.346,452.311,42.535,4.681,8891241526892416.0,0.014,20.934,-9.116,4.18513711526196e+16,-64.354,4391309142.0,-31.532,0.643,3.936,0.132,55.828,21.197,-8.79,35.83,-1.181,-0.179,-0.253,124.895,0
0.099,-1.203,303.591,433.443,41.639,4.672,8933009496239136.0,0.008,20.945,-3.866,4.14467490194907e+16,-70.579,4348609295.0,-12.21,0.191,3.835,0.173,53.787,21.127,-15.146,23.179,-1.529,-0.5329999999999999,-0.328,97.849,0
0.086,-1.2009999999999998,274.82,486.961,44.13399999999999,4.66,8914176311760864.0,0.002,20.956,-14.773,3.69292914099876e+16,-98.114,4301383065.0,-47.636,-1.411,3.681,0.199,54.524,21.157,-40.621,11.028,-1.319,-1.854,-0.28300000000000003,103.775,0
0.077,-1.2,272.076,522.634,45.722,4.65,8897178011225328.0,-0.003,20.967,-17.129,2.72954792924047e+16,-102.862,4249479543.0,-56.236,-2.907,3.401,0.211,54.471,21.155,-42.746,10.42,1.216,-2.559,0.254,90.598,0
0.068,-1.198,276.10400000000004,521.194,45.659,4.631,8894147730231504.0,-0.006999999999999999,20.977,-18.576,2.7312076799423e+16,-98.92,4192725028.0,-62.99,-2.9930000000000003,3.384,0.212,54.499,21.156,-35.84,18.147,1.354,-2.387,0.28300000000000003,100.741,0
0.057,-1.197,287.178,489.971,44.271,4.602,8900620468411872.0,-0.012,20.985,-21.22,2.55007369868471e+16,-81.768,4135022366.0,-77.35300000000002,-3.155,3.306,0.205,51.622,21.061,-25.546,35.884,-0.727,-1.426,-0.154,114.695,0
0.049,-1.195,287.5420000000001,488.891,44.222,4.587,8983122709823376.0,-0.018000000000000002,20.991,-20.63,3.2973306290218e+16,-65.184,4082519287.0,-74.73899999999998,-3.443,3.563,0.193,48.914,20.964,-28.084,36.412,-1.252,-0.634,-0.266,107.161,0
0.044,-1.194,283.7940000000001,493.981,44.451,4.57,8842214898119920.0,-0.025,20.995,-21.034,2.98172956240144e+16,-65.495,4025433842.0,-75.594,-3.518,3.442,0.177,47.788,20.922,-30.551,33.132,-1.456,-0.341,-0.309,104.283,0
0.047,-1.192,280.21,491.022,44.31800000000001,4.55,8614846180350032.0,-0.032,20.999,-22.71,3.30942280785491e+16,-71.66199999999998,3963568042.0,-82.333,-3.505,3.505,0.159,46.81800000000001,20.885,-23.381,30.106,-1.839,-0.373,-0.391,113.682,0
0.053,-1.1909999999999998,273.146,495.901,44.538,4.527,8601363978981072.0,-0.039,21.003,-27.871,3.43234174010223e+16,-77.689,3896694208.0,-105.543,-3.353,3.514,0.141,47.588,20.911,-1.6740000000000002,24.881,-1.723,-0.6940000000000001,-0.3670000000000001,67.85,0
0.057,-1.189,269.036,506.687,45.019,4.501,8622942492335824.0,-0.045,21.007,-33.09,3.31845499173406e+16,-78.464,3836115436.0,-133.048,-3.07,3.2880000000000003,0.14300000000000002,47.723,20.915,-3.04,22.259,-1.273,-0.991,-0.27,64.236,0
0.064,-1.187,239.441,603.768,49.143,4.468,8504335954843424.0,-0.05,21.013,-39.195,3.9342870042464e+16,-108.758,3884344431.0,-154.347,-2.641,3.0010000000000003,0.26,50.14100000000001,20.995,-36.664,11.806,-1.092,-2.341,-0.232,109.132,0
0.073,-1.186,197.577,908.254,60.274,4.432,8664029101960752.0,-0.053,21.018,-48.849,3.89775021601522e+16,-149.589,3921865456.0,-188.688,-2.625,2.584,0.403,50.14,20.995,-89.601,6.651,-0.987,-4.833,-0.209,100.75,1
0.086,-1.1840000000000002,205.937,1147.0,67.733,4.399,9082743126280820.0,-0.055,21.022,-45.728,3.85088158145756e+16,-129.232,3948983746.0,-173.514,-2.806,2.489,0.526,49.038,20.959,-81.605,15.27,-1.328,-5.461,-0.282,118.491,1
0.098,-1.183,211.756,1346.0,73.373,4.36,9038502654760740.0,-0.056,21.026,-44.956,3.81833741734144e+16,-111.393,3965912703.0,-172.946,-2.77,2.347,0.612,49.176,20.963,-72.038,21.18,-1.104,-4.673,-0.234,111.052,1
0.115,-1.182,200.604,1599.0,79.977,4.329,8888030787935104.0,-0.057,21.03,-48.352,3.63075705718975e+16,-112.057,3972782587.0,-187.799,-2.66,2.336,0.659,48.833,20.952,-79.60600000000002,18.323,-0.825,-4.1080000000000005,-0.174,77.238,1
0.132,-1.18,205.929,1796.0,84.756,4.296,9071842232952580.0,-0.057,21.034,-46.133,3.47212703188002e+16,-106.412,3969645623.0,-176.363,-2.306,2.386,0.6709999999999999,48.947,20.956,-67.217,24.032,-0.951,-3.085,-0.201,67.6,1
0.14800000000000002,-1.179,211.824,1908.0,87.37200000000001,4.252,9093810873424910.0,-0.057,21.037,-44.837,3.74317495200353e+16,-112.889,3956478009.0,-172.172,-2.3,2.319,0.6559999999999999,49.14100000000001,20.961,-57.212,30.322,-0.916,-1.781,-0.194,76.733,1
0.159,-1.177,210.64,2000.0,89.45100000000002,4.2189999999999985,9106209204425180.0,-0.056,21.04,-44.974,4.07774114111454e+16,-113.303,3933179002.0,-172.16099999999997,-2.271,2.289,0.621,48.845,20.953000000000007,-28.801,29.745,-0.962,-0.921,-0.204,76.932,1
0.168,-1.176,214.636,2033.0,90.178,4.192,9066402023906190.0,-0.05,21.052,-41.562,4.19423010480602e+16,-113.446,3932459647.0,-152.65200000000004,2.238,2.54,0.573,60.666,21.369,17.059,34.644,1.463,-0.195,0.308,73.247,1
0.174,-1.175,232.311,1963.0,88.618,4.163,9030281668481220.0,-0.041,21.065,-34.692,4.29035146333032e+16,-100.432,3939155546.0,-123.405,2.557,2.492,0.519,61.518,21.407,26.374,51.93600000000001,2.116,1.221,0.444,88.08200000000002,1
0.17600000000000002,-1.173,229.752,1892.0,87.00399999999998,4.135,9127076968981330.0,-0.03,21.077,-34.185,4.49416862473667e+16,-99.436,3937850273.0,-119.337,0.8009999999999999,2.524,0.462,60.719,21.385,17.996,49.714,2.213,1.689,0.463,78.988,1
0.174,-1.172,237.146,1825.0,85.443,4.119,9147051733256990.0,-0.018000000000000002,21.087,-32.492,4.84932355444733e+16,-81.88600000000002,3928535854.0,-114.139,0.5660000000000001,2.641,0.405,59.482,21.35,36.541,56.052,2.225,2.003,0.465,65.626,0
0.183,-1.171,248.51,1712.0,82.76,4.089,9223027687496870.0,-0.006999999999999999,21.098000000000006,-29.559,5.00546473860797e+16,-74.625,3911155067.0,-104.284,0.622,2.756,0.35200000000000004,59.803,21.363000000000003,42.581,64.153,2.1630000000000003,2.509,0.452,50.787,0
0.193,-1.169,281.323,1616.0,80.391,4.075,9920445213922860.0,0.001,21.103,-20.284,5.08241888200313e+16,-37.415,3885599668.0,-71.583,-0.763,3.031,0.302,51.831,21.114,69.499,77.885,0.95,4.235,0.199,97.951,0
0.203,-1.168,261.244,1512.0,77.779,4.053,9896874488411870.0,0.006,21.109,-24.255,4.8677966053684e+16,-54.197,3815515404.0,-83.655,-0.578,3.205,0.221,52.886,21.154,50.604,61.159,0.757,3.505,0.159,77.204,0
0.205,-1.166,252.788,1405.0,74.964,4.035,9931819265742030.0,0.009000000000000001,21.113000000000003,-25.181,4.91279177072201e+16,-62.034,3704186446.0,-85.07799999999997,-0.393,3.275,0.075,51.368,21.102,38.151,55.322,0.506,1.989,0.106,75.39,0
0.203,-1.165,232.4,1316.0,72.561,4.012,9925726840680030.0,0.01,21.115,-31.915,5.27840993760892e+16,-79.544,3585558107.0,-108.939,-0.885,3.0460000000000003,-0.076,49.632,21.039,0.08800000000000001,43.613,0.384,-0.101,0.08,79.12,0
0.195,-1.164,232.471,1210.0,69.58,3.992,9985493634318930.0,0.01,21.118,-29.362,5.16664566282063e+16,-80.253,3458879432.0,-96.631,-0.675,2.749,-0.205,50.249,21.061,2.719,43.662,0.468,-1.197,0.098,95.57,0
0.194,-1.162,227.909,1083.0,65.819,3.979,9998004993308350.0,0.008,21.119,-29.731,5.16127882073482e+16,-87.71700000000001,3323229935.0,-96.431,-1.123,2.88,-0.302,48.603,21.003,-9.237,41.02,0.24,-1.724,0.05,59.035,0
0.194,-1.161,218.482,958.561,61.92100000000001,3.951,1.02819982942247e+16,0.004,21.119,-33.353,5.68963302876419e+16,-95.864,3177460898.0,-109.337,-1.18,2.674,-0.366,47.102,20.947,-30.028,35.798,-0.041,-2.205,-0.009000000000000001,60.332,1
0.19,-1.159,226.795,850.362,58.322,3.935,1.03746916256979e+16,0.0,21.118,-30.397,5.22929412544745e+16,-76.796,3020107381.0,-99.045,-0.917,2.804,-0.4,46.723,20.933000000000003,-54.528,43.232,-0.135,-1.757,-0.028,88.73200000000001,0
0.18600000000000005,-1.158,236.83,815.7189999999998,57.122,3.923,1.03789901452219e+16,-0.005,21.117,-29.722,5.00540298161328e+16,-37.99,2998969169.0,-100.161,-1.07,2.654,-0.411,46.654,20.931,-24.414,51.19300000000001,-0.106,-0.652,-0.022,100.783,0
0.181,-1.156,225.308,790.905,56.246,3.901,1.03605212096286e+16,-0.011,21.116,-34.175,4.88795074013628e+16,-46.768,2990789948.0,-116.976,-1.083,2.797,-0.404,46.526,20.926,-27.48,43.097,-2.072,-0.544,-0.443,78.365,0
0.173,-1.154,222.448,754.36,54.931,3.885,1.03764851148114e+16,-0.015,21.115,-35.512,4.58974611410921e+16,-53.65600000000001,2982126941.0,-122.497,-1.023,2.835,-0.384,46.989,20.94,-9.951,41.21100000000001,-2.184,-0.7070000000000001,-0.467,74.179,0
0.163,-1.153,219.936,680.3389999999998,52.167,3.866,1.03422497130369e+16,-0.02,21.113000000000003,-35.912,4.96810640926425e+16,-67.242,2972975919.0,-123.24,-0.645,2.843,-0.35600000000000004,46.537,20.925,-12.535,39.441,-2.15,-0.875,-0.46,80.97,1
0.149,-1.151,225.863,590.674,48.608,3.843,1.05100950143757e+16,-0.024,21.111,-35.446,4.79519377687091e+16,-61.679,2963332362.0,-124.017,-0.28600000000000003,2.7060000000000004,-0.32299999999999995,45.894,20.904,-2.046,45.843,-2.089,-0.528,-0.446,47.375,1
0.14400000000000002,-1.15,224.9,506.413,45.007,3.823,1.08540941241426e+16,-0.027000000000000003,21.109,-38.517,4.57709214762228e+16,-58.894,2953191443.0,-140.89,0.026,2.607,-0.289,46.732,20.927,6.417999999999998,44.942,-2.041,-0.275,-0.436,39.939,1
0.138,-1.148,220.946,428.735,41.412,3.807,1.09905245894706e+16,-0.031,21.106,-39.746,4.00634839009041e+16,-59.264,2960209103.0,-145.743,0.03,2.693,-0.21,45.611,20.891,-5.849,41.076,-1.054,-0.345,-0.223,43.684,1
0.132,-1.147,218.176,367.727,38.352,3.773,1.10363990684644e+16,-0.034,21.102,-44.757,3.97894423472204e+16,-54.97,3040624973.0,-176.764,-0.121,2.52,-0.047,45.425,20.885,-18.654,38.378,-1.271,-0.532,-0.269,54.262,1
0.125,-1.145,220.585,311.134,35.278,3.739,9538270127204340.0,-0.036000000000000004,21.099,-48.526,4.01088268542219e+16,-48.451,3115238941.0,-207.95,-0.107,2.5580000000000003,0.127,45.705,20.893,-4.723,42.228,-0.99,-0.442,-0.209,54.6,1
0.118,-1.143,219.338,306.789,35.031,3.706,9734744836058300.0,-0.038,21.095,-44.794,3.9280430641155e+16,-20.103,3184458859.0,-177.968,-0.581,2.316,0.277,45.06800000000001,20.873,-3.11,40.69300000000001,-0.789,-0.376,-0.166,71.939,1
0.12,-1.142,231.691,280.074,33.471,3.686,9788320276638140.0,-0.039,21.092,-40.104,4.14990807283712e+16,34.114000000000004,3248629545.0,-155.129,-0.51,2.585,0.387,45.679,20.888,11.755,58.24100000000001,-0.8220000000000001,0.397,-0.173,50.67100000000001,1
0.124,-1.14,246.158,275.858,33.218,3.662,9979971566542640.0,-0.04,21.089,-35.959,4.26655540733128e+16,40.221,3308044854.0,-138.217,-0.153,2.745,0.456,47.235,20.927,20.294,70.262,-0.361,1.634,-0.076,37.242,0
0.142,-1.138,250.235,281.153,33.535,3.639,1.01394893486008e+16,-0.039,21.086,-36.988,3.95912864750626e+16,38.479,3362956843.0,-146.886,-0.031,2.858,0.491,48.431,20.957,25.334,72.834,0.046,2.298,0.01,44.651,0
0.159,-1.137,234.532,252.722,31.794,3.614,1.02857428919966e+16,-0.038,21.083,-38.451,4.1281152883491e+16,33.928000000000004,3415015870.0,-146.52,-0.036000000000000004,2.762,0.4970000000000001,47.98,20.945,13.587,52.45399999999999,0.056,1.39,0.012,46.414,1
0.17600000000000002,-1.135,238.71,233.205,30.542,3.591,1.03931018880489e+16,-0.036000000000000004,21.081,-36.957,4.05261515731843e+16,32.781,3473696135.0,-139.936,-0.039,2.667,0.482,48.096,20.948,20.534,56.253,0.081,0.8109999999999999,0.017,56.11600000000001,0
0.189,-1.133,239.529,221.049,29.735,3.572,1.04349952049713e+16,-0.034,21.078000000000007,-34.526,4.08762288514008e+16,27.705,3528986006.0,-126.308,0.024,2.761,0.453,48.895,20.967,18.944000000000006,57.038,0.193,0.505,0.04,52.38399999999999,0
0.195,-1.131,237.832,204.848,28.625,3.554,1.03295764963575e+16,-0.032,21.075,-32.356,4.67132645839848e+16,27.192,3581042526.0,-113.76,0.022,2.712,0.415,48.523,20.957,18.494,54.666,0.083,0.233,0.017,51.351000000000006,0
0.199,-1.13,242.991,194.858,27.918000000000006,3.532,1.04526341336856e+16,-0.03,21.07,-31.846,4.87100687433277e+16,28.355,3630004802.0,-113.539,-2.272,2.6830000000000003,0.374,45.608,20.883000000000006,11.3,60.494,-0.198,0.344,-0.042,50.815,1
0.205,-1.128,244.115,197.569,28.112,3.514,1.06245438971155e+16,-0.029,21.065,-31.908,4.88698295612945e+16,11.804,3675996476.0,-114.39,-2.494,2.7030000000000003,0.331,45.231,20.874,-2.043,61.743,-0.145,0.461,-0.03,47.49100000000001,1
0.212,-1.126,241.202,197.814,28.129,3.492,1.09885723040272e+16,-0.028,21.06,-35.666,4.38526088142527e+16,11.45,3719643772.0,-133.722,-2.393,2.761,0.29,45.213,20.873,-9.033,56.353,-0.258,0.31,-0.054000000000000006,39.64,1
0.217,-1.124,236.11900000000003,197.725,28.123,3.471,1.1029888930101e+16,-0.028,21.055,-38.39,4.29968997161989e+16,-1.026,3863281623.0,-147.132,-2.185,2.6260000000000003,0.33,45.712,20.883000000000006,1.587,47.849,-0.038,-0.101,-0.008,49.23,1
0.217,-1.122,238.067,192.051,27.716,3.446,1.1078043364588e+16,-0.027000000000000003,21.049,-35.965,4.45336112011658e+16,-10.443,3996734084.0,-133.708,-2.336,2.528,0.393,44.913,20.864,-0.643,51.145,-0.103,-0.225,-0.022,67.575,1
0.214,-1.12,237.006,118.37,21.76,3.424,1.11059638340856e+16,-0.027000000000000003,21.044,-36.074,4.46462582898857e+16,-44.317,4120990792.0,-133.746,-1.061,2.631,0.448,46.21,20.89,-2.523,49.17,-0.014,-0.279,-0.003,57.774,1
0.207,-1.118,235.973,92.184,19.203,3.401,1.06220412611356e+16,-0.026,21.038,-36.126,4.42604282568393e+16,-25.271,4236860892.0,-133.461,-1.285,2.589,0.484,45.896,20.883000000000006,-1.858,47.104,0.043,-0.317,0.009000000000000001,52.70399999999999,1
0.2,-1.116,250.348,89.1,18.879,3.375,1.06276717815429e+16,-0.025,21.033,-33.893,3.85161769564591e+16,-2.44,4345015381.0,-128.355,-0.988,2.632,0.499,46.44300000000001,20.893,7.357,68.555,0.022,0.459,0.005,66.544,1
0.198,-1.114,252.709,102.169,20.216,3.3510000000000004,1.07237008159583e+16,-0.025,21.028,-33.119,3.84602342543431e+16,20.309,4446017368.0,-125.137,-0.769,2.634,0.493,45.742,20.878,8.594,70.82300000000002,-0.235,1.011,-0.049,47.32100000000001,1
0.199,-1.112,251.478,112.836,21.245,3.335,1.02230322210528e+16,-0.024,21.022,-33.76,3.4254366358877e+16,19.008,4540344211.0,-128.16899999999998,-0.912,2.628,0.473,45.365,20.869,10.276,67.848,-0.417,1.0590000000000002,-0.087,43.775,1
0.202,-1.11,262.486,137.611,23.462,3.312,1.01077428219542e+16,-0.023,21.017,-31.163,3.46191713376364e+16,34.577,4628302466.0,-118.831,-0.355,2.872,0.442,48.485,20.928,26.367,77.64699999999998,-0.08,1.4480000000000002,-0.017,70.813,1
0.204,-1.108,275.36400000000003,179.13,26.768,3.295,9761710832609180.0,-0.021,21.012,-27.287,3.76325502567117e+16,56.882,4704854794.0,-103.336,-0.28600000000000003,2.949,0.404,46.575,20.887,37.297,84.213,-0.28800000000000003,2.137,-0.06,80.431,1
0.204,-1.106,278.934,231.523,30.432,3.27,9619947445708110.0,-0.019,21.009,-25.453000000000007,3.84739745094825e+16,52.139,4775573563.0,-95.236,0.361,2.867,0.363,52.356,21.009,41.928,85.583,0.201,2.393,0.042,72.13600000000002,1
0.203,-1.103,270.497,263.938,32.492,3.249,9371793052318210.0,-0.017,21.004,-27.468000000000004,4.05060181493062e+16,33.667,4840714451.0,-102.436,-0.123,2.894,0.322,47.778,20.905,34.524,69.061,-0.251,1.737,-0.053,69.176,1
0.198,-1.101,272.846,290.883,34.111,3.234,9376554143395920.0,-0.014,21.001,-27.229,3.82841568709769e+16,47.538,4900499896.0,-102.092,0.183,2.944,0.281,50.356,20.964,22.498,70.887,0.388,1.2009999999999998,0.081,67.324,1
0.193,-1.099,273.282,310.033,35.216,3.216,9381972548804000.0,-0.013,20.994,-27.13,3.65013118191636e+16,50.834,4955123751.0,-101.743,-0.5429999999999999,2.954,0.243,45.027,20.826,20.573,71.25399999999998,-0.227,0.818,-0.047,38.554,1
0.19,-1.096,275.22700000000003,323.296,35.961,3.1910000000000003,9548397867246050.0,-0.02,20.975,-25.402,3.65309628511992e+16,55.29,5010269776.0,-93.72,-3.43,2.997,0.214,30.21,20.207,23.748,73.025,-3.19,0.634,-0.6659999999999999,40.197,1
0.187,-1.094,281.962,353.4890000000001,37.603,3.174,9393986994895790.0,-0.032,20.954,-20.062,3.68355803451324e+16,56.099,5083748136.0,-70.764,-3.642,2.962,0.209,29.17,20.142,19.476,78.402,-3.548,0.797,-0.741,63.57,1
0.183,-1.091,293.828,406.062,40.302,3.168,9053893853255710.0,-0.048,20.933000000000003,-15.878,3.31576458186324e+16,68.928,5150903713.0,-55.46100000000001,-3.904,3.158,0.212,28.661,20.11,18.464,84.679,-3.613,1.361,-0.754,73.259,0
0.177,-1.088,293.97,440.962,41.99800000000001,3.147,9054119650427470.0,-0.064,20.913,-16.455,4.00709365293534e+16,73.025,5211980917.0,-57.901,-3.534,3.072,0.214,30.336,20.153,15.036,84.741,-3.527,1.5119999999999998,-0.737,62.673,0
0.171,-1.086,294.297,458.527,42.826,3.133,9024326306340480.0,-0.081,20.892,-16.115,4.06816774020332e+16,76.12100000000002,5267191203.0,-56.538,-3.902,3.012,0.213,28.984,20.07,23.8,84.904,-3.889,1.3530000000000002,-0.812,74.505,0
0.16399999999999998,-1.083,291.01,461.251,42.95399999999999,3.12,9014727986814000.0,-0.098,20.871,-16.256,4.08175048501078e+16,70.425,5316717344.0,-56.489,-3.916,3.0980000000000003,0.206,29.145,20.074,18.164,75.408,-3.918,0.919,-0.8190000000000001,63.334,0
0.158,-1.08,283.365,435.184,41.722,3.102,9000360362392448.0,-0.113,20.85,-18.62,4.13343579153278e+16,64.028,5360716887.0,-64.834,-3.885,2.989,0.195,28.945,20.062,10.083,57.848,-3.904,0.223,-0.815,48.716,0
0.153,-1.077,283.896,429.608,41.45399999999999,3.09,9122769692962210.0,-0.126,20.83,-18.225,4.19703780425534e+16,52.205,5399324942.0,-63.27,-3.938,3.04,0.181,29.085,20.066,8.669,58.628,-3.85,-0.159,-0.804,40.543,0
0.149,-1.074,290.818,451.872,42.515,3.074,9089063716065610.0,-0.13699999999999998,20.811,-13.232,4.18859383864283e+16,44.66,5432656457.0,-44.351000000000006,-4.051,3.026,0.166,29.653,20.079,8.856,67.72,-4.057,0.008,-0.8490000000000001,67.07300000000001,0
0.14300000000000002,-1.071,288.825,470.221,43.369,3.063,9013585431490110.0,-0.145,20.791,-10.622,3.94003212812709e+16,38.59,5448023988.0,-34.324,-4.184,2.9730000000000003,0.149,29.698,20.08,-5.003,63.065,-3.865,0.073,-0.807,68.281,0
0.135,-1.068,273.617,445.162,42.198,3.055,9138857400879580.0,-0.152,20.772,-12.488,3.74236952053102e+16,39.084,5454495510.0,-39.045,-4.222,3.05,0.132,29.326,20.061,-20.354,39.122,-4.513,-0.5770000000000001,-0.948,66.551,0
0.13,-1.065,257.124,424.619,41.213,3.035,9139246588288710.0,-0.156,20.753,-17.679000000000006,3.20763707909649e+16,18.414,5455212398.0,-55.217,-4.274,2.82,0.115,29.169,20.052,-37.173,26.427,-4.078,-1.644,-0.852,50.467,0
0.123,-1.062,260.716,403.166,40.158,3.022,9158269999105200.0,-0.159,20.735,-19.709,3.27579594644463e+16,21.188,5450176922.0,-63.997,-4.2,2.752,0.1,30.756,20.086,-30.294,32.032,-4.19,-1.897,-0.878,51.893,0
0.116,-1.058,259.368,378.152,38.892,3.011,9254569970549830.0,-0.159,20.717,-19.934,3.24510859203313e+16,21.537,5439373108.0,-64.575,-4.336,2.8080000000000003,0.086,29.987,20.049,-23.997,30.998,-3.733,-1.758,-0.777,44.972,0
0.111,-1.055,261.797,360.222,37.959,2.987,9411678858827570.0,-0.159,20.699,-20.204,3.26048480013059e+16,18.806,5422464767.0,-66.285,-3.959,2.895,0.073,30.369,20.057,-22.098000000000006,35.382,-0.745,-1.3130000000000002,-0.151,41.287,0
0.106,-1.052,267.213,342.161,36.995,2.974,9210447038307310.0,-0.156,20.682,-19.694000000000006,3.25187450177901e+16,23.098000000000006,5381002709.0,-65.531,-3.605,2.857,0.038,33.427,20.121,-23.605,44.54600000000001,-0.106,-0.633,-0.021,58.372,0
0.098,-1.048,256.186,322.848,35.936,2.96,9213476699176240.0,-0.153,20.665,-22.176,4.08486811365311e+16,14.984000000000002,5334341667.0,-73.002,-3.953,2.865,-0.001,31.789,20.048,-32.639,33.321,-0.308,-0.6970000000000001,-0.062,68.294,0
0.086,-1.045,244.675,306.863,35.035,2.945,9211062003719140.0,-0.14800000000000002,20.648000000000003,-23.307,4.08111997444183e+16,8.556000000000001,5282343868.0,-74.357,-3.842,2.716,-0.036000000000000004,33.319,20.081,-28.942,25.496,-0.358,-1.284,-0.07200000000000001,59.762,0
0.073,-1.042,248.965,288.534,33.973,2.926,9201592009723650.0,-0.14300000000000002,20.632,-22.953000000000007,4.11258932570989e+16,10.898,5224849980.0,-74.17,-3.73,2.643,-0.063,33.535,20.086,-8.158999999999999,32.398,0.076,-1.294,0.015,50.62,0
0.06,-1.038,247.396,269.903,32.857,2.914,9171755951656870.0,-0.136,20.617,-22.383000000000006,4.67136825240723e+16,10.39,5161676351.0,-71.342,-3.589,2.668,-0.08199999999999999,36.055,20.14,-13.321,31.166,0.327,-1.145,0.066,59.352,1
0.048,-1.035,251.271,243.483,31.208,2.895,9267002007654180.0,-0.129,20.602,-20.343,4.67391745338687e+16,15.298,5092611612.0,-64.17,-3.616,2.632,-0.093,35.73,20.127,-8.097000000000001,37.964,0.324,-0.718,0.065,44.114,1
0.042,-1.031,245.128,251.124,31.694000000000006,2.881,9440286519553900.0,-0.121,20.588,-22.137,4.54015048933906e+16,-5.22,5017412498.0,-69.694,-3.459,2.658,-0.097,37.711,20.17,-16.669,32.101,0.522,-0.6809999999999999,0.105,37.739,1
0.038,-1.028,245.129,261.515,32.343,2.866,9395978577101390.0,-0.113,20.573,-21.419,4.56765556364102e+16,-7.58,4947957138.0,-66.815,-3.769,2.642,-0.097,35.609,20.091,-22.084,32.103,0.058,-0.629,0.012,55.32,1
0.036000000000000004,-1.024,245.298,270.112,32.87,2.855,9409746573289750.0,-0.106,20.558000000000003,-21.561,4.31484171023244e+16,-6.18,4907504987.0,-67.426,-3.719,2.656,-0.093,35.722,20.093,-10.888,32.493,0.066,-0.516,0.013,62.849,1
0.035,-1.021,243.148,290.753,34.103,2.837,9270970032765710.0,-0.099,20.543000000000006,-22.963,4.40643497819286e+16,-19.338,4862968375.0,-72.47800000000002,-4.114,2.563,-0.086,35.035,20.067,-1.527,29.938,0.032,-0.495,0.006,63.996,1
0.034,-1.017,248.23,302.069,34.76,2.827,9308458579190440.0,-0.093,20.528,-21.033,4.40611085528318e+16,-27.134,4814233948.0,-66.116,-4.044,2.769,-0.079,34.398,20.043,-0.735,42.423,-0.048,-0.17800000000000002,-0.01,54.615,0
