mining_profitability90trx,price30varUSD,activeaddresses30trx,sentinusd90stdUSD,top100cap14trx,mining_profitability90ema,difficulty14wma,transactionfees7trxUSD,top100cap30mom,top100cap90mom,mining_profitability7std,price3rsiUSD,top100cap14roc,category
-0.5870000000000001,148.892,0.217,131483438,0.032,2.59,49421981031.0,2.887,0.254,0.7609999999999999,0.454,67.42399999999999,0.07400000000000001,1
-0.581,152.738,0.226,132369449,0.03,2.589,49412841343.0,3.1910000000000003,0.207,0.7120000000000001,0.454,72.895,-0.079,1
-0.5760000000000001,171.517,0.235,138752306,0.029,2.6,49406467097.0,3.0810000000000004,0.23,0.7559999999999999,0.536,90.976,0.08900000000000001,0
-0.57,207.87,0.245,135465372,0.028,2.605,49436043636.0,2.9810000000000003,0.202,0.723,0.53,95.243,-0.048,0
-0.564,273.849,0.254,136193138,0.026,2.612,49656076742.0,2.977,0.158,0.648,0.48,97.501,-0.3670000000000001,0
-0.5579999999999999,299.133,0.26,137294084,0.024,2.623,49861007006.0,2.782,0.185,0.654,0.488,61.684,0.085,0
-0.552,312.91,0.263,136563638,0.022,2.627,50049991067.0,2.798,0.162,0.5539999999999999,0.397,52.117,0.036000000000000004,0
-0.545,323.186,0.261,137323176,0.02,2.635,50223028925.0,2.7310000000000003,0.175,0.5579999999999999,0.402,52.104,-0.04,0
-0.539,324.086,0.256,138811664,0.02,2.635,50380120578.0,2.65,0.223,0.631,0.35100000000000003,29.0,0.24,0
-0.5329999999999999,326.199,0.246,136703039,0.02,2.639,50521266029.0,2.226,0.268,0.67,0.308,20.381,0.723,1
-0.527,324.533,0.233,136298489,0.02,2.64,50646465275.0,2.689,0.263,0.6629999999999999,0.345,22.347,0.631,1
-0.521,318.068,0.221,137736436,0.021,2.642,50755718319.0,2.061,0.092,0.64,0.34700000000000003,16.707,0.588,1
-0.515,304.525,0.209,137763980,0.022,2.647,50849025158.0,2.245,0.057,0.639,0.251,29.673,0.355,1
-0.509,290.788,0.196,137730330,0.023,2.644,50926385794.0,1.764,0.061,0.606,0.33,51.283,0.308,1
-0.502,276.684,0.155,137616428,-0.215,2.651,50987800227.0,1.185,-20.816,-20.308,0.321,37.175,-100.0,1
-0.496,259.711,0.094,137684382,-0.597,2.649,51033268456.0,0.884,-20.828000000000007,-20.333,0.334,43.223,-100.0,1
-0.49,240.735,0.016,137107034,-1.058,2.658,51062790482.0,0.547,-20.828000000000007,-20.342,0.398,78.0,-100.0,1
-0.484,222.122,-0.075,137512921,-1.3130000000000002,2.659,51147129785.0,0.196,0.077,0.57,0.392,88.698,0.35700000000000004,0
-0.478,201.588,-0.17600000000000002,139798901,-1.418,2.662,51302333723.0,0.096,0.07400000000000001,0.532,0.392,91.156,0.583,0
-0.471,184.021,-0.28300000000000003,139790503,-1.413,2.664,51446090627.0,0.431,0.098,0.526,0.387,91.794,0.555,0
-0.465,171.328,-0.3670000000000001,140343756,-1.33,2.6630000000000003,51578400497.0,0.644,0.097,0.5720000000000001,0.338,94.758,0.73,0
-0.459,156.865,-0.43,140449856,-1.194,2.672,51699263334.0,1.0,0.15,0.562,0.366,57.694,0.728,0
-0.453,151.122,-0.477,140448193,-1.026,2.6710000000000003,51808679137.0,1.338,0.127,0.518,0.343,37.333,0.193,0
-0.447,139.481,-0.508,138975961,-0.84,2.678,51906647906.0,1.4340000000000002,0.117,0.529,0.315,24.324,0.014,0
-0.441,122.34,-0.526,138301192,-0.65,2.677,51993169642.0,1.141,0.094,0.495,0.332,14.967,0.054000000000000006,0
-0.435,101.609,-0.532,140320750,-0.463,2.675,52068244343.0,0.586,0.153,0.485,0.353,13.561,0.14800000000000002,0
-0.428,82.221,-0.531,140312515,-0.287,2.681,52131872011.0,0.17800000000000002,0.16,0.516,0.375,41.737,0.198,0
-0.422,71.345,-0.522,140522898,-0.127,2.675,52184052646.0,0.154,0.046,0.401,0.448,52.0,-0.401,0
-0.416,67.205,-0.504,140968161,0.014,2.682,52224786246.0,0.206,-0.065,0.363,0.421,41.147,0.0,0
-0.411,59.506,-0.48,140930778,0.133,2.6830000000000003,52254072813.0,0.396,-0.172,0.229,0.41,19.608,0.0,0
-0.405,52.844,-0.454,139957643,0.232,2.679,52271912346.0,0.28300000000000003,-0.157,0.193,0.391,15.946,0.0,0
-0.399,50.667,-0.426,139558628,0.311,2.6830000000000003,52310072894.0,0.003,-0.246,0.076,0.404,6.314,-1.622,0
-0.393,64.378,-0.396,139642762,0.377,2.679,52364008756.0,-0.415,0.079,0.4,0.429,2.52,0.11,0
-0.387,73.444,-0.365,139458415,0.433,2.679,52413929975.0,-0.608,0.341,0.6459999999999999,0.383,12.681,1.114,0
-0.382,65.814,-0.334,139346728,0.478,2.672,52459836550.0,-0.767,0.39,0.621,0.392,22.304,1.031,0
-0.377,66.023,-0.304,139491350,0.512,2.665,52501728482.0,-0.931,0.335,0.5479999999999999,0.34,44.003,0.969,0
-0.371,70.92699999999998,-0.274,139667929,0.537,2.665,52539605770.0,-1.12,0.341,0.522,0.326,26.108,1.0590000000000002,0
-0.366,73.564,-0.245,137965831,0.552,2.661,52573468415.0,-1.225,0.294,0.496,0.328,34.741,0.805,0
-0.361,79.288,-0.218,134099975,0.5579999999999999,2.658,52603316416.0,-1.273,0.182,0.466,0.219,33.875,0.6579999999999999,0
-0.35600000000000004,91.085,-0.191,133032760,0.556,2.653,52629149774.0,-1.33,0.108,0.409,0.227,11.758,0.504,0
-0.35100000000000003,103.509,-0.16399999999999998,134136877,0.547,2.653,52650968489.0,-1.4169999999999998,0.113,0.407,0.223,9.882,0.403,0
-0.34600000000000003,120.585,-0.136,137324395,0.5329999999999999,2.647,52668772560.0,-1.449,0.051,0.316,0.232,5.279,0.614,0
-0.341,184.066,-0.107,136855717,0.514,2.639,52682561987.0,-1.624,0.027000000000000003,0.306,0.264,1.102,0.8,0
-0.337,239.392,-0.081,137417508,0.491,2.628,52692336772.0,-1.711,0.005,0.224,0.326,6.818,1.169,0
-0.333,289.422,-0.056,136366701,0.465,2.624,52698096912.0,-1.807,20.854,0.212,0.32299999999999995,10.66,0.812,0
-0.328,344.358,-0.03,133281569,0.4370000000000001,2.613,52900845406.0,-1.841,20.809,0.17600000000000002,0.362,7.645,1.16,1
-0.324,391.469,-0.005,133007234,0.408,2.599,53094059772.0,-1.779,20.788,0.162,0.431,7.171,-0.6759999999999999,1
-0.321,450.837,0.021,134634698,0.378,2.588,53272447586.0,-1.774,-0.132,0.142,0.311,2.805,-1.884,1
-0.317,515.281,0.045,136930976,0.348,2.571,53436008848.0,-1.822,-0.09,0.196,0.388,1.7480000000000002,-1.694,1
-0.314,533.321,0.068,136209546,0.32,2.5660000000000003,53584743559.0,-1.809,-0.152,0.177,0.4,52.118,-1.755,1
-0.311,534.61,0.08800000000000001,135634069,0.292,2.551,53718651718.0,-1.783,-0.14800000000000002,0.205,0.429,53.277,-1.597,1
-0.308,529.14,0.108,134347702,0.266,2.545,53837733326.0,-1.69,-0.221,0.139,0.348,61.08,-1.723,1
-0.305,517.602,0.119,134320665,0.24,2.535,53941988381.0,-1.5719999999999998,-0.205,0.101,0.34700000000000003,69.959,-1.644,1
-0.302,506.2,0.13,137492250,0.21600000000000005,2.525,54031416886.0,-1.443,-0.22,0.064,0.339,65.722,-1.547,1
-0.299,497.09,0.142,137627032,0.194,2.516,54106018838.0,-1.182,-0.15,0.155,0.338,56.088,-1.199,1
-0.297,484.137,0.156,137622898,0.173,2.51,54165794240.0,-1.052,-0.16399999999999998,0.188,0.258,48.724,-0.8809999999999999,1
-0.294,460.295,0.168,137383216,0.155,2.502,54210743089.0,0.219,-0.17800000000000002,0.204,0.21600000000000005,45.979,-0.784,1
-0.292,427.86300000000006,0.181,137658316,0.138,2.492,54240865387.0,0.74,-0.044,0.225,0.152,38.698,-0.637,1
-0.29,389.524,0.188,137391844,0.123,2.483,54480091696.0,1.027,-0.009000000000000001,0.214,0.113,66.914,-0.455,1
-0.287,351.415,0.199,137781560,0.11,2.472,54824701601.0,1.047,0.084,0.206,0.15,86.075,-0.245,1
-0.285,308.117,0.209,138482868,0.097,2.463,55143118329.0,0.855,0.043,0.14,0.159,95.844,-0.281,0
-0.284,274.547,0.204,139253419,0.085,2.459,55435811074.0,0.828,0.123,0.084,0.224,96.255,-0.405,0
-0.282,256.715,0.205,139282507,0.073,2.45,55702779838.0,0.64,-0.239,0.07,0.211,97.542,-0.605,0
-0.28,235.416,0.17600000000000002,139175045,0.063,2.446,55944024619.0,0.464,-0.501,0.042,0.242,63.858,-0.5589999999999999,0
-0.278,210.935,0.14800000000000002,139181176,0.052000000000000005,2.44,56159545419.0,0.35600000000000004,-0.5589999999999999,-0.011,0.242,47.659,-0.935,0
-0.276,180.693,0.128,138411856,0.042,2.431,56349342236.0,0.218,-0.54,-0.019,0.258,58.864,-0.557,0
-0.275,155.564,0.112,141211385,0.033,2.42,56513415071.0,0.07200000000000001,-0.525,-0.022,0.263,41.449,-0.476,0
-0.273,127.329,0.104,143338641,0.024,2.417,56651763924.0,-0.353,-0.48,-0.011,0.267,17.609,-0.44,0
-0.272,97.425,0.101,140350613,0.017,2.406,56764388794.0,-0.7440000000000001,-0.463,-0.059,0.269,12.792,-0.843,0
-0.271,76.012,0.102,136249223,0.009000000000000001,2.4,56851289683.0,-1.125,-0.503,-0.127,0.267,12.649,-1.125,0
-0.269,54.966,0.103,135855525,0.002,2.388,56912466589.0,-1.589,-0.505,-0.129,0.28600000000000003,9.252,-1.168,1
-0.268,38.547,0.107,132354010,-0.006,2.382,56996354199.0,-2.367,-0.451,-0.307,0.273,41.51,-1.342,1
-0.267,38.649,0.115,132078344,-0.012,2.374,57319650558.0,-2.764,-0.429,-0.345,0.273,64.208,-1.226,1
-0.266,38.56,0.121,131794297,-0.019,2.361,57610573186.0,-2.67,-0.445,-0.379,0.314,47.235,-1.383,1
-0.265,38.385,0.131,133230713,-0.024,2.354,57878851026.0,-2.286,-0.375,-0.337,0.251,40.148,-1.207,1
-0.264,38.647,0.14300000000000002,133643598,-0.029,2.345,58124484078.0,-1.62,-0.302,-0.321,0.25,19.909,-0.9,1
-0.264,38.729,0.161,133630340,-0.033,2.339,58347472341.0,-1.012,-0.289,-0.329,0.224,31.796,-0.927,1
-0.263,34.485,0.17600000000000002,132624312,-0.036000000000000004,2.332,58547815816.0,-0.569,-0.336,-0.391,0.193,56.452,-1.13,1
-0.262,23.678,0.187,132253134,-0.04,2.322,58725514503.0,-0.251,-0.428,-0.444,0.171,72.44,-1.105,1
-0.262,22.41,0.197,132264057,-0.044,2.317,58880568401.0,0.14,-0.418,-0.472,0.201,85.62700000000002,-1.211,1
-0.261,20.929,0.208,131205534,-0.047,2.307,59012977511.0,0.525,-0.444,-0.495,0.189,66.26899999999999,-1.245,1
-0.261,20.104,0.218,134182665,-0.051,2.301,59122741832.0,0.715,-0.376,-0.448,0.188,56.403,-1.262,1
-0.26,20.432,0.227,131779800,-0.053,2.296,59209861365.0,0.7020000000000001,-0.366,-0.444,0.196,80.99,-1.211,1
-0.259,20.775,0.238,133089034,-0.055,2.293,59274336110.0,0.643,-0.321,-0.424,0.214,83.956,-0.696,1
-0.259,20.442,0.251,133011837,-0.056,2.283,59316166066.0,0.531,-0.333,-0.39,0.245,64.154,-0.39,1
-0.259,19.758,0.26,133648803,-0.055,2.276,59423957478.0,0.596,-0.332,-0.343,0.23,64.53399999999999,-0.319,1
-0.258,19.005,0.267,134254637,-0.055,2.272,59614678168.0,0.481,-0.401,-0.42,0.222,74.773,-0.665,1
-0.258,18.016,0.268,135140867,-0.056,2.265,59791323879.0,0.274,-0.5529999999999999,-0.551,0.18,81.209,-1.179,1
-0.257,17.502,0.27,135498667,-0.057,2.259,59953894611.0,0.106,-0.5379999999999999,-0.612,0.183,84.859,-1.26,1
-0.257,17.655,0.271,135483297,-0.06,2.253,60102390363.0,-0.03,-0.542,-0.63,0.17,80.86399999999998,-1.418,1
-0.257,19.082,0.272,137322183,-0.062,2.246,60236811137.0,-0.166,-0.509,-0.623,0.129,96.492,-1.356,1
-0.256,21.479,0.272,137342346,-0.064,2.24,60357156931.0,-0.21,-0.488,-0.611,0.081,97.794,-1.157,1
-0.256,21.646,0.273,135779060,-0.065,2.236,60463427747.0,-0.163,-0.426,-0.586,0.095,69.419,-0.606,1
-0.256,23.041,0.269,135188029,-0.066,2.228,60555623583.0,0.003,-0.419,-0.579,0.128,68.046,-0.5760000000000001,1
-0.255,25.443,0.268,134430780,-0.066,2.231,60633744440.0,0.147,-0.37,-0.539,0.325,77.006,-0.59,1
-0.255,28.221,0.266,134077160,-0.065,2.2230000000000003,60697790318.0,0.18,-0.382,-0.5870000000000001,0.341,85.118,-0.596,1
-0.254,31.826,0.264,133654276,-0.065,2.219,60747761217.0,0.2,-0.4370000000000001,-0.62,0.341,89.01899999999998,-0.831,1
-0.254,35.363,0.262,134947569,-0.065,2.215,60783657137.0,0.174,-0.445,-0.63,0.337,91.951,-1.053,1
-0.254,40.604,0.26,136068444,-0.064,2.214,60805478078.0,0.209,-0.433,-0.7140000000000001,0.341,97.343,-1.344,1
-0.253,47.976000000000006,0.264,141984233,-0.063,2.214,60817987510.0,0.226,-0.331,-0.727,0.362,98.547,-1.142,1
-0.252,59.58,0.269,145637131,-0.062,2.209,60827060788.0,0.378,-0.29600000000000004,-0.688,0.318,99.322,-0.674,1
-0.252,85.34100000000002,0.278,144905094,-0.06,2.209,60835461670.0,0.625,-0.257,-0.657,0.238,99.715,0.08199999999999999,1
-0.251,105.148,0.287,144847338,-0.057,2.211,60843190159.0,0.7759999999999999,-0.285,-0.687,0.214,81.335,-0.005,1
-0.25,116.993,0.297,145529969,-0.055,2.212,60850246252.0,0.878,-0.298,-0.737,0.213,60.76,-0.213,1
-0.249,130.959,0.313,146906235,-0.053,2.208,60856629951.0,1.123,-0.28,20.199,0.223,72.793,-0.105,1
-0.249,140.283,0.328,147366762,-0.051,2.211,60862341255.0,1.134,-0.31,20.197,0.26,75.706,-0.039,1
-0.248,152.774,0.342,148855901,-0.05,2.209,60867380165.0,1.144,-0.415,20.083,0.263,85.54,-0.895,1
-0.247,171.419,0.35600000000000004,148177971,-0.05,2.212,60871746679.0,1.168,-0.363,-0.831,0.228,91.746,-0.8759999999999999,1
-0.245,193.485,0.3720000000000001,145181517,-0.051,2.214,60875440800.0,1.12,-0.359,-0.877,0.234,94.218,-1.071,1
-0.244,235.731,0.388,145901793,-0.052000000000000005,2.219,60878462525.0,1.063,-0.355,-0.925,0.264,97.597,-1.1,1
-0.243,258.478,0.405,147574479,-0.053,2.226,60880811856.0,1.3159999999999998,-0.308,-0.9,0.325,66.976,-0.632,1
-0.241,291.44,0.42,153516545,-0.054000000000000006,2.226,60882488792.0,1.3230000000000002,-0.301,-0.898,0.237,80.59,-0.5770000000000001,1
-0.24,346.478,0.4320000000000001,163418573,-0.056,2.231,60883493333.0,1.251,-0.41,-0.981,0.246,88.926,-1.124,1
-0.238,418.92800000000005,0.444,181398196,-0.058,2.242,61038686489.0,1.395,-0.451,-0.992,0.29100000000000004,92.986,-1.2990000000000002,1
-0.236,533.65,0.456,204802935,-0.062,2.254,61210312584.0,1.493,-0.602,-1.085,0.377,96.503,-1.907,1
-0.233,620.399,0.467,207654388,-0.066,2.256,61368889565.0,1.432,-0.607,-1.103,0.368,84.68,-2.05,1
-0.231,673.8510000000001,0.476,210684493,-0.07,2.264,61514417433.0,1.227,-0.565,-1.145,0.3670000000000001,62.102,-2.06,1
-0.229,786.0060000000002,0.485,232771680,-0.07400000000000001,2.274,61646896186.0,1.206,-0.363,-0.96,0.395,84.134,-1.519,1
-0.226,1151.0,0.499,306257962,-0.075,2.291,61766325825.0,1.406,-0.271,-0.818,0.44,95.008,-1.237,0
-0.222,2053.0,0.52,948461894,-0.075,2.323,61872706351.0,2.4,-0.2,-0.6579999999999999,0.821,97.905,-0.897,0
-0.219,2438.0,0.541,973681168,-0.07200000000000001,2.342,61966037762.0,2.837,-0.152,-0.617,0.846,59.778,-0.073,0
-0.215,2590.0,0.561,981220636,-0.067,2.357,62046320059.0,2.841,-0.094,-0.459,0.841,43.969,0.162,0
-0.211,2764.0,0.574,984684734,-0.061,2.373,62113553243.0,2.4530000000000003,-0.204,-0.868,0.6759999999999999,51.463,0.157,0
-0.206,2885.0,0.584,986147022,-0.056,2.386,62167737312.0,1.998,-0.249,-1.17,0.5770000000000001,50.207,-0.058,0
-0.202,2933.0,0.594,996003265,-0.053,2.406,62208872268.0,1.605,-0.341,-1.27,0.494,42.31,-0.768,0
-0.197,2912.0,0.599,1003896634,-0.051,2.415,62236958109.0,1.194,-0.44,-1.362,0.546,32.606,-1.301,0
-0.192,2772.0,0.602,1011967057,-0.052000000000000005,2.419,62511581200.0,0.579,-0.39,-1.352,0.436,11.337,-0.746,1
-0.188,2630.0,0.601,1017386243,-0.054000000000000006,2.423,62974263294.0,-0.078,-0.486,-1.41,0.485,28.115,-1.252,1
-0.183,2497.0,0.595,1021206376,-0.057,2.425,63400726606.0,-0.611,-0.472,-1.368,0.531,37.083,-0.73,0
-0.179,2363.0,0.589,1026507450,-0.061,2.424,63792958750.0,-1.03,-0.521,-1.356,0.5720000000000001,36.813,-0.746,0
-0.174,2236.0,0.585,1027195398,-0.065,2.431,64150959724.0,-1.365,-0.552,-1.354,0.545,29.484,-0.629,0
-0.17,2136.0,0.579,1029944156,-0.065,2.432,64474729529.0,-1.504,-0.306,-1.014,0.282,22.102,0.368,1
-0.166,2022.0,0.569,1030037575,-0.065,2.428,64764268166.0,-1.527,-0.399,-1.112,0.285,56.177,-0.642,0
-0.161,1884.0,0.56,1029856491,-0.063,2.438,65019575634.0,-1.496,-0.276,-1.018,0.392,53.777,-0.596,0
-0.157,1751.0,0.5479999999999999,1029740939,-0.06,2.435,65240651932.0,-1.429,-0.295,-0.95,0.428,44.247,-0.821,1
-0.153,1618.0,0.5329999999999999,1029576707,-0.055,2.44,65427497063.0,-1.393,-0.279,-0.8909999999999999,0.444,21.811,-0.961,1
-0.149,1492.0,0.519,1027927858,-0.051,2.443,65580111024.0,-1.398,-0.187,-0.8909999999999999,0.428,41.747,-0.8190000000000001,1
-0.145,1380.0,0.505,1028285125,-0.047,2.442,65698493816.0,-1.217,-0.199,-0.898,0.416,39.625,-0.636,1
-0.141,1276.0,0.488,1028326499,-0.042,2.442,65782645439.0,-0.995,-0.153,-0.94,0.419,34.792,-0.142,1
-0.13699999999999998,1207.0,0.471,1027858154,-0.038,2.438,66661034347.0,-0.885,-0.14400000000000002,-0.917,0.411,26.18,0.37,1
-0.134,1115.0,0.454,1027347885,-0.035,2.431,67534150710.0,-0.736,-0.183,-0.934,0.34600000000000003,42.712,0.402,1
-0.13,1035.0,0.439,1027790858,-0.03,2.436,68326106116.0,-0.529,-0.057,-0.733,0.379,88.18799999999997,1.59,1
-0.127,982.466,0.421,1026962647,-0.029,2.4290000000000003,69052589851.0,-0.29100000000000004,-0.312,-1.089,0.389,93.433,-0.341,1
-0.124,945.077,0.406,1024872348,-0.032,2.4330000000000003,69713601914.0,-0.142,-0.515,-1.287,0.413,88.48100000000002,-1.301,1
-0.121,937.176,0.387,1023606453,-0.039,2.432,70309142307.0,0.083,-0.446,-1.382,0.414,91.744,-1.4240000000000002,1
-0.117,943.212,0.377,1025803918,-0.048,2.442,70839211029.0,0.5539999999999999,-0.403,-1.342,0.5489999999999999,96.231,-2.567,1
-0.114,918.075,0.37,1027559999,-0.049,2.44,71303808079.0,0.87,0.233,-0.733,0.539,65.516,1.085,1
-0.111,911.867,0.366,1029809628,-0.045,2.443,71702933459.0,1.013,0.227,-0.688,0.471,40.742,0.989,1
-0.108,878.238,0.358,1028576549,-0.039,2.441,72036587167.0,1.106,0.075,-0.735,0.465,54.707,0.604,1
-0.105,543.877,0.349,1029231861,-0.031,2.444,72304769204.0,0.988,0.009000000000000001,-0.733,0.36,49.293,0.536,1
-0.102,469.546,0.34600000000000003,1060322605,-0.023,2.4530000000000003,72507479570.0,0.871,-0.118,-0.779,0.422,76.178,0.272,1
-0.098,521.8580000000002,0.344,1107612704,-0.016,2.456,72666117344.0,0.863,-0.175,-0.758,0.399,88.179,0.28300000000000003,1
-0.095,550.587,0.344,1114375951,-0.01,2.454,73586969230.0,0.91,-0.107,-0.737,0.343,88.291,0.387,1
-0.092,586.82,0.34600000000000003,1118740744,-0.004,2.462,74381591347.0,0.929,-0.08900000000000001,-0.758,0.3670000000000001,89.18700000000003,0.219,1
-0.08900000000000001,723.1460000000002,0.353,1136908932,0.002,2.464,75109160014.0,1.027,0.126,-0.585,0.369,96.179,0.78,1
-0.086,858.664,0.362,1143830788,0.008,2.478,75775970583.0,1.114,0.243,-0.579,0.454,88.414,0.193,1
-0.083,1024.0,0.37,1157404274,0.014,2.474,76382023055.0,1.626,0.268,-0.5589999999999999,0.521,94.183,2.195,1
-0.08,1188.0,0.385,1164327336,0.019,2.481,76927317428.0,1.925,0.349,-0.5820000000000001,0.505,94.017,3.161,1
-0.077,1358.0,0.4,1207438896,0.023,2.482,77411853704.0,2.003,0.302,-0.603,0.507,95.228,3.11,1
-0.07400000000000001,1532.0,0.419,1240907107,0.026,2.499,77835631882.0,1.966,0.217,-0.636,0.599,96.741,2.4290000000000003,0
-0.071,1749.0,0.4370000000000001,1265650443,0.027000000000000003,2.506,78198651963.0,1.954,0.29,-0.5579999999999999,0.598,98.563,-0.335,0
-0.067,1908.0,0.454,1289829115,0.027000000000000003,2.51,78500913946.0,1.824,-0.012,-0.575,0.574,97.376,-0.825,0
-0.064,2061.0,0.469,1307570576,0.025,2.518,78742417831.0,1.6769999999999998,-0.017,-0.7,0.528,87.329,-1.097,0
-0.061,2200.0,0.481,1322001613,0.021,2.528,79183490772.0,1.561,-0.085,-0.6579999999999999,0.409,91.372,-1.061,0
-0.057,2310.0,0.494,1332116342,0.016,2.528,81197722318.0,1.344,-0.207,-0.782,0.479,93.649,-1.272,0
-0.054000000000000006,2293.0,0.502,1343924256,0.009000000000000001,2.526,83014564434.0,1.149,-0.229,-0.818,0.503,44.477,-1.237,0
-0.051,2206.0,0.51,1375509351,0.0,2.519,84635545625.0,0.973,-0.34600000000000003,-0.948,0.505,18.35,-2.021,0
-0.048,2092.0,0.516,1394678091,-0.011,2.519,86119895485.0,0.7909999999999999,-0.348,-0.911,0.494,24.819000000000006,-1.941,0
-0.046,1946.0,0.521,1407711647,-0.021,2.515,87467614011.0,0.672,-0.362,-0.8740000000000001,0.52,33.832,-2.579,0
-0.043,1792.0,0.524,1425643401,-0.032,2.509,88678701206.0,0.5670000000000001,-0.365,-0.8640000000000001,0.477,71.437,-2.665,0
-0.041,1611.0,0.519,1429598616,-0.042,2.517,89753157068.0,0.395,-0.413,-0.904,0.416,72.154,-2.998,0
-0.039,1455.0,0.51,1421249570,-0.051,2.512,90690981597.0,0.225,-0.4970000000000001,-0.8540000000000001,0.428,20.891,-2.659,1
-0.036000000000000004,1339.0,0.498,1417574999,-0.059,2.51,91492174795.0,-0.011,-0.166,-0.888,0.426,14.35,-2.674,1
-0.035,1210.0,0.484,1412885471,-0.066,2.498,92156736660.0,-0.121,0.066,-0.9,0.516,33.514,-2.043,1
-0.033,1095.0,0.467,1406846774,-0.071,2.495,92684667192.0,-0.242,0.085,-0.964,0.504,36.56800000000001,-2.434,1
-0.031,1029.0,0.45,1401346630,-0.076,2.491,93075966393.0,-0.29,0.04,-0.97,0.505,50.17100000000001,-2.311,1
-0.03,923.725,0.428,1399959768,-0.079,2.481,94094643896.0,-0.4,-0.532,-0.8640000000000001,0.546,38.742,-1.514,1
-0.029,762.238,0.398,1396401829,-0.08,2.472,95548997651.0,-0.528,-0.561,-0.6970000000000001,0.333,62.981,-1.413,1
-0.028,617.4169999999998,0.371,1391440222,-0.08,2.467,96785965631.0,-0.181,-0.4970000000000001,-0.6940000000000001,0.33,65.888,-0.863,1
-0.027000000000000003,452.206,0.342,1390281580,-0.079,2.457,97923584374.0,-0.068,-0.511,-0.7020000000000001,0.301,44.636,-0.889,1
-0.026,341.23,0.314,1389624934,-0.077,2.454,98961853878.0,-0.056,-0.396,-0.6659999999999999,0.279,57.755,0.023,1
-0.026,286.966,0.28800000000000003,1385746505,-0.07400000000000001,2.444,99900774144.0,-0.02,-0.374,-0.643,0.263,60.104,0.159,1
-0.025,230.866,0.262,1384532529,-0.07200000000000001,2.436,100740345172.0,0.009000000000000001,-0.495,-0.807,0.224,40.708,-0.289,0
-0.025,177.678,0.238,1378414378,-0.069,2.43,101480566961.0,0.263,-0.463,-0.8009999999999999,0.224,87.213,-0.282,0
-0.025,172.49400000000003,0.215,1373816929,-0.069,2.428,102121439512.0,0.451,-0.65,-0.866,0.254,91.171,-0.422,0
-0.025,157.02,0.197,1370708051,-0.068,2.42,102662962825.0,0.45,-0.6679999999999999,-0.865,0.253,68.431,-0.6759999999999999,0
-0.025,155.342,0.18,1367654032,-0.068,2.417,103105136900.0,0.393,-0.6579999999999999,-0.78,0.251,48.308,-0.313,0
-0.025,154.197,0.166,1362728467,-0.068,2.411,103447961736.0,0.458,-0.737,-0.8740000000000001,0.228,57.691,-0.969,0
-0.025,153.873,0.155,1360407257,-0.068,2.405,103691437334.0,0.461,-0.59,-0.76,0.203,49.688,-0.364,0
-0.026,159.142,0.142,1358958185,-0.067,2.392,104689073513.0,0.404,-0.48,-0.785,0.331,15.698,-0.248,0
-0.026,153.67,0.13,1358162989,-0.066,2.381,105936080178.0,0.259,-0.547,-0.8079999999999999,0.362,24.097,-0.421,0
-0.027000000000000003,184.755,0.118,1353934034,-0.063,2.367,107048081542.0,0.174,-0.469,-0.7859999999999999,0.379,7.657,-0.373,0
-0.028,316.759,0.112,1348818963,-0.06,2.353,108069854725.0,-0.099,-0.315,-0.731,0.42,3.378,-0.193,1
-0.03,378.18,0.113,1480080147,-0.056,2.343,109001399727.0,-0.389,-0.349,-0.7090000000000001,0.319,27.713,-0.258,1
-0.031,425.048,0.115,1569807479,-0.052000000000000005,2.3280000000000003,109842716548.0,-0.591,-0.238,-0.74,0.292,26.613000000000003,-0.487,1
-0.033,474.513,0.115,1634812512,-0.048,2.311,110593805188.0,-0.5,-0.233,-0.742,0.233,28.024,-0.5429999999999999,1
-0.035,510.184,0.129,1630886237,-0.044,2.3,111254665648.0,-0.168,-0.08800000000000001,-0.621,0.235,54.387,0.022,1
-0.037000000000000005,509.275,0.14300000000000002,1638385832,-0.04,2.291,111825297927.0,0.34600000000000003,-0.032,-0.58,0.227,79.569,0.227,0
-0.039,533.389,0.157,1677420056,-0.036000000000000004,2.2840000000000003,112305702024.0,0.636,-0.049,-0.564,0.266,44.115,0.4370000000000001,0
-0.041,540.077,0.171,2744496011,-0.034,2.273,112695877941.0,0.684,-0.172,-0.6809999999999999,0.263,38.192,-0.199,0
-0.043,522.661,0.183,5985191281,-0.032,2.262,112995825678.0,0.619,-0.1,-0.6970000000000001,0.254,53.077,-0.227,0
-0.045,537.846,0.195,6082544461,-0.033,2.248,113205545233.0,0.5660000000000001,-0.208,-0.762,0.276,52.915,-0.023,0
-0.048,559.2130000000002,0.21,6099414134,-0.034,2.236,113742476661.0,0.481,-0.158,-0.636,0.214,43.24100000000001,-0.532,0
-0.05,575.9209999999998,0.223,6146801895,-0.034,2.2230000000000003,114632461488.0,0.47,-0.14300000000000002,-0.5920000000000001,0.229,48.348,-0.355,0
-0.053,608.719,0.238,6144708436,-0.035,2.209,115429573208.0,0.418,-0.15,-0.512,0.243,21.49,-0.461,0
-0.056,652.307,0.253,6142505508,-0.035,2.196,116163075016.0,0.306,-0.121,-0.484,0.158,13.197,-0.579,1
-0.059,687.89,0.266,6137589613,-0.035,2.185,116832966911.0,0.125,-0.111,-0.41,0.133,25.631,-0.4920000000000001,0
