mining_profitability90wma,price90emaUSD,price90smaUSD,price90stdUSD,difficulty14sma,mining_profitability30sma,mining_profitability90trx,median_transaction_fee90rocUSD,median_transaction_feeUSD,difficulty90var,difficulty14trx,price30varUSD,price90momUSD,price30wmaUSD,price3wmaUSD,fee_to_reward30stdUSD,price7smaUSD,mining_profitability,transactionfees90rsiUSD,category
5.851,413.31,417.483,130.88299999999998,37491278409.0,4.993,-1.243,-35.629,0.0366,3.13085140197e+19,0.418,488.851,-202.465,349.379,356.718,0.075,344.13,4.36,48.604,0
5.785,412.286,415.435,128.2,37749708837.0,4.957,-1.243,-33.457,0.0367,3.0694143918686e+19,0.444,490.399,-184.36900000000003,349.8780000000001,363.588,0.078,349.965,4.277,48.705,0
5.746,411.904,414.056,126.371,38008139264.0,4.949,-1.243,-23.902,0.0395,2.9982248710671e+19,0.465,520.148,-124.05,352.19199999999995,380.665,0.08199999999999999,358.244,5.384,48.957,0
5.716,412.27,413.195,124.899,38266569692.0,4.96,-1.242,-15.32,0.0429,2.9172828395654e+19,0.48,617.564,-77.529,356.6380000000001,407.029,0.081,370.565,5.674,49.145,0
5.675,411.941,412.033,123.517,38525000120.0,4.937,-1.242,-20.831,0.0397,2.8265882973636e+19,0.489,625.7669999999998,-104.539,359.01199999999994,407.321,0.081,378.045,5.12,48.872,0
5.626,411.389,410.727,122.06,38783430547.0,4.907,-1.242,-23.312,0.0387,2.7261412444617e+19,0.4920000000000001,626.727,-117.585,360.702,397.268,0.08199999999999999,384.28,4.642,48.808,0
5.5870000000000015,410.795,409.705,121.382,39041860975.0,4.892,-1.242,-19.314,0.0384,2.6159416808596e+19,0.491,633.681,-92.009,362.233,387.345,0.08199999999999999,389.208,5.045,48.788,0
5.5470000000000015,410.495,408.817,120.567,39300291403.0,4.863,-1.242,-16.741,0.0397,2.5131285467553e+19,0.485,658.434,-79.851,364.576,391.155,0.079,393.684,4.862,49.245,0
5.51,409.848,407.594,119.43,39563566664.0,4.8580000000000005,-1.242,-22.414,0.0381,2.4844271613614e+19,0.476,646.854,-110.085,365.855,386.962,0.079,395.735,4.956,48.715,0
5.468,409.162,406.008,117.11,39658251377.0,4.83,-1.242,-27.382,0.0379,2.459519730135e+19,0.468,642.101,-142.77700000000004,366.995,382.527,0.078,393.408,4.6530000000000005,48.794,0
5.426,408.21,404.372,115.18,39707991668.0,4.779,-1.241,-28.698,0.0366,2.4279264005816e+19,0.46,624.711,-147.241,367.316,372.642,0.079,384.451,4.598,48.594,0
5.377999999999999,406.965,402.682,113.755,39757731959.0,4.746,-1.241,-30.199,0.0352,2.3896471727012e+19,0.451,609.173,-152.114,366.758,360.849,0.08,377.92,4.279,48.601000000000006,0
5.34,405.857,401.038,112.089,39807472250.0,4.726,-1.241,-29.319000000000006,0.0357,2.3446820464938e+19,0.441,607.107,-147.889,366.585,356.435,0.084,373.593,4.647,48.505,0
5.2970000000000015,404.816,399.434,110.333,39857212541.0,4.706,-1.241,-28.707,0.0359,2.2930310219594e+19,0.429,606.775,-144.358,366.5630000000001,356.694,0.08199999999999999,369.897,4.352,48.65,0
5.265,404.159,397.959,108.029,39906952833.0,4.697,-1.24,-26.153,0.0375,2.234694099098e+19,0.417,611.309,-132.78,367.594,366.385,0.079,366.726,4.773,48.75100000000001,0
5.226,403.7,396.496,105.183,39956693124.0,4.702,-1.24,-25.57,0.0383,2.1696712779096e+19,0.403,626.0790000000002,-131.66,369.107,376.351,0.079,367.04,4.394,48.601000000000006,0
5.195,402.9980000000001,394.963,102.522,40006433415.0,4.673,-1.24,-27.073,0.0372,2.0979625583942e+19,0.387,627.469,-138.016,369.81,376.125,0.078,366.059,4.695,48.544,0
5.169,402.289,393.453,99.867,40056173706.0,4.683,-1.239,-26.821,0.0371,2.0195679405518e+19,0.371,627.503,-135.887,370.407,373.176,0.078,366.761,4.808,48.51300000000001,0
5.1370000000000005,401.567,391.972,97.264,40105913997.0,4.66,-1.239,-26.505,0.0369,1.9344874243824e+19,0.354,618.769,-133.231,370.88,370.264,0.079,369.31,4.534,48.393,0
5.118,401.065,390.749,95.105,40155654288.0,4.664,-1.238,-22.53,0.0379,1.8440935519264e+19,0.337,604.309,-110.134,371.899,374.288,0.08199999999999999,372.478,5.009,48.553,0
5.095,400.554,389.62,93.262,40205394579.0,4.66,-1.238,-21.187,0.0378,1.8189279560247e+19,0.32,591.429,-101.575,372.774,376.73,0.078,375.241,4.78,48.76600000000001,0
5.058,400.095,388.536,91.416,40255134870.0,4.652,-1.237,-20.439,0.038,1.789671670662e+19,0.302,551.123,-97.529,373.687,378.889,0.081,375.915,4.115,48.617,0
5.045,399.682,387.491,89.552,40299612385.0,4.682,-1.237,-19.79,0.0381,1.7562571411534e+19,0.284,493.009,-94.081,374.6,380.182,0.081,375.639,5.17,48.637,0
5.019,399.221,386.351,87.331,40278715238.0,4.667,-1.236,-21.317,0.0379,1.7156287031011e+19,0.265,436.478,-102.597,375.22,379.73,0.08900000000000001,376.628,4.5,48.507,0
5.003,398.67,385.124,84.84299999999998,40257818091.0,4.685,-1.236,-22.785,0.0374,1.6710934206076e+19,0.245,366.967,-110.411,375.439,376.871,0.09,377.117,4.937,48.758,0
4.988,398.105,383.918,82.38,40236920944.0,4.728,-1.235,-22.545,0.0373,1.6226512936727e+19,0.225,323.785,-108.549,375.475,374.307,0.091,377.617,4.916,48.45,0
4.959,397.596,382.732,79.744,40216023797.0,4.707,-1.234,-22.171,0.0375,1.5703023222966e+19,0.206,290.008,-106.807,375.562,374.142,0.092,377.079,4.271,48.499,0
4.938,397.1,381.675,77.577,40195126650.0,4.716,-1.234,-20.22,0.0375,1.5140465064792e+19,0.187,259.55400000000003,-95.048,375.585,374.647,0.092,376.676,4.555,48.682,0
4.935,396.481,380.592,75.507,40174229504.0,4.743,-1.233,-20.904,0.0369,1.4538838462206e+19,0.17,225.121,-97.508,375.151,371.971,0.08800000000000001,375.147,5.3279999999999985,49.242,0
4.912,395.519,379.151,72.57300000000002,40153332357.0,4.735,-1.232,-26.881,0.0353,1.3898143415206e+19,0.153,220.326,-129.672,373.615,361.849,0.087,371.0630000000001,4.422,48.398,0
4.88,394.503,377.7480000000001,69.895,40132435210.0,4.721,-1.231,-26.555,0.0349,1.3218379923794e+19,0.13699999999999998,241.022,-126.291,371.851,353.711,0.087,366.861,3.939,48.395,0
4.869,393.566,376.41,67.16,40111538063.0,4.739,-1.23,-25.502,0.0352,1.249954798797e+19,0.123,257.371,-120.45,370.29,351.153,0.086,363.676,4.813,48.453,0
4.8439999999999985,392.627,375.025,64.0,40090640916.0,4.698,-1.229,-26.209,0.0351,1.1814968938e+19,0.11,263.137,-124.606,368.693,350.923,0.084,360.519,4.162,48.441,0
4.827,391.635,373.59,60.517,40069743769.0,4.658,-1.228,-27.096,0.0347,1.1445610323885e+19,0.098,180.728,-129.155,366.976,349.34,0.086,356.599,4.464,48.29,0
4.81,390.681,372.182,56.805,40048846622.0,4.635,-1.228,-26.682,0.0348,1.1050674837316e+19,0.087,173.66099999999997,-126.716,365.479,348.405,0.086,352.767,4.434,48.628,0
4.79,389.724,370.844,53.317,40027949475.0,4.621,-1.227,-25.758000000000006,0.0347,1.0630162478293e+19,0.077,179.269,-120.447,364.02,347.566,0.087,349.655,4.218,48.583,0
4.776,388.525,369.497,50.664,40007470271.0,4.602,-1.226,-26.559,0.0335,1.0184073246817e+19,0.068,205.057,-121.21,361.872,341.34,0.08900000000000001,347.147,4.475,48.452,0
4.749,387.088,368.215,49.437,39975562296.0,4.569,-1.225,-26.309,0.0323,9.685346145865e+18,0.058,231.911,-115.369,359.055,331.159,0.095,343.413,3.866,48.45399999999999,0
4.723,385.453,367.179,50.136,39936290941.0,4.532,-1.224,-22.977,0.0313,9.15786368777191e+18,0.045,306.46,-93.274,355.721,319.909,0.098,337.811,3.858,48.169,0
4.708,383.846,366.093,50.606,39897019587.0,4.522,-1.222,-23.823,0.0312,8.60749303371399e+18,0.033,374.839,-97.681,352.5130000000001,314.249,0.101,332.3119999999999,4.35,48.399,0
4.685,382.546,365.244,50.79,39857748232.0,4.499,-1.221,-19.048,0.0325,8.03423418369075e+18,0.021,412.94,-76.407,350.245,318.581,0.101,329.057,3.903,48.199,0
4.663,381.258,364.396,50.971,39818476877.0,4.488,-1.22,-19.07,0.0324,7.43808713770323e+18,0.009000000000000001,450.281,-76.332,348.017,322.266,0.1,325.592,3.948,48.275,0
4.666,380.089,363.514,50.706,39779205523.0,4.502,-1.219,-19.484,0.0328,6.81905189575013e+18,-0.001,478.32,-79.393,346.115,326.141,0.097,322.866,5.0680000000000005,48.347,0
4.645,379.049,362.45,49.202,39739934168.0,4.488,-1.218,-22.35,0.0333,6.17712845783276e+18,-0.01,496.462,-95.773,344.574,329.723,0.096,322.519,3.94,48.332,0
4.631,377.953,361.539,48.591,39700662814.0,4.47,-1.217,-19.944000000000006,0.0329,5.61294972641136e+18,-0.018000000000000002,505.427,-82.007,342.86,330.189,0.1,323.382,4.224,48.144,0
4.61,376.658,360.589,48.536,39661391459.0,4.454,-1.215,-21.13,0.0319,5.53141408495226e+18,-0.025,514.085,-85.471,340.589,324.703,0.11,324.2920000000001,3.906,48.106,0
4.598,375.482,359.719,48.383,39622120104.0,4.44,-1.214,-19.506,0.0323,5.44419845095686e+18,-0.031,526.496,-78.303,338.721,322.776,0.122,325.834,4.2780000000000005,50.62,0
4.578,374.235,358.917,48.68,39582848750.0,4.408,-1.213,-18.463,0.0319,5.35130282442411e+18,-0.036000000000000004,543.349,-72.17399999999998,336.673,320.252,0.125,324.98,3.861,49.93899999999999,0
4.567,372.942,358.2290000000001,49.362,39543577395.0,4.4,-1.211,-16.42,0.0315,5.25272720535428e+18,-0.039,562.789,-61.973,334.525,317.822,0.127,323.766,4.283,48.68600000000001,0
4.548,371.665,357.514,49.989,39504306041.0,4.363,-1.21,-16.96,0.0315,5.14847159374735e+18,-0.042,559.005,-64.298,332.4530000000001,315.681,0.123,321.871,3.904,48.898,0
4.5310000000000015,370.353,356.712,50.569,39485210491.0,4.337,-1.209,-18.789,0.0312,5.04782385095875e+18,-0.042,553.8,-72.17399999999998,330.333,313.486,0.122,318.9,4.006,48.673,0
4.509,369.086,355.99,51.201,39562367377.0,4.323,-1.207,-17.203,0.0313,4.98101056993545e+18,-0.035,532.881,-64.97399999999999,328.405,312.814,0.123,316.548,3.704,48.371,0
4.494,367.911,355.416,51.83600000000001,39646887642.0,4.2860000000000005,-1.206,-14.07,0.0316,4.90536895109294e+18,-0.023,492.656,-51.678,326.807,314.045,0.13699999999999998,316.061,4.049,48.178,0
4.478,366.734,355.066,52.511,39731407907.0,4.267,-1.204,-9.116,0.0314,4.82089899443067e+18,-0.009000000000000001,452.311,-31.532,325.269,314.502,0.133,314.806,3.938,48.44600000000001,0
4.456,365.346,354.93,52.977,39815928172.0,4.226,-1.203,-3.866,0.0304,4.72760069994893e+18,0.005,433.443,-12.21,323.175,309.182,0.133,312.642,3.695,48.237,0
4.432,363.356,354.401,55.17,39900448437.0,4.182,-1.2009999999999998,-14.773,0.0275,4.62547406764743e+18,0.02,486.961,-47.636,319.377,290.998,0.14400000000000002,306.839,3.5860000000000003,49.96,0
4.399,361.35,353.776,57.56,39984968702.0,4.145,-1.2,-17.129,0.0272,4.51451909752671e+18,0.033,522.634,-56.236,315.612,278.243,0.145,300.732,3.18,48.467,0
4.373,359.477,353.076,59.74800000000001,40069488967.0,4.1080000000000005,-1.198,-18.576,0.0276,4.39473578958625e+18,0.046,521.194,-62.99,312.329,274.548,0.145,295.612,3.4530000000000003,48.139,0
4.343,357.8880000000001,352.217,61.27,40154009232.0,4.039,-1.197,-21.22,0.0287,4.27460249149322e+18,0.057,489.971,-77.35300000000002,309.973,280.97,0.145,291.963,3.249,48.167,0
4.325,356.342,351.386,62.71100000000001,40238529497.0,4.019,-1.195,-20.63,0.0288,4.16674093285428e+18,0.066,488.891,-74.73899999999998,307.816,285.514,0.14800000000000002,287.951,3.81,48.356,0
4.296,354.747,350.546,64.265,40323049762.0,3.996,-1.194,-21.034,0.0284,4.05102940442172e+18,0.073,493.981,-75.594,305.558,285.607,0.15,283.587,3.261,48.26300000000001,0
4.274,353.1090000000001,349.631,65.88,40407570027.0,3.955,-1.192,-22.71,0.028,3.92746790619578e+18,0.079,491.022,-82.333,303.209,282.627,0.151,280.246,3.567,48.174,0
4.252,351.352,348.459,67.506,40492090292.0,3.935,-1.1909999999999998,-27.871,0.0273,3.79605643817622e+18,0.083,495.901,-105.543,300.559,277.275,0.15,280.007,3.563,48.176,0
4.2189999999999985,349.543,346.98,68.563,40613469488.0,3.886,-1.189,-33.09,0.0269,3.67894540876513e+18,0.08900000000000001,506.687,-133.048,297.81,272.268,0.247,279.573,3.011,51.328,0
4.182,347.1230000000001,345.265,71.455,40915721593.0,3.832,-1.187,-39.195,0.0239,3.77203291505191e+18,0.112,603.768,-154.347,293.321,254.923,0.248,274.335,2.807,48.096,0
4.134,343.836,343.1690000000001,77.34899999999998,41153629239.0,3.768,-1.186,-48.849,0.0198,3.84525716444728e+18,0.145,908.254,-188.688,286.365,223.441,0.249,261.535,2.293,47.665,1
4.092,340.805,341.241,82.137,41391536885.0,3.702,-1.1840000000000002,-45.728,0.0206,3.89861815695154e+18,0.182,1147.0,-173.514,280.27,208.734,0.249,249.877,2.515,47.714,1
4.045,337.969,339.319,85.98200000000001,41629444530.0,3.649,-1.183,-44.956,0.0212,3.93211589256361e+18,0.22,1346.0,-172.946,274.828,207.453,0.248,239.586,2.254,47.715,1
4.0,334.95,337.233,90.131,41867352176.0,3.5980000000000003,-1.182,-48.352,0.0201,3.94575037128534e+18,0.255,1599.0,-187.799,268.907,205.21,0.248,228.21400000000003,2.331,47.719,1
3.959,332.1140000000001,335.273,93.725,42105259822.0,3.535,-1.18,-46.133,0.0206,3.93952159311541e+18,0.287,1796.0,-176.363,263.569,205.125,0.247,218.611,2.466,48.027,1
3.914,329.471,333.36,96.652,42343167467.0,3.479,-1.179,-44.837,0.0212,3.91342955805435e+18,0.314,1908.0,-172.172,258.842,207.989,0.247,210.438,2.216,47.81800000000001,1
3.87,326.8590000000001,331.44699999999995,99.436,42581075113.0,3.423,-1.177,-44.974,0.0211,3.86747426610191e+18,0.335,2000.0,-172.16099999999997,254.28,210.25,0.249,206.324,2.278,47.803,1
3.839,324.393,329.751,102.105,42818982759.0,3.3480000000000003,-1.176,-41.562,0.0215,3.86605971806801e+18,0.35100000000000003,2033.0,-152.65200000000004,250.22,212.836,0.248,208.761,2.824,47.746,1
3.799,322.369,328.38,103.971,43056890404.0,3.295,-1.175,-34.692,0.0232,3.87923660327433e+18,0.362,1963.0,-123.405,247.544,222.808,0.248,212.529,2.342,47.984,1
3.763,320.333,327.0540000000001,105.906,43294798050.0,3.239,-1.173,-34.185,0.023,3.87666619365353e+18,0.368,1892.0,-119.337,244.919,228.086,0.246,215.1,2.546,48.04600000000001,1
3.734,318.505,325.786,107.438,43532705696.0,3.202,-1.172,-32.492,0.0237,3.85834848920745e+18,0.37,1825.0,-114.139,242.985,233.875,0.238,220.32,2.805,47.959,0
3.705,316.967,324.627,108.492,43770613341.0,3.153,-1.171,-29.559,0.0249,3.82428348993398e+18,0.368,1712.0,-104.284,241.96,241.596,0.235,226.403,2.794,48.327,0
3.687,316.183,323.832,108.7,43971662056.0,3.133,-1.169,-20.284,0.0281,3.77447119583497e+18,0.363,1616.0,-71.583,243.213,263.022,0.238,236.331,3.264,48.56,0
3.67,314.976,322.902,109.392,43899211367.0,3.1,-1.168,-24.255,0.0261,3.63953945008171e+18,0.349,1512.0,-83.655,243.251,265.815,0.234,243.56,3.302,48.255,0
3.652,313.6090000000001,321.957,110.325,43706440784.0,3.079,-1.166,-25.181,0.0253,3.43024930685243e+18,0.32,1405.0,-85.07799999999997,242.859,260.362,0.237,249.01,3.261,48.096,0
3.626,311.824,320.746,111.828,43513670201.0,3.039,-1.165,-31.915,0.0232,3.21405673412808e+18,0.282,1316.0,-108.939,241.286,244.003,0.24,249.023,2.818,47.896,1
3.593,310.08,319.673,113.332,43320899618.0,3.0,-1.164,-29.362,0.0232,2.99096173190971e+18,0.239,1210.0,-96.631,239.889,235.833,0.239,249.412,2.533,47.95399999999999,1
3.574,308.274,318.601,114.947,43128129035.0,2.97,-1.162,-29.731,0.0228,2.7609643001955e+18,0.195,1083.0,-96.431,238.36900000000003,230.178,0.229,248.092,3.133,48.023,1
3.54,306.301,317.386,116.828,42935358452.0,2.919,-1.161,-33.353,0.0218,2.52406443898726e+18,0.151,958.561,-109.337,236.43,223.956,0.229,243.802,2.415,47.88800000000001,1
3.518,304.553,316.286,118.344,42742587869.0,2.894,-1.159,-30.397,0.0227,2.28026214828422e+18,0.11,850.362,-99.045,235.234,224.21,0.228,236.013,2.954,48.021,1
3.487,303.065,315.173,119.424,42549817286.0,2.859,-1.158,-29.722,0.0237,2.24845401921028e+18,0.07200000000000001,815.7189999999998,-100.161,234.85,230.427,0.225,232.525,2.5340000000000003,48.083,1
3.465,301.356,313.873,120.754,42357046704.0,2.8510000000000004,-1.156,-34.175,0.0225,2.2362061282075e+18,0.038,790.905,-116.976,233.805,229.397,0.227,228.599,2.92,47.912,1
3.443,299.622,312.512,122.076,42164276121.0,2.8310000000000004,-1.154,-35.512,0.0222,2.22327027321694e+18,0.008,754.36,-122.497,232.675,225.799,0.228,227.178,2.879,47.904,1
3.419,297.87,311.143,123.427,41971505538.0,2.8160000000000003,-1.153,-35.912,0.022,2.20964645423835e+18,-0.018000000000000002,680.3389999999998,-123.24,231.499,221.669,0.233,225.387,2.794,47.833,1
3.391,296.288,309.765,124.432,41778734955.0,2.776,-1.151,-35.446,0.0226,2.19533467127041e+18,-0.04,590.674,-124.017,230.85,223.318,0.235,225.095,2.59,47.905,1
3.362,294.719,308.199,125.116,41585964372.0,2.752,-1.15,-38.517,0.0225,2.18033492431471e+18,-0.059,506.413,-140.89,230.271,224.394,0.235,226.012,2.556,47.979,1
3.34,293.097,306.58,125.817,41477910969.0,2.727,-1.148,-39.746,0.0221,2.19070948339273e+18,-0.067,428.735,-145.743,229.564,223.083,0.235,225.176,2.818,47.938,1
3.307,291.451,304.616,125.757,41584915508.0,2.685,-1.147,-44.757,0.0218,2.31135005688935e+18,-0.057,367.727,-176.764,228.806,220.22,0.235,222.511,2.3080000000000003,47.864,1
3.282,289.893,302.305,124.196,41812239942.0,2.673,-1.145,-48.526,0.0221,2.4261784142752e+18,-0.036000000000000004,311.134,-207.95,228.321,219.842,0.128,221.836,2.638,48.051,1
3.2460000000000004,288.343,300.328,123.749,42039564375.0,2.649,-1.143,-44.794,0.0219,2.53519455555079e+18,-0.006999999999999999,306.789,-177.968,227.86,219.56,0.122,221.392,2.105,47.959,1
3.229,287.098,298.6040000000001,123.203,42266888808.0,2.669,-1.142,-40.104,0.0232,2.63839848071614e+18,0.024,280.074,-155.129,228.24,225.722,0.127,223.071,2.888,48.28,1
3.21,286.198,297.069,122.331,42494213242.0,2.681,-1.14,-35.959,0.0246,2.7357901897707e+18,0.055,275.858,-138.217,229.479,236.865,0.123,225.97,2.863,48.433,1
3.192,285.407,295.437,120.858,42721537675.0,2.701,-1.138,-36.988,0.025,2.82736968271423e+18,0.085,281.153,-146.886,230.895,245.785,0.122,229.59,2.844,48.685,1
3.1710000000000003,284.289,293.809,120.147,42948862109.0,2.712,-1.137,-38.451,0.0235,2.91558334757942e+18,0.112,252.722,-146.52,231.215,241.704,0.122,231.531,2.674,48.222,1
3.149,283.288,292.254,119.334,43176186542.0,2.717,-1.135,-36.957,0.0239,3.0166412097361e+18,0.136,233.205,-139.936,231.731,239.238,0.124,234.46400000000003,2.603,48.429,1
3.134,282.326,290.85,118.809,43403510975.0,2.739,-1.133,-34.526,0.024,3.1134355583693e+18,0.157,221.049,-126.308,232.23,238.423,0.123,237.17,2.8960000000000004,48.192,1
3.113,281.348,289.586,118.618,43630835409.0,2.7510000000000003,-1.131,-32.356,0.0238,3.205966393479e+18,0.173,204.848,-113.76,232.56,238.544,0.116,239.812,2.625,48.213,1
3.093,280.505,288.325,118.157,43858159842.0,2.745,-1.13,-31.846,0.0243,3.2942337150647e+18,0.18600000000000005,194.858,-113.539,233.164,240.694,0.116,241.427,2.651,48.464,1
3.076,279.705,287.0540000000001,117.57,44085484276.0,2.759,-1.128,-31.908,0.0244,3.37823752312691e+18,0.195,197.569,-114.39,233.78,242.693,0.116,241.135,2.764,48.37,1
3.06,278.85900000000004,285.568,116.465,44313863090.0,2.768,-1.126,-35.666,0.0241,3.45893744796474e+18,0.201,197.814,-133.722,234.182,242.471,0.113,239.844,2.795,48.3,1
3.0380000000000003,277.92,283.933,115.056,44615681797.0,2.756,-1.124,-38.39,0.0236,3.73123622418383e+18,0.217,197.725,-147.132,234.232,239.146,0.114,240.071,2.467,48.194,1
3.016,277.04400000000004,282.448,113.929,44774893251.0,2.7460000000000004,-1.122,-35.965,0.0238,3.9934708340561e+18,0.237,192.051,-133.708,234.41,237.94,0.116,239.979,2.48,48.102,1
3.002,276.164,280.961,112.766,44934104705.0,2.73,-1.12,-36.074,0.0237,4.24564127758051e+18,0.259,118.37,-133.746,234.542,237.212,0.104,239.61900000000003,2.787,48.244,1
2.9810000000000003,275.28,279.47900000000004,111.577,45093316158.0,2.7030000000000003,-1.118,-36.126,0.0236,4.4877475547581e+18,0.28,92.184,-133.461,234.702,236.667,0.104,239.353,2.494,48.14100000000001,1
2.965,274.732,278.052,109.733,45252527612.0,2.6830000000000003,-1.116,-33.893,0.025,4.71978966558782e+18,0.298,89.1,-128.355,235.844,243.333,0.1,240.404,2.672,48.363,0
2.949,274.248,276.66200000000003,107.794,45411739066.0,2.678,-1.114,-33.119,0.0253,4.94176761007047e+18,0.314,102.169,-125.137,237.144,249.133,0.098,241.632,2.654,48.591,0
2.9330000000000003,273.748,275.238,105.68,45570950520.0,2.68,-1.112,-33.76,0.0251,5.15368138820524e+18,0.325,112.836,-128.16899999999998,238.321,251.7,0.097,243.1,2.596,48.727,0
2.928,273.5,273.918,103.288,45730161974.0,2.68,-1.11,-31.163,0.0262,5.35529592932899e+18,0.333,137.611,-118.831,240.167,257.188,0.095,246.867,3.129,48.63399999999999,0
2.92,273.541,272.769,100.872,45889373428.0,2.698,-1.108,-27.287,0.0275,5.53391465823234e+18,0.338,179.13,-103.336,242.769,267.091,0.09,252.195,2.946,48.662,0
2.908,273.66,271.711,98.567,46048584882.0,2.69,-1.106,-25.453000000000007,0.0279,5.70152571445838e+18,0.339,231.523,-95.236,245.479,275.003,0.08900000000000001,258.185,2.7260000000000004,48.875,0
2.901,273.59,270.573,96.203,46207796336.0,2.705,-1.103,-27.468000000000004,0.027000000000000003,5.85812909800817e+18,0.336,263.938,-102.436,247.533,274.12,0.092,263.117,2.989,48.76,0
2.8960000000000004,273.574,269.439,93.627,46367007790.0,2.707,-1.101,-27.229,0.0273,6.00372480888091e+18,0.331,290.883,-102.092,249.667,273.078,0.093,266.331,2.986,49.576,0
2.889,273.568,268.308,90.918,46526219243.0,2.709,-1.099,-27.13,0.0273,6.1383128470761e+18,0.324,310.033,-101.743,251.726,272.673,0.08800000000000001,269.27,2.92,48.721,0
2.885,273.60400000000004,267.267,88.395,46694925098.0,2.717,-1.096,-25.402,0.0275,6.27570080660141e+18,0.316,323.296,-93.72,253.801,274.182,0.078,272.66200000000003,3.052,48.95399999999999,0
2.879,273.788,266.481,86.581,46748009286.0,2.728,-1.094,-20.062,0.0282,6.4611237774662e+18,0.309,353.4890000000001,-70.764,256.192,278.27,0.07200000000000001,275.445,2.915,48.993,0
2.883,274.228,265.86400000000003,84.98899999999998,46801093474.0,2.755,-1.091,-15.878,0.0294,6.63295226520718e+18,0.304,406.062,-55.46100000000001,259.22700000000003,286.773,0.071,278.082,3.355,49.06399999999999,0
2.878,274.66200000000003,265.221,83.234,46854177662.0,2.759,-1.088,-16.455,0.0294,6.7911862698254e+18,0.298,440.962,-57.901,262.124,291.922,0.07,280.23,2.9360000000000004,49.246,0
2.874,275.094,264.593,81.47399999999998,46907261850.0,2.78,-1.086,-16.115,0.0294,6.93582579132033e+18,0.292,458.527,-56.538,264.885,294.11,0.071,283.63,2.948,49.041,0
2.8760000000000003,275.443,263.965,79.762,46960346038.0,2.801,-1.083,-16.256,0.0291,7.06687082969144e+18,0.28600000000000003,461.251,-56.489,267.27,292.599,0.071,286.225,3.252,48.956,0
2.87,275.618,263.245,77.855,47013430227.0,2.825,-1.08,-18.62,0.0283,7.18432138494004e+18,0.278,435.184,-64.834,269.01,287.736,0.071,287.666,2.8280000000000003,48.732,0
2.87,275.8,262.54200000000003,75.93,47066514415.0,2.832,-1.077,-18.225,0.0284,7.28817745706536e+18,0.27,429.608,-63.27,270.647,284.905,0.067,288.904,3.11,48.823,0
2.869,276.13,262.04900000000004,74.602,47119598603.0,2.838,-1.074,-13.232,0.0291,7.37843904606739e+18,0.261,451.872,-44.351000000000006,272.618,287.268,0.069,290.1690000000001,3.035,48.999,0
2.865,276.409,261.668,73.694,47172682791.0,2.839,-1.071,-10.622,0.0289,7.42024134271854e+18,0.251,470.221,-34.324,274.36400000000003,288.668,0.071,289.454,2.886,48.912,0
2.867,276.347,261.23400000000004,72.944,47225766979.0,2.8560000000000003,-1.068,-12.488,0.0274,7.43788031704485e+18,0.241,445.162,-39.045,275.047,281.553,0.071,286.547,3.164,48.987,0
2.8560000000000003,275.925,260.62,72.139,47278851167.0,2.854,-1.065,-17.679000000000006,0.0257,7.43983557648528e+18,0.23,424.619,-55.217,274.581,267.905,0.076,281.236,2.569,48.815,0
2.85,275.591,259.909,70.848,47331935355.0,2.849,-1.062,-19.709,0.0261,7.426107121038e+18,0.219,403.166,-63.997,274.307,261.66900000000004,0.08,276.909,2.738,48.882,0
2.8480000000000003,275.23400000000004,259.192,69.535,47385019543.0,2.859,-1.058,-19.934,0.0259,7.39669495070405e+18,0.208,378.152,-64.575,273.901,259.444,0.078,273.481,2.935,48.542,0
2.846,274.939,258.455,67.988,47426840660.0,2.8680000000000003,-1.055,-20.204,0.0262,7.35078103774475e+18,0.196,360.222,-66.285,273.605,260.807,0.078,270.324,2.9210000000000003,48.63800000000001,0
2.841,274.769,257.72700000000003,66.169,47376125995.0,2.869,-1.052,-19.694000000000006,0.0267,7.238797539676e+18,0.181,342.161,-65.531,273.618,264.1,0.083,266.951,2.7880000000000003,49.29,0
2.84,274.36,256.916,64.411,47325411330.0,2.873,-1.048,-22.176,0.0256,7.11380025556389e+18,0.16399999999999998,322.848,-73.002,272.871,260.797,0.084,262.289,2.898,48.642,0
2.8310000000000004,273.708,256.09,63.097,47274696665.0,2.8760000000000003,-1.045,-23.307,0.0245,6.97578918540896e+18,0.147,306.863,-74.357,271.348,252.268,0.084,258.154,2.571,48.85,0
2.824,273.164,255.266,61.49,47223982001.0,2.88,-1.042,-22.953000000000007,0.0249,6.8247643292091e+18,0.129,288.534,-74.17,270.083,248.738,0.083,256.98900000000003,2.607,48.455,0
2.82,272.598,254.473,60.018,47173267336.0,2.879,-1.038,-22.383000000000006,0.0247,6.66072568696642e+18,0.111,269.903,-71.342,268.694,247.465,0.087,255.086,2.742,48.358,0
2.812,272.129,253.76,58.613,47122552671.0,2.881,-1.035,-20.343,0.0251,6.48367325868012e+18,0.095,243.483,-64.17,267.533,249.595,0.08900000000000001,253.929,2.568,48.511,0
2.8080000000000003,271.536,252.986,57.18899999999999,47071838007.0,2.882,-1.031,-22.137,0.0245,6.29360704434995e+18,0.08,251.124,-69.694,265.942,247.554,0.091,251.548,2.689,48.346,0
2.802,270.955,252.243,55.827,47021123342.0,2.881,-1.028,-21.419,0.0245,6.12056996003945e+18,0.066,261.515,-66.815,264.363,246.153,0.092,248.393,2.635,48.46,0
