difficulty14ema,difficulty14sma,difficulty14trx,difficulty14wma,difficulty30ema,difficulty3ema,difficulty7ema,difficulty90std,fee_to_reward90smaUSD,hashrate14std,hashrate30sma,hashrate30wma,hashrate90ema,median_transaction_feeUSD,mediantransactionvalueUSD,mining_profitability,mining_profitability30std,mining_profitability3sma,mining_profitability3wma,mining_profitability7wma,mining_profitability90rsi,mining_profitability90trx,mining_profitability90wma,price7rsiUSD,price90rocUSD,price90varUSD,priceUSD,category
47776012329.0,47744179316.0,-0.047,47619215653.0,47948674171.0,47589855329.0,47625444742.0,1730101894.0,0.46299999999999997,4.51708631371484e+16,3.49285874621089e+17,3.50956996027277e+17,3.43453516767084e+17,0.0231,92.65899999999999,2.559,0.37799999999999995,2.394,2.388,2.397,46.426,-0.72,2.454,59.636,-18.632,207.054,230.56900000000002,1
47751156173.0,47657186738.0,-0.051,47598603898.0,47925507525.0,47589723242.0,47616481345.0,1728252238.0,0.46399999999999997,4.06896925495644e+16,3.49090675244735e+17,3.5136118944567e+17,3.43719392719592e+17,0.0231,79.41199999999999,2.592,0.381,2.392,2.4859999999999998,2.44,46.45399999999999,-0.715,2.456,61.033,-18.691,185.49400000000003,230.832,1
47934210460.0,47699196309.0,-0.047,47794187443.0,48002833705.0,48356893285.0,47993376841.0,1741845225.0,0.46399999999999997,4.34311253985204e+16,3.49574751020533e+17,3.53690055816496e+17,3.44630792967349e+17,0.0234,64.657,2.253,0.385,2.468,2.417,2.4019999999999997,46.2,-0.71,2.45,72.527,-19.69,155.311,233.55700000000002,1
48168633913.0,47849395966.0,-0.034,48059946116.0,48111837102.0,49024639820.0,48418129219.0,1774759592.0,0.466,4.29103824923116e+16,3.50749254446193e+17,3.54625147260577e+17,3.45057999020897e+17,0.0236,91.012,2.343,0.386,2.396,2.354,2.383,46.278999999999996,-0.705,2.4459999999999997,78.218,-18.419,126.499,235.62599999999998,1
48371800905.0,47999595623.0,-0.016,48305678168.0,48213808022.0,49358513087.0,48736693503.0,1805672257.0,0.469,4.41818908808029e+16,3.48908214698776e+17,3.52847184299686e+17,3.44577401867743e+17,0.0242,101.152,2.222,0.381,2.273,2.2680000000000002,2.342,46.187,-0.701,2.44,87.35700000000001,-11.622,112.12899999999999,241.81599999999997,1
48547878965.0,48149795281.0,0.004,48531383599.0,48309200172.0,49525449721.0,48975616716.0,1834684401.0,0.47,4.68056226312692e+16,3.48160876664907e+17,3.51528655092436e+17,3.44223415276944e+17,0.0251,126.211,3.035,0.442,2.533,2.6489999999999996,2.508,46.905,-0.696,2.452,92.632,-2.4330000000000003,109.789,250.86700000000002,1
48700479950.0,48299994938.0,0.025,48737062409.0,48398437990.0,49608918038.0,49154809126.0,1861884871.0,0.47200000000000003,4.72000078914326e+16,3.49732524739264e+17,3.54104302664643e+17,3.45187371293585e+17,0.0248,109.89200000000001,2.513,0.43700000000000006,2.59,2.638,2.528,46.501999999999995,-0.691,2.4530000000000003,81.411,-4.761,104.978,248.304,1
48832734138.0,48450194595.0,0.045,48922714598.0,48481918530.0,49650652196.0,49289203433.0,1887351996.0,0.47700000000000004,4.81022440512053e+16,3.51593876719524e+17,3.56557722886435e+17,3.46123045291024e+17,0.0247,83.052,2.363,0.435,2.637,2.525,2.4930000000000003,46.386,-0.6859999999999999,2.45,77.758,-4.593999999999999,100.61399999999999,247.452,1
48947354433.0,48600394252.0,0.063,49088340166.0,48560013228.0,49671519276.0,49389999164.0,1910992059.0,0.478,4.89461143917538e+16,3.50605221970232e+17,3.56159136480702e+17,3.46107501162224e+17,0.0243,75.267,2.3680000000000003,0.436,2.414,2.39,2.4659999999999997,46.39,-0.6809999999999999,2.448,61.06,-7.18,94.08200000000001,243.00099999999998,1
49046692023.0,48750593910.0,0.08,49233939113.0,48633069559.0,49681952815.0,49465595961.0,1915476813.0,0.47700000000000004,5.07280053216846e+16,3.49677095982746e+17,3.54044855519949e+17,3.45486102610935e+17,0.0243,62.666000000000004,2.385,0.436,2.372,2.375,2.452,46.406000000000006,-0.6759999999999999,2.4459999999999997,61.893,-8.915,84.141,243.39,1
49132784600.0,48900793567.0,0.094,49359511439.0,48701412578.0,49687169585.0,49522293560.0,1917673537.0,0.48200000000000004,5.09505518786374e+16,3.50306997436462e+17,3.53693799906449e+17,3.45458621981541e+17,0.0246,85.67299999999999,2.7489999999999997,0.43,2.501,2.5639999999999996,2.524,46.739,-0.6709999999999999,2.452,66.692,-4.12,80.722,245.632,1
49207398168.0,49050993224.0,0.105,49465057144.0,48765346370.0,49689777970.0,49564816759.0,1917590094.0,0.484,5.03218146687291e+16,3.52166558241358e+17,3.54259972003804e+17,3.45758051497231e+17,0.0245,71.499,2.401,0.397,2.512,2.5140000000000002,2.494,46.46,-0.6659999999999999,2.45,64.092,0.138,80.786,245.012,1
49272063259.0,49201192881.0,0.114,49550576228.0,48825155402.0,49691082162.0,49596709158.0,1915226186.0,0.484,5.06686109717299e+16,3.52625883713269e+17,3.55892705419676e+17,3.46455103688224e+17,0.0243,70.355,2.523,0.396,2.5580000000000003,2.52,2.489,46.574,-0.6609999999999999,2.451,56.61,-2.31,79.528,243.21400000000003,1
49328106339.0,49351392538.0,0.121,49616068691.0,48881105786.0,49691734259.0,49620628457.0,1910573349.0,0.485,4.93831382922006e+16,3.54075684278499e+17,3.57384744729367e+17,3.47099002354713e+17,0.0243,68.443,2.463,0.392,2.463,2.4730000000000003,2.487,46.525,-0.6559999999999999,2.451,53.751999999999995,-1.974,78.577,242.511,1
49376677008.0,49501592196.0,0.126,49661534533.0,48933446468.0,49692060307.0,49638567931.0,1903614798.0,0.48700000000000004,4.74962826266394e+16,3.55408679921965e+17,3.59244914919795e+17,3.47886020373953e+17,0.0243,80.325,2.452,0.392,2.48,2.468,2.484,46.516000000000005,-0.6509999999999999,2.451,54.589,-3.3989999999999996,76.51,242.731,1
49418771587.0,49651791853.0,0.129,49686973755.0,48982410331.0,49692223331.0,49652022537.0,1894325125.0,0.489,4.87822453879718e+16,3.55731415711385e+17,3.58116043370927e+17,3.47666792913306e+17,0.0246,61.935,2.364,0.39299999999999996,2.426,2.41,2.456,46.442,-0.6459999999999999,2.449,66.399,0.514,76.782,246.389,1
49428344431.0,49677970752.0,0.129,49665477230.0,49015194692.0,49591395625.0,49611658883.0,1876921789.0,0.489,4.67434652308366e+16,3.55023220240418e+17,3.57511707960441e+17,3.47638164867933e+17,0.025,68.625,2.553,0.39399999999999996,2.456,2.4730000000000003,2.475,46.623999999999995,-0.6409999999999999,2.451,73.706,1.881,77.943,249.74,1
49424833831.0,49657229936.0,0.127,49628683121.0,49040150836.0,49496705278.0,49559247895.0,1855127762.0,0.49,4.75214913449163e+16,3.55660728323351e+17,3.56284562155245e+17,3.47382435096328e+17,0.0253,116.419,2.648,0.4,2.522,2.569,2.511,46.717,-0.635,2.455,78.78699999999999,3.1,80.128,252.903,1
49421791311.0,49636489120.0,0.122,49594654453.0,49063496907.0,49449360105.0,49519939654.0,1831132228.0,0.493,4.44259758441269e+16,3.55827453302291e+17,3.56285570621866e+17,3.47564719150386e+17,0.0263,213.26,2.699,0.41,2.633,2.658,2.565,46.766000000000005,-0.63,2.46,87.478,8.017000000000001,87.307,262.642,1
49419154461.0,49615748304.0,0.11699999999999999,49563391228.0,49085336779.0,49425687518.0,49490458473.0,1804847383.0,0.496,4.17998948550756e+16,3.56436680045005e+17,3.56722094856422e+17,3.47895023761101e+17,0.026000000000000002,85.796,2.436,0.39899999999999997,2.594,2.559,2.541,46.538999999999994,-0.625,2.46,77.623,4.763999999999999,91.943,260.055,1
49416869190.0,49595007488.0,0.111,49534893445.0,49105767628.0,49413851225.0,49468347588.0,1776171593.0,0.498,3.93300923078698e+16,3.56787316647532e+17,3.55640598268439e+17,3.47714330556049e+17,0.0258,136.22299999999998,2.938,0.433,2.6910000000000003,2.7310000000000003,2.647,47.035,-0.62,2.47,68.916,1.577,93.631,257.569,1
49414888622.0,49574266672.0,0.10400000000000001,49509161104.0,49124880357.0,49407933078.0,49451764424.0,1744986990.0,0.501,4.1513302230576e+16,3.58171999538385e+17,3.58181018620194e+17,3.48779154765801e+17,0.0256,100.54899999999999,2.617,0.429,2.6630000000000003,2.694,2.655,46.755,-0.614,2.474,63.974,1.35,94.978,256.101,1
49413172130.0,49553525856.0,0.09699999999999999,49486194205.0,49142760007.0,49404974005.0,49439327051.0,1751939155.0,0.501,4.1852513895575e+16,3.59500080378099e+17,3.59026153171888e+17,3.49273493893797e+17,0.0258,64.80199999999999,2.65,0.43200000000000005,2.735,2.687,2.665,46.788000000000004,-0.609,2.478,67.053,1.074,96.178,257.741,1
49411684504.0,49532785040.0,0.09,49465992748.0,49159486131.0,49403494468.0,49429999021.0,1750942631.0,0.502,3.6654146866535e+16,3.60615092337574e+17,3.60149820324257e+17,3.49881041747556e+17,0.0265,157.536,2.506,0.424,2.591,2.573,2.63,46.66,-0.604,2.479,76.661,2.654,99.883,264.51,1
49410395227.0,49512044224.0,0.083,49448556734.0,49175133151.0,49402754700.0,49423002998.0,1749944984.0,0.506,4.00554618032392e+16,3.61670134299638e+17,3.62652355793273e+17,3.50969467030188e+17,0.0541,138.02100000000002,3.105,0.47,2.7539999999999996,2.83,2.7460000000000004,47.266000000000005,-0.598,2.4930000000000003,83.007,7.461,110.64299999999999,271.941,1
49409277854.0,49491303409.0,0.076,49433886161.0,49189770685.0,49402384815.0,49417755982.0,1748946212.0,0.515,3.98996495330114e+16,3.60739217788676e+17,3.62867341772513e+17,3.51277883512555e+17,0.0535,134.29,2.488,0.449,2.7,2.697,2.6910000000000003,46.714,-0.593,2.494,70.168,7.723,119.594,267.655,1
49408309465.0,49470562593.0,0.07,49421981031.0,49203463862.0,49402199873.0,49413820719.0,1747946313.0,0.522,3.94609953111887e+16,3.6146890759546e+17,3.63455873840109e+17,3.51686313871321e+17,0.0537,150.737,2.9589999999999996,0.475,2.8510000000000004,2.827,2.761,47.19,-0.5870000000000001,2.505,71.266,10.25,130.006,268.562,1
49407470194.0,49449821777.0,0.064,49412841343.0,49216273608.0,49402107402.0,49410869272.0,1746945285.0,0.528,3.90511422314732e+16,3.61184354979757e+17,3.63542663881214e+17,3.51930881769371e+17,0.027000000000000003,95.97399999999999,2.504,0.47,2.6510000000000002,2.653,2.699,46.781000000000006,-0.581,2.506,73.074,13.498,141.634,269.981,1
49406742825.0,49429080961.0,0.057999999999999996,49406467097.0,49228256920.0,49402061167.0,49408655687.0,1745943126.0,0.5329999999999999,3.82319267663464e+16,3.60389038893047e+17,3.62858029796978e+17,3.51901027811233e+17,0.0281,62.953,3.1189999999999998,0.513,2.861,2.887,2.807,47.403,-0.5760000000000001,2.52,82.999,19.235,162.326,281.268,0
49439297782.0,49426118007.0,0.054000000000000006,49436043636.0,49255524538.0,49526483083.0,49469218015.0,1751198426.0,0.54,3.72416729851352e+16,3.6036140628298e+17,3.64383209912456e+17,3.52607144357864e+17,0.0291,46.596000000000004,2.8369999999999997,0.48200000000000004,2.82,2.875,2.825,47.148,-0.57,2.528,87.73,23.471999999999998,193.18400000000003,291.38599999999997,0
49657573585.0,49539389320.0,0.057999999999999996,49656076742.0,49372998200.0,50301424693.0,49871005087.0,1820703456.0,0.5489999999999999,3.59778686025283e+16,3.61586790372687e+17,3.64252124744532e+17,3.52732912310002e+17,0.0304,12.873,2.904,0.495,2.9530000000000003,2.917,2.8539999999999996,47.216,-0.564,2.537,91.319,31.004,239.49599999999998,304.274,0
49846745947.0,49658985846.0,0.066,49861007006.0,49482892916.0,50688895498.0,50172345391.0,1886955803.0,0.5539999999999999,3.31868290086759e+16,3.61410659930033e+17,3.63521813064136e+17,3.52678715541135e+17,0.0294,40.582,3.13,0.53,2.957,3.0060000000000002,2.925,47.448,-0.5579999999999999,2.551,71.435,33.513000000000005,266.953,293.763,0
50010695328.0,49778582373.0,0.077,50049991067.0,49585697651.0,50882630901.0,50398350619.0,1950286982.0,0.557,3.28530123401692e+16,3.61132536868892e+17,3.64517539014347e+17,3.53209829752501e+17,0.0337,99.464,2.795,0.516,2.943,2.925,2.912,47.138000000000005,-0.552,2.5580000000000003,65.862,31.456999999999997,289.486,290.26099999999997,0
50152784791.0,49898178900.0,0.09,50223028925.0,49681869822.0,50979498602.0,50567854540.0,2010972998.0,0.56,3.27071718880065e+16,3.61408644912851e+17,3.65241369521035e+17,3.53630534806788e+17,0.028999999999999998,91.77,3.002,0.521,2.9760000000000004,2.955,2.9389999999999996,47.353,-0.545,2.569,65.85600000000001,28.129,313.16700000000003,290.258,0
50275928993.0,50017775426.0,0.10099999999999999,50380120578.0,49771837337.0,51027932453.0,50694982481.0,2069246594.0,0.564,2.8322347726604e+16,3.6286147345554e+17,3.65587630161049e+17,3.5391943920297e+17,0.0282,100.965,2.5989999999999998,0.495,2.799,2.766,2.865,46.977,-0.539,2.571,53.003,25.895,327.20799999999997,282.262,0
50382653968.0,50137371953.0,0.11199999999999999,50521266029.0,49856000496.0,51052149378.0,50790328437.0,2125306216.0,0.568,2.53780368878704e+16,3.6388009719581e+17,3.65340420531304e+17,3.54031753158828e+17,0.0277,67.196,2.8560000000000003,0.48200000000000004,2.819,2.795,2.85,47.247,-0.5329999999999999,2.5780000000000003,46.3,24.594,335.53,277.177,0
50475148946.0,50256968479.0,0.122,50646465275.0,49934733774.0,51064257841.0,50861837903.0,2185040750.0,0.5760000000000001,2.84545884715803e+16,3.64069150596249e+17,3.67267834650755e+17,3.54904791903629e+17,0.0277,21.601999999999997,2.656,0.479,2.7030000000000003,2.713,2.7960000000000003,47.058,-0.527,2.5810000000000004,46.746,23.844,344.051,277.466,0
50555311260.0,50376565006.0,0.13,50755718319.0,50008387486.0,51070312072.0,50915470003.0,2230550607.0,0.5770000000000001,2.8754498660108e+16,3.63829855533322e+17,3.68333159534172e+17,3.55469119252763e+17,0.0275,18.328,2.758,0.466,2.7569999999999997,2.74,2.773,47.167,-0.521,2.5860000000000003,42.951,22.799,349.907,274.834,0
50624785266.0,50496161533.0,0.136,50849025158.0,50077289345.0,51073339188.0,50955694078.0,2272541629.0,0.584,2.47018363650404e+16,3.64992819846391e+17,3.69396053810908e+17,3.56014956561993e+17,0.0276,67.73100000000001,2.861,0.455,2.758,2.792,2.781,47.277,-0.515,2.594,45.467,22.186,356.958,276.116,0
50684996071.0,50615758059.0,0.14,50926385794.0,50141745923.0,51074852746.0,50985862135.0,2311205619.0,0.588,2.51487349619003e+16,3.66377625232116e+17,3.69033809217613e+17,3.56088870234264e+17,0.0279,54.738,2.481,0.447,2.7,2.654,2.7039999999999997,46.911,-0.509,2.592,50.321000000000005,18.383,368.19,278.551,0
50737178769.0,50735354586.0,0.142,50987800227.0,50202044012.0,51075609525.0,51008488177.0,2346707029.0,0.591,2.55669365214267e+16,3.66898117187356e+17,3.6861270388849e+17,3.56171543253966e+17,0.0277,64.012,2.98,0.45799999999999996,2.7739999999999996,2.7939999999999996,2.763,47.452,-0.502,2.602,46.357,18.003,377.32,276.546,0
50782403773.0,50854951112.0,0.14300000000000002,51033268456.0,50258451902.0,51075987914.0,51025457709.0,2379187437.0,0.594,2.64360846335861e+16,3.67692242505404e+17,3.69645497907814e+17,3.56759123061283e+17,0.0277,105.1,2.552,0.44799999999999995,2.6710000000000003,2.6830000000000003,2.715,47.036,-0.496,2.602,47.6,19.629,385.536,277.064,0
50821598777.0,50974547639.0,0.14300000000000002,51062790482.0,50311220573.0,51076177109.0,51038184857.0,2408769053.0,0.573,2.67712137036101e+16,3.68217092991221e+17,3.71292413924363e+17,3.57560448725033e+17,0.0283,100.234,3.055,0.45799999999999996,2.862,2.8739999999999997,2.795,47.582,-0.49,2.614,59.568000000000005,23.776,396.18,282.72900000000004,0
50926331262.0,51114275311.0,0.14300000000000002,51147129785.0,50394825208.0,51341634761.0,51180411746.0,2458665208.0,0.575,3.37021441833124e+16,3.69471888134662e+17,3.74207204526006e+17,3.58787611331443e+17,0.0289,63.596000000000004,2.702,0.447,2.7689999999999997,2.7939999999999996,2.78,47.236000000000004,-0.484,2.617,68.27600000000001,31.886,405.851,288.564,0
51106594407.0,51200128064.0,0.14800000000000002,51302333723.0,50516340023.0,51809969803.0,51454885021.0,2539284310.0,0.5760000000000001,3.24527298887458e+16,3.69295982848287e+17,3.74733609397246e+17,3.592017553382e+17,0.0291,76.529,2.7880000000000003,0.434,2.8480000000000003,2.804,2.785,47.331,-0.478,2.622,71.048,31.566999999999997,417.76599999999996,290.788,0
51262822465.0,51285980817.0,0.154,51446090627.0,50630015173.0,52044137324.0,51660739977.0,2613307520.0,0.581,2.98875375199987e+16,3.71078466203793e+17,3.76158750605723e+17,3.59909094156694e+17,0.0291,99.471,2.7960000000000003,0.41,2.762,2.778,2.79,47.34,-0.47100000000000003,2.628,71.735,29.144000000000002,431.61,291.318,0
51398220116.0,51371833570.0,0.16,51578400497.0,50736356442.0,52161221085.0,51815131194.0,2681281180.0,0.584,2.99986162743217e+16,3.72360995486827e+17,3.77046597646761e+17,3.60457028248632e+17,0.0294,99.073,2.62,0.406,2.735,2.7060000000000004,2.7539999999999996,47.163000000000004,-0.465,2.6289999999999996,75.305,30.644000000000002,446.749,294.087,0
51515564746.0,51457686323.0,0.16699999999999998,51699263334.0,50835836984.0,52219762965.0,51930924607.0,2743654957.0,0.59,3.07102380110531e+16,3.7333543459334e+17,3.76586896870532e+17,3.60562052538888e+17,0.0414,110.169,3.057,0.41600000000000004,2.824,2.867,2.822,47.653,-0.45899999999999996,2.64,64.10300000000001,25.583000000000002,460.902,290.80400000000003,0
51617263426.0,51543539076.0,0.172,51808679137.0,50928899427.0,52249033905.0,52017769667.0,2800803004.0,0.597,3.0223490371096e+16,3.73878926678624e+17,3.76499521871896e+17,3.60813021100989e+17,0.032,108.501,2.6180000000000003,0.419,2.765,2.764,2.7769999999999997,47.208,-0.45299999999999996,2.641,55.198,22.408,473.028,287.751,0
51705402282.0,51629391829.0,0.17600000000000002,51906647906.0,51015957841.0,52263669376.0,52082903461.0,2853039361.0,0.604,2.93206360002635e+16,3.73933473818075e+17,3.75877010029499e+17,3.60888119387153e+17,0.0302,95.867,2.98,0.405,2.885,2.872,2.821,47.61600000000001,-0.447,2.65,47.431999999999995,21.453000000000003,481.856,284.668,0
51781789291.0,51715244582.0,0.17800000000000002,51993169642.0,51097399583.0,52270987111.0,52131753807.0,2900847189.0,0.609,3.48110635158331e+16,3.76551241147093e+17,3.78733334480063e+17,3.62147864077586e+17,0.0281,53.549,2.625,0.406,2.741,2.742,2.779,47.255,-0.441,2.6510000000000002,39.647,17.319000000000003,489.32599999999996,280.98,0
51847991365.0,51801097335.0,0.179,52068244343.0,51173587019.0,52274645978.0,52168391567.0,2944879505.0,0.61,3.72366224404915e+16,3.76926673931307e+17,3.80725307027098e+17,3.63143005869862e+17,0.027999999999999997,48.114,2.612,0.40700000000000003,2.739,2.678,2.736,47.24100000000001,-0.435,2.6510000000000002,38.329,16.748,496.13599999999997,280.317,0
51905366495.0,51886950088.0,0.17800000000000002,52131872011.0,51244859137.0,52276475412.0,52195869887.0,2984710881.0,0.613,3.7248278074199e+16,3.77213181577482e+17,3.8091499351378e+17,3.63510562102939e+17,0.0283,72.779,2.94,0.40700000000000003,2.7260000000000004,2.778,2.782,47.617,-0.428,2.659,45.576,19.964000000000002,502.409,282.591,0
51955091609.0,51972802841.0,0.17600000000000002,52184052646.0,51311533054.0,52277390129.0,52216478626.0,3020507514.0,0.62,3.60809567195493e+16,3.78123414383922e+17,3.826576208593e+17,3.64405360857447e+17,0.0369,129.195,2.41,0.41700000000000004,2.654,2.62,2.6889999999999996,47.068999999999996,-0.42200000000000004,2.655,48.655,20.871,508.38800000000003,283.586,0
51998186707.0,52058655594.0,0.17300000000000001,52224786246.0,51373905428.0,52277847487.0,52231935181.0,3052411356.0,0.626,4.89650119895634e+16,3.7542065543501e+17,3.78799440811303e+17,3.63392531468051e+17,0.0334,123.21600000000001,2.9819999999999998,0.40700000000000003,2.7769999999999997,2.784,2.748,47.726000000000006,-0.41600000000000004,2.6639999999999997,45.648,21.703000000000003,512.012,282.593,0
52035535792.0,52144508347.0,0.16899999999999998,52254072813.0,51432253777.0,52278076166.0,52243527597.0,3080543360.0,0.633,4.94204080844771e+16,3.75614389180315e+17,3.78502264934013e+17,3.63555650102534e+17,0.0522,81.601,2.719,0.39299999999999996,2.7039999999999997,2.755,2.7430000000000003,47.452,-0.41100000000000003,2.667,36.431,16.277,516.2819999999999,279.10900000000004,0
52067904999.0,52230361100.0,0.16399999999999998,52271912346.0,51486837717.0,52278190506.0,52252221909.0,3105006046.0,0.636,4.90912119581696e+16,3.7599030371958e+17,3.78858685052339e+17,3.63942095177519e+17,0.0278,98.181,2.517,0.4,2.739,2.662,2.6839999999999997,47.242,-0.405,2.665,34.083,14.61,520.453,278.091,0
52127726360.0,52295323443.0,0.159,52310072894.0,51553271749.0,52397377857.0,52318307734.0,3135104244.0,0.637,4.60209198815584e+16,3.76758973829633e+17,3.79496359427473e+17,3.64424120701841e+17,0.0273,70.7,2.859,0.38799999999999996,2.698,2.722,2.727,47.638999999999996,-0.39899999999999997,2.6710000000000003,24.18,12.915,521.502,272.54200000000003,0
52204008500.0,52325433269.0,0.156,52364008756.0,51627244049.0,52548610133.0,52413691403.0,3168619899.0,0.638,4.60431203728812e+16,3.77621258562187e+17,3.79475849415931e+17,3.64688229447971e+17,0.0263,70.711,2.497,0.382,2.6239999999999997,2.6210000000000004,2.6710000000000003,47.258,-0.39299999999999996,2.6689999999999996,15.47,9.052,519.881,263.32599999999996,0
52270119688.0,52355543095.0,0.152,52413929975.0,51696443944.0,52624226271.0,52485229154.0,3197838885.0,0.6409999999999999,4.95875204619259e+16,3.78717332591479e+17,3.82010707028804e+17,3.65835994769152e+17,0.0265,97.62,2.667,0.38299999999999995,2.674,2.642,2.662,47.458,-0.387,2.6710000000000003,19.820999999999998,9.533,518.356,264.51599999999996,0
52327416051.0,52385652921.0,0.149,52459836550.0,51761179328.0,52662034340.0,52538882468.0,3222878064.0,0.644,6.18355205012472e+16,3.81885840210372e+17,3.86827963942059e+17,3.67760144658773e+17,0.0265,104.25,2.387,0.40299999999999997,2.517,2.498,2.593,47.16,-0.382,2.6660000000000004,23.462,9.601,517.11,265.45799999999997,0
52377072899.0,52415762747.0,0.146,52501728482.0,51821738237.0,52680938375.0,52579122453.0,3243834232.0,0.649,6.23025050784851e+16,3.82240824432783e+17,3.85475102380027e+17,3.67609734578336e+17,0.0268,97.851,2.355,0.402,2.47,2.418,2.516,47.126000000000005,-0.377,2.661,31.916,13.244000000000002,513.96,267.668,0
52420108834.0,52445872573.0,0.142,52539605770.0,51878390119.0,52690390392.0,52609302442.0,3260786109.0,0.652,6.25023499362766e+16,3.81986150615418e+17,3.84634029683548e+17,3.67644777722491e+17,0.0264,78.0,2.6460000000000004,0.402,2.463,2.506,2.535,47.476000000000006,-0.371,2.662,26.359,11.311,510.245,264.053,0
52457406644.0,52475982399.0,0.138,52573468415.0,51931387041.0,52695116401.0,52631937434.0,3273795900.0,0.655,6.14583687477615e+16,3.82220487256167e+17,3.84466020543522e+17,3.6790273884826e+17,0.0265,80.46600000000001,2.495,0.395,2.499,2.522,2.5180000000000002,47.312,-0.366,2.66,29.465999999999998,11.779000000000002,506.344,264.837,0
52489731412.0,52506092225.0,0.133,52603316416.0,51980964807.0,52697479405.0,52648913678.0,3299728688.0,0.6579999999999999,6.05716994798474e+16,3.81942972719793e+17,3.82932456768405e+17,3.67694991812955e+17,0.0265,62.346000000000004,2.545,0.39799999999999996,2.562,2.545,2.515,47.372,-0.361,2.659,29.256,11.784,502.181,264.722,0
52517746212.0,52536202051.0,0.129,52629149774.0,52027344007.0,52698660907.0,52661645861.0,3334762716.0,0.659,5.93268694086193e+16,3.8230317007275e+17,3.82151338837012e+17,3.67742039130982e+17,0.0259,80.013,2.4290000000000003,0.405,2.49,2.479,2.494,47.244,-0.35600000000000004,2.655,20.625,9.684,496.985,258.969,0
52542025705.0,52566311877.0,0.124,52650968489.0,52070731001.0,52699251658.0,52671194998.0,3367211302.0,0.6609999999999999,6.03420439196035e+16,3.81143738840721e+17,3.80646107160475e+17,3.67549292756376e+17,0.0258,108.44,2.657,0.405,2.543,2.562,2.532,47.526,-0.35100000000000003,2.657,19.335,10.677,490.01300000000003,257.85400000000004,0
52563067932.0,52596421703.0,0.11800000000000001,52668772560.0,52111318833.0,52699547034.0,52678356851.0,3397148531.0,0.665,5.87388756478449e+16,3.81194872273647e+17,3.80708813640235e+17,3.67869433339247e+17,0.0254,111.296,2.358,0.42100000000000004,2.481,2.47,2.497,47.192,-0.34600000000000003,2.6510000000000002,15.274000000000001,8.802999999999999,483.278,253.79,0
52581304529.0,52626531529.0,0.113,52682561987.0,52149288096.0,52699694722.0,52683728240.0,3424640265.0,0.667,4.96530294730915e+16,3.81839098113948e+17,3.81898272979468e+17,3.68567500563259e+17,0.0232,102.556,2.276,0.43799999999999994,2.43,2.367,2.441,47.099,-0.341,2.6439999999999997,6.558,-1.411,485.119,231.748,1
52597109580.0,52656641355.0,0.107,52692336772.0,52184807729.0,52699768565.0,52687756783.0,3449744971.0,0.67,5.14178906074323e+16,3.83630444332456e+17,3.83916293436991e+17,3.69546641544408e+17,0.0233,100.94200000000001,2.129,0.473,2.254,2.2159999999999997,2.352,46.933,-0.337,2.634,9.666,-1.742,487.264,232.887,0
52610807290.0,52686751181.0,0.102,52698096912.0,52218035773.0,52699805487.0,52690778189.0,3472514419.0,0.6709999999999999,5.14375144040531e+16,3.84718459883794e+17,3.84487939555597e+17,3.70050912261472e+17,0.0233,82.089,2.467,0.46,2.29,2.322,2.365,47.365,-0.33299999999999996,2.6310000000000002,11.372,-2.7289999999999996,490.401,233.452,0
52823681637.0,52807522586.0,0.10300000000000001,52900845406.0,52346379587.0,53453585187.0,53069924864.0,3551624434.0,0.6729999999999999,5.68148280118955e+16,3.86416353871612e+17,3.87657280474153e+17,3.71452941533119e+17,0.023,58.619,2.105,0.496,2.233,2.229,2.289,46.952,-0.32799999999999996,2.62,9.971,-4.171,495.589,229.84799999999998,0
53014741462.0,52918721723.0,0.10800000000000001,53094059772.0,52469621570.0,53855107758.0,53366601230.0,3627329991.0,0.675,5.62952071239108e+16,3.86304574571941e+17,3.87879842274164e+17,3.71857625494409e+17,0.0229,60.678000000000004,1.982,0.517,2.185,2.104,2.198,46.812,-0.324,2.6069999999999998,9.753,-3.912,500.593,229.287,0
53180326644.0,53029920860.0,0.11599999999999999,53272447586.0,52584912458.0,54055869043.0,53589108504.0,3697523904.0,0.677,5.49385036280395e+16,3.85964350291543e+17,3.88969199973056e+17,3.72546240734197e+17,0.022000000000000002,92.561,2.128,0.539,2.072,2.075,2.16,47.001000000000005,-0.321,2.597,6.831,-7.364,511.974,219.892,1
53323833802.0,53141119997.0,0.125,53436008848.0,52692765224.0,54156249685.0,53755988960.0,3762514665.0,0.68,4.3293836379736e+16,3.86804526197457e+17,3.90057721942395e+17,3.7321195941732e+17,0.0214,95.281,1.804,0.595,1.9709999999999999,1.9409999999999998,2.059,46.628,-0.317,2.58,5.547999999999999,-10.011000000000001,528.952,213.673,1
53448206672.0,53252319135.0,0.133,53584743559.0,52793659747.0,54206440007.0,53881149302.0,3822567672.0,0.682,4.09130883821548e+16,3.86846176103848e+17,3.90433892431037e+17,3.73638843139388e+17,0.0225,85.958,2.324,0.59,2.085,2.1180000000000003,2.108,47.306999999999995,-0.314,2.575,32.917,-5.047,535.94,225.24900000000002,1
