difficulty14ema,difficulty14roc,difficulty14trx,difficulty14var,difficulty14wma,difficulty30mom,difficulty30var,difficulty3ema,difficulty7ema,difficulty7trx,difficulty90roc,difficulty90var,fee_to_reward30emaUSD,fee_to_reward30smaUSD,fee_to_reward90emaUSD,fee_to_reward90wmaUSD,hashrate30trx,hashrate7var,median_transaction_feeUSD,mining_profitability,mining_profitability90trx,price14smaUSD,price30wmaUSD,price3trxUSD,price7rsiUSD,price7smaUSD,price90smaUSD,priceUSD,top100cap,top100cap14rsi,top100cap30rsi,top100cap90rsi,category
586825337213.0,6.42,0.43799999999999994,2.1384566409258e+20,593419204063.0,73947397532.0,7.1457538494854e+20,595898613405.0,594198027449.0,0.41600000000000004,29.331999999999997,1.7400054577896e+21,17.262999999999998,16.714000000000002,13.354000000000001,14.172,0.44,6.2558827529838e+34,2.456,1.175,0.048,2245.0,2110.0,1.455,67.24600000000001,2245.0,1439.0,2413.0,18.154,67.809,58.188,49.431999999999995,1
588038214530.0,6.42,0.43,1.5881494406181e+20,594558468379.0,73947397532.0,6.7867156227539e+20,595910265245.0,594628999858.0,0.365,29.331999999999997,1.7702348242981e+21,17.345,16.906,13.468,14.300999999999998,0.451,5.3433724421252995e+34,2.26,1.425,0.057,2282.0,2146.0,1.984,71.587,2308.0,1453.0,2500.0,18.135,65.539,57.193999999999996,49.128,1
593411367549.0,12.209000000000001,0.434,1.760712057129e+20,599677334666.0,106362342618.0,7.2064449151356e+20,612123563708.0,603055965436.0,0.40399999999999997,36.367,1.861804044483e+21,17.387999999999998,17.042,13.568,14.417,0.46399999999999997,5.8255096095314e+34,2.384,1.182,0.066,2315.0,2180.0,2.031,72.183,2359.0,1466.0,2512.0,18.134,65.439,57.151,49.115,1
604791199886.0,21.213,0.46399999999999997,5.2046458016031e+20,610868196205.0,156785590529.0,1.0001948333512e+21,645441836896.0,621982001598.0,0.602,47.31,2.0926824550238e+21,17.480999999999998,17.257,13.683,14.549000000000001,0.479,5.216364327274601e+34,2.5580000000000003,1.1909999999999998,0.075,2347.0,2217.0,2.161,76.19800000000001,2414.0,1481.0,2594.0,18.105999999999998,61.99,55.691,48.676,0
614653721246.0,16.195999999999998,0.509,8.5515653058375e+20,620927731866.0,156785590529.0,1.2251191276389e+21,662100973489.0,636176528719.0,0.8220000000000001,47.31,2.3118275401438e+21,17.729,17.577,13.850999999999999,14.734000000000002,0.49700000000000005,8.3273307785114e+34,2.949,1.204,0.084,2391.0,2266.0,3.122,83.786,2494.0,1499.0,2822.0,18.188,67.499,58.931999999999995,50.026,0
623201239758.0,13.901,0.56,1.1428560459809e+21,630086240160.0,156785590529.0,1.395417374376e+21,670430541786.0,646822424060.0,1.002,47.31,2.5192392998431e+21,18.165,17.982,14.085,14.985999999999999,0.513,8.3258498131274e+34,2.9939999999999998,1.469,0.094,2421.0,2311.0,3.114,80.49600000000001,2575.0,1517.0,2797.0,18.171,65.35300000000001,58.00899999999999,49.747,0
630609089134.0,13.901,0.609,1.3605334571014e+21,638455813283.0,156785590529.0,1.5110895735629e+21,674595325935.0,654806845566.0,1.1159999999999999,47.31,2.7149177341216e+21,18.234,18.172,14.198,15.12,0.53,9.0034173970766e+34,2.714,1.244,0.10300000000000001,2433.0,2350.0,2.305,73.02199999999999,2626.0,1535.0,2741.0,18.182000000000002,66.064,58.42100000000001,49.92,0
637029225261.0,13.901,0.654,1.5081887639454e+21,646036451234.0,123667129985.0,1.7003136016486e+21,676677718009.0,660795161695.0,1.166,47.31,2.8988628429793e+21,18.312,18.351,14.312999999999999,15.255999999999998,0.545,3.9974951590725003e+34,2.9019999999999997,1.273,0.11199999999999999,2464.0,2392.0,1.855,76.233,2682.0,1553.0,2811.0,18.17,64.51,57.781000000000006,49.732,0
642593343237.0,13.901,0.6920000000000001,1.5858219665129e+21,652828154014.0,118789217192.0,1.8693873462247e+21,677718914046.0,665286398792.0,1.16,47.31,3.0710746264162e+21,18.303,18.482,14.398,15.363,0.556,5.6154695644489e+34,2.727,1.234,0.122,2520.0,2433.0,1.595,77.747,2732.0,1571.0,2845.0,18.158,62.806999999999995,57.089,49.53,0
647415578817.0,13.901,0.721,1.5934330648037e+21,658830921623.0,118789217192.0,2.0071035838648e+21,678239512064.0,668654826615.0,1.114,47.31,3.2315530844324e+21,18.176,18.549,14.440999999999999,15.425999999999998,0.563,9.4996107929854e+34,2.553,1.3230000000000002,0.131,2572.0,2475.0,1.505,79.862,2786.0,1590.0,2894.0,18.203,66.34100000000001,58.967,50.284,0
651594849652.0,13.901,0.741,1.5310220588181e+21,664044754060.0,118789217192.0,2.1134623145689e+21,678499811074.0,671181147482.0,1.0390000000000001,47.31,3.3802982170278e+21,18.18,18.715999999999998,14.524000000000001,15.530999999999999,0.569,8.5719320252903e+34,2.638,1.203,0.14,2615.0,2508.0,0.856,65.6,2816.0,1607.0,2799.0,18.268,70.578,61.426,51.32,0
655216884376.0,13.901,0.752,1.3985889485561e+21,668469651326.0,118789217192.0,2.1884635383377e+21,678629960578.0,673075888132.0,0.948,47.31,3.5173100242025e+21,18.387999999999998,19.006,14.675,15.703,0.569,9.2126728406068e+34,2.714,1.3090000000000002,0.15,2647.0,2534.0,-0.028999999999999998,55.058,2800.0,1623.0,2712.0,18.18,59.589,56.648999999999994,49.89,0
658355981137.0,13.901,0.755,1.1961337340173e+21,672105613420.0,118789217192.0,2.2321072551705e+21,678695035331.0,674496943620.0,0.85,47.31,3.6425885059563e+21,18.532,19.249000000000002,14.806,15.855,0.5670000000000001,9.5384545083255e+34,2.613,1.204,0.159,2677.0,2554.0,-0.752,49.025,2779.0,1639.0,2654.0,18.16,57.369,55.617,49.568000000000005,0
661076531663.0,13.901,0.7509999999999999,9.236564152018301e+20,674952640343.0,118789217192.0,2.2443934650673e+21,678727572707.0,675562735236.0,0.75,44.452,3.7727783460414e+21,18.534000000000002,19.293,14.889000000000001,15.960999999999999,0.564,3.8829266425152996e+34,2.097,1.107,0.168,2677.0,2553.0,-2.256,30.305999999999997,2727.0,1653.0,2377.0,18.146,55.748999999999995,54.867,49.333999999999996,1
663434342119.0,13.901,0.74,5.8115699210995e+20,677010732094.0,118789217192.0,2.2253221680286e+21,678743841395.0,676362078947.0,0.654,42.685,3.9021436880935e+21,18.427,19.187,14.932,16.027,0.561,3.7915122555806e+34,2.131,1.0590000000000002,0.17600000000000002,2680.0,2557.0,-2.523,38.111,2677.0,1669.0,2456.0,18.047,46.223,50.132,47.792,1
665598925758.0,14.052999999999999,0.723,1.6915772233588e+20,678401036585.0,119697826519.0,2.1780120806599e+21,679206280402.0,677188739063.0,0.5670000000000001,42.876000000000005,4.0238980461863e+21,18.185,19.073,14.927,16.043,0.556,3.7954685259888e+34,2.1,1.093,0.184,2684.0,2566.0,-1.7180000000000002,47.196000000000005,2636.0,1686.0,2559.0,18.073,48.761,51.303000000000004,48.233000000000004,0
671745362080.0,13.267000000000001,0.715,7.1703834518557e+19,683264216316.0,151726305283.0,2.2342703114665e+21,695451739288.0,685815853841.0,0.563,49.608999999999995,4.2359364611944e+21,17.87,18.924,14.890999999999998,16.028,0.5489999999999999,3.2411967716256997e+34,2.042,1.084,0.192,2688.0,2573.0,-0.9109999999999999,47.843999999999994,2589.0,1703.0,2566.0,18.062,47.724,50.776,48.056999999999995,0
677072273559.0,4.853,0.711,1.322829957431e+20,687333488087.0,151726305283.0,2.2393710495733e+21,703574468731.0,692286189924.0,0.586,49.608999999999995,4.4342237105696e+21,17.816,18.964000000000002,14.937999999999999,16.095,0.5429999999999999,3.1401069836579e+34,2.193,1.117,0.19899999999999998,2685.0,2579.0,-0.414,47.379,2555.0,1719.0,2561.0,18.061,47.656000000000006,50.742,48.047,0
681688930174.0,4.853,0.7070000000000001,1.817922409278e+20,691089073303.0,151726305283.0,2.1933142949808e+21,707635833452.0,697138941986.0,0.606,49.608999999999995,4.618759794312e+21,17.852999999999998,19.04,15.014000000000001,16.19,0.5379999999999999,3.0694249127221003e+34,2.3280000000000003,1.037,0.207,2674.0,2590.0,0.316,56.586000000000006,2547.0,1737.0,2657.0,18.045,46.023,49.952,47.791000000000004,0
685690032574.0,4.853,0.7020000000000001,2.2023157007294e+20,694530971967.0,151726305283.0,2.0961000476885e+21,709666515813.0,700778506033.0,0.612,49.608999999999995,4.7895447124215e+21,18.051,19.13,15.144,16.34,0.531,3.5496622528272e+34,2.372,1.249,0.214,2667.0,2603.0,0.909,60.714,2555.0,1755.0,2707.0,18.125999999999998,54.394,53.666000000000004,49.152,0
689157654654.0,4.853,0.6940000000000001,2.4760098317803e+20,697659184077.0,127544961628.0,2.0776088683156e+21,710681856993.0,703508179068.0,0.601,49.608999999999995,4.9465784648983e+21,18.208,19.204,15.261,16.477,0.521,4.6818612752708e+34,2.582,1.224,0.22,2663.0,2613.0,0.92,56.876000000000005,2598.0,1774.0,2677.0,18.116,53.285,53.157,48.99100000000001,0
692162927124.0,4.853,0.6829999999999999,2.6390048024349e+20,700473709634.0,115775281088.0,2.0749447779765e+21,711189527584.0,705555433845.0,0.574,49.608999999999995,5.0898610517422e+21,17.968,19.03,15.244000000000002,16.48,0.514,9.0849007760366e+34,2.218,1.124,0.22699999999999998,2655.0,2623.0,0.895,60.096000000000004,2634.0,1794.0,2710.0,18.085,49.933,51.61,48.5,0
694767496597.0,4.853,0.67,2.691300612691e+20,702974548638.0,115775281088.0,2.0424942082797e+21,711443362879.0,707090874927.0,0.537,49.608999999999995,5.2193924729531e+21,17.739,18.854,15.225999999999999,16.48,0.507,8.804848747532e+34,2.286,1.113,0.233,2642.0,2630.0,0.501,52.42100000000001,2647.0,1813.0,2654.0,18.096,51.125,52.129,48.687,0
697024790140.0,4.853,0.653,2.6328972625495e+20,705161701089.0,115775281088.0,1.9802571592248e+21,711570280526.0,708242455739.0,0.49200000000000005,49.608999999999995,5.3351727285312e+21,17.531,18.680999999999997,15.21,16.480999999999998,0.499,8.3162485407071e+34,2.1109999999999998,0.895,0.239,2618.0,2631.0,-0.213,42.428999999999995,2648.0,1830.0,2567.0,18.134,54.973,53.836000000000006,49.309,0
698981111212.0,4.853,0.633,2.4637947520089e+20,707035166986.0,115775281088.0,1.888233630812e+21,711633739350.0,709106141347.0,0.44299999999999995,49.608999999999995,5.4372018184766e+21,17.526,18.590999999999998,15.26,16.545,0.486,1.3545039047004e+35,2.171,1.185,0.245,2595.0,2625.0,-1.032,34.177,2635.0,1846.0,2472.0,18.129,54.354,53.57,49.228,0
700676589473.0,4.853,0.611,2.1839930810705e+20,708594946330.0,115775281088.0,1.7664236230412e+21,711665468762.0,709753905554.0,0.39299999999999996,49.608999999999995,5.5254797427889e+21,17.579,18.637,15.328,16.627,0.473,1.128207252806e+35,2.117,0.981,0.25,2573.0,2614.0,-1.6380000000000001,29.735,2599.0,1861.0,2409.0,18.053,45.972,49.756,48.028999999999996,0
702146003967.0,4.853,0.5870000000000001,1.7934922497378e+20,709841039121.0,115775281088.0,1.6148271359125e+21,711681333468.0,710239728709.0,0.345,47.393,5.6161308173225e+21,17.506,18.493,15.352,16.666,0.461,1.0838453475675e+35,2.218,1.1640000000000001,0.255,2564.0,2610.0,-1.173,45.047,2573.0,1878.0,2524.0,18.022000000000002,43.028999999999996,48.291000000000004,47.54600000000001,0
703419496528.0,4.853,0.561,1.2922922580041e+20,710773445358.0,115775281088.0,1.4334441694257e+21,711689265821.0,710604096075.0,0.299,42.443000000000005,5.7281308127835e+21,17.573,18.417,15.422,16.749000000000002,0.44799999999999995,9.9285993619249e+34,2.237,0.937,0.259,2576.0,2607.0,-0.551,47.405,2554.0,1894.0,2545.0,17.92,35.066,43.888000000000005,46.007,0
704523190080.0,4.853,0.535,6.8039310587191e+19,711392165043.0,115775281088.0,1.2222747235809e+21,711693231997.0,710877371600.0,0.257,42.443000000000005,5.8290271090995e+21,17.449,18.213,15.427,16.767,0.433,4.709943401757e+34,2.147,1.21,0.264,2580.0,2601.0,-0.305,43.958,2526.0,1910.0,2513.0,17.894000000000002,33.343,42.84,45.62,0
705479724493.0,4.712,0.508,-805306368.0,711697198174.0,115775281088.0,9.8131879837824e+20,711695215086.0,711082328243.0,0.21899999999999997,42.443000000000005,5.9188197062705e+21,17.038,17.878,15.332,16.682000000000002,0.424,1.3606758596857999e+35,1.7719999999999998,0.978,0.268,2572.0,2590.0,-0.515,37.403,2497.0,1925.0,2447.0,17.941,39.111,45.26,46.43600000000001,0
705910153317.0,-0.42,0.479,5.92671351588782e+17,711298630507.0,112786023591.0,7.0670321341473e+20,710201577881.0,710488731352.0,0.179,41.845,5.9895324349018e+21,16.441,17.454,15.165999999999999,16.525,0.42100000000000004,3.3058838365421998e+35,1.6480000000000001,0.988,0.271,2562.0,2578.0,-0.698,35.845,2477.0,1939.0,2431.0,17.953,40.473,45.843,46.635,0
706276728372.0,-0.42700000000000005,0.45,1.11206152348998e+18,710922068701.0,112737549145.0,4.0377352074684e+20,709430522056.0,710031415071.0,0.141,41.835,6.0493270749752e+21,16.139,17.227999999999998,15.091,16.456,0.424,3.6003066123523e+35,1.824,0.97,0.27399999999999997,2559.0,2572.0,-0.267,48.981,2484.0,1955.0,2518.0,17.865,34.241,42.323,45.349,0
706594426753.0,-0.42700000000000005,0.42,1.53729031415739e+18,710574437674.0,80322604059.0,2.5750222827435e+20,709044994143.0,709688427861.0,0.10800000000000001,41.835,6.098333853623e+21,15.958,17.072,15.052,16.42,0.426,3.1738177987665e+35,1.8769999999999998,1.021,0.27699999999999997,2554.0,2570.0,0.413,57.232,2509.0,1971.0,2588.0,17.874000000000002,35.3,42.772,45.498999999999995,0
706869765350.0,-0.42700000000000005,0.391,1.86835772372523e+18,710255737428.0,29899356147.0,2.4964642351161e+20,708852230187.0,709431187453.0,0.08,41.835,6.1365527708447e+21,15.626,16.805,14.959000000000001,16.329,0.429,2.857184242051e+35,1.6469999999999998,0.9570000000000001,0.28,2544.0,2566.0,0.619,54.04,2515.0,1987.0,2566.0,17.919,40.713,45.097,46.284,0
707108392134.0,-0.42700000000000005,0.363,2.1052637521264e+18,709965967963.0,29899356147.0,2.3980401542004e+20,708755848208.0,709238257148.0,0.057999999999999996,41.835,6.1639838266405e+21,15.390999999999998,16.493,14.894,16.264,0.43,2.4593424419913997e+35,1.75,0.987,0.282,2538.0,2564.0,0.698,56.973,2522.0,2002.0,2589.0,17.961,45.17,47.104,46.981,0
707315202014.0,-0.42700000000000005,0.336,2.24800839909245e+18,709705129278.0,29899356147.0,2.2797500399939e+20,708707657219.0,709093559418.0,0.040999999999999995,41.835,6.1806270210106e+21,15.140999999999998,16.061,14.82,16.188,0.42700000000000005,2.1013050174653e+35,1.608,1.087,0.284,2526.0,2560.0,0.39899999999999997,49.42100000000001,2526.0,2017.0,2542.0,18.021,50.983000000000004,49.879,47.98,1
707494437243.0,-0.42700000000000005,0.31,2.29659166489182e+18,709473221373.0,29899356147.0,2.1415938924972e+20,708683561725.0,708985036121.0,0.027000000000000003,41.835,6.1864823539546e+21,14.715,15.705,14.682,16.046,0.424,2.1304216884244e+35,1.2890000000000001,1.0390000000000001,0.28600000000000003,2516.0,2554.0,0.015,45.216,2535.0,2032.0,2513.0,18.034000000000002,52.18,50.468999999999994,48.196999999999996,1
707649774441.0,-0.42700000000000005,0.28600000000000003,2.2510135493903e+18,709270244249.0,29899356147.0,1.9835717117136e+20,708671513978.0,708903643649.0,0.017,41.835,6.1815498254729e+21,14.305,15.335,14.543,15.899000000000001,0.42100000000000004,1.4488253530758e+35,1.3430000000000002,0.85,0.287,2514.0,2550.0,-0.057,49.901,2551.0,2047.0,2540.0,17.956,45.187,47.097,47.032,1
707784400013.0,-0.42700000000000005,0.262,2.11127405305764e+18,709096197905.0,29899356147.0,1.805683497639e+20,708665490104.0,708842599294.0,0.01,41.835,6.1658294355651e+21,13.88,14.987,14.392999999999999,15.739,0.42100000000000004,8.8136811974402e+34,1.328,1.109,0.28800000000000003,2513.0,2542.0,-0.466,37.868,2542.0,2060.0,2455.0,17.934,43.43600000000001,46.205,46.713,1
707901075509.0,-0.42700000000000005,0.24,1.87737317508855e+18,708951082341.0,29899356147.0,1.6079292502756e+20,708662478167.0,708796816028.0,0.005,41.835,6.1393211842315e+21,13.55,14.734000000000002,14.269,15.602,0.426,2.1566748386893e+35,1.17,0.855,0.289,2508.0,2527.0,-1.22,27.505,2506.0,2073.0,2341.0,17.928,42.931000000000004,45.951,46.623000000000005,1
708002194271.0,-0.42700000000000005,0.22,1.54931091581855e+18,708834897558.0,29899356147.0,1.390308969622e+20,708660972199.0,708762478579.0,0.002,36.858000000000004,6.1442306069923e+21,13.265,14.431,14.155999999999999,15.475,0.43200000000000005,2.3257613118923003e+35,1.17,0.953,0.29,2495.0,2513.0,-1.507,27.471,2474.0,2086.0,2341.0,17.891,39.885,44.412,46.075,1
708089830533.0,-0.42700000000000005,0.201,1.1270872755161e+18,708747643556.0,29899356147.0,1.1528226556788e+20,708660219215.0,708736725492.0,-0.001,36.069,6.146543692506e+21,13.035,14.040999999999999,14.058,15.36,0.43799999999999994,2.2503975010447e+35,1.288,0.845,0.29,2482.0,2502.0,-1.2919999999999998,32.769,2442.0,2099.0,2365.0,17.907,41.763000000000005,45.213,46.343999999999994,1
715246512014.0,7.035,0.201,1.8599182891702e+20,715770050388.0,83004831557.0,1.8587353398187e+20,735212580428.0,721993779529.0,0.115,46.266000000000005,6.2789334910514e+21,12.905999999999999,13.720999999999998,13.992,15.275,0.444,9.855913207720401e+34,1.37,0.775,0.289,2465.0,2485.0,-1.415,24.961,2404.0,2111.0,2276.0,17.862000000000002,38.103,43.367,45.685,1
727150336354.0,13.043,0.228,7.4458765226236e+20,728016988626.0,125765084485.0,4.4291509302067e+20,769868887498.0,742626633289.0,0.354,54.476000000000006,6.5512373454455e+21,13.315999999999999,13.744000000000002,14.107000000000001,15.37,0.444,1.8476043157607e+35,1.13,0.82,0.28800000000000003,2439.0,2457.0,-2.383,15.422,2342.0,2121.0,2079.0,17.93,45.823,46.762,46.839,1
737466984116.0,13.52,0.271,1.2084909096878e+21,739379850707.0,125765084485.0,6.6480808211384e+20,787197041033.0,758101273609.0,0.601,54.476000000000006,6.8036658859515e+21,12.946,13.434000000000001,13.964,15.206,0.445,1.8375109856199e+35,0.9570000000000001,0.703,0.287,2404.0,2421.0,-3.467,11.748,2257.0,2129.0,1941.0,17.947,47.641999999999996,47.603,47.132,1
746408078843.0,13.527999999999999,0.32,1.5785426988194e+21,749830167513.0,124856475158.0,8.5411091339176e+20,795861117801.0,769707253848.0,0.8,54.476000000000006,7.0362191125696e+21,12.735,13.267999999999999,13.87,15.089,0.447,1.8587592708952e+35,1.014,0.698,0.285,2371.0,2393.0,-3.056,28.073,2199.0,2138.0,2054.0,17.886,42.348,45.059,46.239,1
754157027606.0,13.527999999999999,0.37,1.8548165505046e+21,759367477383.0,92827996394.0,1.0715055250823e+21,800193156184.0,778411739028.0,0.932,54.476000000000006,7.2488970252997e+21,12.547,13.152000000000001,13.780999999999999,14.975,0.451,1.534583269156e+35,1.104,0.83,0.28300000000000003,2348.0,2380.0,-1.0490000000000002,49.013000000000005,2189.0,2150.0,2268.0,17.914,45.341,46.413999999999994,46.707,1
760872783201.0,13.527999999999999,0.418,2.0373124647438e+21,767991780316.0,92827996394.0,1.2697511658519e+21,802359175376.0,784940102913.0,0.9990000000000001,54.476000000000006,7.4416996241419e+21,12.368,12.91,13.693,14.86,0.456,1.6806009169567002e+35,1.1420000000000001,0.7659999999999999,0.281,2329.0,2370.0,0.563,52.065,2184.0,2162.0,2309.0,17.945999999999998,48.645,47.943000000000005,47.24,1
766693104717.0,13.527999999999999,0.45899999999999996,2.1260304415366e+21,775703076312.0,92827996394.0,1.4488478356999e+21,803442184972.0,789836375827.0,1.011,54.476000000000006,7.6146269090961e+21,12.227,12.636,13.615,14.754000000000001,0.46399999999999997,2.3391498344391e+35,1.224,0.8390000000000001,0.278,2321.0,2371.0,2.166,62.586999999999996,2200.0,2175.0,2471.0,17.971,51.056000000000004,49.081,47.641000000000005,1
771737383364.0,13.527999999999999,0.495,2.1209704808833e+21,782501365372.0,92827996394.0,1.6087955346265e+21,803983689770.0,793508580512.0,0.982,54.476000000000006,7.7676788801623e+21,12.179,12.321,13.569,14.677999999999999,0.47100000000000003,2.2577943704194e+35,1.34,0.9490000000000001,0.276,2332.0,2387.0,3.937,72.579,2260.0,2192.0,2702.0,18.04,57.256,52.181999999999995,48.771,1
776109091524.0,13.527999999999999,0.522,2.0221325827834e+21,788386647495.0,92827996394.0,1.7495942626319e+21,804254442169.0,796262734026.0,0.9229999999999999,54.476000000000006,7.9008555373406e+21,11.902000000000001,11.902000000000001,13.444,14.520999999999999,0.478,3.4462124214458e+34,1.3130000000000002,0.975,0.273,2350.0,2408.0,4.566,74.778,2359.0,2208.0,2766.0,17.999000000000002,52.978,50.306000000000004,48.148999999999994,1
779897905263.0,13.527999999999999,0.542,1.8295167472374e+21,793358922682.0,92827996394.0,1.8712440197161e+21,804389818369.0,798328349162.0,0.848,54.476000000000006,8.0141568806309e+21,11.49,11.602,13.269,14.312999999999999,0.48700000000000004,6.8087586205066e+34,1.127,0.9229999999999999,0.27,2366.0,2428.0,4.043,74.064,2476.0,2225.0,2760.0,17.944000000000003,47.824,47.919,47.332,1
783181543837.0,13.527999999999999,0.5539999999999999,1.543122974245e+21,797418190933.0,92827996394.0,1.9737448058788e+21,804457506468.0,799877560513.0,0.763,54.476000000000006,8.1075829100332e+21,11.199000000000002,11.354000000000001,13.130999999999998,14.138,0.5,1.065129228663e+35,1.0979999999999999,0.932,0.267,2387.0,2447.0,3.043,72.28,2574.0,2242.0,2745.0,17.953,48.733999999999995,48.349,47.485,1
786027363935.0,13.527999999999999,0.56,1.1629512638063e+21,800564452246.0,92827996394.0,2.0570966211204e+21,804491350518.0,801039469027.0,0.6759999999999999,54.476000000000006,8.1811336255477e+21,11.015,11.149000000000001,13.026,13.995,0.511,1.0134212571257999e+35,1.133,0.8340000000000001,0.264,2407.0,2458.0,1.531,58.806000000000004,2625.0,2256.0,2625.0,17.89,43.258,45.718999999999994,46.56399999999999,1
788493741353.0,13.527999999999999,0.5589999999999999,6.8900161592138e+20,802797706623.0,92827996394.0,2.1212994654406e+21,804508272543.0,801910900412.0,0.591,54.17100000000001,8.2378881364416e+21,10.844000000000001,10.845999999999998,12.924000000000001,13.852,0.518,1.3955625014983999e+35,1.023,0.852,0.261,2419.0,2461.0,-0.032,48.216,2653.0,2269.0,2503.0,17.625,28.663,36.969,43.015,1
794874833390.0,18.019000000000002,0.563,2.0234583750043e+20,808361519006.0,124654733462.0,2.3096373226676e+21,820430102089.0,810521158218.0,0.575,60.228,8.3894765248846e+21,10.658,10.5,12.815,13.702,0.523,1.3547801702734999e+35,0.96,0.8590000000000001,0.258,2433.0,2468.0,-0.496,53.617,2667.0,2283.0,2571.0,17.605999999999998,27.94,36.455,42.78,1
803587786863.0,12.925,0.5770000000000001,2.5485031912412e+20,815891886378.0,148524786262.0,2.6071342109287e+21,840326043263.0,822946364773.0,0.628,64.80199999999999,8.615032734289e+21,10.56,10.255999999999998,12.734000000000002,13.579,0.529,1.3973030588635e+35,1.026,0.843,0.254,2467.0,2486.0,0.28600000000000003,64.608,2673.0,2299.0,2742.0,17.742,39.7,42.403,44.961000000000006,1
811139013206.0,6.922999999999999,0.594,4.1086135098369e+20,822484567628.0,148524786262.0,2.8556097388911e+21,850274013850.0,832265269689.0,0.69,64.80199999999999,8.8123392282615e+21,10.355,9.884,12.616,13.417,0.535,1.3036482223271999e+35,0.93,0.8590000000000001,0.251,2513.0,2503.0,0.713,62.82899999999999,2667.0,2314.0,2725.0,17.746,39.998000000000005,42.56,45.021,1
817683409370.0,6.922999999999999,0.61,5.3521797058157e+20,828546803260.0,148524786262.0,3.0550639065551e+21,855247999143.0,839254448375.0,0.735,64.80199999999999,8.981396006802e+21,10.138,9.595,12.493,13.248,0.54,1.2322699176479e+35,0.992,0.843,0.247,2567.0,2517.0,0.637,59.373000000000005,2658.0,2329.0,2693.0,17.861,48.317,47.07899999999999,46.792,1
823355219379.0,6.922999999999999,0.624,6.2792017791816e+20,834078593274.0,148524786262.0,3.2054967139208e+21,857734991790.0,844496332391.0,0.752,64.80199999999999,9.1222030699104e+21,10.111,9.55,12.432,13.139000000000001,0.5429999999999999,6.930949189632199e+34,1.374,0.882,0.243,2618.0,2535.0,0.825,64.90899999999999,2661.0,2344.0,2771.0,17.441,31.340999999999998,36.349000000000004,41.848,1
828270788053.0,6.922999999999999,0.634,6.8896797299359e+20,839079937670.0,151514043760.0,3.2933488122726e+21,858978488113.0,848427745402.0,0.743,64.80199999999999,9.2347604175869e+21,9.712,9.421,12.245,12.904000000000002,0.544,6.986825152246201e+34,0.71,0.8390000000000001,0.24,2655.0,2554.0,0.91,65.89699999999999,2684.0,2358.0,2785.0,17.258,26.908,32.964,39.986999999999995,1
832530947571.0,6.922999999999999,0.639,7.1836135580747e+20,843550836449.0,151562518206.0,3.3299451794549e+21,859600236275.0,851376305161.0,0.7120000000000001,64.80199999999999,9.3190680498315e+21,9.5,9.244,12.117,12.725999999999999,0.544,3.4074349439452e+34,0.769,0.8759999999999999,0.23600000000000002,2684.0,2568.0,0.509,56.997,2715.0,2372.0,2718.0,17.188,25.406999999999996,31.778000000000002,39.302,1
836223085820.0,6.922999999999999,0.639,7.1610032636018e+20,847491289609.0,151562518206.0,3.3154944423596e+21,859911110355.0,853587724979.0,0.6659999999999999,64.80199999999999,9.3751259666439e+21,9.322000000000001,9.024,11.999,12.557,0.542,3.6929893403937e+34,0.8340000000000001,0.8190000000000001,0.23199999999999998,2704.0,2583.0,0.325,59.791000000000004,2740.0,2385.0,2747.0,17.335,33.707,36.692,41.418,1
839422938969.0,6.922999999999999,0.634,6.8218488465161e+20,850901297152.0,151562518206.0,3.2499966009867e+21,860066547396.0,855246289844.0,0.609,64.80199999999999,9.4029341680246e+21,9.033,8.825,11.841,12.347000000000001,0.541,4.263380982327e+34,0.7809999999999999,0.982,0.228,2713.0,2603.0,0.601,66.797,2753.0,2400.0,2831.0,17.334,33.665,36.664,41.403,1
842196145031.0,6.922999999999999,0.625,6.1661503068188e+20,853780859077.0,151562518206.0,3.1334516553361e+21,860144265916.0,856490213492.0,0.5479999999999999,64.80199999999999,9.4024926539732e+21,8.765,8.588,11.687999999999999,12.14,0.546,2.838253088059e+35,0.862,0.9359999999999999,0.22399999999999998,2741.0,2644.0,2.181,81.396,2814.0,2418.0,3152.0,17.396,37.067,38.646,42.266000000000005,1
844599590285.0,6.922999999999999,0.611,5.1939076445046e+20,856129975385.0,151562518206.0,2.9658596054081e+21,860183125176.0,857423156228.0,0.486,64.80199999999999,9.3738014244898e+21,8.508,8.363999999999999,11.537,11.933,0.5479999999999999,2.7271827360058e+35,0.877,0.915,0.221,2775.0,2689.0,3.181,83.62,2892.0,2436.0,3238.0,17.281,33.615,36.451,41.126999999999995,1
846682576172.0,6.922999999999999,0.594,3.9051208595828e+20,857948646074.0,151562518206.0,2.7472204512024e+21,860202554806.0,858122863280.0,0.425,64.80199999999999,9.3168604795744e+21,8.346,8.279,11.415,11.754000000000001,0.5489999999999999,2.5788590638753003e+35,0.92,1.028,0.217,2815.0,2736.0,3.4419999999999997,85.28299999999999,2968.0,2454.0,3306.0,17.175,30.799,34.599000000000004,40.13,1
848487830607.0,6.922999999999999,0.574,2.2997899520427e+20,859236871146.0,151562518206.0,2.4775341927188e+21,860212269621.0,858647643569.0,0.368,54.968999999999994,9.3535408357549e+21,8.272,8.24,11.322000000000001,11.603,0.552,2.7164883799409002e+35,1.047,1.062,0.214,2872.0,2790.0,3.49,87.728,3059.0,2472.0,3422.0,17.224,33.569,36.150999999999996,40.801,1
