activeaddresses30trx,difficulty14ema,difficulty7ema,difficulty7trx,difficulty90std,hashrate14std,hashrate14var,median_transaction_feeUSD,mediantransactionvalueUSD,mining_profitability14sma,mining_profitability14wma,mining_profitability30ema,mining_profitability30wma,mining_profitability3wma,mining_profitability7sma,mining_profitability90sma,mining_profitability90trx,price30momUSD,price30stdUSD,price30varUSD,price3trxUSD,price7momUSD,price7rocUSD,price7rsiUSD,price90momUSD,price90rocUSD,priceUSD,sentinusd90varUSD,top100cap,top100cap14mom,top100cap14roc,top100cap14trx,top100cap30roc,top100cap30rsi,top100cap90wma,category
0.077,40188811243.0,40444792143.0,0.21100000000000002,4249479543.0,2.72954792924047e+16,1.8626079745052e+32,0.0272,90.598,3.897,3.792,4.09,3.987,3.4010000000000002,3.737,4.65,-1.2,-102.86200000000001,45.722,522.634,-2.559,-42.746,-13.578,10.42,-56.236000000000004,-17.129,272.07599999999996,8897178011225328.0,21.155,0.254,1.216,-0.003,-2.907,54.471000000000004,20.967,0
0.068,40249097079.0,40493832861.0,0.212,4192725028.0,2.7312076799423e+16,1.864873847744e+32,0.0276,100.741,3.862,3.733,4.0489999999999995,3.943,3.384,3.658,4.631,-1.198,-98.92,45.659,521.194,-2.387,-35.84,-11.489,18.147000000000002,-62.99,-18.576,276.10400000000004,8894147730231504.0,21.156,0.28300000000000003,1.354,-0.006999999999999999,-2.9930000000000003,54.498999999999995,20.976999999999997,0
0.057,40301344804.0,40530613400.0,0.205,4135022366.0,2.55007369868471e+16,1.6257189671809e+32,0.0287,114.695,3.792,3.6519999999999997,3.997,3.887,3.306,3.593,4.602,-1.197,-81.768,44.271,489.971,-1.426,-25.546,-8.169,35.884,-77.35300000000001,-21.22,287.178,8900620468411872.0,21.061,-0.154,-0.727,-0.012,-3.155,51.622,20.985,0
0.049,40346626166.0,40558198804.0,0.193,4082519287.0,3.2973306290218e+16,2.7180973192713e+32,0.0288,107.161,3.785,3.654,3.985,3.872,3.563,3.5589999999999997,4.587,-1.195,-65.184,44.222,488.89099999999996,-0.634,-28.084,-8.898,36.412,-74.73899999999999,-20.63,287.54200000000003,8983122709823376.0,20.964000000000002,-0.266,-1.252,-0.018000000000000002,-3.443,48.913999999999994,20.991,0
0.044000000000000004,40385870013.0,40578887857.0,0.177,4025433842.0,2.98172956240144e+16,2.2226777958247e+32,0.0284,104.28299999999999,3.713,3.5839999999999996,3.938,3.823,3.4419999999999997,3.4619999999999997,4.57,-1.194,-65.495,44.451,493.981,-0.341,-30.551,-9.719,33.132,-75.594,-21.034000000000002,283.79400000000004,8842214898119920.0,20.921999999999997,-0.309,-1.456,-0.025,-3.5180000000000002,47.788000000000004,20.995,0
0.047,40419881347.0,40594404647.0,0.159,3963568042.0,3.30942280785491e+16,2.7380698302876e+32,0.027999999999999997,113.682,3.6919999999999997,3.565,3.9139999999999997,3.7960000000000003,3.505,3.444,4.55,-1.192,-71.66199999999999,44.318000000000005,491.022,-0.373,-23.381,-7.7010000000000005,30.105999999999998,-82.333,-22.71,280.21,8614846180350032.0,20.885,-0.391,-1.839,-0.032,-3.505,46.818000000000005,20.999000000000002,0
0.053,40449357836.0,40606042239.0,0.141,3896694208.0,3.43234174010223e+16,2.945242455212e+32,0.0273,67.85,3.64,3.5469999999999997,3.892,3.7710000000000004,3.514,3.44,4.527,-1.1909999999999998,-77.689,44.538000000000004,495.901,-0.6940000000000001,-1.6740000000000002,-0.609,24.881,-105.54299999999999,-27.871,273.14599999999996,8601363978981072.0,20.910999999999998,-0.36700000000000005,-1.723,-0.039,-3.353,47.588,21.003,0
0.057,40543707465.0,40743776692.0,0.14300000000000002,3836115436.0,3.31845499173406e+16,2.7530358830412e+32,0.0269,64.236,3.577,3.464,3.835,3.7110000000000003,3.2880000000000003,3.4160000000000004,4.501,-1.189,-78.464,45.019,506.68699999999995,-0.991,-3.04,-1.117,22.259,-133.048,-33.09,269.036,8622942492335824.0,20.915,-0.27,-1.273,-0.045,-3.07,47.723,21.006999999999998,0
0.064,41000768077.0,41550748033.0,0.26,3884344431.0,3.9342870042464e+16,3.8696535579455e+32,0.0239,109.132,3.491,3.361,3.7689999999999997,3.641,3.0010000000000003,3.324,4.468,-1.187,-108.758,49.143,603.768,-2.3409999999999997,-36.664,-13.279000000000002,11.806,-154.347,-39.195,239.44099999999997,8504335954843424.0,20.995,-0.23199999999999998,-1.092,-0.05,-2.641,50.141000000000005,21.013,0
0.073,41396887274.0,42155976539.0,0.40299999999999997,3921865456.0,3.89775021601522e+16,3.7981141866117e+32,0.0198,100.75,3.39,3.201,3.673,3.542,2.5839999999999996,3.187,4.4319999999999995,-1.186,-149.589,60.273999999999994,908.2539999999999,-4.833,-89.601,-31.201,6.651,-188.688,-48.849,197.577,8664029101960752.0,20.995,-0.209,-0.987,-0.053,-2.625,50.14,21.018,1
0.086,41740190578.0,42609897918.0,0.526,3948983746.0,3.85088158145756e+16,3.7073222386023e+32,0.0206,118.491,3.281,3.0839999999999996,3.5989999999999998,3.4610000000000003,2.489,3.002,4.399,-1.1840000000000002,-129.232,67.733,1147.0,-5.461,-81.605,-28.38,15.27,-173.514,-45.728,205.937,9082743126280820.0,20.959,-0.282,-1.328,-0.055,-2.806,49.038000000000004,21.022,1
0.098,42037720109.0,42950338953.0,0.612,3965912703.0,3.81833741734144e+16,3.6449251581674e+32,0.0212,111.052,3.16,2.948,3.512,3.3680000000000003,2.347,2.859,4.36,-1.183,-111.39299999999999,73.373,1346.0,-4.673,-72.038,-25.384,21.18,-172.946,-44.956,211.75599999999997,9038502654760740.0,20.963,-0.23399999999999999,-1.104,-0.055999999999999994,-2.77,49.176,21.026,1
0.115,42295579035.0,43205669729.0,0.659,3972782587.0,3.63075705718975e+16,3.2955992020833e+32,0.0201,77.238,3.063,2.8369999999999997,3.4360000000000004,3.283,2.336,2.682,4.329,-1.182,-112.057,79.977,1599.0,-4.1080000000000005,-79.60600000000001,-28.409000000000002,18.323,-187.799,-48.352,200.604,8888030787935104.0,20.951999999999998,-0.174,-0.825,-0.057,-2.66,48.833,21.03,1
0.132,42519056771.0,43397167810.0,0.6709999999999999,3969645623.0,3.47212703188002e+16,3.013916531378e+32,0.0206,67.6,2.983,2.7569999999999997,3.373,3.21,2.386,2.525,4.296,-1.18,-106.412,84.756,1796.0,-3.085,-67.217,-24.609,24.031999999999996,-176.363,-46.133,205.929,9071842232952580.0,20.956,-0.201,-0.951,-0.057,-2.306,48.946999999999996,21.034000000000002,1
0.14800000000000002,42712737476.0,43540791372.0,0.6559999999999999,3956478009.0,3.74317495200353e+16,3.5028396803267e+32,0.0212,76.733,2.9139999999999997,2.655,3.298,3.125,2.319,2.412,4.252,-1.179,-112.889,87.37200000000001,1908.0,-1.781,-57.211999999999996,-21.265,30.322,-172.172,-44.836999999999996,211.824,9093810873424910.0,20.961,-0.19399999999999998,-0.9159999999999999,-0.057,-2.3,49.141000000000005,21.037,1
0.159,42880594086.0,43648509043.0,0.621,3933179002.0,4.07774114111454e+16,4.1569932034845e+32,0.0211,76.932,2.83,2.57,3.233,3.0469999999999997,2.289,2.336,4.218999999999999,-1.177,-113.303,89.45100000000001,2000.0,-0.9209999999999999,-28.801,-12.027999999999999,29.745,-172.16099999999997,-44.974,210.64,9106209204425180.0,20.953000000000003,-0.204,-0.9620000000000001,-0.055999999999999994,-2.271,48.845,21.04,1
0.168,43026069816.0,43729297296.0,0.573,3932459647.0,4.19423010480602e+16,4.3978915430153e+32,0.0215,73.247,2.8,2.57,3.2060000000000004,3.008,2.54,2.412,4.192,-1.176,-113.446,90.178,2033.0,-0.195,17.059,8.634,34.644,-152.65200000000002,-41.562,214.636,9066402023906190.0,21.369,0.308,1.463,-0.05,2.238,60.666000000000004,21.052,1
0.174,43152148781.0,43789888486.0,0.519,3939155546.0,4.29035146333032e+16,4.6017789197251e+32,0.0232,88.08200000000001,2.695,2.509,3.15,2.943,2.492,2.387,4.163,-1.175,-100.432,88.618,1963.0,1.2209999999999999,26.374000000000002,12.807,51.93600000000001,-123.405,-34.692,232.31099999999998,9030281668481220.0,21.406999999999996,0.444,2.116,-0.040999999999999995,2.557,61.518,21.065,1
0.17600000000000002,43261417218.0,43835331879.0,0.462,3937850273.0,4.49416862473667e+16,5.0493879068919e+32,0.023,78.988,2.6439999999999997,2.489,3.111,2.895,2.524,2.4290000000000003,4.135,-1.173,-99.436,87.00399999999999,1892.0,1.689,17.996,8.498,49.714,-119.337,-34.185,229.752,9127076968981330.0,21.385,0.46299999999999997,2.213,-0.03,0.8009999999999999,60.718999999999994,21.076999999999998,1
0.174,43356116530.0,43869414423.0,0.405,3928535854.0,4.84932355444733e+16,5.8789847339294e+32,0.0237,65.626,2.589,2.51,3.092,2.867,2.641,2.497,4.119,-1.172,-81.88600000000001,85.443,1825.0,2.003,36.541,18.215999999999998,56.052,-114.139,-32.492,237.146,9147051733256990.0,21.35,0.465,2.225,-0.018000000000000002,0.5660000000000001,59.482,21.087,0
0.183,43438189266.0,43894976331.0,0.35200000000000004,3911155067.0,5.00546473860797e+16,6.2636693123619e+32,0.0249,50.787,2.5340000000000003,2.537,3.072,2.841,2.7560000000000002,2.543,4.0889999999999995,-1.171,-74.625,82.76,1712.0,2.509,42.581,20.678,64.153,-104.28399999999999,-29.559,248.51,9223027687496870.0,21.363000000000003,0.452,2.1630000000000003,-0.006999999999999999,0.622,59.803000000000004,21.098000000000003,0
0.193,43509318972.0,43914147762.0,0.302,3885599668.0,5.08241888200313e+16,6.4577454230355e+32,0.0281,97.95100000000001,2.552,2.635,3.085,2.8480000000000003,3.031,2.693,4.075,-1.169,-37.415,80.391,1616.0,4.235,69.499,32.81,77.885,-71.583,-20.284000000000002,281.323,9920445213922860.0,21.114,0.19899999999999998,0.95,0.001,-0.763,51.831,21.103,0
0.203,43435723430.0,43674948925.0,0.221,3815515404.0,4.8677966053684e+16,5.923860947809e+32,0.0261,77.204,2.588,2.735,3.0989999999999998,2.859,3.205,2.84,4.053,-1.168,-54.196999999999996,77.779,1512.0,3.505,50.604,24.024,61.159,-83.655,-24.255,261.244,9896874488411870.0,21.154,0.159,0.757,0.006,-0.578,52.886,21.109,0
0.205,43147343492.0,43074430167.0,0.075,3704186446.0,4.91279177072201e+16,6.0338807456185e+32,0.0253,75.39,2.657,2.825,3.109,2.8689999999999998,3.275,2.9019999999999997,4.035,-1.166,-62.034,74.964,1405.0,1.989,38.150999999999996,17.775,55.321999999999996,-85.07799999999999,-25.180999999999997,252.78799999999998,9931819265742030.0,21.101999999999997,0.106,0.506,0.009000000000000001,-0.39299999999999996,51.368,21.113000000000003,0
0.203,42897414213.0,42624041099.0,-0.076,3585558107.0,5.27840993760892e+16,6.9654028673621e+32,0.0232,79.12,2.679,2.846,3.091,2.852,3.0460000000000003,2.97,4.012,-1.165,-79.544,72.561,1316.0,-0.10099999999999999,0.08800000000000001,0.038,43.613,-108.939,-31.915,232.4,9925726840680030.0,21.039,0.08,0.384,0.01,-0.885,49.632,21.115,0
0.195,42680808837.0,42286249298.0,-0.205,3458879432.0,5.16664566282063e+16,6.6735568512858e+32,0.0232,95.57,2.699,2.827,3.055,2.82,2.7489999999999997,2.968,3.992,-1.1640000000000001,-80.253,69.58,1210.0,-1.197,2.719,1.183,43.662,-96.631,-29.362,232.47099999999998,9985493634318930.0,21.061,0.098,0.46799999999999997,0.01,-0.675,50.248999999999995,21.118000000000002,0
0.19399999999999998,42493084178.0,42032905447.0,-0.302,3323229935.0,5.16127882073482e+16,6.6596997663414e+32,0.0228,59.035,2.7560000000000002,2.885,3.06,2.8280000000000003,2.88,3.015,3.9789999999999996,-1.162,-87.71700000000001,65.819,1083.0,-1.724,-9.237,-3.895,41.02,-96.431,-29.730999999999998,227.90900000000002,9998004993308350.0,21.003,0.05,0.24,0.008,-1.123,48.603,21.119,0
0.19399999999999998,42330389473.0,41842897559.0,-0.366,3177460898.0,5.68963302876419e+16,8.092981000501101e+32,0.0218,60.332,2.752,2.839,3.0180000000000002,2.792,2.674,2.9610000000000003,3.951,-1.161,-95.86399999999999,61.92100000000001,958.561,-2.205,-30.028000000000002,-12.083,35.798,-109.337,-33.353,218.482,1.02819982942247e+16,20.947,-0.009000000000000001,-0.040999999999999995,0.004,-1.18,47.102,21.119,1
0.19,42189387396.0,41700391643.0,-0.4,3020107381.0,5.22929412544745e+16,6.8363792626098e+32,0.0227,88.73200000000001,2.805,2.866,3.014,2.795,2.804,2.917,3.935,-1.159,-76.796,58.321999999999996,850.362,-1.757,-54.528,-19.383,43.232,-99.045,-30.397,226.795,1.03746916256979e+16,20.933000000000003,-0.027999999999999997,-0.135,0.0,-0.917,46.723,21.118000000000002,0
0.18600000000000003,42067185596.0,41593512206.0,-0.41100000000000003,2998969169.0,5.00540298161328e+16,6.2635147520858e+32,0.0237,100.78299999999999,2.823,2.83,2.983,2.772,2.654,2.807,3.923,-1.158,-37.99,57.122,815.7189999999999,-0.652,-24.414,-9.345,51.193000000000005,-100.161,-29.721999999999998,236.83,1.03789901452219e+16,20.930999999999997,-0.022000000000000002,-0.106,-0.005,-1.07,46.653999999999996,21.116999999999997,0
0.18100000000000002,41961277369.0,41513352628.0,-0.40399999999999997,2990789948.0,4.88795074013628e+16,5.9730156094997e+32,0.0225,78.365,2.83,2.843,2.9789999999999996,2.775,2.7969999999999997,2.758,3.9010000000000002,-1.156,-46.768,56.246,790.905,-0.544,-27.48,-10.870999999999999,43.097,-116.976,-34.175,225.308,1.03605212096286e+16,20.926,-0.44299999999999995,-2.072,-0.011000000000000001,-1.083,46.526,21.116,0
0.17300000000000001,41869490239.0,41453232945.0,-0.384,2982126941.0,4.58974611410921e+16,5.2664423479951e+32,0.0222,74.179,2.8680000000000003,2.8489999999999998,2.972,2.7769999999999997,2.835,2.767,3.885,-1.1540000000000001,-53.656000000000006,54.931000000000004,754.36,-0.7070000000000001,-9.951,-4.282,41.211000000000006,-122.49700000000001,-35.512,222.44799999999998,1.03764851148114e+16,20.94,-0.467,-2.184,-0.015,-1.023,46.989,21.115,0
0.163,41789941393.0,41408143182.0,-0.35600000000000004,2972975919.0,4.96810640926425e+16,6.1705203234431e+32,0.022000000000000002,80.97,2.886,2.839,2.9610000000000003,2.775,2.843,2.804,3.866,-1.153,-67.242,52.167,680.3389999999999,-0.875,-12.535,-5.392,39.441,-123.24,-35.912,219.93599999999998,1.03422497130369e+16,20.925,-0.46,-2.15,-0.02,-0.645,46.537,21.113000000000003,1
0.149,41720999060.0,41374325860.0,-0.32299999999999995,2963332362.0,4.79519377687091e+16,5.7484708394354e+32,0.0226,47.375,2.8710000000000004,2.8,2.937,2.76,2.7060000000000004,2.727,3.843,-1.151,-61.678999999999995,48.608000000000004,590.674,-0.528,-2.046,-0.898,45.843,-124.01700000000001,-35.446,225.863,1.05100950143757e+16,20.904,-0.446,-2.089,-0.024,-0.28600000000000003,45.894,21.111,1
0.14400000000000002,41661249038.0,41348962869.0,-0.289,2953191443.0,4.57709214762228e+16,5.2374431319564e+32,0.0225,39.939,2.8539999999999996,2.758,2.912,2.7460000000000004,2.6069999999999998,2.747,3.823,-1.15,-58.894,45.007,506.413,-0.275,6.417999999999999,2.938,44.942,-140.89,-38.516999999999996,224.9,1.08540941241426e+16,20.927,-0.436,-2.041,-0.027000000000000003,0.026000000000000002,46.732,21.109,1
0.138,41767604422.0,41626450756.0,-0.21,2960209103.0,4.00634839009041e+16,4.012706855695e+32,0.0221,43.684,2.822,2.753,2.906,2.75,2.693,2.727,3.807,-1.148,-59.263999999999996,41.412,428.735,-0.345,-5.849,-2.5789999999999997,41.076,-145.743,-39.746,220.946,1.09905245894706e+16,20.891,-0.223,-1.054,-0.031,0.03,45.611000000000004,21.105999999999998,1
0.132,42125979294.0,42333692058.0,-0.047,3040624973.0,3.97894423472204e+16,3.9579993057569e+32,0.0218,54.262,2.7510000000000003,2.685,2.8680000000000003,2.7230000000000003,2.52,2.695,3.773,-1.147,-54.97,38.352,367.727,-0.532,-18.654,-7.877000000000001,38.378,-176.764,-44.757,218.176,1.10363990684644e+16,20.885,-0.26899999999999996,-1.271,-0.034,-0.121,45.425,21.101999999999997,1
0.125,42436570850.0,42864123034.0,0.127,3115238941.0,4.01088268542219e+16,4.0217949790549e+32,0.0221,54.6,2.7060000000000004,2.67,2.853,2.72,2.5580000000000003,2.655,3.739,-1.145,-48.451,35.278,311.134,-0.442,-4.723,-2.096,42.228,-207.95,-48.526,220.585,9538270127204340.0,20.893,-0.209,-0.99,-0.036000000000000004,-0.107,45.705,21.099,1
0.11800000000000001,42705750198.0,43261946266.0,0.27699999999999997,3184458859.0,3.9280430641155e+16,3.8573805783865e+32,0.0219,71.939,2.655,2.589,2.805,2.6839999999999997,2.316,2.544,3.7060000000000004,-1.143,-20.102999999999998,35.031,306.789,-0.376,-3.11,-1.3980000000000001,40.693000000000005,-177.968,-44.794,219.338,9734744836058300.0,20.873,-0.166,-0.789,-0.038,-0.581,45.068000000000005,21.095,1
0.12,42939038967.0,43560313690.0,0.387,3248629545.0,4.14990807283712e+16,4.3054342532497e+32,0.0232,50.67100000000001,2.681,2.62,2.81,2.699,2.585,2.5580000000000003,3.6860000000000004,-1.1420000000000001,34.114000000000004,33.471,280.074,0.397,11.755,5.345,58.24100000000001,-155.129,-40.104,231.69099999999997,9788320276638140.0,20.888,-0.17300000000000001,-0.8220000000000001,-0.039,-0.51,45.678999999999995,21.092,1
0.124,43141222566.0,43784089258.0,0.456,3308044854.0,4.26655540733128e+16,4.5508737609569e+32,0.0246,37.242,2.662,2.645,2.813,2.7119999999999997,2.745,2.597,3.662,-1.14,40.221,33.218,275.858,1.6340000000000001,20.294,8.985,70.262,-138.217,-35.959,246.158,9979971566542640.0,20.927,-0.076,-0.361,-0.04,-0.153,47.235,21.089000000000002,0
0.142,43316448352.0,43951920934.0,0.491,3362956843.0,3.95912864750626e+16,3.9186749118762e+32,0.025,44.651,2.6919999999999997,2.6689999999999996,2.815,2.722,2.858,2.638,3.639,-1.138,38.479,33.535,281.153,2.298,25.334,11.265,72.834,-146.886,-36.988,250.235,1.01394893486008e+16,20.956999999999997,0.01,0.046,-0.039,-0.031,48.431000000000004,21.086,0
0.159,43468310700.0,44077794691.0,0.49700000000000005,3415015870.0,4.1281152883491e+16,4.2603339584754e+32,0.0235,46.413999999999994,2.6719999999999997,2.667,2.806,2.72,2.762,2.617,3.614,-1.137,33.928000000000004,31.794,252.722,1.39,13.587,6.149,52.45399999999999,-146.52,-38.451,234.532,1.02857428919966e+16,20.945,0.012,0.055999999999999994,-0.038,-0.036000000000000004,47.98,21.083000000000002,1
0.17600000000000002,43599924735.0,44172200009.0,0.48200000000000004,3473696135.0,4.05261515731843e+16,4.1059224033318e+32,0.0239,56.11600000000001,2.677,2.657,2.793,2.713,2.667,2.659,3.591,-1.135,32.781,30.541999999999998,233.205,0.8109999999999999,20.534000000000002,9.412,56.253,-139.936,-36.957,238.71,1.03931018880489e+16,20.948,0.017,0.081,-0.036000000000000004,-0.039,48.096000000000004,21.081,0
0.18899999999999997,43713990232.0,44243003997.0,0.45299999999999996,3528986006.0,4.08762288514008e+16,4.1771652127802e+32,0.024,52.38399999999999,2.676,2.687,2.8,2.725,2.761,2.696,3.572,-1.133,27.705,29.735,221.049,0.505,18.944000000000003,8.588,57.038000000000004,-126.30799999999999,-34.525999999999996,239.52900000000002,1.04349952049713e+16,20.967,0.04,0.193,-0.034,0.024,48.895,21.078000000000003,0
0.195,43812846996.0,44296106989.0,0.415,3581042526.0,4.67132645839848e+16,5.4553227202334e+32,0.0238,51.351000000000006,2.657,2.68,2.7889999999999997,2.718,2.7119999999999997,2.7710000000000004,3.554,-1.131,27.191999999999997,28.625,204.84799999999998,0.233,18.494,8.432,54.666000000000004,-113.76,-32.356,237.832,1.03295764963575e+16,20.956999999999997,0.017,0.083,-0.032,0.022000000000000002,48.523,21.075,0
0.19899999999999998,43898522858.0,44335934232.0,0.374,3630004802.0,4.87100687433277e+16,5.9316769924493e+32,0.0243,50.815,2.647,2.679,2.78,2.7110000000000003,2.6830000000000003,2.737,3.532,-1.13,28.355,27.918000000000003,194.858,0.344,11.3,4.877,60.494,-113.539,-31.846,242.99099999999999,1.04526341336856e+16,20.883000000000003,-0.042,-0.198,-0.03,-2.272,45.608000000000004,21.07,1
0.205,43972775272.0,44365804665.0,0.331,3675996476.0,4.88698295612945e+16,5.9706506033749e+32,0.0244,47.49100000000001,2.66,2.695,2.779,2.7119999999999997,2.7030000000000003,2.7230000000000003,3.514,-1.128,11.804,28.112,197.56900000000002,0.461,-2.043,-0.83,61.743,-114.39,-31.908,244.115,1.06245438971155e+16,20.874000000000002,-0.03,-0.145,-0.028999999999999998,-2.494,45.231,21.065,1
0.212,44039095541.0,44391897821.0,0.29,3719643772.0,4.38526088142527e+16,4.8076282495397e+32,0.0241,39.64,2.677,2.713,2.78,2.715,2.761,2.716,3.492,-1.126,11.45,28.129,197.81400000000002,0.31,-9.033,-3.61,56.353,-133.722,-35.666,241.202,1.09885723040272e+16,20.873,-0.054000000000000006,-0.258,-0.027999999999999997,-2.3930000000000002,45.213,21.06,1
0.217,44391799645.0,44965017445.0,0.33,3863281623.0,4.29968997161989e+16,4.6218334630122e+32,0.0236,49.23,2.6519999999999997,2.685,2.76,2.695,2.6260000000000003,2.6860000000000004,3.471,-1.124,-1.026,28.123,197.725,-0.10099999999999999,1.587,0.677,47.849,-147.132,-38.39,236.11900000000003,1.1029888930101e+16,20.883000000000003,-0.008,-0.038,-0.027999999999999997,-2.185,45.711999999999996,21.055,1
0.217,44697476534.0,45394857163.0,0.39299999999999996,3996734084.0,4.45336112011658e+16,4.9581063165415e+32,0.0238,67.575,2.6639999999999997,2.662,2.742,2.677,2.528,2.668,3.446,-1.122,-10.443,27.715999999999998,192.051,-0.225,-0.643,-0.26899999999999996,51.145,-133.708,-35.965,238.067,1.1078043364588e+16,20.864,-0.022000000000000002,-0.10300000000000001,-0.027000000000000003,-2.336,44.913000000000004,21.049,1
0.214,44962396505.0,45717236951.0,0.44799999999999995,4120990792.0,4.46462582898857e+16,4.983220948218e+32,0.0237,57.773999999999994,2.675,2.678,2.7439999999999998,2.68,2.6310000000000002,2.653,3.424,-1.12,-44.317,21.76,118.37,-0.27899999999999997,-2.523,-1.053,49.17,-133.746,-36.074,237.00599999999997,1.11059638340856e+16,20.89,-0.003,-0.013999999999999999,-0.027000000000000003,-1.061,46.21,21.044,1
0.207,45191993813.0,45959021793.0,0.484,4236860892.0,4.42604282568393e+16,4.8974637736971e+32,0.0236,52.70399999999999,2.702,2.654,2.728,2.665,2.589,2.634,3.4010000000000002,-1.1179999999999999,-25.271,19.203,92.184,-0.317,-1.858,-0.7809999999999999,47.104,-133.461,-36.126,235.97299999999998,1.06220412611356e+16,20.883000000000003,0.009000000000000001,0.043,-0.026000000000000002,-1.285,45.896,21.038,1
0.2,45390978147.0,46140360424.0,0.499,4345015381.0,3.85161769564591e+16,3.7087397183532e+32,0.025,66.544,2.687,2.65,2.725,2.6630000000000003,2.6319999999999997,2.637,3.375,-1.1159999999999999,-2.44,18.879,89.1,0.45899999999999996,7.357,3.028,68.555,-128.355,-33.893,250.34799999999998,1.06276717815429e+16,20.893,0.005,0.022000000000000002,-0.025,-0.988,46.443000000000005,21.033,1
0.198,45563431237.0,46276364397.0,0.493,4446017368.0,3.84602342543431e+16,3.6979740472474e+32,0.0253,47.321000000000005,2.6719999999999997,2.6460000000000004,2.72,2.661,2.634,2.6210000000000004,3.3510000000000004,-1.114,20.309,20.215999999999998,102.169,1.011,8.594,3.5210000000000004,70.82300000000001,-125.137,-33.119,252.709,1.07237008159583e+16,20.878,-0.049,-0.235,-0.025,-0.769,45.742,21.028000000000002,1
0.19899999999999998,45712890581.0,46378367377.0,0.473,4540344211.0,3.4254366358877e+16,2.9334040366204e+32,0.0251,43.775,2.654,2.636,2.7119999999999997,2.656,2.628,2.593,3.335,-1.112,19.008,21.245,112.836,1.0590000000000002,10.276,4.26,67.848,-128.16899999999998,-33.76,251.47799999999998,1.02230322210528e+16,20.869,-0.087,-0.41700000000000004,-0.024,-0.912,45.365,21.022,1
0.20199999999999999,45842422012.0,46454869612.0,0.442,4628302466.0,3.46191713376364e+16,2.9962175602616e+32,0.0262,70.813,2.687,2.699,2.739,2.685,2.872,2.687,3.312,-1.11,34.577,23.462,137.611,1.4480000000000002,26.366999999999997,11.167,77.64699999999999,-118.831,-31.163,262.486,1.01077428219542e+16,20.928,-0.017,-0.08,-0.023,-0.355,48.485,21.017,1
0.204,45954682586.0,46512246288.0,0.40399999999999997,4704854794.0,3.76325502567117e+16,3.5405220970598e+32,0.0275,80.431,2.7110000000000003,2.734,2.752,2.702,2.949,2.7539999999999996,3.295,-1.1079999999999999,56.882,26.768,179.13,2.137,37.297,15.667,84.213,-103.336,-27.287,275.36400000000003,9761710832609180.0,20.886999999999997,-0.06,-0.28800000000000003,-0.021,-0.28600000000000003,46.575,21.011999999999997,1
0.204,46051975083.0,46555278795.0,0.363,4775573563.0,3.84739745094825e+16,3.7006167863908e+32,0.0279,72.13600000000001,2.699,2.736,2.7510000000000003,2.7039999999999997,2.867,2.745,3.27,-1.1059999999999999,52.138999999999996,30.432,231.523,2.3930000000000002,41.928000000000004,17.691,85.583,-95.236,-25.453000000000003,278.934,9619947445708110.0,21.009,0.042,0.201,-0.019,0.361,52.356,21.009,1
0.203,46136295248.0,46587553176.0,0.322,4840714451.0,4.05060181493062e+16,4.1018437657798e+32,0.027000000000000003,69.176,2.725,2.7739999999999996,2.766,2.7230000000000003,2.8939999999999997,2.8160000000000003,3.2489999999999997,-1.103,33.667,32.492,263.938,1.7369999999999999,34.524,14.63,69.061,-102.436,-27.468000000000004,270.497,9371793052318210.0,20.905,-0.053,-0.251,-0.017,-0.12300000000000001,47.778,21.004,1
0.198,46209372724.0,46611758961.0,0.281,4900499896.0,3.82841568709769e+16,3.6641916683039e+32,0.0273,67.324,2.7489999999999997,2.8089999999999997,2.78,2.741,2.944,2.861,3.234,-1.101,47.538000000000004,34.111,290.883,1.2009999999999998,22.498,8.987,70.887,-102.09200000000001,-27.229,272.846,9376554143395920.0,20.964000000000002,0.081,0.38799999999999996,-0.013999999999999999,0.183,50.356,21.000999999999998,1
0.193,46272706536.0,46629913300.0,0.243,4955123751.0,3.65013118191636e+16,3.3308644112995e+32,0.0273,38.554,2.76,2.832,2.7889999999999997,2.755,2.9539999999999997,2.8989999999999996,3.216,-1.099,50.833999999999996,35.216,310.033,0.818,20.573,8.141,71.25399999999999,-101.743,-27.13,273.282,9381972548804000.0,20.826,-0.047,-0.22699999999999998,-0.013000000000000001,-0.5429999999999999,45.027,20.994,1
0.19,46347286898.0,46680449788.0,0.214,5010269776.0,3.65309628511992e+16,3.3362781170892e+32,0.0275,40.196999999999996,2.779,2.8710000000000004,2.806,2.7769999999999997,2.997,2.964,3.1910000000000003,-1.0959999999999999,55.29,35.961,323.296,0.634,23.748,9.443,73.025,-93.72,-25.401999999999997,275.22700000000003,9548397867246050.0,20.207,-0.6659999999999999,-3.19,-0.02,-3.43,30.21,20.975,1
0.187,46491322638.0,46867226078.0,0.209,5083748136.0,3.68355803451324e+16,3.3921499484068e+32,0.0282,63.57,2.8110000000000004,2.889,2.813,2.79,2.9619999999999997,2.9339999999999997,3.174,-1.094,56.099,37.603,353.48900000000003,0.797,19.476,7.42,78.402,-70.764,-20.062,281.962,9393986994895790.0,20.142,-0.741,-3.548,-0.032,-3.642,29.17,20.954,1
