activeaddresses,activeaddresses7trx,confirmationtime,confirmationtime14wma,confirmationtime30sma,confirmationtime3ema,confirmationtime3wma,confirmationtime7wma,difficulty14var,fee_to_reward14emaUSD,fee_to_reward3stdUSD,fee_to_reward7emaUSD,fee_to_rewardUSD,hashrate14trx,hashrate30mom,hashrate7std,median_transaction_feeUSD,mediantransactionvalue14momUSD,mediantransactionvalue14rocUSD,mediantransactionvalueUSD,price14rsiUSD,price30rocUSD,price30rsiUSD,price3momUSD,price3rocUSD,price3rsiUSD,price3trxUSD,price7momUSD,price7rocUSD,price7rsiUSD,priceUSD,size3sma,size90mom,size90roc,size90sma,top100cap90rsi,transactions3var,transactions7var,transactionvalueUSD,category
424471,0.177,10.286,10.314,9.112,10.332,10.274000000000001,10.615,8.683297141935e+19,1.206,0.332,1.264,1.197,0.445,3.23905226463209e+17,1.45222685414414e+17,0.0424,33.417,23.845,173.562,61.254,7.61,56.258,-3.253,-0.7609999999999999,45.638999999999996,-0.187,3.5610000000000004,0.846,60.55,424.26199999999994,827392.0,214006.0,38.829,671534.0,48.458,76588275.0,202317239.0,6920.0,1
415896,0.049,9.796,10.286,9.11,10.064,9.875,10.402000000000001,8.3200507366324e+19,1.18,0.168,1.199,1.0070000000000001,0.397,1.91254088422061e+17,1.32343722814323e+17,0.0432,-35.751999999999995,-24.965,107.454,65.408,12.613,58.187,11.065999999999999,2.627,74.066,0.079,2.173,0.505,69.33,432.256,745970.0,220392.0,48.606,673983.0,48.527,198185206.0,394410349.0,6000.0,0
431474,-0.038,10.745999999999999,10.379000000000001,9.184,10.405,10.353,10.418,7.5737444857386e+19,1.197,0.251,1.227,1.311,0.371,2.236844213761e+17,1.4865263076619e+17,0.0429,102.49700000000001,66.521,256.579,62.58,14.133,57.166000000000004,5.827000000000001,1.3769999999999998,56.67,0.14800000000000002,-9.44,-2.1519999999999997,62.935,429.12699999999995,738484.0,104055.0,15.474,675139.0,48.398999999999994,442002384.0,406145687.0,15603.0,1
491300,0.12,10.827,10.463,9.288,10.616,10.628,10.472999999999999,6.4443783892513e+19,1.256,0.514,1.33,1.636,0.341,7.75914361039361e+16,1.33495388261924e+17,0.0437,133.52700000000002,67.994,329.906,66.4,15.468,58.983999999999995,12.503,2.947,76.706,0.363,-0.3,-0.069,70.64699999999999,436.765,787839.0,346225.0,61.06399999999999,678986.0,47.938,1173395318.0,635978174.0,16341.0,0
477531,0.305,10.213,10.452,9.363999999999999,10.414000000000001,10.505999999999998,10.392999999999999,4.9319524471723e+19,1.3119999999999998,0.327,1.416,1.676,0.299,5941125503643264.0,1.39686289772817e+17,0.0435,83.654,41.675,284.384,64.462,15.078,58.284,2.421,0.56,64.476,0.381,7.162000000000001,1.675,66.249,434.676,864884.0,249051.0,37.971,681753.0,45.574,340055754.0,952440799.0,17265.0,0
498562,0.541,9.172,10.305,9.371,9.793,9.795,10.066,3.0364666595006e+19,1.443,0.603,1.636,2.295,0.282,1.59040343232986e+17,1.31939206804358e+17,0.0432,108.163,61.201,284.89799999999997,61.588,15.63,57.24100000000001,2.448,0.57,47.581,0.22699999999999998,10.385,2.4659999999999997,59.801,431.575,906122.0,257094.0,39.977,684610.0,47.568999999999996,23304780.0,1150891137.0,9129.0,0
484425,0.701,10.667,10.357999999999999,9.46,10.23,10.093,10.221,7.5792102623732e+18,1.469,0.604,1.636,1.636,0.265,1.55719310185176e+17,1.26598298501924e+17,0.0421,30.445999999999998,17.225,207.207,53.153,12.567,53.941,-15.442,-3.536,20.693,-0.196,-1.9769999999999999,-0.467,43.479,421.32300000000004,908633.0,332101.0,56.417,688300.0,47.95399999999999,608463371.0,1124956488.0,6705.0,0
467261,0.731,9.29,10.207,9.502,9.76,9.729,9.982999999999999,1770225804509184.0,1.4480000000000002,0.8170000000000001,1.556,1.314,0.266,1.75734006527693e+17,1.16230735611466e+17,0.0474,-0.44299999999999995,-0.23800000000000002,185.649,51.836000000000006,12.725999999999999,53.393,-15.119000000000002,-3.478,18.057000000000002,-0.469,-4.704,-1.109,41.218,419.55699999999996,869145.0,212433.0,37.006,690660.0,49.64,721144328.0,1091057749.0,15091.0,0
469348,0.698,9.6,10.103,9.536,9.68,9.675,9.857000000000001,1.69451459900237e+18,1.472,0.3,1.574,1.629,0.28300000000000003,1.29188190072002e+17,1.20539165004069e+17,0.0537,217.641,107.62299999999999,419.86699999999996,41.964,6.777,48.861000000000004,-27.586,-6.392,6.725,-0.9840000000000001,-28.267,-6.539,26.855,403.98900000000003,829064.0,185631.0,31.234,692723.0,51.028,126192971.0,608804432.0,33565.0,1
353877,0.23399999999999999,9.73,10.017000000000001,9.605,9.705,9.613,9.771,3.1255378970217e+18,1.416,0.47600000000000003,1.442,1.047,0.28600000000000003,9.77768528767244e+16,1.19942287747085e+17,0.0457,-93.323,-42.528,126.118,42.292,4.27,48.986000000000004,-16.903,-4.012,9.097000000000001,-1.146,-24.706999999999997,-5.757000000000001,27.67,404.42,731739.0,-59328.0,-8.622,692064.0,51.347,912741696.0,1461137962.0,5026.0,1
367988,-0.29100000000000004,10.827,10.092,9.726,10.265999999999998,10.257,9.996,4.29484011990024e+18,1.4,0.47700000000000004,1.4069999999999998,1.2990000000000002,0.289,7.63146790891736e+16,1.1438745972841e+17,0.0454,-66.968,-32.733000000000004,137.622,46.351000000000006,8.615,50.53,-9.773,-2.329,38.332,-0.8859999999999999,-26.980999999999998,-6.1770000000000005,37.732,409.784,705662.0,91303.0,14.799000000000001,693078.0,49.445,944916818.0,1552766047.0,6482.0,1
416467,-0.59,9.351,9.974,9.765,9.808,9.906,9.851,5.20242126762541e+18,1.367,0.207,1.344,1.1540000000000001,0.261,-2.70819959879283e+17,1.27865855478448e+17,0.0413,-47.458,-26.125999999999998,134.19299999999998,48.451,9.297,51.349,8.68,2.149,51.036,-0.503,-22.008000000000003,-5.063,42.73,412.66900000000004,672438.0,-7357.0,-1.07,692997.0,49.162,248851806.0,1073603289.0,4800.0,0
457651,-0.598,8.571,9.765,9.726,9.19,9.207,9.543,5.84828134018463e+18,1.357,0.131,1.329,1.286,0.268,9.59042538301489e+16,1.56560350605947e+17,0.0413,-42.898,-25.469,125.536,47.942,9.283,51.128,7.521,1.86,47.348,-0.254,-19.634,-4.5489999999999995,41.745,411.941,710862.0,211899.0,39.82,695351.0,49.301,48735096.0,512320702.0,4464.0,1
385798,-0.722,9.29,9.686,9.763,9.24,9.061,9.436,6.23242033759466e+18,1.3159999999999998,0.19399999999999998,1.2590000000000001,1.05,0.28600000000000003,9.2792985390956e+16,1.57872288520164e+17,0.0415,-52.96,-32.054,112.258,49.407,10.47,51.678000000000004,4.018,0.98,58.778,-0.057,-7.522,-1.785,45.496,413.80199999999996,700411.0,39731.0,6.235,695792.0,48.632,26126590.0,441029593.0,5453.0,1
386404,-0.865,9.0,9.568,9.77,9.12,9.025,9.305,6.35483825985552e+18,1.272,0.259,1.1909999999999998,0.985,0.315,2.07901642864299e+16,1.67663415716649e+17,0.042,-58.263000000000005,-33.569,115.3,53.76,10.505999999999998,53.364,6.909,1.6740000000000002,79.503,0.21600000000000003,0.02,0.005,55.806000000000004,419.577,678395.0,-74854.0,-10.863,694961.0,48.62,468280.0,417607575.0,5221.0,0
341896,-1.1420000000000001,10.0,9.596,9.854,9.56,9.548,9.435,6.21553510694624e+18,1.228,0.085,1.13,0.9470000000000001,0.327,-9.0377621322113e+16,1.66319159066386e+17,0.0413,-0.981,-0.9129999999999999,106.473,48.873999999999995,8.491,51.364,1.4040000000000001,0.341,43.836000000000006,0.146,9.357000000000001,2.316,45.074,413.346,621703.0,-114781.0,-16.665,693685.0,48.72,100491489.0,158383795.0,4497.0,0
367421,-1.331,10.827,9.732000000000001,9.934,10.193999999999999,10.247,9.757,5.81451087888777e+18,1.207,0.099,1.114,1.0659999999999998,0.304,-2.16543111154259e+17,1.87028722903097e+17,0.0413,-157.06799999999998,-61.216,99.51100000000001,48.431999999999995,7.784,51.178999999999995,-1.038,-0.251,41.244,0.033,8.344,2.063,44.148999999999994,412.764,608696.0,8001.0,1.27,693774.0,49.141999999999996,267195241.0,248788280.0,4462.0,1
402214,-1.31,9.474,9.687000000000001,9.942,9.834,10.013,9.702,5.15176557567594e+18,1.188,0.114,1.103,1.07,0.26899999999999996,-1.19857277019419e+16,1.93366809641561e+17,0.0414,-206.91400000000002,-62.718999999999994,122.993,49.501000000000005,6.207999999999999,51.571000000000005,-5.551,-1.3230000000000002,50.727,0.005,4.243,1.035,46.907,414.027,645995.0,104828.0,16.872,694939.0,49.317,288761485.0,260906231.0,5245.0,1
400044,-1.188,8.943999999999999,9.584,9.951,9.389,9.434,9.562000000000001,4.22729919729815e+18,1.171,0.012,1.091,1.055,0.253,5.55861440186005e+16,1.62598288526698e+17,0.0416,-159.69799999999998,-56.156000000000006,124.686,51.016999999999996,3.944,52.122,2.432,0.588,63.111000000000004,0.054000000000000006,3.109,0.753,50.836000000000006,415.778,676045.0,-12115.0,-1.791,694804.0,49.153,512526574.0,272165018.0,6571.0,0
388398,-1.0659999999999998,9.474,9.564,9.951,9.431000000000001,9.297,9.57,3.04111174377118e+18,1.181,0.17600000000000002,1.13,1.248,0.257,1.44593673261285e+17,1.53409811533832e+17,0.0422,-86.023,-30.194000000000003,198.875,50.70399999999999,2.675,52.005,2.679,0.649,58.87,0.071,3.502,0.85,50.011,415.44300000000004,686350.0,-7727.0,-1.1420000000000001,694719.0,49.138999999999996,71202467.0,375376251.0,26255.0,1
430484,-0.787,10.213,9.64,9.943999999999999,9.822000000000001,9.755,9.73,1.59320321508665e+18,1.197,0.21,1.172,1.298,0.245,5.64395067912252e+16,1.52143061320142e+17,0.0418,-54.341,-26.226,152.866,53.281000000000006,3.319,52.918,4.208,1.016,77.657,0.151,4.433,1.071,56.82899999999999,418.23400000000004,693197.0,134903.0,22.051,696217.0,48.725,15561604.0,437604867.0,16034.0,0
390122,-0.622,10.588,9.769,9.987,10.205,10.277000000000001,9.951,1.03521411423588e+18,1.203,0.048,1.1909999999999998,1.247,0.225,1.39082815175766e+17,1.30206423055389e+17,0.0413,-58.504,-31.513,127.145,48.26,-0.41100000000000003,51.062,-2.701,-0.65,34.27,0.024,-6.501,-1.5490000000000002,43.917,413.077,718331.0,86343.0,13.219000000000001,697177.0,47.975,6012625.0,474446967.0,10505.0,0
359219,-0.642,10.588,9.887,10.056000000000001,10.397,10.526,10.115,4.06519516531524e+18,1.176,0.259,1.143,1.001,0.193,-8.00912824170084e+16,1.34359587627548e+17,0.0408,-316.611,-75.407,103.256,43.512,-3.14,49.144,-7.912000000000001,-1.905,18.026,-0.235,-5.815,-1.4069999999999998,34.176,407.531,708734.0,40025.0,6.671,697622.0,47.964,196763566.0,422869382.0,5025.0,1
358245,-0.733,9.863,9.899,10.054,10.13,10.226,10.077,6.5851794058222e+18,1.1420000000000001,0.28,1.087,0.917,0.166,-1.75215490482698e+16,1.13279727593234e+17,0.040999999999999995,-23.590999999999998,-18.706,102.527,46.321999999999996,-2.479,50.102,-7.962999999999999,-1.9040000000000001,39.336,-0.27,-2.4930000000000003,-0.604,41.637,410.27099999999996,680048.0,-105824.0,-13.807,696446.0,47.93899999999999,176998365.0,175789726.0,4079.0,0
383988,-0.73,10.36,9.975,10.079,10.245,10.232000000000001,10.197000000000001,8.59516683574837e+18,1.146,0.21100000000000002,1.1079999999999999,1.171,0.135,-6.42982002812426e+16,1.10245790684758e+17,0.040999999999999995,-18.049,-13.115,119.573,45.857,-4.727,49.918,-3.325,-0.805,36.629,-0.24100000000000002,-4.275,-1.033,40.619,409.75199999999995,684942.0,4485.0,0.598,696496.0,47.463,99923506.0,171609134.0,4199.0,1
415030,-0.556,9.73,9.972000000000001,10.027999999999999,9.987,9.962,10.129,1.0095157455098e+19,1.145,0.226,1.1159999999999999,1.14,0.115,9.29456768962141e+16,1.00421918234194e+17,0.0415,-28.355,-21.13,105.838,51.458,-5.308,51.87,7.757000000000001,1.903,69.83,-0.021,-0.49,-0.11800000000000001,54.467,415.288,709594.0,27117.0,3.948,696797.0,47.167,134035124.0,176385161.0,4519.0,1
340578,-0.617,9.664,9.956,9.972000000000001,9.826,9.802,10.015,1.1085151263875e+19,1.128,0.13,1.092,1.02,0.107,1.70682115049842e+17,6.38115004774919e+16,0.0417,-14.0,-11.152000000000001,111.536,53.066,-4.593,52.46,6.72,1.6380000000000001,75.704,0.168,1.547,0.37200000000000005,57.983000000000004,416.991,714290.0,-54838.0,-7.517,696188.0,48.004,58442813.0,153602009.0,4609.0,0
383552,-0.5920000000000001,9.796,9.948,9.946,9.811,9.741,9.929,1.1565148262067e+19,1.1159999999999999,0.106,1.078,1.038,0.11199999999999999,1.33885593726589e+17,8.29350219523306e+16,0.0416,12.788,11.392000000000001,125.04700000000001,51.797,-2.735,52.007,6.07,1.4809999999999999,63.06,0.201,-2.4130000000000003,-0.5770000000000001,54.605,415.82099999999997,687571.0,145876.0,27.62,697808.0,50.44,64201168.0,121929181.0,4998.0,0
359481,-0.621,9.863,9.943999999999999,9.868,9.837,9.808,9.873,1.1535148449687e+19,1.0859999999999999,0.133,1.031,0.889,0.11800000000000001,1.70127766610444e+17,8.33945944800697e+16,0.0415,-1.117,-0.9690000000000001,114.18299999999999,51.276,-1.3840000000000001,51.825,0.073,0.018000000000000002,57.391000000000005,0.159,2.2840000000000003,0.5529999999999999,53.18,415.36,657560.0,81180.0,14.957,698710.0,50.342,59690624.0,124303556.0,5094.0,1
418683,-0.42200000000000004,9.412,9.871,9.872,9.624,9.626,9.731,1.0995151826722e+19,1.065,0.126,1.005,0.929,0.131,1.33165548678295e+17,7.13891074491449e+16,0.0416,-8.023,-7.535,98.45,52.273,-1.666,52.16,-0.741,-0.17800000000000002,66.184,0.136,8.718,2.1390000000000002,55.777,416.249,641061.0,177988.0,39.798,700688.0,51.772,161827616.0,216141296.0,3933.0,1
348069,-0.433,10.213,9.911,9.87,9.919,9.887,9.831,9.945158393176e+18,1.042,0.036000000000000004,0.977,0.893,0.14800000000000002,-1.17007642731269e+16,7.29271036260341e+16,0.0419,-0.18,-0.18100000000000002,99.331,55.766000000000005,-1.137,53.361999999999995,3.616,0.87,83.975,0.20600000000000002,9.167,2.234,64.10600000000001,419.43800000000005,626173.0,-26659.0,-4.064,700392.0,51.033,35826353.0,287064686.0,4587.0,1
458611,-0.079,8.471,9.725,9.825,9.195,9.208,9.482999999999999,8.38516814905763e+18,1.046,0.157,1.002,1.075,0.16,1.19202758003422e+17,3.41735520976146e+16,0.0423,-1.01,-0.821,121.98299999999999,59.763999999999996,-2.036,54.842,8.096,1.949,91.96600000000001,0.34700000000000003,13.705,3.345,71.891,423.45599999999996,643012.0,53458.0,8.609,700986.0,51.571999999999996,294679207.0,273609612.0,4501.0,0
528452,0.659,9.172,9.641,9.773,9.183,9.112,9.378,6.31518109435009e+18,1.101,0.465,1.114,1.452,0.203,1.7905283422985e+17,1.13040696892965e+17,0.0418,0.655,0.525,125.34200000000001,52.725,-2.6060000000000003,52.479,1.695,0.40700000000000003,45.395,0.217,2.657,0.64,53.369,417.945,713397.0,282371.0,50.97,704123.0,49.597,295642369.0,227961176.0,4513.0,0
436345,1.053,9.796,9.639,9.738999999999999,9.49,9.367,9.449,3.73519722907435e+18,1.1179999999999999,0.309,1.143,1.2309999999999999,0.24100000000000002,1.51309105133345e+17,1.09551100962718e+17,0.0413,-75.32,-37.873000000000005,123.555,47.196000000000005,-5.475,50.403999999999996,-6.585,-1.57,26.676,-0.061,-4.138,-0.992,41.77,412.853,753214.0,194012.0,34.969,706279.0,49.643,4409050.0,279234098.0,4169.0,1
374089,0.971,11.613,9.875,9.785,10.550999999999998,10.6,9.969,6.4521655320943e+17,1.163,0.21,1.2209999999999999,1.455,0.237,2.72944007057207e+16,1.56677633711842e+17,0.0415,-28.412,-18.586,124.45299999999999,49.578,-4.531000000000001,51.239,-8.474,-2.001,41.748000000000005,-0.147,-0.8390000000000001,-0.20199999999999999,47.354,414.983,810100.0,351785.0,71.309,710188.0,49.543,13990165.0,348650684.0,4396.0,1
404832,0.815,9.412,9.805,9.793,9.982000000000001,10.21,9.874,6.99669043698729e+16,1.1909999999999998,0.18600000000000003,1.2590000000000001,1.3730000000000002,0.215,-8.23690832978696e+16,1.71093487579679e+17,0.0415,-3.7110000000000003,-2.9189999999999996,123.434,49.776,-3.805,51.306999999999995,-2.7889999999999997,-0.667,43.17100000000001,-0.14300000000000002,-0.205,-0.049,47.828,415.156,787426.0,188683.0,32.551,712284.0,49.11600000000001,19758253.0,400995267.0,4269.0,1
417620,0.6890000000000001,10.36,9.873,9.783,10.171,10.253,10.032,1.77488703000674e+17,1.22,0.067,1.297,1.41,0.20800000000000002,1.29717237037503e+17,1.74094486566682e+17,0.0418,6.966,6.746,110.22200000000001,53.192,-0.7559999999999999,52.503,5.285,1.28,65.173,-0.022000000000000002,1.889,0.45399999999999996,55.828,418.13800000000003,804077.0,244203.0,44.034,714998.0,49.135,151626229.0,255676319.0,4003.0,0
400279,0.519,10.141,9.913,9.811,10.156,10.092,10.102,2.66284451334455e+17,1.219,0.17,1.276,1.214,0.185,-8.10839033103954e+16,1.83602671156641e+17,0.0418,1.926,1.879,104.45299999999999,52.983999999999995,-0.376,52.431999999999995,2.9960000000000004,0.722,63.208,0.051,-1.459,-0.348,55.298,417.978,764697.0,170083.0,30.541999999999998,716887.0,48.9,217073809.0,122024756.0,3653.0,1
417170,0.414,8.675,9.755,9.781,9.415,9.443999999999999,9.808,3.36354149350244e+17,1.2,0.275,1.226,1.075,0.192,9.40745657947528e+16,2.02992933894876e+17,0.0419,4.4,3.68,123.973,53.699,3.608,52.676,3.408,0.821,68.446,0.09300000000000001,-4.8919999999999995,-1.155,57.043,418.564,731783.0,27907.0,4.349,717197.0,48.387,177741301.0,140970603.0,4267.0,1
411003,0.32299999999999995,9.29,9.696,9.766,9.353,9.227,9.66,3.87697797081596e+17,1.203,0.135,1.225,1.2229999999999999,0.212,1.64890170318831e+17,1.78042438349333e+17,0.0421,16.074,15.187999999999999,121.912,56.618,4.093,53.68600000000001,2.835,0.6779999999999999,83.197,0.17,3.028,0.725,63.816,420.973,712723.0,79299.0,11.972999999999999,718078.0,48.398999999999994,267257766.0,179583415.0,4392.0,1
418091,0.27399999999999997,9.172,9.625,9.711,9.262,9.129,9.479,4.20315394507538e+17,1.238,0.324,1.286,1.4680000000000002,0.23,8.27871233503562e+16,1.77999346502839e+17,0.0421,18.433,16.526,129.969,57.005,2.8080000000000003,53.821000000000005,3.3139999999999996,0.7929999999999999,84.626,0.201,8.439,2.044,64.678,421.292,705851.0,1721.0,0.244,718098.0,48.331,18877779.0,220919353.0,4602.0,0
387867,0.13,10.36,9.717,9.744,9.811,9.786,9.616,4.34206941632266e+17,1.2429999999999999,0.212,1.2819999999999998,1.272,0.23399999999999999,1.67457612248518e+17,1.46412083798993e+17,0.042,1.018,0.8140000000000001,126.065,54.882,1.778,53.174,1.442,0.345,55.903999999999996,0.147,5.024,1.2109999999999999,58.172,420.006,735370.0,174594.0,29.918000000000003,720038.0,48.166000000000004,1738093.0,248621583.0,5308.0,1
374081,-0.085,10.0,9.755,9.792,9.906,9.982000000000001,9.709,4.29372438459974e+17,1.237,0.23,1.261,1.196,0.22399999999999998,-1.14211219313486e+17,1.28044407500459e+17,0.042,18.733,16.406,132.915,55.31100000000001,2.033,53.313,-0.659,-0.156,60.696999999999996,0.10099999999999999,5.159,1.2429999999999999,59.315,420.314,727496.0,79390.0,12.432,720920.0,47.95399999999999,4979401.0,253601198.0,5350.0,0
379848,-0.27399999999999997,8.889,9.644,9.779,9.397,9.504,9.502,4.05811884978078e+17,1.1909999999999998,0.325,1.169,0.895,0.22399999999999998,3.31045904058317e+16,1.29755636830683e+17,0.0417,1.0170000000000001,1.033,99.46700000000001,49.716,0.757,51.575,-4.36,-1.035,21.755,-0.035,-1.205,-0.28800000000000003,43.928999999999995,416.93300000000005,703772.0,112843.0,21.603,722173.0,47.968,91108509.0,192639236.0,4769.0,1
348807,-0.5379999999999999,8.324,9.463,9.756,8.86,8.791,9.207,3.63525281194967e+17,1.1340000000000001,0.36200000000000004,1.068,0.764,0.258,1.51668948849772e+17,1.50823259236959e+17,0.0419,2.3609999999999998,2.377,101.69200000000001,52.698,-0.16399999999999998,52.501999999999995,-1.117,-0.266,49.74100000000001,-0.051,0.9109999999999999,0.218,52.284,418.889,635457.0,-103082.0,-15.707,721028.0,48.028,127705398.0,131148569.0,4506.0,1
423078,-0.501,9.412,9.445,9.736,9.136000000000001,8.962,9.249,3.02512627102253e+17,1.155,0.451,1.124,1.294,0.28800000000000003,1.35209851611837e+17,1.46329228392964e+17,0.042,6.643,5.446000000000001,128.625,54.453,1.6269999999999998,53.063,-0.244,-0.057999999999999996,62.032,-0.003,1.506,0.36,56.81399999999999,420.07,653096.0,164053.0,27.034000000000002,722851.0,47.882,341981878.0,187506539.0,4691.0,1
467842,-0.159,9.73,9.46,9.7,9.433,9.389,9.344,2.22773922716713e+17,1.182,0.531,1.182,1.354,0.303,1.9113666834941e+17,1.46098501548308e+17,0.0424,4.655,3.714,129.996,59.516999999999996,2.6660000000000004,54.792,6.834,1.639,82.329,0.14,2.7939999999999996,0.664,67.935,423.767,719901.0,159325.0,23.559,724621.0,47.681999999999995,533335023.0,289331196.0,6212.0,0
432307,0.124,8.78,9.344,9.677,9.107000000000001,9.202,9.186,1.24309168034152e+17,1.172,0.213,1.162,1.104,0.32,2.05982651064437e+17,1.48830362307449e+17,0.0424,12.77,10.335999999999999,136.326,59.225,2.316,54.706,4.725,1.128,79.69800000000001,0.201,2.322,0.551,67.105,423.615,771222.0,-11301.0,-1.5730000000000002,724496.0,48.012,47301214.0,296555042.0,6097.0,0
421428,0.294,8.78,9.237,9.671,8.943999999999999,8.939,9.043,3.90832946590987e+18,1.16,0.24600000000000002,1.143,1.083,0.34600000000000003,1.39607556440749e+17,1.45871968725071e+17,0.0423,7.207999999999999,5.792000000000001,131.661,58.445,1.7919999999999998,54.483000000000004,3.16,0.752,71.089,0.184,3.2239999999999998,0.768,64.773,423.23,752323.0,-71232.0,-9.068999999999999,723704.0,47.458999999999996,50013464.0,314999646.0,5502.0,1
379338,0.221,10.36,9.367,9.701,9.652000000000001,9.57,9.35,1.2230445048462e+19,1.1740000000000002,0.16699999999999998,1.1740000000000002,1.27,0.373,8.39092868647665e+16,1.09861407338314e+17,0.0426,22.994,18.628,146.428,62.882,2.654,56.04600000000001,2.7039999999999997,0.638,87.77799999999999,0.239,6.156000000000001,1.465,73.745,426.47,737956.0,46703.0,6.2620000000000005,724223.0,47.097,43843058.0,317118537.0,7690.0,1
377708,0.048,10.435,9.499,9.708,10.043,10.134,9.663,1.9157956257525e+19,1.149,0.24,1.126,0.98,0.377,1.11850843510856e+17,1.20335557557603e+17,0.043,-2.83,-2.568,107.39200000000001,66.73899999999999,2.7510000000000003,57.565,6.124,1.446,93.476,0.342,12.806,3.071,79.79899999999999,429.73800000000006,727112.0,-79334.0,-10.522,723342.0,46.091,362701329.0,426207887.0,7203.0,0
402557,-0.044000000000000004,9.113999999999999,9.454,9.658999999999999,9.579,9.762,9.591000000000001,2.4658191287834e+19,1.11,0.344,1.06,0.861,0.381,1.85943625038716e+17,8.70602384901598e+16,0.0428,9.27,8.875,113.723,62.637,3.571,56.385,4.596,1.0859999999999999,66.33,0.3,8.936,2.133,68.944,427.82599999999996,708785.0,-6218.0,-0.934,723273.0,46.08,156607390.0,386372757.0,5861.0,0
426792,0.005,10.745999999999999,9.636000000000001,9.664,10.162,10.15,9.898,2.8731150139398e+19,1.148,0.457,1.143,1.3940000000000001,0.373,1.54004768530892e+17,9.26697910736304e+16,0.0427,4.296,3.465,128.269,61.549,4.855,56.068000000000005,0.845,0.198,59.422,0.20800000000000002,7.245,1.725,66.143,427.315,723801.0,63790.0,8.244,723981.0,45.893,262879480.0,357649952.0,7681.0,1
416218,0.066,9.6,9.645,9.656,9.881,9.901,9.872,3.1376832812208e+19,1.148,0.436,1.1440000000000001,1.147,0.359,1.18214274109827e+17,8.52838408640625e+16,0.0429,11.106,9.11,133.018,63.427,4.496,56.75899999999999,-1.021,-0.23800000000000002,71.604,0.171,4.95,1.168,70.043,428.717,748846.0,-112228.0,-13.019,722734.0,46.108000000000004,220322485.0,278422591.0,7012.0,1
411908,0.105,8.727,9.536,9.601,9.304,9.355,9.632,3.2595239306265e+19,1.133,0.298,1.1179999999999999,1.038,0.348,2.00883344996542e+17,8.57442895187152e+16,0.0437,4.091,3.148,134.059,71.744,6.542999999999999,60.371,8.736,2.042,91.934,0.368,12.947000000000001,3.056,82.902,436.56199999999995,761391.0,-143273.0,-17.054000000000002,721142.0,46.193000000000005,16165315.0,262137759.0,8209.0,1
415543,0.14,9.536,9.538,9.595,9.42,9.277000000000001,9.596,3.2386369621575e+19,1.1320000000000001,0.094,1.119,1.122,0.36200000000000004,2.49498693612059e+17,1.19965196715988e+17,0.0443,7.149,5.671,133.213,76.60300000000001,6.725,63.076,15.9,3.721,95.77799999999999,0.642,19.985,4.7219999999999995,87.999,443.215,726112.0,69935.0,10.568,721919.0,45.858999999999995,33212161.0,217819496.0,10483.0,1
391327,0.073,10.07,9.619,9.607999999999999,9.745,9.668,9.666,3.0750223758132e+19,1.138,0.11800000000000001,1.1340000000000001,1.181,0.355,5.21031191623235e+16,1.24172668815684e+17,0.0445,4.277,3.218,137.192,77.987,6.831,63.941,16.757,3.909,96.603,0.77,19.004,4.456,89.266,445.474,734460.0,203410.0,35.597,724180.0,45.516999999999996,5831121.0,216903970.0,11172.0,1
399410,0.004,10.0,9.691,9.615,9.873,9.946,9.729,2.768680171594e+19,1.1079999999999999,0.23,1.079,0.9129999999999999,0.345,8.16593630743957e+16,1.13887283811746e+17,0.0446,4.2,4.2219999999999995,103.667,78.219,7.222,64.086,9.29,2.128,96.762,0.728,16.114,3.75,89.48299999999999,445.852,720372.0,35576.0,5.747000000000001,724575.0,45.521,158569336.0,193589153.0,8245.0,1
402357,-0.045,10.909,9.873,9.65,10.390999999999998,10.466,10.035,2.3196103494997e+19,1.094,0.223,1.0590000000000002,0.9990000000000001,0.316,2.44709049003653e+16,1.29081423173265e+17,0.0453,-3.793,-3.73,97.899,81.893,8.967,66.579,9.389,2.1180000000000003,98.56200000000001,0.7859999999999999,24.778000000000002,5.792000000000001,92.59899999999999,452.60400000000004,719122.0,8684.0,1.207,724671.0,45.339,160135958.0,248658624.0,5491.0,1
444197,0.085,11.339,10.088,9.714,10.865,10.972000000000001,10.385,1.7278129095305e+19,1.127,0.374,1.131,1.3459999999999999,0.259,-9.7384867493585e+16,1.75377427029629e+17,0.0457,-1.6159999999999999,-1.256,127.01,83.95299999999999,9.88,68.194,11.902000000000001,2.6719999999999997,99.095,0.862,30.061,7.035,94.052,457.376,752313.0,131709.0,17.734,726135.0,44.506,248446114.0,239604995.0,5714.0,1
446772,0.27699999999999997,9.536,10.044,9.692,10.201,10.366,10.262,9.9328785168592e+18,2.073,6.648,2.9019999999999997,8.217,0.207,1.79557538175885e+16,1.76667788493746e+17,0.0463,-3.159,-2.43,126.838,86.01299999999999,10.412,69.995,17.257,3.8710000000000004,99.458,0.9520000000000001,34.391999999999996,8.022,95.336,463.10900000000004,805152.0,69163.0,9.297,726903.0,44.58,761038737.0,442597942.0,5112.0,0
424650,0.376,11.163,10.218,9.781,10.682,10.65,10.549000000000001,1.16035175966363e+18,1.984,6.4479999999999995,2.529,1.41,0.16399999999999998,5.99064658999219e+16,1.72668530576224e+17,0.0459,-17.039,-12.499,119.287,77.77,8.326,66.985,6.108,1.35,68.083,0.752,22.15,5.074,79.907,458.712,854253.0,78274.0,9.821,727773.0,44.401,189441096.0,542772687.0,4757.0,0
