difficulty14roc,difficulty14sma,difficulty14trx,difficulty14wma,difficulty3ema,difficulty7ema,difficulty7trx,hashrate30trx,hashrate30wma,median_transaction_fee3trxUSD,median_transaction_feeUSD,mediantransactionvalue30smaUSD,mediantransactionvalueUSD,mining_profitability30ema,mining_profitability30std,mining_profitability3sma,mining_profitability3wma,mining_profitability7sma,mining_profitability90ema,mining_profitability90sma,mining_profitability90std,mining_profitability90var,mining_profitability90wma,price14rsiUSD,price30varUSD,price7rsiUSD,priceUSD,size90trx,top100cap,top100cap30roc,top100cap90roc,top100cap90rsi,category
0.069,47618199052.0,-0.057,47623638036.0,47639829601.0,47642871766.0,-0.077,0.023,3.40369776071141e+17,0.223,0.0235,63.79600000000001,73.471,2.4859999999999998,0.37799999999999995,2.57,2.615,2.536,2.802,2.65,0.54,0.073,2.5839999999999996,50.406000000000006,69.831,54.224,234.61900000000003,0.16,20.425,1.926,-2.46,49.521,0
0.069,47620544302.0,-0.057999999999999996,47626997899.0,47641613809.0,47643003329.0,-0.063,0.022000000000000002,3.42141695285629e+17,-0.111,0.0232,64.271,73.854,2.47,0.363,2.522,2.445,2.497,2.7889999999999997,2.6439999999999997,0.546,0.075,2.574,47.79600000000001,53.917,47.89,232.19799999999998,0.159,20.404,1.655,-2.488,49.221000000000004,1
0.069,47622889552.0,-0.059000000000000004,47630045061.0,47642505914.0,47643102001.0,-0.052000000000000005,0.022000000000000002,3.42566385755142e+17,0.156,0.024,64.531,64.586,2.478,0.369,2.49,2.4819999999999998,2.5,2.785,2.6439999999999997,0.546,0.075,2.573,55.781000000000006,46.302,63.848,240.03900000000002,0.158,20.444000000000003,1.5030000000000001,-2.199,49.816,0
0.069,47625234803.0,-0.057999999999999996,47632779523.0,47642951966.0,47643176005.0,-0.042,0.019,3.40974716951285e+17,0.48200000000000004,0.0243,64.615,50.791000000000004,2.477,0.37,2.432,2.472,2.5,2.778,2.6430000000000002,0.547,0.075,2.569,58.073,45.503,67.68,242.641,0.157,20.491999999999997,2.042,-2.077,50.528,0
0.069,47627580053.0,-0.057999999999999996,47635201285.0,47643174992.0,47643231509.0,-0.034,0.015,3.38849154848957e+17,0.523,0.0241,65.498,75.084,2.481,0.35700000000000004,2.532,2.522,2.505,2.773,2.64,0.547,0.075,2.5669999999999997,56.531000000000006,47.61,63.824,241.37,0.156,20.494,1.943,-1.902,50.551,0
0.069,47629925303.0,-0.055999999999999994,47637310347.0,47643286505.0,47643273136.0,-0.027000000000000003,0.011000000000000001,3.3899576149802e+17,0.447,0.0241,67.628,104.68299999999999,2.501,0.379,2.5980000000000003,2.6510000000000002,2.565,2.773,2.645,0.5429999999999999,0.07400000000000001,2.57,56.626999999999995,50.563,64.008,241.467,0.155,20.53,2.165,-1.704,51.073,0
0.069,47632270554.0,-0.054000000000000006,47639106709.0,47643342261.0,47643304356.0,-0.022000000000000002,0.01,3.41574798159353e+17,0.33899999999999997,0.0241,69.512,101.083,2.494,0.371,2.571,2.548,2.522,2.765,2.6430000000000002,0.545,0.07400000000000001,2.565,56.653999999999996,53.431999999999995,64.065,241.493,0.154,20.53,2.081,-1.736,51.07899999999999,0
0.069,47634615804.0,-0.052000000000000005,47640590371.0,47643370140.0,47643327772.0,-0.017,0.012,3.43145587758743e+17,0.276,0.0242,70.535,77.334,2.5069999999999997,0.36200000000000004,2.6239999999999997,2.608,2.529,2.763,2.6489999999999996,0.534,0.071,2.5660000000000003,57.442,57.446999999999996,65.78699999999999,242.205,0.152,20.553,2.068,-1.5330000000000001,51.425,0
0.069,47636961054.0,-0.05,47641761332.0,47643384079.0,47643345333.0,-0.013999999999999999,0.013999999999999999,3.44342332718048e+17,-0.08800000000000001,0.0236,70.98100000000001,68.751,2.508,0.344,2.536,2.559,2.571,2.758,2.645,0.532,0.071,2.563,49.493,53.723,45.101000000000006,236.365,0.151,20.615,2.187,-1.311,52.31399999999999,1
0.069,47639306304.0,-0.048,47642619594.0,47643391048.0,47643358504.0,-0.011000000000000001,0.018000000000000002,3.46196995038312e+17,-0.252,0.0237,71.423,61.583,2.498,0.322,2.526,2.472,2.5380000000000003,2.7489999999999997,2.639,0.5329999999999999,0.071,2.557,50.573,50.277,47.903999999999996,237.222,0.15,20.625999999999998,1.841,-1.439,52.474,0
0.069,47641651555.0,-0.045,47643165156.0,47643394533.0,47643368383.0,-0.008,0.021,3.45246583560726e+17,-0.293,0.0237,70.935,46.832,2.491,0.321,2.425,2.4019999999999997,2.526,2.741,2.634,0.534,0.071,2.551,50.178000000000004,49.67100000000001,46.946999999999996,236.928,0.14800000000000002,20.607,1.757,-1.671,52.168,0
1.281,47685215759.0,-0.04,47721457802.0,47936120467.0,47789737887.0,0.013000000000000001,0.025,3.47510153732847e+17,-0.268,0.0237,70.368,48.20399999999999,2.504,0.319,2.477,2.531,2.5469999999999997,2.74,2.634,0.534,0.071,2.552,50.016000000000005,47.583999999999996,46.53,236.81599999999997,0.146,20.601999999999997,1.7109999999999999,-1.6369999999999998,52.095,0
2.443,47768364990.0,-0.03,47871094000.0,48371803856.0,48044175227.0,0.057,0.028999999999999998,3.47870329301156e+17,-0.251,0.0236,71.124,66.828,2.499,0.319,2.501,2.509,2.496,2.733,2.633,0.535,0.07200000000000001,2.548,48.942,43.817,43.676,236.105,0.145,20.63,1.824,-1.517,52.504,0
2.443,47851514220.0,-0.017,48009643634.0,48589645550.0,48235003231.0,0.10300000000000001,0.032,3.47551355127647e+17,-0.377,0.0233,73.165,116.615,2.4819999999999998,0.326,2.449,2.374,2.4730000000000003,2.722,2.625,0.539,0.073,2.539,44.428000000000004,40.664,33.222,232.979,0.14300000000000002,20.625,1.819,-1.629,52.425,0
2.443,47934663451.0,-0.003,48137106704.0,48698566397.0,48378124235.0,0.142,0.033,3.4667670525244e+17,-0.397,0.0233,74.546,105.54899999999999,2.487,0.327,2.407,2.428,2.454,2.719,2.6239999999999997,0.539,0.073,2.5380000000000003,44.913000000000004,37.150999999999996,34.833,233.25599999999997,0.141,20.638,1.849,-1.526,52.614,0
2.443,48017812681.0,0.011000000000000001,48253483210.0,48753026821.0,48485464987.0,0.168,0.036000000000000004,3.48625478697586e+17,-0.249,0.0235,74.847,104.25,2.484,0.317,2.4090000000000003,2.443,2.4419999999999997,2.713,2.622,0.541,0.073,2.5340000000000003,48.098,34.791,44.961000000000006,235.065,0.14,20.628,1.781,-1.2229999999999999,52.456,0
2.443,48100961912.0,0.024,48358773152.0,48780257033.0,48565970551.0,0.183,0.039,3.48701481963012e+17,-0.019,0.0237,74.979,97.448,2.477,0.317,2.457,2.427,2.444,2.705,2.6180000000000003,0.542,0.073,2.528,51.363,34.969,53.96,237.015,0.138,20.691,1.909,-0.875,53.387,0
2.443,48184111142.0,0.036000000000000004,48452976529.0,48793872139.0,48626349725.0,0.187,0.039,3.47470963826236e+17,0.268,0.024,74.315,80.779,2.451,0.34,2.296,2.2359999999999998,2.399,2.6910000000000003,2.61,0.5529999999999999,0.076,2.516,55.93600000000001,35.894,64.372,240.003,0.13699999999999998,20.642,1.646,-1.107,52.576,0
2.443,48267260373.0,0.047,48536093343.0,48800679692.0,48671634105.0,0.184,0.035,3.4484435996487e+17,0.376,0.024,72.896,48.95399999999999,2.48,0.373,2.449,2.536,2.43,2.696,2.615,0.555,0.077,2.523,55.653999999999996,36.32,63.533,239.85299999999998,0.135,20.633000000000003,1.474,-1.199,52.426,0
2.443,48350409603.0,0.055999999999999994,48608123593.0,48804083468.0,48705597390.0,0.175,0.033,3.46101785188498e+17,0.295,0.0239,72.94,71.82600000000001,2.469,0.366,2.432,2.4730000000000003,2.414,2.688,2.613,0.5579999999999999,0.078,2.516,53.271,35.135999999999996,56.461999999999996,238.622,0.134,20.625999999999998,1.395,-1.14,52.31399999999999,0
2.443,48433558834.0,0.063,48669067278.0,48805785356.0,48731069853.0,0.162,0.031,3.45302842751734e+17,0.128,0.0237,73.362,79.237,2.477,0.353,2.602,2.55,2.465,2.685,2.611,0.556,0.077,2.516,50.891000000000005,25.656,49.89,237.372,0.132,20.635,1.454,-1.2209999999999999,52.446999999999996,0
2.443,48516708064.0,0.069,48718924400.0,48806636301.0,48750174201.0,0.147,0.027999999999999997,3.45255704856595e+17,0.022000000000000002,0.0237,73.604,78.976,2.472,0.35,2.436,2.449,2.4419999999999997,2.679,2.609,0.5579999999999999,0.078,2.511,51.025,17.889,50.273999999999994,237.44299999999998,0.131,20.62,1.205,-1.258,52.196000000000005,0
2.443,48599857295.0,0.07400000000000001,48757694957.0,48807061773.0,48764502462.0,0.131,0.025,3.44226956245002e+17,-0.038,0.0237,73.908,78.596,2.467,0.35100000000000003,2.461,2.4290000000000003,2.436,2.673,2.6060000000000003,0.5589999999999999,0.078,2.506,50.563,13.702,48.915,237.222,0.13,20.615,0.9690000000000001,-1.3319999999999999,52.108000000000004,0
2.443,48683006525.0,0.077,48785378950.0,48807274509.0,48775248658.0,0.11599999999999999,0.024,3.45793533019637e+17,-0.075,0.0237,73.453,52.43899999999999,2.469,0.33799999999999997,2.43,2.445,2.4530000000000003,2.6689999999999996,2.605,0.56,0.078,2.504,49.83,8.843,46.692,236.889,0.129,20.605999999999998,1.073,-1.3030000000000002,51.953,0
2.443,48766155756.0,0.079,48801976380.0,48807380877.0,48783308304.0,0.10099999999999999,0.02,3.43993518696052e+17,-0.21899999999999997,0.0234,71.964,28.517,2.472,0.33799999999999997,2.472,2.4930000000000003,2.517,2.6660000000000004,2.6039999999999996,0.56,0.078,2.502,44.372,8.03,32.935,234.263,0.129,20.599,0.988,-1.294,51.843999999999994,0
0.637,48788090251.0,0.078,48771279523.0,48671655105.0,48721463561.0,0.078,0.018000000000000002,3.44362497262703e+17,-0.382,0.0232,72.465,79.132,2.4730000000000003,0.336,2.499,2.496,2.457,2.662,2.597,0.5489999999999999,0.075,2.499,40.773,8.722000000000001,26.197,232.298,0.128,20.621,1.041,-1.466,52.193999999999996,1
-2.495,48701097673.0,0.071,48611479643.0,48130623129.0,48438495460.0,0.024,0.015,3.44296583915091e+17,-0.6829999999999999,0.0227,74.726,110.615,2.455,0.35200000000000004,2.399,2.343,2.439,2.6510000000000002,2.588,0.551,0.076,2.49,33.363,11.751,16.304000000000002,227.30200000000002,0.128,20.649,1.197,-1.141,52.633,1
-2.495,48614105095.0,0.06,48463278774.0,47860107141.0,48226269383.0,-0.035,0.012,3.43263791702521e+17,-0.934,0.0224,76.096,106.245,2.4619999999999997,0.354,2.412,2.427,2.436,2.6489999999999996,2.5860000000000003,0.55,0.076,2.49,29.77,16.87,12.819,224.22099999999998,0.127,20.625999999999998,0.929,-1.824,52.223,1
-2.495,48527112517.0,0.047,48326676915.0,47724849147.0,48067099826.0,-0.087,0.011000000000000001,3.43897655545819e+17,-0.84,0.0226,76.805,85.82,2.45,0.359,2.345,2.359,2.418,2.641,2.5789999999999997,0.547,0.075,2.483,34.463,19.932000000000002,24.448,226.123,0.127,20.581,0.6459999999999999,-1.55,51.45,1
-2.495,48440119939.0,0.033,48201674067.0,47657220151.0,47947722658.0,-0.126,0.008,3.42971931962964e+17,-0.6809999999999999,0.0225,77.197,77.833,2.447,0.35100000000000003,2.417,2.391,2.42,2.636,2.572,0.541,0.073,2.479,33.622,23.625,23.194000000000003,225.46200000000002,0.127,20.565,0.653,-1.903,51.185,1
-2.495,48353127361.0,0.019,48088270229.0,47623405652.0,47858189782.0,-0.152,0.006,3.42837816176368e+17,-0.5529999999999999,0.0225,78.214,103.96600000000001,2.436,0.35100000000000003,2.3169999999999997,2.316,2.388,2.628,2.565,0.54,0.073,2.4730000000000003,32.569,27.631999999999998,21.603,224.648,0.127,20.557,0.647,-1.2919999999999998,51.042,1
-2.495,48266134783.0,0.006,47986465401.0,47606498403.0,47791040125.0,-0.166,0.006,3.44302793509109e+17,-0.396,0.0225,79.118,100.988,2.455,0.355,2.47,2.524,2.417,2.63,2.5610000000000004,0.531,0.071,2.476,33.95,30.781,25.308000000000003,225.153,0.127,20.545,0.688,1.67,50.827,1
-2.495,48179142205.0,-0.006,47896259584.0,47598044778.0,47740677882.0,-0.17,0.01,3.4739408567268e+17,-0.281,0.0225,79.112,64.398,2.434,0.371,2.38,2.358,2.369,2.62,2.553,0.5329999999999999,0.071,2.467,33.529,33.366,24.539,224.86599999999999,0.126,20.552,0.525,2.031,50.943000000000005,1
-2.495,48092149627.0,-0.017,47817652777.0,47593817966.0,47702906200.0,-0.166,0.013000000000000001,3.47489026495408e+17,-0.128,0.0226,80.00399999999999,77.56,2.443,0.373,2.478,2.449,2.4219999999999997,2.6180000000000003,2.544,0.505,0.064,2.467,36.959,33.522,34.075,226.03599999999997,0.125,20.59,0.474,2.385,51.57899999999999,1
-2.495,48005157050.0,-0.027000000000000003,47750644980.0,47591704560.0,47674577438.0,-0.158,0.018000000000000002,3.49027940956805e+17,0.159,0.0229,81.339,115.141,2.436,0.374,2.3480000000000003,2.3819999999999997,2.39,2.612,2.537,0.5,0.063,2.463,45.812,32.398,54.013000000000005,229.47400000000002,0.125,20.609,0.5589999999999999,2.261,51.896,1
-2.495,47918164472.0,-0.035,47695236194.0,47590647857.0,47653330867.0,-0.146,0.024,3.50631495557248e+17,0.287,0.0229,81.391,106.21700000000001,2.447,0.35700000000000004,2.501,2.508,2.436,2.612,2.533,0.493,0.061,2.464,45.372,30.965999999999998,52.817,229.253,0.124,20.62,0.441,2.738,52.083999999999996,1
-2.495,47831171894.0,-0.042,47651426418.0,47590119505.0,47637395939.0,-0.132,0.031,3.52840706357945e+17,0.325,0.023,81.376,100.64200000000001,2.42,0.387,2.323,2.27,2.381,2.5989999999999998,2.52,0.48,0.057999999999999996,2.4530000000000003,46.736999999999995,29.061,55.653999999999996,229.8,0.124,20.633000000000003,0.501,2.782,52.298,1
-2.495,47744179316.0,-0.047,47619215653.0,47589855329.0,47625444742.0,-0.11800000000000001,0.036000000000000004,3.50956996027277e+17,0.33399999999999996,0.0231,81.887,92.65899999999999,2.4290000000000003,0.37799999999999995,2.394,2.388,2.423,2.5980000000000003,2.517,0.47600000000000003,0.057,2.454,48.68,26.29,59.636,230.56900000000002,0.124,20.627,0.35600000000000004,2.812,52.183,1
-2.495,47657186738.0,-0.051,47598603898.0,47589723242.0,47616481345.0,-0.10400000000000001,0.04,3.5136118944567e+17,0.307,0.0231,82.242,79.41199999999999,2.439,0.381,2.392,2.4859999999999998,2.403,2.5980000000000003,2.511,0.45899999999999996,0.053,2.456,49.361000000000004,25.895,61.033,230.832,0.12300000000000001,20.642,0.134,2.873,52.448,1
1.212,47699196309.0,-0.047,47794187443.0,48356893285.0,47993376841.0,-0.04,0.046,3.53690055816496e+17,0.39899999999999997,0.0234,82.345,64.657,2.427,0.385,2.468,2.417,2.419,2.59,2.502,0.449,0.05,2.45,55.89,25.159000000000002,72.527,233.55700000000002,0.12300000000000001,20.645,0.092,2.818,52.49,1
4.419,47849395966.0,-0.034,48059946116.0,49024639820.0,48418129219.0,0.054000000000000006,0.051,3.54625147260577e+17,0.521,0.0236,83.81700000000001,91.012,2.4219999999999997,0.386,2.396,2.354,2.388,2.585,2.496,0.442,0.049,2.4459999999999997,60.096000000000004,24.813000000000002,78.218,235.62599999999998,0.12300000000000001,20.633000000000003,0.13,2.755,52.273,1
4.419,47999595623.0,-0.016,48305678168.0,49358513087.0,48736693503.0,0.145,0.054000000000000006,3.52847184299686e+17,0.8540000000000001,0.0242,85.58200000000001,101.152,2.4090000000000003,0.381,2.273,2.2680000000000002,2.37,2.577,2.4859999999999998,0.423,0.045,2.44,69.47399999999999,27.134,87.35700000000001,241.81599999999997,0.12300000000000001,20.664,0.299,3.0060000000000002,52.792,1
4.419,48149795281.0,0.004,48531383599.0,49525449721.0,48975616716.0,0.218,0.054000000000000006,3.51528655092436e+17,1.419,0.0251,87.56200000000001,126.211,2.449,0.442,2.533,2.6489999999999996,2.4330000000000003,2.5869999999999997,2.491,0.43799999999999994,0.048,2.452,77.72,37.765,92.632,250.86700000000002,0.124,20.663,0.16,3.045,52.778,1
4.419,48299994938.0,0.025,48737062409.0,49608918038.0,49154809126.0,0.268,0.057,3.54104302664643e+17,1.401,0.0248,87.337,109.89200000000001,2.4530000000000003,0.43700000000000006,2.59,2.638,2.502,2.585,2.489,0.435,0.047,2.4530000000000003,71.805,45.383,81.411,248.304,0.124,20.656,0.152,2.839,52.652,1
4.419,48450194595.0,0.045,48922714598.0,49650652196.0,49289203433.0,0.297,0.062,3.56557722886435e+17,1.095,0.0247,86.588,83.052,2.447,0.435,2.637,2.525,2.474,2.5810000000000004,2.4819999999999998,0.425,0.045,2.45,69.90100000000001,51.702,77.758,247.452,0.125,20.81,0.8370000000000001,3.799,55.20399999999999,1
4.419,48600394252.0,0.063,49088340166.0,49671519276.0,49389999164.0,0.307,0.065,3.56159136480702e+17,0.541,0.0243,85.62100000000001,75.267,2.4419999999999997,0.436,2.414,2.39,2.4419999999999997,2.576,2.476,0.415,0.043,2.448,60.824,54.341,61.06,243.00099999999998,0.126,20.849,1.072,3.952,55.812,1
4.419,48750593910.0,0.08,49233939113.0,49681952815.0,49465595961.0,0.303,0.065,3.54044855519949e+17,0.18899999999999997,0.0243,84.462,62.666000000000004,2.439,0.436,2.372,2.375,2.461,2.572,2.472,0.41100000000000003,0.042,2.4459999999999997,61.297,56.856,61.893,243.39,0.127,20.849,0.764,3.6189999999999998,55.808,1
4.419,48900793567.0,0.094,49359511439.0,49687169585.0,49522293560.0,0.28800000000000003,0.064,3.53693799906449e+17,0.13,0.0246,84.625,85.67299999999999,2.459,0.43,2.501,2.5639999999999996,2.519,2.576,2.47,0.405,0.040999999999999995,2.452,63.995,59.983000000000004,66.692,245.632,0.128,20.816,0.8440000000000001,3.8310000000000004,55.16,1
4.419,49050993224.0,0.105,49465057144.0,49689777970.0,49564816759.0,0.268,0.063,3.54259972003804e+17,0.08800000000000001,0.0245,85.37700000000001,71.499,2.455,0.397,2.512,2.5140000000000002,2.545,2.572,2.468,0.405,0.040999999999999995,2.45,62.695,62.655,64.092,245.012,0.13,20.828000000000003,0.946,3.72,55.35,1
4.419,49201192881.0,0.114,49550576228.0,49691082162.0,49596709158.0,0.243,0.064,3.55892705419676e+17,-0.033,0.0243,85.32799999999999,70.355,2.459,0.396,2.5580000000000003,2.52,2.472,2.571,2.467,0.40399999999999997,0.040999999999999995,2.451,58.949,64.51899999999999,56.61,243.21400000000003,0.131,20.828000000000003,0.977,3.694,55.342,1
4.419,49351392538.0,0.121,49616068691.0,49691734259.0,49620628457.0,0.217,0.066,3.57384744729367e+17,-0.136,0.0243,84.96799999999999,68.443,2.46,0.392,2.463,2.4730000000000003,2.465,2.568,2.464,0.39899999999999997,0.04,2.451,57.504,66.21600000000001,53.751999999999995,242.511,0.132,20.831999999999997,0.9570000000000001,3.437,55.416000000000004,1
4.419,49501592196.0,0.126,49661534533.0,49692060307.0,49638567931.0,0.191,0.07,3.59244914919795e+17,-0.157,0.0243,85.01299999999999,80.325,2.459,0.392,2.48,2.468,2.477,2.5660000000000003,2.463,0.39899999999999997,0.04,2.451,57.852,67.952,54.589,242.731,0.132,20.831999999999997,1.0290000000000001,3.5010000000000003,55.412,1
4.419,49651791853.0,0.129,49686973755.0,49692223331.0,49652022537.0,0.166,0.07200000000000001,3.58116043370927e+17,0.05,0.0246,84.45700000000001,61.935,2.4530000000000003,0.39299999999999996,2.426,2.41,2.477,2.5610000000000004,2.459,0.396,0.039,2.449,63.248999999999995,71.865,66.399,246.389,0.133,20.845,1.115,3.343,55.62,1
0.746,49677970752.0,0.129,49665477230.0,49591395625.0,49611658883.0,0.136,0.073,3.57511707960441e+17,0.34700000000000003,0.025,84.99700000000001,68.625,2.459,0.39399999999999996,2.456,2.4730000000000003,2.501,2.5610000000000004,2.458,0.395,0.039,2.451,67.37,78.327,73.706,249.74,0.134,20.862,1.242,3.8360000000000003,55.897,1
-0.584,49657229936.0,0.127,49628683121.0,49496705278.0,49559247895.0,0.105,0.071,3.56284562155245e+17,0.624,0.0253,87.927,116.419,2.472,0.4,2.522,2.569,2.4859999999999998,2.563,2.458,0.395,0.039,2.455,70.709,87.384,78.78699999999999,252.903,0.135,20.81,1.022,3.5660000000000003,54.833,1
-0.584,49636489120.0,0.122,49594654453.0,49449360105.0,49519939654.0,0.075,0.07,3.56285570621866e+17,1.172,0.0263,92.398,213.26,2.4859999999999998,0.41,2.633,2.658,2.529,2.5660000000000003,2.461,0.39799999999999996,0.04,2.46,78.13,108.338,87.478,262.642,0.136,20.799,0.863,3.6489999999999996,54.619,1
-0.584,49615748304.0,0.11699999999999999,49563391228.0,49425687518.0,49490458473.0,0.05,0.069,3.56722094856422e+17,1.1909999999999998,0.026000000000000002,91.571,85.796,2.483,0.39899999999999997,2.594,2.559,2.516,2.563,2.454,0.381,0.036000000000000004,2.46,72.85,120.38,77.623,260.055,0.138,20.816999999999997,0.812,3.862,54.912,1
-0.584,49595007488.0,0.111,49534893445.0,49413851225.0,49468347588.0,0.03,0.067,3.55640598268439e+17,0.86,0.0258,92.57,136.22299999999998,2.512,0.433,2.6910000000000003,2.7310000000000003,2.5839999999999996,2.571,2.459,0.39399999999999996,0.039,2.47,68.08800000000001,124.00299999999999,68.916,257.569,0.139,20.836,1.022,3.98,55.244,1
-0.584,49574266672.0,0.10400000000000001,49509161104.0,49407933078.0,49451764424.0,0.015,0.068,3.58181018620194e+17,0.473,0.0256,93.061,100.54899999999999,2.519,0.429,2.6630000000000003,2.694,2.608,2.572,2.457,0.391,0.038,2.474,65.37100000000001,125.585,63.974,256.101,0.141,20.78,0.9690000000000001,3.721,54.097,1
-0.584,49553525856.0,0.09699999999999999,49486194205.0,49404974005.0,49439327051.0,0.004,0.07,3.59026153171888e+17,0.295,0.0258,92.62700000000001,64.80199999999999,2.528,0.43200000000000005,2.735,2.687,2.6489999999999996,2.574,2.457,0.391,0.038,2.478,66.957,126.10799999999999,67.053,257.741,0.142,20.788,1.082,3.7510000000000003,54.227,1
-0.584,49532785040.0,0.09,49465992748.0,49403494468.0,49429999021.0,-0.004,0.07200000000000001,3.60149820324257e+17,0.525,0.0265,94.412,157.536,2.526,0.424,2.591,2.573,2.642,2.573,2.459,0.391,0.038,2.479,72.548,131.47299999999998,76.661,264.51,0.14300000000000002,20.78,1.0859999999999999,3.7,54.075,1
-0.584,49512044224.0,0.083,49448556734.0,49402754700.0,49423002998.0,-0.008,0.078,3.62652355793273e+17,14.059000000000001,0.0541,95.647,138.02100000000002,2.563,0.47,2.7539999999999996,2.83,2.707,2.5839999999999996,2.463,0.409,0.042,2.4930000000000003,77.123,145.64,83.007,271.941,0.14400000000000002,20.833000000000002,1.401,3.7889999999999997,54.97,1
-0.584,49491303409.0,0.076,49433886161.0,49402384815.0,49417755982.0,-0.011000000000000001,0.08199999999999999,3.62867341772513e+17,17.916,0.0535,97.976,134.29,2.559,0.449,2.7,2.697,2.677,2.582,2.464,0.409,0.042,2.494,69.888,147.816,70.168,267.655,0.146,20.845,1.43,3.495,55.187,1
-0.584,49470562593.0,0.07,49421981031.0,49402199873.0,49413820719.0,-0.013000000000000001,0.086,3.63455873840109e+17,15.065,0.0537,100.416,150.737,2.585,0.475,2.8510000000000004,2.827,2.752,2.59,2.47,0.42200000000000004,0.044000000000000004,2.505,70.518,148.892,71.266,268.562,0.149,20.843000000000004,1.2309999999999999,3.7880000000000003,55.14,1
-0.584,49449821777.0,0.064,49412841343.0,49402107402.0,49410869272.0,-0.013000000000000001,0.09,3.63542663881214e+17,2.496,0.027000000000000003,99.777,95.97399999999999,2.5789999999999997,0.47,2.6510000000000002,2.653,2.69,2.589,2.468,0.419,0.044000000000000004,2.506,71.523,152.738,73.074,269.981,0.152,20.816,1.005,3.543,54.565,1
-0.584,49429080961.0,0.057999999999999996,49406467097.0,49402061167.0,49408655687.0,-0.013000000000000001,0.092,3.62858029796978e+17,-3.972,0.0281,98.335,62.953,2.614,0.513,2.861,2.887,2.762,2.6,2.477,0.439,0.048,2.52,77.956,171.517,82.999,281.268,0.155,20.851,1.1179999999999999,3.762,55.163999999999994,1
-0.083,49426118007.0,0.054000000000000006,49436043636.0,49526483083.0,49469218015.0,-0.004,0.094,3.64383209912456e+17,-6.121,0.0291,96.53299999999999,46.596000000000004,2.628,0.48200000000000004,2.82,2.875,2.7880000000000003,2.605,2.484,0.442,0.049,2.528,81.902,207.87,87.73,291.38599999999997,0.16,20.835,0.9790000000000001,3.597,54.833999999999996,0
3.2039999999999997,49539389320.0,0.057999999999999996,49656076742.0,50301424693.0,49871005087.0,0.052000000000000005,0.096,3.64252124744532e+17,-5.7010000000000005,0.0304,93.87299999999999,12.873,2.6460000000000004,0.495,2.9530000000000003,2.917,2.845,2.612,2.485,0.446,0.05,2.537,85.471,273.849,91.319,304.274,0.16399999999999998,20.785,0.768,3.218,53.803000000000004,0
3.389,49658985846.0,0.066,49861007006.0,50688895498.0,50172345391.0,0.11800000000000001,0.096,3.63521813064136e+17,-4.845,0.0294,92.579,40.582,2.677,0.53,2.957,3.0060000000000002,2.8489999999999998,2.623,2.497,0.45899999999999996,0.053,2.551,72.854,299.133,71.435,293.763,0.16899999999999998,20.826999999999998,0.8959999999999999,3.242,54.538000000000004,0
3.389,49778582373.0,0.077,50049991067.0,50882630901.0,50398350619.0,0.17600000000000002,0.09699999999999999,3.64517539014347e+17,-2.128,0.0337,93.73899999999999,99.464,2.685,0.516,2.943,2.925,2.8930000000000002,2.627,2.504,0.456,0.052000000000000005,2.5580000000000003,69.19,312.91,65.862,290.26099999999997,0.175,20.807,0.785,2.735,54.115,1
3.389,49898178900.0,0.09,50223028925.0,50979498602.0,50567854540.0,0.21899999999999997,0.098,3.65241369521035e+17,-1.995,0.028999999999999998,93.765,91.77,2.7060000000000004,0.521,2.9760000000000004,2.955,2.8989999999999996,2.635,2.512,0.466,0.054000000000000006,2.569,69.186,323.186,65.85600000000001,290.258,0.18,20.808000000000003,0.848,2.753,54.141000000000005,1
3.389,50017775426.0,0.10099999999999999,50380120578.0,51027932453.0,50694982481.0,0.245,0.099,3.65587630161049e+17,-2.3680000000000003,0.0282,93.758,100.965,2.699,0.495,2.799,2.766,2.912,2.635,2.516,0.46299999999999997,0.054000000000000006,2.571,61.053999999999995,324.086,53.003,282.262,0.18600000000000003,20.886,1.078,3.114,55.481,1
3.389,50137371953.0,0.11199999999999999,50521266029.0,51052149378.0,50790328437.0,0.256,0.099,3.65340420531304e+17,-2.5639999999999996,0.0277,91.791,67.196,2.7089999999999996,0.48200000000000004,2.819,2.795,2.875,2.639,2.521,0.46799999999999997,0.055,2.5780000000000003,56.506,326.199,46.3,277.177,0.192,20.930999999999997,1.295,3.3089999999999997,56.214,1
3.389,50256968479.0,0.122,50646465275.0,51064257841.0,50861837903.0,0.255,0.10099999999999999,3.67267834650755e+17,-2.336,0.0277,88.848,21.601999999999997,2.705,0.479,2.7030000000000003,2.713,2.8489999999999998,2.64,2.524,0.466,0.054000000000000006,2.5810000000000004,56.70399999999999,324.533,46.746,277.466,0.198,20.919,1.272,3.272,55.972,1
3.389,50376565006.0,0.13,50755718319.0,51070312072.0,50915470003.0,0.245,0.10300000000000001,3.68333159534172e+17,-1.9969999999999999,0.0275,86.691,18.328,2.7089999999999996,0.466,2.7569999999999997,2.74,2.8280000000000003,2.642,2.528,0.469,0.055,2.5860000000000003,54.287,318.068,42.951,274.834,0.204,20.903000000000002,0.44299999999999995,3.157,55.623999999999995,1
3.389,50496161533.0,0.136,50849025158.0,51073339188.0,50955694078.0,0.22899999999999998,0.106,3.69396053810908e+17,-1.514,0.0276,86.44,67.73100000000001,2.719,0.455,2.758,2.792,2.79,2.647,2.5340000000000003,0.47,0.055,2.594,55.287,304.525,45.467,276.116,0.209,20.906,0.27399999999999997,3.155,55.68899999999999,1
