difficulty14ema,difficulty14sma,difficulty14wma,difficulty30ema,difficulty30mom,difficulty30roc,difficulty30sma,difficulty30trx,difficulty30var,difficulty3ema,difficulty7ema,difficulty7sma,difficulty90mom,difficulty90var,difficulty90wma,fee_to_rewardUSD,hashrate14trx,hashrate14var,median_transaction_feeUSD,mediantransactionvalueUSD,mining_profitability,mining_profitability90trx,price30wmaUSD,price7rsiUSD,price90emaUSD,price90smaUSD,priceUSD,sentinusd90stdUSD,top100cap,category
175136217779.0,174155692047.0,176749757228.0,170769996248.0,13181472553.0,7.965,169887962465.0,0.32799999999999996,3.0520178461559e+19,178647038831.0,177682746818.0,178678307672.0,65324007870.0,3.2493049557467e+20,164309384700.0,1.181,0.355,3.5634369931331e+33,0.0445,137.192,1.2770000000000001,-0.331,426.19,89.266,413.291,411.26099999999997,445.474,5883405169,19.017,0
175608496432.0,175000463075.0,177352772644.0,171280209889.0,13181472553.0,7.965,170327344884.0,0.326,3.2260060534144e+19,178662673251.0,177931637031.0,178678307672.0,65324007870.0,3.1092963831277e+20,164823232850.0,0.9129999999999999,0.345,3.4462949304465997e+33,0.0446,103.667,1.2229999999999999,-0.33299999999999996,427.685,89.48299999999999,414.00699999999995,411.811,445.852,2658320811,19.018,0
176017804597.0,175845234103.0,177843151924.0,171757506520.0,13181472553.0,7.965,170766727302.0,0.324,3.3613828787446e+19,178670490461.0,178118304691.0,178678307672.0,65324007870.0,2.9587514500043e+20,165321128861.0,0.9990000000000001,0.316,3.0489199667654e+33,0.0453,97.899,1.2229999999999999,-0.33399999999999996,429.551,92.59899999999999,414.855,412.43699999999995,452.60400000000004,2419618058,18.991,0
176372538340.0,176690005131.0,178220895066.0,172204009820.0,13181472553.0,7.965,171206109721.0,0.32299999999999995,3.4581483221464e+19,178674399067.0,178258305436.0,178678307672.0,62193207472.0,2.8272656754703e+20,165803072734.0,1.3459999999999999,0.259,5.0449917409529996e+33,0.0457,127.01,1.291,-0.335,431.645,94.052,415.79,413.151,457.376,2362006699,18.865,0
176679974251.0,177534776158.0,178486002072.0,172621706455.0,13181472553.0,7.965,171645492139.0,0.321,3.5163023836199e+19,178676353369.0,178363305995.0,178678307672.0,58644967020.0,2.7176533017017e+20,166269829010.0,8.217,0.207,5.0627261289268e+33,0.0463,126.838,1.5130000000000001,-0.336,434.02099999999996,95.336,416.83,413.916,463.10900000000004,2211548568,18.874000000000002,0
176946418707.0,178379547186.0,178638472940.0,173012454921.0,13181472553.0,7.965,172084874558.0,0.319,3.5358450631647e+19,178677330520.0,178442056414.0,178678307672.0,58644967020.0,2.5995489966816e+20,166722264170.0,1.41,0.16399999999999998,5.066225583625e+33,0.0459,119.287,1.179,-0.337,436.01800000000003,79.907,417.75,414.74800000000005,458.712,2205966168,18.847,1
177175719170.0,178677440851.0,178676689606.0,173377210873.0,13169337062.0,7.957000000000001,172523852460.0,0.317,3.5162789524602e+19,178671751350.0,178498085356.0,178676574030.0,58632831529.0,2.4729007758002e+20,167160111502.0,1.45,0.109,5.4974296676015e+33,0.0444,111.561,1.297,-0.337,437.01,49.346000000000004,418.333,415.50699999999995,444.29,2192109167,18.788,1
177373524317.0,178676080144.0,178674265196.0,173717988093.0,13162422654.0,7.952999999999999,172962599882.0,0.314,3.4579097745629e+19,178665504561.0,178538378460.0,178673852616.0,58625917121.0,2.33773553415e+20,167583488716.0,1.249,0.071,5.0456245733133e+33,0.0449,100.948,1.389,-0.33799999999999997,438.265,56.093999999999994,419.01300000000003,416.296,449.25699999999995,2192985267,18.773,1
177544955445.0,178674719437.0,178672022213.0,174036779685.0,13162422654.0,7.952999999999999,173401347303.0,0.312,3.3610407366359e+19,178662381167.0,178568598288.0,178671131202.0,58625917121.0,2.1940838772941e+20,167992549468.0,1.1079999999999999,0.055999999999999994,5.272496073663001e+33,0.0452,94.884,1.2409999999999999,-0.33899999999999997,439.608,59.361999999999995,419.73400000000004,417.119,451.82800000000003,2189804106,18.778,1
177693529088.0,178673358730.0,178669960658.0,174335004078.0,12135346399.0,7.287000000000001,173805858850.0,0.309,3.2791661026201e+19,178660819470.0,178591263159.0,178668409788.0,58625917121.0,2.0419458052325e+20,168387293756.0,0.883,0.06,5.4990287592884e+33,0.045,83.691,1.291,-0.33899999999999997,440.751,55.827,420.398,417.972,449.954,2191085311,18.712,1
177822292913.0,178671998023.0,178668080530.0,174613988187.0,11807744490.0,7.077000000000001,174199450333.0,0.305,3.1809832065182e+19,178660038621.0,178608261813.0,178665688373.0,58625917121.0,1.8813213179652e+20,168767721580.0,1.138,0.075,5.857987167710599e+33,0.0446,126.29899999999999,1.3,-0.34,441.579,49.066,420.966,418.77099999999996,446.236,2192495284,18.664,1
177933888228.0,178670637315.0,178666381830.0,174874973321.0,11807744490.0,7.077000000000001,174593041816.0,0.302,3.0518174593183e+19,178659648197.0,178621010803.0,178662966959.0,58625917121.0,1.7122104154921e+20,169133832942.0,1.175,0.10099999999999999,6.461096879869899e+33,0.0446,133.861,1.228,-0.34,442.35400000000004,49.288999999999994,421.524,419.595,446.352,2186694232,18.662,1
178030604167.0,178669276608.0,178664864558.0,175119120705.0,11807744490.0,7.077000000000001,174986633299.0,0.298,2.8916688610228e+19,178659452985.0,178630572545.0,178660245545.0,58625917121.0,1.5346130978134e+20,169485627840.0,1.1179999999999999,0.142,7.5654024113266e+33,0.0447,140.974,1.319,-0.341,443.10900000000004,50.674,422.084,420.358,446.98800000000006,2185921662,19.206,1
178114424648.0,178667915901.0,178663528713.0,175347516645.0,11807744490.0,7.077000000000001,175380224782.0,0.294,2.7005374116303e+19,178659355379.0,178637743852.0,178659257773.0,58625917121.0,1.348529364929e+20,169823106275.0,1.13,0.182,6.7535292800979e+33,0.0447,129.02200000000002,1.252,-0.341,443.781,49.847,422.624,421.01099999999997,446.657,2188368800,19.061,1
178187069064.0,178666555194.0,178662374296.0,175561177363.0,11807744490.0,7.077000000000001,175773816265.0,0.289,2.478423111141e+19,178659306576.0,178643122332.0,178659257773.0,58625917121.0,1.1539592168389e+20,170146268247.0,1.088,0.225,7.4808103203873e+33,0.0451,126.861,1.3019999999999998,-0.341,444.709,60.707,423.25800000000004,421.835,451.464,2189338220,18.887,1
178250027559.0,178665194487.0,178661401306.0,175761053519.0,11807744490.0,7.077000000000001,176167407748.0,0.285,2.2253259595549e+19,178659282174.0,178647156192.0,178659257773.0,38237377506.0,1.109105515459e+20,170455113755.0,0.9940000000000001,0.253,7.5588423482296e+33,0.0458,120.602,1.285,-0.341,445.99199999999996,70.74,424.02099999999996,422.72900000000004,457.98800000000006,2191945607,18.643,1
178304591587.0,178663833780.0,178660609744.0,175948034438.0,11807744490.0,7.077000000000001,176560999231.0,0.28,1.9412459568721e+19,178659269973.0,178650181587.0,178659257773.0,34542809925.0,1.0796620027842e+20,170754621686.0,0.821,0.28600000000000003,7.951122933312e+33,0.0458,114.291,1.345,-0.341,447.16900000000004,69.493,424.759,423.625,457.595,2194941103,18.639,1
178351880412.0,178662473073.0,178659999610.0,176122952073.0,11807744490.0,7.077000000000001,176954590714.0,0.275,1.626183103093e+19,178659263873.0,178652450634.0,178659257773.0,34542809925.0,1.0472723031526e+20,171045694255.0,0.938,0.342,8.1551870851033e+33,0.0458,130.83100000000002,1.268,-0.341,448.298,70.281,425.49199999999996,424.55300000000005,458.102,2193658816,18.702,1
178392864060.0,178661112366.0,178659570903.0,176286584698.0,11807744490.0,7.077000000000001,177348182197.0,0.27,1.2801373982167e+19,178659260823.0,178654152418.0,178659257773.0,34542809925.0,1.0119364165641e+20,171328331461.0,1.204,0.387,7.6573363202701e+33,0.0455,137.421,1.266,-0.341,449.12199999999996,58.592,426.135,425.38699999999994,454.74800000000005,2193650057,18.654,1
180007482784.0,179505697853.0,180238423187.0,177203740814.0,23650991209.0,14.175,178136548571.0,0.267,1.4275057000928e+19,184580882657.0,181616240437.0,180351150161.0,46386056644.0,1.0208910073556e+20,171862824442.0,1.3619999999999999,0.413,6.8904985905764e+33,0.0453,139.332,1.094,-0.341,449.72900000000004,52.073,426.716,426.18199999999996,452.584,2192676123,18.561,1
181907127784.0,180619172718.0,182204972844.0,178303810457.0,27403307001.0,16.424,179049992137.0,0.265,1.7855566570299e+19,189417851470.0,184775885398.0,182579087662.0,50138372436.0,1.0454990657587e+20,172468458415.0,1.328,0.409,4.0475414883088e+33,0.0451,148.858,1.213,-0.341,450.166,47.622,427.25,426.939,451.025,2192546417,18.569000000000003,1
183553486784.0,181733141468.0,184023059186.0,179332907865.0,27403307001.0,16.424,179963435704.0,0.266,1.9767317840622e+19,191836335877.0,187145619120.0,184807025164.0,50138372436.0,1.0639000713456e+20,173061848585.0,1.237,0.408,3.3855411159049e+33,0.0454,153.7,1.218,-0.341,450.75199999999995,56.574,427.844,427.655,454.24699999999996,2191354885,18.558,1
184980331251.0,182847110219.0,185692616361.0,180295611892.0,19759159408.0,11.324000000000002,180622074351.0,0.267,2.5145083361009e+19,193045578080.0,188922919411.0,187034962666.0,50138372436.0,1.0760940241163e+20,173642994952.0,1.317,0.4,3.154506014076e+33,0.0455,116.051,1.197,-0.341,451.32199999999995,58.571000000000005,428.441,428.26599999999996,455.025,2193678359,18.509,1
186216929788.0,183961078970.0,187213644370.0,181196205982.0,15576512612.0,8.718,181141291438.0,0.26899999999999996,3.0944614736204e+19,193650199182.0,190255894629.0,189262900167.0,50138372436.0,1.082080924071e+20,174211897516.0,1.297,0.39,3.0152766562665e+33,0.0456,133.195,1.1340000000000001,-0.341,451.885,61.114,429.046,428.837,455.975,2196367262,18.514,1
187288648521.0,185075047721.0,188586143212.0,182038697227.0,15576512612.0,8.718,181660508525.0,0.272,3.6204973344418e+19,193952509733.0,191255626042.0,191490837669.0,50138372436.0,1.0818607712095e+20,174768556278.0,1.689,0.364,3.3936963338895004e+33,0.0456,167.541,1.236,-0.341,452.375,60.36,429.634,429.403,455.809,2196654707,18.523,1
188217471423.0,186189016471.0,189810112887.0,182826834199.0,15576512612.0,8.718,182179725612.0,0.275,4.0926159185646e+19,194103665008.0,192005424603.0,193718775170.0,50138372436.0,1.0754335655318e+20,175312971237.0,1.632,0.34600000000000003,3.4147834382352e+33,0.0493,155.718,1.133,-0.341,452.656,50.12,430.158,429.833,453.459,2196733627,18.455,1
189022451271.0,187302985222.0,190885553395.0,183564123624.0,15576512612.0,8.718,182698942699.0,0.27899999999999997,4.5108172259884e+19,194179242646.0,192567773523.0,194254820283.0,50138372436.0,1.0627993070379e+20,175845142393.0,1.501,0.32299999999999995,3.4927623454044e+33,0.0493,135.844,1.29,-0.341,452.914,52.099,430.681,430.202,453.949,2198211110,18.462,1
189720100472.0,188416953973.0,191812464737.0,184253845989.0,15576512612.0,8.718,183218159786.0,0.282,4.8751012567132e+19,194217031465.0,192989535213.0,194254820283.0,41452934788.0,1.0876704516347e+20,176365069746.0,1.801,0.27899999999999997,4.6632883547765e+33,0.0519,140.816,1.079,-0.341,452.827,36.68,431.094,430.522,449.494,2195696757,18.398,1
190324729781.0,189530922724.0,192590846911.0,184899070137.0,15576512612.0,8.718,183737376873.0,0.285,5.1854680107394e+19,194235925874.0,193305856481.0,194254820283.0,30763165374.0,1.1399241986339e+20,176874874283.0,1.367,0.24600000000000002,4.621953271894e+33,0.0511,132.37,1.19,-0.341,452.18199999999996,22.680999999999997,431.324,430.649,441.529,2196804387,18.43,1
190848741848.0,190644891475.0,193220699919.0,185502666920.0,15576512612.0,8.718,184256593960.0,0.28800000000000003,5.4419174880671e+19,194245373079.0,193543097431.0,194254820283.0,30763165374.0,1.1898412237965e+20,177377166447.0,1.588,0.20800000000000002,4.8366141220689e+33,0.0477,113.54,1.197,-0.34,451.561,24.941999999999997,431.56,430.68800000000005,442.06800000000004,2200146682,18.469,1
191302885639.0,191758860225.0,193702023761.0,186067321976.0,15576512612.0,8.718,184775811047.0,0.29100000000000004,5.6444496886962e+19,194250096681.0,193721028144.0,194254820283.0,30763165374.0,1.2374215271224e+20,177871946238.0,0.9309999999999999,0.22699999999999998,9.4214993738046e+33,0.0461,107.369,1.237,-0.34,450.89,23.741,431.773,430.735,441.26800000000003,2202536350,18.473,1
191696476925.0,192872828976.0,194034818435.0,186595547673.0,15576512612.0,8.718,185295028134.0,0.293,5.7930646126267e+19,194252458482.0,193854476179.0,194254820283.0,30763165374.0,1.2826651086116e+20,178359213657.0,1.203,0.307,1.8890438028984e+34,0.0462,130.167,1.113,-0.34,450.255,25.833000000000002,431.991,430.892,441.66900000000004,2203609093,18.527,1
192106395458.0,194023658130.0,194287890028.0,187122987560.0,16092558249.0,9.006,185831446743.0,0.295,5.9176584938848e+19,194511662202.0,194083573615.0,194328541089.0,31279211012.0,1.3280652940874e+20,178850310366.0,1.595,0.36700000000000005,1.9249968704762e+34,0.047,118.229,1.109,-0.34,449.849,41.727,432.278,431.158,445.089,2204042942,18.577,1
193067151734.0,194652912632.0,194993011281.0,187909379816.0,20633759860.0,11.548,186519238738.0,0.298,6.3055518385939e+19,196911864866.0,195390697094.0,195051004981.0,35820412622.0,1.3951636649208e+20,179433575313.0,1.7069999999999999,0.387,1.9489071632517e+34,0.0518,118.198,1.155,-0.34,449.654,52.236000000000004,432.626,431.43300000000005,448.097,2204126374,18.747,1
193899807174.0,195014144579.0,195614231934.0,188645037088.0,20633759860.0,11.548,187207030733.0,0.3,6.5988336175387e+19,198111966199.0,196371039703.0,195773468874.0,35820412622.0,1.4590938827653e+20,180008092906.0,1.6230000000000002,0.382,1.8674504548451998e+34,0.0521,139.342,1.125,-0.33899999999999997,449.655,59.934,433.027,431.728,450.845,2204668394,18.826,1
194621441888.0,195375376525.0,196187288328.0,189333232601.0,20633759860.0,11.548,187894822729.0,0.303,6.7975038307188e+19,198712016865.0,197106296660.0,196495932766.0,35820412622.0,1.5198559476212e+20,180573863146.0,2.001,0.348,1.9636101002907e+34,0.064,150.60399999999998,1.276,-0.33899999999999997,451.055,83.682,433.88599999999997,432.171,472.11199999999997,2206912451,19.088,1
195246858641.0,195736608471.0,196712180462.0,189977028403.0,20645895351.0,11.556,188583019240.0,0.305,6.9007606799885e+19,199012042198.0,197657739378.0,197218396659.0,35820412622.0,1.5774498594883e+20,181130886032.0,1.551,0.317,1.9529655302498e+34,0.0653,138.155,1.177,-0.33899999999999997,454.027,90.96600000000001,435.27099999999996,432.92400000000004,496.908,2156958889,19.19,1
195788886493.0,196097840417.0,197188908337.0,190579288992.0,20652809759.0,11.56,189271446232.0,0.307,6.908805626198e+19,199162054865.0,198071321416.0,197940860552.0,35820412622.0,1.6318756183668e+20,181679161565.0,1.29,0.29600000000000004,1.9656276946378e+34,0.0649,139.838,1.32,-0.33799999999999997,458.527,94.113,437.185,433.876,522.366,2063713106,19.381,1
196258643964.0,196459072364.0,197617471952.0,191142694059.0,20652809759.0,11.56,189959873224.0,0.308,6.8220642277552e+19,199237061198.0,198381507945.0,198663324444.0,35820412622.0,1.6831332242566e+20,182218689744.0,1.5830000000000002,0.259,1.9418044615201998e+34,0.0619,126.556,1.4569999999999999,-0.33799999999999997,463.565,94.977,439.29400000000004,434.969,533.135,1930610571,19.673,1
196665767107.0,196820304310.0,197997871308.0,191669750412.0,20652809759.0,11.56,190648300216.0,0.31,6.6405364846624e+19,199274564365.0,198614147842.0,199312067531.0,35820412622.0,1.7312226771575e+20,182749470569.0,1.6230000000000002,0.228,1.9423493876892e+34,0.0622,151.827,1.215,-0.337,468.575,95.15299999999999,441.406,436.12300000000005,535.4159999999999,1914836490,19.81,1
197018607163.0,197181536256.0,198330106404.0,192162803129.0,20652809759.0,11.56,191336727208.0,0.311,6.3642223969187e+19,199293315948.0,198788627764.0,199312067531.0,35820412622.0,1.7761439770697e+20,183271504042.0,1.548,0.17300000000000001,2.1255502317971e+34,0.0618,121.691,1.5390000000000001,-0.336,473.194,89.976,443.402,437.355,532.201,1914397511,19.829,1
197324401879.0,197542768203.0,198614177240.0,192624045994.0,20652809759.0,11.56,192025154200.0,0.311,5.9931219645228e+19,199302691740.0,198919487706.0,199312067531.0,35983782014.0,1.8174271105762e+20,183784790160.0,1.669,0.141,1.9584451117801e+34,0.064,116.84200000000001,1.276,-0.336,477.783,90.428,445.406,438.63300000000004,534.594,1874106950,19.576,1
197589423966.0,197904000149.0,198850083818.0,193055531254.0,20652809759.0,11.56,192713581192.0,0.311,5.5272351874765e+19,199307379635.0,199017632662.0,199312067531.0,40884863764.0,1.8381887040915e+20,184289289030.0,1.518,0.11199999999999999,1.9633173634981e+34,0.0642,130.04399999999998,1.429,-0.33399999999999996,483.30300000000005,93.075,447.74800000000005,440.278,551.979,1242924956,19.64,1
197819109775.0,198265232095.0,199037826135.0,193459178756.0,20652809759.0,11.56,193402008184.0,0.311,4.9665620657796e+19,199309723583.0,199091241379.0,199312067531.0,40884863764.0,1.8548229591252e+20,184783803807.0,1.538,0.078,1.9296774128905001e+34,0.0604,126.434,1.2819999999999998,-0.33299999999999996,489.835,94.89299999999999,450.461,442.13,571.159,1242421982,19.594,1
198018170809.0,198626464041.0,199177404193.0,193836784484.0,20652809759.0,11.56,194090435176.0,0.31,4.311102599431e+19,199310895557.0,199146447917.0,199312067531.0,40884863764.0,1.8673298756774e+20,185268334490.0,1.0290000000000001,0.055999999999999994,1.5625959453893e+34,0.0617,129.065,1.7309999999999999,-0.332,496.274,95.10600000000001,453.173,443.954,573.875,1242772964,19.537,1
198190690372.0,198987695988.0,199268817992.0,194190028551.0,20652809759.0,11.56,194778862168.0,0.308,3.5608567884307e+19,199311481544.0,199187852821.0,199312067531.0,40884863764.0,1.8757094537484e+20,185742881079.0,1.213,0.085,9.5339046451791e+33,0.0615,148.047,1.49,-0.33,502.88,95.626,455.972,445.819,580.536,1241814359,19.463,1
198340207326.0,199312067531.0,199312067531.0,194520482679.0,20652809759.0,11.56,195467289160.0,0.307,2.7158246327799e+19,199311774538.0,199218906498.0,199312067531.0,40884863764.0,1.8799616933377e+20,186207443574.0,1.479,0.111,9.2610548824743e+33,0.0614,147.721,1.3969999999999998,-0.32899999999999996,509.162,93.986,458.689,447.68199999999996,579.599,1239726435,19.467,1
198084527224.0,199105677462.0,198926806069.0,194643200349.0,17763348788.0,9.943,196059400786.0,0.304,1.7421073890465e+19,197867190549.0,198519831514.0,198899287393.0,37995402794.0,1.868014835474e+20,186598517339.0,1.382,0.127,9.1077514315953e+33,0.0618,148.887,1.462,-0.327,514.854,84.79799999999999,461.235,449.468,574.524,1239135036,19.347,1
197814780120.0,198873488634.0,198520905599.0,194734698645.0,17402166167.0,9.74,196639472992.0,0.3,6.99242436673458e+18,196964307244.0,197905229620.0,198434909737.0,37634220172.0,1.8511573263226e+20,186972374538.0,1.275,0.153,9.889143849541899e+33,0.0617,160.8,1.5619999999999998,-0.325,520.28,84.336,463.72,451.186,574.28,1238366825,19.338,1
197580999296.0,198641299806.0,198145963640.0,194820293825.0,5558919448.0,2.918,196824770307.0,0.29600000000000004,5.71381454954352e+18,196512865592.0,197444278200.0,197970532081.0,37634220172.0,1.83080269488e+20,187337041451.0,1.4469999999999998,0.17,8.894955269452199e+33,0.0615,171.65400000000002,1.4369999999999998,-0.32299999999999995,525.37,81.709,466.12199999999996,452.961,573.047,1235021592,19.453,1
197378389248.0,198409110978.0,197801980191.0,194900366736.0,1806603656.0,0.93,196884990429.0,0.29100000000000004,5.50945657159732e+18,196287144766.0,197098564635.0,197506154425.0,37634220172.0,1.806950941146e+20,187692518078.0,1.173,0.185,9.019189850778801e+33,0.0603,157.753,1.5419999999999998,-0.32,530.62,84.65100000000001,468.615,454.814,579.549,1230002664,19.426,1
197202793874.0,198176922150.0,197488955252.0,194975273652.0,1806603656.0,0.93,196945210550.0,0.28600000000000003,5.29784566750537e+18,196174284353.0,196839279461.0,197041776769.0,37634220172.0,1.7796020651209e+20,188038804420.0,1.4169999999999998,0.19699999999999998,9.0826979887732e+33,0.0638,157.64600000000002,1.5919999999999999,-0.318,539.394,94.315,472.348,457.30800000000005,638.456,1235478273,19.35,1
197050611216.0,197944733322.0,197206888824.0,195045347864.0,1806603656.0,0.93,197005430672.0,0.28,5.07898183725089e+18,196117854146.0,196644815581.0,196577399113.0,37634220172.0,1.7487560668044e+20,188375900476.0,1.5630000000000002,0.207,8.3529060602165e+33,0.0739,184.923,1.885,-0.315,550.896,96.455,477.06300000000005,460.32,686.885,1243346200,19.274,0
196918719579.0,197712544494.0,196955780907.0,195110901159.0,1806603656.0,0.93,197065650794.0,0.27399999999999997,4.85286508084226e+18,196089639043.0,196498967671.0,196113021457.0,37634220172.0,1.7144129461966e+20,188703806246.0,2.05,0.213,8.3222423372791e+33,0.10300000000000001,171.5,1.56,-0.312,561.8330000000001,95.56,481.652,463.325,685.852,846529231,19.349,0
196804413494.0,197480355666.0,196735631499.0,195172225210.0,1806603656.0,0.93,197125870916.0,0.268,4.61949539827948e+18,196075531491.0,196389581738.0,196061423940.0,37634220172.0,1.6765727032975e+20,189022521730.0,2.148,0.196,6.038046676566901e+33,0.122,169.97400000000002,1.949,-0.309,572.07,92.476,486.07,466.26300000000003,682.671,717584513,19.289,0
196705348220.0,197248166838.0,196546440603.0,195229592870.0,1806603656.0,0.93,197186091038.0,0.261,4.37887278954578e+18,196068477715.0,196307542288.0,196061423940.0,33683543829.0,1.6545249062679e+20,189332046928.0,2.1630000000000003,0.18899999999999997,6.1537978856566e+33,0.11699999999999999,209.84,1.857,-0.305,585.195,95.353,491.541,469.84,734.99,711081692,19.183,0
196619491649.0,197015978010.0,196388208216.0,195283259390.0,1806603656.0,0.93,197246311160.0,0.255,4.13099725467471e+18,196064950828.0,196246012701.0,196061423940.0,30564588821.0,1.6426864752048e+20,189633346597.0,2.075,0.179,5.7391344368377e+33,0.11900000000000001,193.03099999999998,1.944,-0.301,598.349,95.713,497.10699999999997,473.587,744.823,733501478,19.12,0
196545082621.0,196783789182.0,196260934340.0,195333463555.0,1806603656.0,0.93,197306531282.0,0.248,3.87586879363272e+18,196063187384.0,196199865511.0,196061423940.0,30564588821.0,1.628541392068e+20,189927182386.0,1.757,0.162,4.7727896653352e+33,0.12,159.05100000000002,2.119,-0.297,611.0930000000001,95.84,502.625,477.342,748.164,737087357,19.090999999999998,0
196480594797.0,196551600354.0,196164618974.0,195380428741.0,1806603656.0,0.93,197366751404.0,0.24100000000000002,3.61348740643658e+18,196062305662.0,196165255118.0,196061423940.0,30564588821.0,1.6120896568577e+20,190213554295.0,1.4080000000000001,0.19399999999999998,9.0631476076184e+33,0.136,150.866,1.94,-0.292,623.526,96.051,508.134,481.159,753.295,736482692,19.04,0
196424705349.0,196319411526.0,196099262119.0,195424363915.0,1806603656.0,0.93,197426971525.0,0.23399999999999999,3.3438530930863e+18,196061864801.0,196139297323.0,196061423940.0,30564588821.0,1.5933312695737e+20,190492462323.0,1.839,0.245,9.0733148531106e+33,0.135,192.185,1.8619999999999999,-0.287,634.9259999999999,90.22200000000001,513.399,484.852,747.682,752380162,19.077,0
197742404518.0,196819081639.0,197431000464.0,196126498444.0,12052628829.0,6.205,197828725820.0,0.228,5.47579120252984e+18,201184656957.0,198681335271.0,197525141821.0,40810613994.0,1.6111491954743e+20,190989093838.0,2.008,0.28600000000000003,9.2718688504556e+33,0.0962,208.46400000000003,1.6580000000000001,-0.28300000000000003,641.427,49.327,517.1030000000001,487.796,681.946,764456691,19.169,0
199303838395.0,197749835356.0,199115544058.0,196986282970.0,15198338312.0,7.824,198335337097.0,0.22399999999999998,9.2976241022966e+18,205318907776.0,201374291102.0,199438246772.0,43956323477.0,1.6411042442325e+20,191544895864.0,2.388,0.301,9.0457333530258e+33,0.11599999999999999,233.783,1.469,-0.278,645.347,39.226,520.023,490.397,649.939,770787002,19.393,1
200657081088.0,198706387831.0,200675987157.0,197790597526.0,14682292674.0,7.537999999999999,198824746853.0,0.221,1.2754785530261e+19,207386033186.0,203394007975.0,201351351723.0,43956323477.0,1.6662885315741e+20,192089963744.0,2.1069999999999998,0.293,9.3602444504006e+33,0.094,184.295,1.4709999999999999,-0.273,644.882,26.953000000000003,521.5369999999999,492.32599999999996,588.9259999999999,778517699,19.276,1
201829891423.0,199662940307.0,202108889925.0,198543020821.0,10141091064.0,5.088,199162783221.0,0.22,1.6398038767979e+19,208419595891.0,204908795630.0,203264456674.0,43956323477.0,1.6867020574994e+20,192624297479.0,2.248,0.256,1.0730086425407e+34,0.113,216.648,1.591,-0.268,648.207,47.074,524.415,494.95,652.469,777227135,19.269000000000002,1
202846327046.0,200619492782.0,203414252364.0,199246900678.0,10141091064.0,5.088,199500819590.0,0.21899999999999997,1.9812754832423e+19,208936377243.0,206044886372.0,205177561625.0,43956323477.0,1.7023448220083e+20,193147897070.0,1.485,0.23600000000000002,1.0951639701039e+34,0.107,165.975,1.771,-0.263,652.177,51.223,527.599,497.727,669.2869999999999,770065032,19.225,0
203727237919.0,201576045258.0,204592074472.0,199905368930.0,10141091064.0,5.088,199838855959.0,0.21899999999999997,2.299893372361e+19,209194767919.0,206896954428.0,207090666576.0,43956323477.0,1.7132168251008e+20,193660762516.0,1.4669999999999999,0.23,1.1344695052675e+34,0.1,140.997,1.504,-0.258,653.83,44.317,530.0830000000001,500.14,640.632,766334545,19.227,1
204490694009.0,202532597733.0,205642356250.0,200521355360.0,10141091064.0,5.088,200176892328.0,0.21899999999999997,2.5956575441521e+19,209323963257.0,207536005469.0,209003771526.0,43956323477.0,1.7193180667771e+20,194162893816.0,1.655,0.23,1.1472068454464e+34,0.0957,162.68200000000002,1.534,-0.253,654.942,43.657,532.452,502.583,637.878,762563701,19.123,1
205152355954.0,203489150208.0,206565097699.0,201097600730.0,10141091064.0,5.088,200514928697.0,0.21899999999999997,2.868567998615e+19,209388560926.0,208015293751.0,209453158595.0,43956323477.0,1.7206485470369e+20,194654290972.0,1.554,0.22899999999999998,1.1445042914536e+34,0.0878,161.826,1.585,-0.249,656.3760000000001,46.901,534.982,505.191,647.563,757273894,19.112000000000002,1
205725796306.0,204445702684.0,207360298817.0,201636668980.0,10141091064.0,5.088,200852965065.0,0.22,3.1186247357529e+19,209420859761.0,208374759962.0,209453158595.0,43956323477.0,1.7172082658803e+20,195134953983.0,1.663,0.21899999999999997,9.7573769700008e+33,0.0859,183.78900000000002,1.587,-0.244,656.6510000000001,42.81100000000001,537.154,507.62199999999996,633.786,753378813,19.180999999999997,1
206222777945.0,205402255159.0,208027959605.0,202140958632.0,10141091064.0,5.088,201191001434.0,0.221,3.3458277555634e+19,209437009178.0,208644359620.0,209453158595.0,42929247222.0,1.7141425831023e+20,195604882849.0,1.64,0.22,1.000345962629e+34,0.0883,195.127,1.564,-0.239,657.829,49.303999999999995,539.659,510.244,651.127,749482770,19.104,1
206653495365.0,206358807635.0,208568080063.0,202612713469.0,10141091064.0,5.088,201529037803.0,0.222,3.5501770580465e+19,209445083887.0,208846559364.0,209453158595.0,42601645313.0,1.7081525389859e+20,196064328382.0,1.4680000000000002,0.251,1.2178452275457e+34,0.0906,185.15,1.5319999999999998,-0.23399999999999999,660.2510000000001,56.913999999999994,542.617,513.09,674.2510000000001,740694050,19.102999999999998,0
207026783796.0,207315360110.0,208980660191.0,203054032509.0,10141091064.0,5.088,201867074172.0,0.222,3.7316726432029e+19,209449121241.0,208998209172.0,209453158595.0,42601645313.0,1.6976812598489e+20,196513370583.0,1.402,0.261,1.1131278118689998e+34,0.0927,186.925,1.722,-0.22899999999999998,662.9839999999999,59.828,545.72,516.044,683.826,729345667,19.075,0
