difficulty14ema,difficulty14mom,difficulty14sma,difficulty14var,difficulty14wma,difficulty30roc,difficulty30wma,difficulty3ema,fee_to_reward7smaUSD,fee_to_reward90emaUSD,fee_to_reward90wmaUSD,hashrate30trx,median_transaction_feeUSD,mining_profitability,mining_profitability30sma,mining_profitability90trx,price14rsiUSD,price30stdUSD,price7rsiUSD,price90smaUSD,priceUSD,sentinusd90varUSD,sentinusdUSD,size14std,size30ema,top100cap14trx,top100cap30mom,top100cap30rsi,top100cap90rsi,transactionvalue30varUSD,transactionvalue90stdUSD,category
45842422012.0,2228960355.0,45730161974.0,1.21404631957242e+18,46239427750.0,13.112,45187296212.0,46675697037.0,0.392,0.374,0.38,0.22,0.0262,3.1289999999999996,2.68,-1.11,64.11399999999999,23.462,77.64699999999999,273.918,262.486,1.01077428219542e+16,493102176.0,72041.0,385397.0,-0.023,-0.075,48.485,53.244,598010.0,1995.0,1
45954682586.0,2228960355.0,45889373428.0,1.13766571951758e+18,46366656329.0,13.112,45351767619.0,46680036677.0,0.385,0.374,0.38,0.225,0.0275,2.946,2.698,-1.1079999999999999,69.484,26.768,84.213,272.769,275.36400000000003,9761710832609180.0,299620338.0,65752.0,386743.0,-0.021,-0.06,46.575,52.673,603533.0,1970.0,1
46051975083.0,2228960355.0,46048584882.0,1.01058854536086e+18,46472656715.0,13.112,45504601388.0,46682206497.0,0.39,0.375,0.381,0.23,0.0279,2.7260000000000004,2.69,-1.1059999999999999,70.789,30.432,85.583,271.711,278.934,9619947445708110.0,246555869.0,64660.0,387703.0,-0.019,0.076,52.356,54.153999999999996,602197.0,1962.0,0
46136295248.0,2228960355.0,46207796336.0,8.3281479710199e+17,46557428906.0,13.112,45645797516.0,46683291407.0,0.4,0.377,0.38299999999999995,0.23,0.027000000000000003,2.989,2.705,-1.103,63.84,32.492,69.061,270.573,270.497,9371793052318210.0,290855356.0,65858.0,393453.0,-0.017,-0.026000000000000002,47.778,52.726000000000006,586004.0,1930.0,0
46209372724.0,2228960355.0,46367007790.0,6.04344474740982e+17,46620972903.0,13.112,45775356005.0,46683833862.0,0.41100000000000003,0.379,0.384,0.23,0.0273,2.986,2.707,-1.101,64.874,34.111,70.887,269.439,272.846,9376554143395920.0,221876600.0,65315.0,393333.0,-0.013999999999999999,0.038,50.356,53.438,568352.0,1934.0,0
46272706536.0,2228960355.0,46526219243.0,3.25177578278093e+17,46663288707.0,13.112,45893276854.0,46684105089.0,0.41,0.37799999999999995,0.384,0.22899999999999998,0.0273,2.92,2.7089999999999996,-1.099,65.074,35.216,71.25399999999999,268.308,273.282,9381972548804000.0,308850566.0,65688.0,392951.0,-0.013000000000000001,-0.114,45.027,51.614,579609.0,1921.0,0
46347286898.0,2361881961.0,46694925098.0,1446598136037376.0,46704067375.0,13.469000000000001,46009087995.0,46758082170.0,0.401,0.37799999999999995,0.38299999999999995,0.228,0.0275,3.052,2.717,-1.0959999999999999,66.001,35.961,73.025,267.267,275.22700000000003,9548397867246050.0,618646027.0,66553.0,390298.0,-0.02,-0.718,30.21,44.7,1335630.0,1964.0,0
46491322638.0,743178634.0,46748009286.0,3.69597545680732e+16,46801751355.0,14.912,46151362976.0,47092818560.0,0.408,0.379,0.384,0.228,0.0282,2.915,2.728,-1.094,69.067,37.603,78.402,266.481,281.962,9393986994895790.0,315520546.0,70730.0,393900.0,-0.032,-0.7609999999999999,29.17,44.075,1328804.0,1941.0,0
46616153613.0,743178634.0,46801093474.0,6.6837048941609e+16,46892357444.0,14.912,46280402083.0,47260186755.0,0.409,0.379,0.385,0.226,0.0294,3.355,2.755,-1.091,73.585,40.302,84.679,265.86400000000003,293.828,9053893853255710.0,326768001.0,68340.0,394321.0,-0.048,-0.8170000000000001,28.660999999999998,43.766000000000005,1323758.0,1887.0,0
46724340458.0,743178634.0,46854177662.0,9.10784812561203e+16,46975885641.0,11.702,46396205318.0,47343870853.0,0.40700000000000003,0.38,0.385,0.228,0.0294,2.9360000000000004,2.759,-1.088,73.635,41.998000000000005,84.741,265.221,293.97,9054119650427470.0,257692457.0,63762.0,395154.0,-0.064,-0.738,30.336,44.292,1311548.0,1885.0,0
46818102391.0,743178634.0,46907261850.0,1.09684051513704e+17,47052335946.0,6.686,46501323304.0,47385712902.0,0.40399999999999997,0.381,0.386,0.228,0.0294,2.948,2.78,-1.0859999999999999,73.757,42.826,84.904,264.593,294.297,9024326306340480.0,309143864.0,66133.0,399451.0,-0.081,-0.815,28.984,43.503,1306635.0,1868.0,0
46899362732.0,743178634.0,46960346038.0,1.22653759712526e+17,47121708359.0,6.686,46600049593.0,47406633926.0,0.392,0.381,0.386,0.226,0.0291,3.252,2.801,-1.083,70.23100000000001,42.95399999999999,75.408,263.965,291.01,9014727986814000.0,269669735.0,66487.0,397762.0,-0.098,-0.818,29.145,43.553000000000004,1298648.0,1868.0,0
46969788361.0,743178634.0,47013430227.0,1.29987605853635e+17,47184002881.0,6.686,46692384185.0,47417094438.0,0.39299999999999996,0.381,0.386,0.223,0.0283,2.8280000000000003,2.825,-1.08,62.721000000000004,41.722,57.848,263.245,283.365,9000360362392448.0,222524406.0,64588.0,397524.0,-0.113,-0.8109999999999999,28.945,43.438,1279752.0,1868.0,0
47030823906.0,743178634.0,47066514415.0,1.31685589935456e+17,47239219511.0,6.686,46778327081.0,47422324695.0,0.392,0.38,0.385,0.218,0.0284,3.11,2.832,-1.077,63.016000000000005,41.45399999999999,58.628,262.54200000000003,283.89599999999996,9122769692962210.0,160751297.0,70826.0,394470.0,-0.126,-0.823,29.085,43.48,1289595.0,1879.0,0
47083721379.0,743178634.0,47119598603.0,1.27747711958778e+17,47287358249.0,6.686,46857878280.0,47424939823.0,0.392,0.381,0.386,0.213,0.0291,3.035,2.838,-1.074,66.72399999999999,42.515,67.72,262.04900000000004,290.818,9089063716065610.0,270272831.0,72102.0,396787.0,-0.13699999999999998,-0.848,29.653000000000002,43.647,1265685.0,1879.0,0
47129565855.0,743178634.0,47172682791.0,1.18173971923862e+17,47328419095.0,6.686,46931037782.0,47426247387.0,0.397,0.382,0.387,0.20600000000000002,0.0289,2.886,2.839,-1.071,64.712,43.369,63.065,261.668,288.825,9013585431490110.0,224914770.0,72163.0,397730.0,-0.145,-0.877,29.698,43.66,1262398.0,1877.0,0
47169297735.0,743178634.0,47225766979.0,1.02964369831494e+17,47362402050.0,6.686,46997805587.0,47426901169.0,0.397,0.382,0.387,0.19899999999999998,0.0274,3.1639999999999997,2.8560000000000003,-1.068,51.864,42.198,39.122,261.23400000000004,273.617,9138857400879580.0,405871391.0,73633.0,396427.0,-0.152,-0.884,29.326,43.465,1291441.0,1883.0,0
47203732030.0,743178634.0,47278851167.0,8.21189056790528e+16,47389307113.0,6.686,47058181696.0,47427228060.0,0.405,0.384,0.389,0.193,0.0257,2.569,2.8539999999999996,-1.065,42.102,41.213,26.427,260.62,257.124,9139246588288710.0,277611832.0,68603.0,400339.0,-0.156,-0.895,29.169,43.38399999999999,1264776.0,1884.0,0
47233575086.0,743178634.0,47331935355.0,5.56375794694226e+16,47409134284.0,6.686,47112166108.0,47427391505.0,0.419,0.386,0.391,0.18600000000000003,0.0261,2.738,2.8489999999999998,-1.062,44.55,40.158,32.032,259.909,260.716,9158269999105200.0,211824418.0,68391.0,400956.0,-0.159,-0.88,30.756,43.824,1260116.0,1891.0,0
47259439068.0,743178634.0,47385019543.0,2.35203912005059e+16,47421883563.0,6.686,47159758823.0,47427473228.0,0.415,0.386,0.391,0.179,0.0259,2.935,2.859,-1.058,43.802,38.891999999999996,30.998,259.192,259.368,9254569970549830.0,165595124.0,74490.0,397371.0,-0.159,-0.909,29.987,43.446000000000005,1260192.0,1894.0,0
47280521176.0,585495625.0,47426840660.0,6632749924352.0,47426221607.0,6.662999999999999,47200314676.0,47422514052.0,0.42,0.385,0.39,0.171,0.0262,2.9210000000000003,2.8680000000000003,-1.055,45.576,37.959,35.382,258.455,261.797,9411678858827570.0,128922490.0,69682.0,396922.0,-0.159,-0.8270000000000001,30.369,43.55,1294682.0,1914.0,0
47205458305.0,-710005306.0,47376125995.0,3.33698865037312e+16,47331649472.0,5.0889999999999995,47189338709.0,47070031848.0,0.42700000000000005,0.387,0.392,0.16399999999999998,0.0267,2.7880000000000003,2.8689999999999998,-1.052,49.411,36.995,44.54600000000001,257.72700000000003,267.21299999999997,9210447038307310.0,236768098.0,66109.0,398156.0,-0.156,-0.753,33.427,44.394,1265443.0,1898.0,0
47140403817.0,-710005306.0,47325411330.0,6.15891858253414e+16,47243839292.0,5.053999999999999,47173497939.0,46893790747.0,0.409,0.386,0.391,0.161,0.0256,2.898,2.873,-1.048,42.798,35.936,33.321,256.916,256.186,9213476699176240.0,242562267.0,86787.0,391354.0,-0.153,-0.825,31.789,43.646,1193678.0,1895.0,0
47084023261.0,-710005306.0,47274696665.0,8.46645307129201e+16,47162791067.0,0.071,47152824109.0,46805670196.0,0.408,0.386,0.391,0.163,0.0245,2.571,2.8760000000000003,-1.045,37.201,35.035,25.496,256.09,244.675,9211062003719140.0,261020963.0,95933.0,386265.0,-0.14800000000000002,-0.802,33.319,44.077,1165197.0,1876.0,1
47035160112.0,-710005306.0,47223982001.0,1.02595921166991e+17,47088504798.0,0.071,47132078940.0,46761609920.0,0.396,0.386,0.391,0.16399999999999998,0.0249,2.6069999999999998,2.88,-1.042,40.333,33.973,32.398,255.266,248.965,9201592009723650.0,245351353.0,86879.0,385083.0,-0.14300000000000002,-0.778,33.535,44.138000000000005,1122349.0,1877.0,0
46992812050.0,-710005306.0,47173267336.0,1.15383357187031e+17,47020980484.0,0.071,47111262430.0,46739579782.0,0.375,0.385,0.389,0.168,0.0247,2.742,2.8789999999999996,-1.038,39.556,32.857,31.166,254.47299999999998,247.396,9171755951656870.0,247087742.0,96107.0,379660.0,-0.136,-0.75,36.055,44.849,1090536.0,1878.0,0
46956110396.0,-710005306.0,47122552671.0,1.2302683877435e+17,46960218125.0,0.071,47090374579.0,46728564714.0,0.374,0.384,0.38799999999999996,0.17300000000000001,0.0251,2.568,2.8810000000000002,-1.035,42.501999999999995,31.208000000000002,37.964,253.76,251.271,9267002007654180.0,158193822.0,96982.0,377218.0,-0.129,-0.755,35.73,44.715,1125345.0,1889.0,0
46924302295.0,-710005306.0,47071838007.0,1.25526365928161e+17,46906217721.0,0.071,47069415388.0,46723057179.0,0.368,0.38299999999999995,0.387,0.17600000000000002,0.0245,2.6889999999999996,2.8819999999999997,-1.031,39.236999999999995,31.694000000000003,32.101,252.986,245.128,9440286519553900.0,134698864.0,96834.0,375633.0,-0.121,-0.723,37.711,45.277,1156755.0,1905.0,0
46896735275.0,-710005306.0,47021123342.0,1.22881938649252e+17,46858979273.0,0.071,47048384856.0,46720303412.0,0.361,0.384,0.38799999999999996,0.177,0.0245,2.635,2.8810000000000002,-1.028,39.238,32.343,32.103,252.243,245.12900000000002,9395978577101390.0,208783279.0,94529.0,378198.0,-0.113,-0.787,35.609,44.431999999999995,1141997.0,1893.0,0
46872843858.0,-710005306.0,46970408677.0,1.15093556936573e+17,46818502780.0,0.071,47027282984.0,46718926528.0,0.37799999999999995,0.385,0.389,0.177,0.0245,2.658,2.883,-1.024,39.385999999999996,32.87,32.493,251.49400000000003,245.298,9409746573289750.0,206250251.0,93336.0,379626.0,-0.106,-0.7759999999999999,35.722,44.464,1147738.0,1888.0,0
46852137963.0,-710005306.0,46919694012.0,1.02161220790649e+17,46784788242.0,0.071,47006109772.0,46718238087.0,0.395,0.38799999999999996,0.392,0.175,0.0243,2.477,2.862,-1.021,38.11,34.103,29.938000000000002,250.68900000000002,243.148,9270970032765710.0,259336754.0,106478.0,385411.0,-0.099,-0.861,35.035,44.18600000000001,1002751.0,1891.0,0
46834192854.0,-710005306.0,46868979348.0,8.40849302114795e+16,46757835660.0,0.071,46984865219.0,46717893866.0,0.39299999999999996,0.387,0.391,0.17300000000000001,0.0248,3.0010000000000003,2.863,-1.0170000000000001,42.827,34.76,42.423,249.954,248.23,9308458579190440.0,192514809.0,96690.0,384230.0,-0.09300000000000001,-0.845,34.398,43.928999999999995,1026774.0,1901.0,0
46818640426.0,-710005306.0,46818264683.0,6.08646851995894e+16,46737645033.0,0.071,46963549325.0,46717721755.0,0.405,0.38799999999999996,0.392,0.171,0.0254,2.546,2.8569999999999998,-1.014,47.36600000000001,34.85,52.745,249.398,253.57,9366989168457720.0,184512488.0,96673.0,385877.0,-0.08800000000000001,-0.97,34.298,43.888000000000005,1049167.0,1909.0,0
46805161655.0,-710005306.0,46767550018.0,3.25004857541919e+16,46724216361.0,0.071,46942162091.0,46717635700.0,0.408,0.387,0.391,0.17,0.0253,2.753,2.85,-1.01,46.707,35.18,50.985,249.15200000000002,252.68900000000002,9554058082147460.0,115201981.0,97112.0,382913.0,-0.083,-0.87,34.185,43.843999999999994,1095129.0,1920.0,0
47095865142.0,1567882933.0,46879541656.0,3.41138354335908e+17,47019934733.0,4.928999999999999,47067018882.0,47851536755.0,0.41700000000000004,0.387,0.391,0.16899999999999998,0.0255,2.614,2.8369999999999997,-1.006,48.723,35.311,55.527,248.963,255.00099999999998,9739083336315080.0,114187270.0,96565.0,382589.0,-0.079,-0.9279999999999999,34.268,43.865,1150733.0,1940.0,0
47409268548.0,2728841044.0,47074458874.0,7.71893671275004e+17,47362181271.0,5.916,47216666049.0,48648963721.0,0.428,0.39,0.39399999999999996,0.168,0.0258,2.362,2.819,-1.003,51.027,35.301,60.461999999999996,248.75799999999998,257.67,9731950484217070.0,187844073.0,107176.0,388154.0,-0.075,-0.787,34.417,43.903,1137999.0,1934.0,0
47680884834.0,2728841044.0,47269376091.0,1.12666354494053e+18,47678438846.0,5.582000000000001,47360373400.0,49047677205.0,0.425,0.391,0.39399999999999996,0.166,0.0253,2.753,2.8089999999999997,-0.9990000000000001,47.091,35.346,49.411,248.37900000000002,253.05900000000003,9632747815031980.0,196936935.0,97885.0,388526.0,-0.07,-0.135,36.268,44.369,398214.0,1917.0,0
47916285614.0,2728841044.0,47464293309.0,1.40544797533222e+18,47968707459.0,4.257,47498458533.0,49247033947.0,0.426,0.39299999999999996,0.397,0.162,0.0248,2.4219999999999997,2.792,-0.995,43.493,35.16,40.756,247.945,248.46599999999998,9337425397757780.0,224745760.0,98821.0,393286.0,-0.065,-0.001,39.927,45.328,376984.0,1898.0,0
48120299624.0,2728841044.0,47659210526.0,1.60824696244876e+18,48232987110.0,4.257,47632202084.0,49346712317.0,0.45299999999999996,0.397,0.4,0.157,0.0244,2.387,2.76,-0.991,40.001,33.928000000000004,33.494,247.498,243.593,9215957195249890.0,213353897.0,100939.0,396242.0,-0.06,-0.027999999999999997,38.007,44.666000000000004,354351.0,1893.0,0
48297111766.0,2728841044.0,47854127743.0,1.73506050629173e+18,48471277798.0,4.257,47761604052.0,49396551503.0,0.498,0.40399999999999997,0.408,0.152,0.0238,2.7060000000000004,2.752,-0.988,36.315,32.729,26.924,247.02700000000002,237.873,9212030246820290.0,238259889.0,87384.0,394888.0,-0.055,-0.05,39.09,44.956,348420.0,1895.0,0
48450348956.0,2728841044.0,48049044961.0,1.78588860685956e+18,48683579524.0,4.257,47886664439.0,49421471096.0,0.514,0.406,0.409,0.147,0.0236,2.293,2.73,-0.9840000000000001,35.11,31.164,24.948,246.614,235.894,9236966975510350.0,145219473.0,81280.0,394712.0,-0.05,0.024,38.789,44.854,325163.0,1893.0,0
48583154520.0,2728841044.0,48243962178.0,1.76073126415408e+18,48869892288.0,4.257,48007383243.0,49433930892.0,0.52,0.40700000000000003,0.41,0.14300000000000002,0.0236,2.208,2.696,-0.98,35.225,29.54,25.267,246.24599999999998,235.993,9417193205031180.0,111468876.0,78400.0,393197.0,-0.045,0.037000000000000005,39.689,45.091,325835.0,1909.0,0
48698252676.0,2728841044.0,48438879396.0,1.65958847817318e+18,49030216089.0,4.257,48123760465.0,49440160790.0,0.51,0.40700000000000003,0.41100000000000003,0.13699999999999998,0.0232,2.7689999999999997,2.694,-0.976,32.847,28.886999999999997,21.28,246.167,232.263,9064129170696990.0,211483070.0,78354.0,394539.0,-0.04,0.075,41.038000000000004,45.446999999999996,317655.0,1882.0,0
48798004411.0,2728841044.0,48633796613.0,1.48246024891767e+18,49164550928.0,4.257,48235796104.0,49443275739.0,0.513,0.408,0.41200000000000003,0.135,0.022000000000000002,2.113,2.66,-0.973,26.519000000000002,29.22,13.265,246.416,220.02599999999998,8494824884805968.0,215367990.0,78463.0,394652.0,-0.035,0.10800000000000001,42.924,45.953,317193.0,1838.0,1
48884455914.0,2728841044.0,48828713830.0,1.22934657638937e+18,49272896805.0,4.257,48343490162.0,49444833214.0,0.512,0.41,0.414,0.131,0.0221,2.1069999999999998,2.6289999999999996,-0.9690000000000001,27.475,27.595,15.622,246.581,220.804,7618428573611984.0,179033796.0,74218.0,398113.0,-0.027999999999999997,0.174,46.771,47.038000000000004,310927.0,1801.0,1
48959380551.0,2728841044.0,49023631048.0,9.00247460585669e+17,49355253719.0,4.257,48446842637.0,49445611951.0,0.489,0.41,0.414,0.125,0.0227,2.338,2.611,-0.965,34.265,24.733,31.599,246.745,226.535,7291704150968560.0,256257841.0,74513.0,395982.0,-0.022000000000000002,0.171,46.68,47.012,323915.0,1775.0,1
49024315236.0,2728841044.0,49218548265.0,4.95162901508653e+17,49411621671.0,4.257,48545853530.0,49446001320.0,0.451,0.41100000000000003,0.41600000000000004,0.11800000000000001,0.0224,2.222,2.58,-0.9620000000000001,32.915,24.164,28.993000000000002,247.00799999999998,224.203,7298190356246104.0,256372594.0,75099.0,397704.0,-0.015,0.195,46.909,47.077,187468.0,1775.0,1
49080591963.0,2728841044.0,49413465483.0,1.40928991562301e+16,49442000661.0,4.257,48640522840.0,49446196004.0,0.436,0.41,0.415,0.11,0.0222,2.441,2.575,-0.958,31.905,25.213,27.053,247.19099999999997,222.465,7326970391421312.0,171244994.0,69352.0,395785.0,-0.008,0.20800000000000002,47.14,47.141000000000005,169266.0,1780.0,1
49053399905.0,-108786279.0,49405695034.0,2.15297714280202e+16,49370425467.0,3.055,48694093204.0,49161423767.0,0.424,0.409,0.414,0.10400000000000001,0.0224,2.309,2.5610000000000004,-0.9540000000000001,33.889,25.565,31.885,247.327,224.044,7322891188782576.0,224491470.0,70751.0,393973.0,-0.002,0.17,46.968999999999994,47.093999999999994,178817.0,1779.0,1
48861021853.0,-1835826175.0,49274564593.0,2.34394396706996e+17,49131074731.0,0.386,48662864197.0,48385994140.0,0.424,0.41,0.415,0.099,0.0224,2.472,2.546,-0.951,33.732,25.826999999999998,31.522,247.47400000000002,223.80900000000003,7317398214351224.0,290685328.0,61760.0,393863.0,0.003,0.214,47.31100000000001,47.187,188480.0,1774.0,1
48694294208.0,-1835826175.0,49143434152.0,4.12868636843704e+17,48909208054.0,0.40700000000000003,48631241622.0,47998279327.0,0.42,0.409,0.415,0.09699999999999999,0.0226,2.247,2.523,-0.9470000000000001,36.659,25.44,38.996,247.6,225.98,7287165043200504.0,282755258.0,62507.0,393037.0,0.008,0.21,47.53,47.245,188655.0,1766.0,1
48549796915.0,-1835826175.0,49012303711.0,5.5695249183762e+17,48704825435.0,1.912,48599203971.0,47804421920.0,0.40700000000000003,0.41,0.415,0.095,0.0235,2.5780000000000003,2.516,-0.943,47.397,23.607,60.55,247.63299999999998,235.296,7326882345003192.0,305551363.0,51970.0,393046.0,0.013000000000000001,0.182,49.449,47.758,203723.0,1761.0,0
48424565928.0,-1835826175.0,48881173270.0,6.66645961689793e+17,48517926876.0,1.912,48565245859.0,47707493217.0,0.419,0.41100000000000003,0.41700000000000004,0.092,0.0234,2.2680000000000002,2.495,-0.9390000000000001,46.54,22.921,58.132,247.68400000000003,234.356,7338858863945272.0,264385354.0,57139.0,397219.0,0.017,0.26,49.681000000000004,47.82,196497.0,1761.0,0
48316032406.0,-1835826175.0,48750042829.0,7.41949046398648e+17,48348512375.0,1.912,48529367285.0,47659028865.0,0.424,0.413,0.42,0.086,0.0232,2.426,2.49,-0.9359999999999999,44.027,23.002,51.15,247.622,231.602,7347833466676184.0,287144069.0,74542.0,403415.0,0.022000000000000002,0.252,51.026,48.183,200233.0,1750.0,1
48221970021.0,-1835826175.0,48618912388.0,7.82861745965236e+17,48196581933.0,1.912,48491568249.0,47634796689.0,0.713,0.457,0.46299999999999997,0.08,0.0228,2.72,2.494,-0.932,41.255,22.997,44.023,247.399,228.42,7351891439905208.0,212411496.0,84119.0,398589.0,0.026000000000000002,0.257,51.503,48.313,195260.0,1749.0,1
48140449286.0,-1835826175.0,48487781947.0,7.8938406038877e+17,48062135550.0,1.912,48451848750.0,47622680601.0,0.715,0.455,0.462,0.076,0.0219,2.184,2.476,-0.9279999999999999,34.236999999999995,23.769000000000002,29.516,246.704,218.799,6001295876161200.0,239119308.0,83481.0,397301.0,0.028999999999999998,0.19899999999999998,51.326,48.271,198286.0,1624.0,1
48069797983.0,-1835826175.0,48356651506.0,7.61515989670822e+17,47945173225.0,1.912,48410208790.0,47616622557.0,0.7170000000000001,0.455,0.46299999999999997,0.071,0.0221,2.325,2.467,-0.924,36.905,23.888,35.26,246.257,221.019,6009136720869392.0,299561338.0,85292.0,399822.0,0.032,0.247,53.211000000000006,48.777,209125.0,1619.0,1
48008566854.0,-1835826175.0,48225521065.0,6.99257533809295e+17,47845694960.0,1.912,48366648367.0,47613593535.0,0.72,0.45399999999999996,0.46299999999999997,0.067,0.0226,2.45,2.46,-0.92,42.096000000000004,23.961,45.83,245.955,225.576,6063705146468816.0,298561511.0,85655.0,398930.0,0.036000000000000004,0.24600000000000002,55.36600000000001,49.382,210964.0,1619.0,1
47955499875.0,-1835826175.0,48094390624.0,6.02608692806025e+17,47763700753.0,1.912,48321167483.0,47612079024.0,0.736,0.456,0.465,0.062,0.0225,2.217,2.4459999999999997,-0.9159999999999999,41.715,23.988000000000003,44.946000000000005,245.87400000000002,225.106,6105269807800176.0,290982716.0,95744.0,405127.0,0.039,0.29600000000000004,53.567,48.97,215744.0,1619.0,1
47909508494.0,-1835826175.0,47963260183.0,4.71569466659963e+17,47699190605.0,1.912,48273766136.0,47611321769.0,0.738,0.457,0.467,0.055,0.0232,2.502,2.44,-0.9129999999999999,48.601000000000006,23.709,57.935,245.864,231.562,6125521809216192.0,281528593.0,94519.0,407272.0,0.042,0.305,54.126000000000005,49.125,218270.0,1619.0,1
47869649296.0,-1835826175.0,47832129741.0,3.06139855370846e+17,47652164515.0,1.912,48224444327.0,47610943141.0,0.7190000000000001,0.455,0.465,0.048,0.0235,2.574,2.444,-0.909,51.928000000000004,23.496,63.415,245.94400000000002,235.075,6125156998789872.0,288092865.0,100986.0,402838.0,0.044000000000000004,0.342,54.695,49.283,237683.0,1622.0,1
47835104659.0,-1835826175.0,47700999300.0,1.06319858939462e+17,47622622485.0,1.912,48173202056.0,47610753827.0,0.433,0.45299999999999996,0.46399999999999997,0.043,0.0234,2.4730000000000003,2.426,-0.905,51.227,22.92,61.576,246.12,234.385,6084831042696368.0,196550631.0,100660.0,400804.0,0.045,0.36200000000000004,54.431000000000004,49.225,233037.0,1622.0,1
47806283709.0,-1257703995.0,47611163301.0,4661098577920.0,47611682250.0,1.929,48120580163.0,47614850682.0,0.429,0.451,0.46299999999999997,0.038,0.024,2.491,2.424,-0.9009999999999999,55.976000000000006,21.836,69.279,246.261,239.50099999999998,6098400378861328.0,195182349.0,103526.0,397252.0,0.047,0.397,56.083999999999996,49.678000000000004,228903.0,1621.0,0
47784565617.0,32833504.0,47613508551.0,73355073159168.0,47615980212.0,1.982,48067597231.0,47629124350.0,0.431,0.451,0.46399999999999997,0.032,0.024,2.374,2.412,-0.897,56.513999999999996,20.794,70.10300000000001,246.298,240.104,6094653636726872.0,298922350.0,104871.0,399862.0,0.048,0.414,56.754,49.865,216622.0,1613.0,0
47765743270.0,32833504.0,47615853801.0,131048650571776.0,47619965474.0,-2.74,48012623226.0,47636261184.0,0.431,0.451,0.46299999999999997,0.027000000000000003,0.0236,2.6910000000000003,2.414,-0.893,51.423,19.152,56.733000000000004,246.412,235.56400000000002,6109682355134824.0,284652208.0,104586.0,398947.0,0.049,0.396,55.613,49.623000000000005,182226.0,1607.0,0
47749430570.0,32833504.0,47618199052.0,177741830029312.0,47623638036.0,-3.6460000000000004,47960535329.0,47639829601.0,0.41200000000000003,0.449,0.462,0.023,0.0235,2.645,2.424,-0.889,50.406000000000006,16.713,54.224,246.547,234.61900000000003,6112347847800400.0,277030307.0,106765.0,396641.0,0.05,0.386,55.132,49.521,175707.0,1597.0,0
47735292896.0,32833504.0,47620544302.0,213434610221056.0,47626997899.0,-3.6460000000000004,47912324836.0,47641613809.0,0.405,0.449,0.46299999999999997,0.022000000000000002,0.0232,2.23,2.406,-0.885,47.79600000000001,14.686,47.89,246.683,232.19799999999998,6161689988912136.0,304895313.0,103088.0,398200.0,0.049,0.332,53.724,49.221000000000004,174179.0,1599.0,1
47723040246.0,32833504.0,47622889552.0,238126992457728.0,47630045061.0,-3.6460000000000004,47867991746.0,47642505914.0,0.415,0.449,0.46299999999999997,0.022000000000000002,0.024,2.595,2.412,-0.88,55.781000000000006,13.609000000000002,63.848,246.84099999999998,240.03900000000002,6072487566808864.0,262775274.0,89647.0,398294.0,0.049,0.303,55.977,49.816,171776.0,1593.0,0
47712421282.0,32833504.0,47625234803.0,251818976739328.0,47632779523.0,-3.6460000000000004,47827536059.0,47642951966.0,0.42,0.44799999999999995,0.46299999999999997,0.019,0.0243,2.471,2.415,-0.8759999999999999,58.073,13.491,67.68,247.03799999999998,242.641,5981422356519640.0,214756366.0,82365.0,397194.0,0.049,0.41,58.512,50.528,163191.0,1587.0,0
47703218180.0,32833504.0,47627580053.0,254510564114432.0,47635201285.0,-3.6460000000000004,47790957776.0,47643174992.0,0.439,0.449,0.46399999999999997,0.015,0.0241,2.532,2.4090000000000003,-0.872,56.531000000000006,13.8,63.824,247.265,241.37,5958449644963744.0,232110316.0,82430.0,398810.0,0.049,0.391,58.593,50.551,163576.0,1586.0,0
47695242159.0,32833504.0,47629925303.0,246201752485888.0,47637310347.0,-3.6460000000000004,47758256897.0,47643286505.0,0.434,0.449,0.46299999999999997,0.011000000000000001,0.0241,2.7910000000000004,2.425,-0.868,56.626999999999995,14.220999999999998,64.008,247.524,241.467,5951237827192992.0,285339313.0,80187.0,398459.0,0.049,0.435,60.383,51.073,136588.0,1581.0,0
47688329606.0,32833504.0,47632270554.0,226892543164416.0,47639106709.0,-3.6460000000000004,47729433422.0,47643342261.0,0.435,0.44799999999999995,0.46299999999999997,0.01,0.0241,2.391,2.432,-0.863,56.653999999999996,14.619000000000002,64.065,247.75599999999997,241.493,5929511562141624.0,253310511.0,79904.0,398729.0,0.05,0.419,60.403999999999996,51.07899999999999,93851.0,1580.0,0
47682338728.0,32833504.0,47634615804.0,196582935363584.0,47640590371.0,-3.6460000000000004,47704487350.0,47643370140.0,0.433,0.447,0.462,0.012,0.0242,2.6910000000000003,2.4290000000000003,-0.8590000000000001,57.442,15.159,65.78699999999999,248.01,242.205,5871964780773472.0,268813774.0,62910.0,395918.0,0.051,0.41700000000000004,61.57899999999999,51.425,82042.0,1576.0,0
47677146633.0,32833504.0,47636961054.0,155272929607680.0,47641761332.0,-3.6460000000000004,47683418681.0,47643384079.0,0.42100000000000004,0.445,0.46,0.013999999999999999,0.0236,2.5269999999999997,2.443,-0.855,49.493,14.659,45.101000000000006,248.062,236.365,5872601825592736.0,246619912.0,61710.0,392258.0,0.052000000000000005,0.441,64.423,52.31399999999999,73739.0,1576.0,1
