difficulty14sma,difficulty14trx,difficulty14wma,difficulty3ema,difficulty7ema,difficulty7wma,difficulty90var,fee_to_reward30stdUSD,median_transaction_fee90rocUSD,median_transaction_feeUSD,mining_profitability,mining_profitability30ema,mining_profitability30sma,mining_profitability90trx,mining_profitability90wma,price14emaUSD,price30varUSD,price30wmaUSD,price3smaUSD,price3wmaUSD,price7smaUSD,price90emaUSD,price90momUSD,price90smaUSD,price90stdUSD,priceUSD,transactionfees90rsiUSD,category
3078713054.0,1.5019999999999998,3156313761.0,3284873859.0,3190624059.0,3207286367.0,6.42327829095662e+17,0.138,-46.055,0.0568,81.992,129.856,127.584,-0.9670000000000001,194.78400000000002,593.488,10775.0,615.034,573.677,572.786,569.715,670.738,-484.626,765.304,243.882,567.6569999999999,49.467,0
3164021579.0,1.52,3254581860.0,3550298829.0,3346898994.0,3367722138.0,6.7398645836934e+17,0.138,-38.827,0.055999999999999994,66.869,125.79299999999999,122.823,-0.968,190.112,589.034,10378.0,608.139,569.371,565.989,567.112,668.306,-355.48900000000003,761.3539999999999,245.52900000000002,560.0830000000001,49.04600000000001,0
3249330103.0,1.56,3341475489.0,3683011314.0,3464105195.0,3503652530.0,7.03259501137949e+17,0.138,-38.872,0.0561,70.374,122.21700000000001,118.79299999999999,-0.97,185.65900000000002,585.308,9698.0,601.852,562.943,561.8480000000001,558.9069999999999,665.95,-356.80800000000005,757.3889999999999,246.80900000000003,561.09,48.967,0
3298809220.0,1.6059999999999999,3416994649.0,3749367556.0,3552009846.0,3615077543.0,7.30146957401487e+17,0.14300000000000002,-38.577,0.0605,82.03,119.625,115.23700000000001,-0.971,181.58900000000003,587.908,8517.0,598.952,575.326,582.78,563.83,664.6060000000001,-379.848,753.169,244.09599999999998,604.807,49.398999999999994,0
3347819979.0,1.6469999999999998,3485916593.0,3782545678.0,3617938334.0,3701997176.0,7.54648827159956e+17,0.145,-34.643,0.0678,92.501,117.875,111.825,-0.973,177.921,599.868,7280.0,601.251,614.501,633.92,589.231,664.8919999999999,-359.17199999999997,749.178,237.06099999999998,677.6060000000001,49.625,0
3396830738.0,1.6769999999999998,3548303769.0,3799134738.0,3667384700.0,3764411430.0,7.76765110413354e+17,0.14300000000000002,-33.2,0.0662,85.625,115.794,108.855,-0.975,174.245,608.1519999999999,6192.0,602.884,648.138,657.671,601.945,664.828,-329.023,745.5219999999999,232.127,662.002,49.458,0
3445841497.0,1.694,3604156177.0,3807429269.0,3704469475.0,3802320304.0,7.9649580716168e+17,0.14300000000000002,-27.820999999999998,0.0661,96.40799999999999,114.54299999999999,105.765,-0.977,170.958,615.246,5039.0,604.808,666.987,664.278,613.514,664.752,-254.91299999999998,742.69,229.93400000000003,661.3530000000001,49.593999999999994,0
3494852256.0,1.696,3653473817.0,3811576534.0,3732283056.0,3815723799.0,8.13840917404938e+17,0.14300000000000002,-10.895999999999999,0.0642,81.271,112.397,103.039,-0.978,167.49,618.8380000000001,3622.0,605.831,655.18,651.877,624.161,664.2560000000001,-78.53,741.817,230.856,642.185,49.29600000000001,0
3543863015.0,1.683,3696256689.0,3813650166.0,3753143242.0,3815723799.0,8.28800441143125e+17,0.145,-15.523,0.062,80.342,110.329,100.09899999999999,-0.98,164.10299999999998,618.95,2502.0,605.807,641.072,634.126,632.674,663.2760000000001,-113.87100000000001,740.552,232.267,619.677,49.059,0
3592873774.0,1.656,3732504794.0,3814686983.0,3768788381.0,3815723799.0,8.41374378376243e+17,0.146,-26.725,0.0627,88.848,108.943,98.76899999999999,-0.982,161.017,620.087,2064.0,606.675,629.781,627.33,642.158,662.4889999999999,-228.854,738.0089999999999,232.15200000000002,627.479,49.327,0
3641884533.0,1.618,3762218131.0,3815205391.0,3780522235.0,3815723799.0,8.53663317713863e+17,0.147,-31.250999999999998,0.063,74.49,106.72,96.55,-0.9840000000000001,157.727,621.4490000000001,1826.0,607.941,625.819,627.59,645.8,661.7819999999999,-286.517,734.826,230.105,630.3009999999999,49.768,0
3690895291.0,1.569,3785396699.0,3815464595.0,3789322626.0,3815723799.0,8.67573896503686e+17,0.147,-29.489,0.0626,86.072,105.38799999999999,95.78299999999999,-0.986,154.81799999999998,622.0459999999999,1680.0,609.068,627.903,627.644,638.418,660.9939999999999,-261.77,731.9169999999999,228.917,625.927,49.367,0
3739906050.0,1.5130000000000001,3802040500.0,3815594197.0,3795922919.0,3815723799.0,8.7939735988828e+17,0.147,-25.379,0.0637,90.213,104.40899999999999,94.169,-0.987,152.09799999999998,624.038,1617.0,611.016,631.071,632.185,634.844,660.466,-216.637,729.51,228.303,636.984,49.631,0
3817653193.0,1.4809999999999999,3865790783.0,4016813683.0,3901450482.0,3916301142.0,9.05111220338338e+17,0.147,-26.587,0.0639,69.744,102.17200000000001,92.344,-0.9890000000000001,149.019,626.005,1550.0,613.129,633.901,636.044,631.621,659.99,-231.343,726.94,227.118,638.79,49.431999999999995,0
3875495477.0,1.464,3923466080.0,4133515802.0,3988642342.0,4010556480.0,9.29525941906319e+17,0.14800000000000002,-25.955,0.0633,69.325,100.053,90.26799999999999,-0.991,146.035,626.927,1548.0,614.913,636.2330000000001,635.556,630.298,659.395,-221.859,724.4739999999999,226.329,632.924,49.3,0
3906530771.0,1.452,3973429072.0,4191866861.0,4054036236.0,4089294171.0,9.51183113985519e+17,0.151,-24.331,0.0631,77.196,98.579,89.227,-0.993,143.333,627.5319999999999,1536.0,616.604,634.393,633.172,631.982,658.7810000000001,-203.046,722.2180000000001,225.94400000000002,631.464,49.126999999999995,0
3937566066.0,1.44,4019254026.0,4221042390.0,4103081657.0,4152514215.0,9.70082736575943e+17,0.152,-18.436,0.0632,80.775,97.43,88.249,-0.995,140.795,628.081,1430.0,618.187,632.012,631.8,632.577,658.185,-142.768,720.632,226.46,631.648,49.519,0
3968601360.0,1.4240000000000002,4060940939.0,4235630155.0,4139865723.0,4200216612.0,9.86224809677588e+17,0.15,-7.129,0.0625,67.711,95.51299999999999,86.667,-0.997,138.063,627.674,1420.0,619.161,629.38,628.306,631.8240000000001,657.456,-47.975,720.0989999999999,227.13099999999997,625.026,49.328,0
3999636654.0,1.402,4098489814.0,4242924037.0,4167453772.0,4232401362.0,9.99609333290456e+17,0.147,10.638,0.0614,70.018,93.868,84.977,-0.9990000000000001,135.458,625.785,1402.0,619.312,623.395,620.372,630.05,656.49,58.989,720.7539999999999,225.551,613.511,49.049,0
4030671949.0,1.374,4131900650.0,4246570979.0,4188144809.0,4249068465.0,1.01023630741454e+18,0.11199999999999999,-0.358,0.0614,77.922,92.839,84.55799999999999,-1.001,133.083,624.185,1389.0,619.525,617.44,615.566,626.735,655.551,-2.205,720.73,225.597,613.783,49.086999999999996,0
4061707243.0,1.339,4161173446.0,4248394449.0,4203663087.0,4250217920.0,1.01810573204985e+18,0.11199999999999999,-10.176,0.0596,73.325,91.58,83.51,-1.003,130.673,620.428,1383.0,618.627,607.7669999999999,604.85,620.624,654.243,-67.52,719.98,226.799,596.009,49.161,0
4092742537.0,1.2990000000000002,4186308203.0,4249306185.0,4215301795.0,4250217920.0,1.02866453097285e+18,0.111,-5.218999999999999,0.0582,73.32600000000001,90.402,82.414,-1.004,128.32299999999998,615.335,1399.0,616.909,597.341,592.082,613.382,652.66,-32.06,719.623,227.56099999999998,582.231,49.199,0
4123777832.0,1.253,4207304920.0,4249762052.0,4224030826.0,4250217920.0,1.04034633027731e+18,0.114,-11.258,0.0563,62.29600000000001,88.589,81.333,-1.006,125.78200000000001,608.404,1460.0,614.059,580.529,575.086,603.651,650.697,-71.471,718.829,229.232,563.3480000000001,49.931999999999995,0
4154813126.0,1.203,4224163599.0,4249989986.0,4230577600.0,4250217920.0,1.04970206288879e+18,0.12300000000000001,-13.185,0.0564,72.15,87.52799999999999,81.028,-1.008,123.51100000000001,602.533,1462.0,611.349,569.984,567.007,594.04,648.8,-85.713,717.877,231.071,564.372,49.034,0
4187285812.0,1.151,4239567368.0,4260165691.0,4240518549.0,4255248789.0,1.0574609186061e+18,0.12300000000000001,-15.966,0.0564,65.813,86.12700000000001,79.725,-1.01,121.152,597.347,1496.0,608.5930000000001,563.7869999999999,563.836,585.271,646.928,-107.086,716.687,233.12400000000002,563.641,48.908,0
4272367011.0,1.145,4348844005.0,4633513140.0,4432104059.0,4443690760.0,1.09511284235816e+18,0.122,-21.64,0.0578,53.196999999999996,84.00299999999999,78.38600000000001,-1.012,118.568,594.748,1515.0,606.786,568.622,570.869,580.177,645.41,-92.54,715.659,234.74200000000002,577.854,49.231,0
4357448210.0,1.165,4446776482.0,4820186865.0,4575793191.0,4605109780.0,1.12915049526024e+18,0.12300000000000001,-20.654,0.057999999999999996,58.742,82.37299999999999,77.127,-1.014,116.161,592.726,1497.0,605.178,573.692,576.349,575.2909999999999,643.9630000000001,-150.86700000000002,713.9830000000001,236.44400000000002,579.582,49.501000000000005,0
4413793026.0,1.196,4533364799.0,4913523727.0,4683560041.0,4739505847.0,1.15957387731234e+18,0.11800000000000001,-27.868000000000002,0.0543,58.957,80.862,76.676,-1.016,113.825,586.122,1253.0,601.202,566.877,561.101,567.746,641.749,-209.858,711.6510000000001,238.982,543.197,48.946000000000005,0
4467838931.0,1.228,4612440474.0,4960192158.0,4764385178.0,4846878961.0,1.18638298851446e+18,0.11900000000000001,-31.9,0.0503,47.856,78.733,74.962,-1.018,111.31,574.994,1569.0,594.518,541.814,528.995,556.38,638.692,-235.46099999999998,709.035,242.889,502.664,48.677,0
4521884836.0,1.2570000000000001,4684310029.0,4983526374.0,4825004031.0,4927229123.0,1.20957782886661e+18,0.126,-31.576999999999998,0.0499,51.685,76.988,73.569,-1.02,108.93700000000001,564.905,1908.0,587.77,515.062,507.749,547.2330000000001,635.629,-230.435,706.4739999999999,246.78799999999998,499.324,48.665,0
4575930741.0,1.276,4748973463.0,4995193481.0,4870468170.0,4980556332.0,1.22915839836878e+18,0.125,-38.292,0.0469,41.739,74.714,72.227,-1.022,106.413,552.175,2438.0,579.268,490.472,484.93300000000005,533.67,631.976,-291.291,703.238,251.454,469.42800000000005,48.619,0
4629976646.0,1.286,4806430776.0,5001027035.0,4904566275.0,5006860589.0,1.24512469702098e+18,0.127,-39.599000000000004,0.0457,51.047,73.187,71.7,-1.024,104.162,539.485,3041.0,570.175,475.25199999999995,468.199,518.436,628.131,-299.60900000000004,699.909,256.423,457.005,48.595,0
4684022551.0,1.285,4856681968.0,5003943812.0,4930139854.0,5006860589.0,1.2574767248232e+18,0.127,-38.235,0.0476,45.155,71.378,70.859,-1.0270000000000001,101.84899999999999,531.06,3462.0,562.549,467.577,468.722,503.92800000000005,624.794,-294.847,696.633,260.205,476.29699999999997,48.661,0
4738068456.0,1.273,4899727040.0,5005402201.0,4949320037.0,5006860589.0,1.2748082823002e+18,0.11900000000000001,-40.198,0.0466,52.707,70.17399999999999,69.882,-1.0290000000000001,99.77600000000001,522.428,3958.0,554.461,466.541,468.094,487.74800000000005,621.311,-313.452,693.15,264.024,466.32199999999995,48.683,0
4792114360.0,1.252,4935565991.0,5006131395.0,4963705175.0,5006860589.0,1.28939002445197e+18,0.109,-45.195,0.0435,42.285,68.375,68.208,-1.031,97.516,510.765,4391.0,544.6469999999999,459.19,452.29900000000004,472.284,617.215,-358.67800000000005,689.164,268.625,434.95099999999996,48.562,1
4846160265.0,1.2229999999999999,4964198822.0,5006495992.0,4974494029.0,5006860589.0,1.30079239247052e+18,0.10800000000000001,-46.75899999999999,0.0444,44.018,66.803,66.821,-1.033,95.35799999999999,501.915,4712.0,535.964,448.556,444.901,463.96,613.4169999999999,-390.295,684.828,271.672,444.394,48.67,0
4939718939.0,1.217,5059382699.0,5283267669.0,5120880358.0,5145155279.0,1.33545598631576e+18,0.109,-48.522,0.0452,36.63,64.85600000000001,64.828,-1.035,93.094,495.235,4875.0,528.2280000000001,443.719,446.529,457.173,609.865,-425.87300000000005,680.096,272.903,451.81199999999995,48.644,0
5073255237.0,1.255,5216716986.0,5701496879.0,5370591791.0,5403615269.0,1.39890744788521e+18,0.11,-52.239,0.0459,38.632,63.165,63.407,-1.037,90.95200000000001,490.44699999999995,5008.0,521.428,451.844,454.332,455.72900000000004,606.556,-502.392,674.5139999999999,270.172,459.325,48.765,0
5205354143.0,1.3130000000000002,5356246433.0,5910611484.0,5557875366.0,5622330064.0,1.45690169916539e+18,0.11199999999999999,-50.369,0.0454,37.171,61.488,61.968,-1.0390000000000001,88.851,485.591,5218.0,514.678,455.056,455.426,455.305,603.2040000000001,-460.779,669.3939999999999,269.225,454.031,48.839,0
5284844536.0,1.376,5478162692.0,6015168787.0,5698338046.0,5801299662.0,1.50943874015628e+18,0.11900000000000001,-46.788000000000004,0.0451,34.871,59.77,60.169,-1.042,86.76700000000001,481.034,5345.0,508.116,454.92199999999997,453.603,451.749,599.868,-396.921,664.9839999999999,270.358,451.41,48.846000000000004,0
5364334929.0,1.435,5589480233.0,6067447438.0,5803685057.0,5940524063.0,1.55651857085788e+18,0.13,-47.388999999999996,0.0447,38.678000000000004,58.41,58.975,-1.044,84.833,476.51099999999997,5412.0,501.656,450.85,449.69699999999995,449.005,596.511,-402.73,660.5089999999999,271.301,447.11,49.918,0
5443825322.0,1.482,5690199054.0,6093586764.0,5882695315.0,6040003268.0,1.5981411912702e+18,0.13,-51.821000000000005,0.0408,31.916999999999998,56.7,57.17,-1.046,82.822,467.336,5713.0,493.04699999999997,435.408,428.12300000000005,445.11199999999997,592.361,-438.517,655.637,273.527,407.70300000000003,48.585,1
5523315715.0,1.515,5780319156.0,6106656426.0,5941953009.0,6099737277.0,1.63430660139325e+18,0.129,-55.16,0.0403,36.814,55.417,55.39,-1.0490000000000002,80.979,458.80199999999996,5866.0,484.624,419.38,412.083,439.246,588.207,-496.148,650.124,273.64599999999996,403.32800000000003,48.57,1
5602806108.0,1.5319999999999998,5859840540.0,6113191258.0,5986396279.0,6119726089.0,1.665014801227e+18,0.133,-52.42,0.0425,34.498000000000005,54.068000000000005,54.215,-1.051,79.155,454.336,5730.0,478.12300000000005,412.11400000000003,415.048,435.46,584.626,-468.56800000000004,644.918,272.725,425.31,48.453,1
5682296500.0,1.5330000000000001,5928763204.0,6116458673.0,6019728731.0,6119726089.0,1.70396633490256e+18,0.132,-50.338,0.0416,34.141,52.782,53.042,-1.053,77.398,449.208,5599.0,471.472,414.838,416.92900000000003,429.25300000000004,580.918,-421.539,640.234,273.818,415.876,48.531000000000006,1
5761786893.0,1.521,5987087149.0,6118092381.0,6044728071.0,6119726089.0,1.74058264143597e+18,0.131,-47.18899999999999,0.0446,37.973,51.827,51.735,-1.055,75.766,448.767,5227.0,467.225,429.028,432.46,428.091,577.95,-398.431,635.807,273.358,445.898,48.897,0
5841277286.0,1.495,6034812375.0,6118909235.0,6063477575.0,6119726089.0,1.77256920689089e+18,0.132,-43.15,0.0488,38.65,50.977,50.331,-1.058,74.199,453.954,4685.0,466.07099999999997,449.814,461.779,433.27,575.966,-370.14,631.694,271.002,487.666,49.248000000000005,0
5920767679.0,1.459,6071938882.0,6119317662.0,6077539704.0,6119726089.0,1.79992603126735e+18,0.133,-39.428000000000004,0.0517,40.201,50.281000000000006,49.413999999999994,-1.06,72.72,462.407,4166.0,467.142,483.64,495.54900000000004,443.305,574.678,-336.754,627.952,267.897,517.354,49.174,0
6015145552.0,1.423,6126256634.0,6223734239.0,6140192482.0,6171832271.0,1.83414088993329e+18,0.133,-38.561,0.0505,40.705999999999996,49.663999999999994,48.437,-1.062,71.29899999999999,468.148,3705.0,467.67800000000005,503.494,506.46,457.27099999999996,573.156,-317.249,624.427,265.895,505.461,49.408,0
6156001414.0,1.416,6254749580.0,6601288445.0,6349855024.0,6379167671.0,1.90454699532259e+18,0.133,-42.013000000000005,0.0485,35.818000000000005,48.77,47.033,-1.065,69.811,470.434,3207.0,467.145,502.704,497.36,468.98,571.225,-351.61,620.521,263.615,485.296,49.071000000000005,0
6257344507.0,1.4240000000000002,6364461745.0,6790065547.0,6507101930.0,6555820336.0,1.96830401679908e+18,0.133,-41.711000000000006,0.0491,34.435,47.845,45.736999999999995,-1.067,68.347,473.171,2815.0,467.254,493.906,491.48900000000003,478.35900000000004,569.461,-351.333,616.617,260.753,490.961,49.406000000000006,0
6318709975.0,1.435,6460661497.0,6884454098.0,6625037110.0,6701790268.0,2.02541195436276e+18,0.135,-43.427,0.0501,38.56,47.246,44.578,-1.069,67.02,476.917,2505.0,468.254,492.509,495.171,490.55800000000005,567.9630000000001,-384.786,612.342,255.50599999999997,501.27099999999996,49.283,0
6380075444.0,1.443,6548679187.0,6931648374.0,6713488495.0,6817077465.0,2.07587080801363e+18,0.13,-42.185,0.0499,34.316,46.412,43.645,-1.072,65.658,479.858,2294.0,469.28,497.06699999999995,498.402,498.14,566.446,-364.069,608.2959999999999,250.99,498.97,49.175,0
6441440913.0,1.444,6628514815.0,6955245512.0,6779827034.0,6901681927.0,2.1196805777517e+18,0.128,-42.318999999999996,0.0492,33.61,45.586000000000006,42.361000000000004,-1.074,64.325,481.43699999999995,2060.0,469.975,497.315,495.72,498.717,564.804,-360.744,604.288,246.752,491.704,48.88,1
6502806381.0,1.4369999999999998,6700168380.0,6967044081.0,6829580938.0,6955603656.0,2.15684126357695e+18,0.128,-41.933,0.0487,34.897,44.897,41.33,-1.0759999999999998,63.074,482.11800000000005,1814.0,470.49300000000005,492.406,490.334,494.315,563.0840000000001,-351.35400000000004,600.384,242.933,486.543,48.86600000000001,1
6564171850.0,1.421,6763639882.0,6972943365.0,6866896366.0,6978842650.0,2.19505523896354e+18,0.129,-39.69,0.0487,32.911,44.123000000000005,40.654,-1.079,61.826,482.82199999999995,1463.0,471.233,488.54900000000004,487.83099999999996,491.735,561.42,-320.758,596.82,240.03,487.399,48.992,1
6625537319.0,1.395,6818929322.0,6975893007.0,6894882937.0,6978842650.0,2.23897220389695e+18,0.128,-43.965,0.0465,38.655,43.771,39.984,-1.081,60.748000000000005,480.416,1072.0,470.708,479.57300000000004,475.945,488.80300000000005,559.2959999999999,-364.66900000000004,592.768,236.47099999999998,464.777,48.636,1
6686902787.0,1.361,6866036699.0,6977367828.0,6915872865.0,6978842650.0,2.27723579227751e+18,0.132,-46.99100000000001,0.0456,30.409000000000002,42.909,39.033,-1.083,59.525,477.227,885.438,469.895,469.55699999999996,464.407,483.88,557.0369999999999,-404.664,588.2719999999999,231.217,456.496,48.435,1
6748268256.0,1.32,6904962014.0,6978105239.0,6931615311.0,6978842650.0,2.30984600410522e+18,0.133,-47.508,0.0451,34.548,42.369,38.589,-1.0859999999999999,58.431999999999995,473.721,845.923,468.91,457.402,455.094,476.689,554.705,-408.11800000000005,583.737,225.74,450.93199999999996,49.042,1
6809633724.0,1.273,6935705267.0,6978473944.0,6943422146.0,6978842650.0,2.33680283938007e+18,0.129,-45.391999999999996,0.0436,28.393,41.467,37.813,-1.088,57.247,468.676,828.2260000000001,467.065,447.772,444.338,467.67699999999996,552.094,-362.325,579.712,223.206,435.88800000000003,48.641000000000005,1
6874414496.0,1.2229999999999999,6964641690.0,7002565419.0,6964230833.0,6990796211.0,2.36085816919232e+18,0.129,-46.29600000000001,0.0443,34.459,41.015,37.57,-1.09,56.229,465.3,837.8530000000001,465.839,443.39099999999996,442.12800000000004,460.77,549.7040000000001,-382.19699999999995,575.465,218.83599999999998,443.35400000000004,48.63,1
7008782071.0,1.21,7114836042.0,7501718778.0,7223391159.0,7244595931.0,2.44499358209737e+18,0.13,-45.332,0.0444,23.949,39.914,36.667,-1.093,55.016000000000005,462.495,846.9,464.727,441.168,442.56300000000005,454.73,547.386,-368.38599999999997,571.372,214.679,444.26099999999997,48.762,1
7128262165.0,1.216,7247114717.0,7751295457.0,7417761403.0,7461894598.0,2.52080269109536e+18,0.132,-44.995,0.0454,33.477,39.499,36.278,-1.095,54.058,461.301,840.4860000000001,464.241,447.05199999999996,448.75,449.89300000000003,545.3240000000001,-371.001,567.249,209.25400000000002,453.541,48.536,1
7201264271.0,1.2309999999999999,7363462713.0,7876083796.0,7563539086.0,7642692212.0,2.58828549618632e+18,0.131,-46.507,0.0449,26.193,38.64,35.394,-1.097,52.978,459.60400000000004,843.5239999999999,463.48400000000004,448.792,449.51099999999997,447.57800000000003,543.197,-389.996,562.9159999999999,202.649,448.574,48.729,1
7274266377.0,1.246,7470077095.0,7938477966.0,7672872349.0,7786988772.0,2.64744199737024e+18,0.13,-47.411,0.0439,25.963,37.823,34.85,-1.099,51.934,456.921,836.705,462.17800000000005,447.19800000000004,444.855,445.147,540.918,-396.209,558.514,195.855,439.48,48.575,1
7347268484.0,1.2570000000000001,7566957863.0,7969675051.0,7754872295.0,7894784280.0,2.69827219464711e+18,0.131,-46.809,0.0435,27.769000000000002,37.174,34.308,-1.102,50.97,453.936,850.01,460.54400000000004,440.86300000000006,438.523,442.805,538.58,-382.399,554.265,189.74200000000002,434.535,48.56,1
7420270590.0,1.261,7654105016.0,7985273594.0,7816372256.0,7966078734.0,2.74077608801694e+18,0.135,-47.202,0.0432,25.148000000000003,36.398,33.925,-1.104,49.983999999999995,450.975,873.36,458.749,435.24699999999996,433.955,442.21,536.231,-385.965,549.977,183.062,431.727,48.658,1
7493272696.0,1.256,7731518556.0,7993072865.0,7862497226.0,8000872136.0,2.79041881009614e+18,0.134,-48.532,0.0427,32.203,36.126999999999995,33.711,-1.1059999999999999,49.193000000000005,447.824,905.357,456.715,431.20099999999996,430.00199999999995,439.923,533.8380000000001,-402.957,545.499,174.95,427.341,48.565,1
7566274802.0,1.2429999999999999,7799198481.0,7996972500.0,7897090953.0,8000872136.0,2.84057162166234e+18,0.133,-45.623999999999995,0.0435,24.362,35.368,33.284,-1.109,48.263000000000005,446.139,921.539,455.256,431.41900000000004,431.996,438.62699999999995,531.67,-365.148,541.442,167.917,435.189,48.608000000000004,1
7639276908.0,1.222,7857144792.0,7998922318.0,7923036249.0,8000872136.0,2.88357908198128e+18,0.126,-39.449,0.0441,28.805999999999997,34.945,33.082,-1.111,47.464,445.421,929.301,454.19599999999997,434.42699999999996,436.661,436.79900000000004,529.672,-287.152,538.251,164.502,440.75,48.687,1
7712279015.0,1.193,7905357489.0,7999897227.0,7942495221.0,8000872136.0,2.91944119105295e+18,0.10800000000000001,-36.286,0.0444,28.392,34.522,32.739000000000004,-1.113,46.681999999999995,445.214,931.7360000000001,453.36,439.93699999999995,441.384,436.12800000000004,527.786,-252.78900000000002,535.443,162.203,443.871,49.244,1
7785281121.0,1.157,7943836572.0,8000384682.0,7957089450.0,8000872136.0,2.94815794887736e+18,0.111,-33.519,0.045,29.304000000000002,34.186,32.652,-1.115,45.946999999999996,445.79400000000004,851.42,452.899,444.72900000000004,446.19800000000004,437.569,526.067,-226.662,532.924,160.41,449.566,48.518,1
7858283227.0,1.117,7972582041.0,8000628409.0,7968035121.0,8000872136.0,2.96972935545452e+18,0.11199999999999999,-32.915,0.0443,24.482,33.559,32.241,-1.1179999999999999,45.125,445.361,757.7489999999999,451.895,445.327,445.106,438.713,524.231,-217.138,530.512,159.239,442.545,48.555,1
7956906216.0,1.084,8039419544.0,8180096455.0,8065917466.0,8090545227.0,3.00773247780884e+18,0.10800000000000001,-33.760999999999996,0.0438,28.153000000000002,33.211,32.029,-1.12,44.412,444.397,733.895,450.52099999999996,443.413,441.50699999999995,439.62699999999995,522.339,-223.304,528.03,157.955,438.129,48.566,1
8087389032.0,1.072,8158954223.0,8516756382.0,8262792177.0,8290870829.0,3.07399321765905e+18,0.10300000000000001,-31.029,0.0437,24.27,32.634,31.7,-1.122,43.637,443.45599999999996,685.821,449.069,439.338,438.471,441.056,520.471,-196.75,525.844,157.469,437.341,48.442,1
8148285044.0,1.071,8261091194.0,8685086346.0,8410448210.0,8460748424.0,3.13066433484898e+18,0.10300000000000001,-23.204,0.0442,24.358,32.1,31.247,-1.124,42.89,443.2,690.696,447.842,439.00300000000004,439.57099999999997,441.963,518.736,-133.412,524.362,158.102,441.538,48.391000000000005,1
8209181056.0,1.073,8355108696.0,8769251327.0,8521190235.0,8600178014.0,3.17774582937863e+18,0.102,-18.581,0.0446,26.215999999999998,31.72,30.831999999999997,-1.127,42.205,443.545,671.127,446.898,441.555,442.963,442.68199999999996,517.133,-101.73200000000001,523.232,158.877,445.787,48.385,1
8270077069.0,1.074,8441006729.0,8811333818.0,8604246753.0,8709159597.0,3.21523770124801e+18,0.102,-24.348000000000003,0.0445,26.235,31.366,30.366999999999997,-1.129,41.54,443.708,558.612,445.97900000000004,444.03,444.56800000000004,442.81,515.5419999999999,-143.142,521.641,159.121,444.76599999999996,48.483999999999995,1
8330973081.0,1.071,8518785295.0,8832375064.0,8666539142.0,8787693174.0,3.24313995045712e+18,0.106,-29.609,0.0446,24.313000000000002,30.910999999999998,29.82,-1.131,40.855,444.051,478.69,445.31300000000005,445.611,445.69300000000004,442.341,514.02,-187.71900000000002,519.555,158.093,446.281,48.43899999999999,1
8391869093.0,1.063,8588444392.0,8842895686.0,8713258434.0,8835778745.0,3.29227164640329e+18,0.113,-29.35,0.0445,26.471999999999998,30.625,29.509,-1.133,40.241,444.217,448.461,444.711,445.44800000000004,445.537,442.73400000000004,512.51,-184.99,517.5,157.088,445.298,48.443000000000005,1
8452765106.0,1.0490000000000002,8649984021.0,8848155998.0,8748297903.0,8853416309.0,3.33367002803663e+18,0.113,-29.163,0.0445,25.000999999999998,30.261999999999997,29.194000000000003,-1.135,39.61,444.324,401.10400000000004,444.17699999999996,445.533,445.324,443.719,511.026,-183.21,515.464,156.04,445.022,48.49100000000001,1
8513661118.0,1.0290000000000001,8703404181.0,8850786153.0,8774577504.0,8853416309.0,3.36697893307007e+18,0.111,-25.246,0.0465,25.752,29.971,28.767,-1.137,39.015,447.11800000000005,324.052,445.04900000000004,451.866,455.19599999999997,447.71,510.02099999999996,-157.131,513.7180000000001,154.725,465.278,48.769,1
8574557131.0,1.004,8748704873.0,8852101231.0,8794287206.0,8853416309.0,3.39219836150362e+18,0.111,-17.621,0.0492,28.475,29.875,28.572,-1.14,38.5,453.144,303.98900000000003,447.74300000000005,467.537,475.418,454.963,509.63199999999995,-105.303,512.548,153.759,492.31,48.923,1
8635453143.0,0.973,8785886097.0,8852758770.0,8809069481.0,8853416309.0,3.40932831333727e+18,0.105,-9.897,0.0509,28.551,29.789,28.404,-1.1420000000000001,38.003,460.61199999999997,361.92699999999996,451.537,488.915,496.228,464.01599999999996,509.621,-55.925,511.92699999999996,153.357,509.156,48.825,1
8696349155.0,0.9390000000000001,8814947853.0,8853087540.0,8820156188.0,8853416309.0,3.41836878857104e+18,0.10400000000000001,-8.5,0.0529,30.066,29.807,28.243000000000002,-1.1440000000000001,37.552,469.75,521.597,456.584,510.205,516.345,476.07,510.05,-49.155,511.381,152.756,529.149,48.966,1
8811497570.0,0.925,8937161291.0,9233018741.0,9018354627.0,9043299717.0,3.47355295683402e+18,0.09699999999999999,-16.034000000000002,0.0519,25.554000000000002,29.533,27.998,-1.146,37.019,476.36300000000006,629.153,460.907,519.2180000000001,520.9159999999999,486.509,510.255,-99.175,510.279,151.07,519.347,49.608000000000004,1
8986843856.0,0.946,9156390967.0,9844369440.0,9377696005.0,9416749474.0,3.59202315407032e+18,0.098,-1.8259999999999998,0.055999999999999994,28.346,29.456,27.654,-1.148,36.565,487.506,993.0239999999999,467.779,536.143,541.273,502.885,511.347,-10.414000000000001,510.163,150.90200000000002,559.931,49.199,1
9136569259.0,0.987,9352241138.0,10150044789.0,9647202038.0,9732974093.0,3.69724089961833e+18,0.095,16.102,0.057999999999999996,27.2,29.311,27.546999999999997,-1.15,36.102,499.875,1486.0,475.76,553.185,563.34,522.207,512.862,80.477,511.05699999999996,151.59799999999998,580.2769999999999,49.565,0
