activeaddresses30trx,difficulty14wma,difficulty7ema,hashrate14std,hashrate14var,median_transaction_feeUSD,mediantransactionvalueUSD,mining_profitability14sma,mining_profitability30sma,mining_profitability30wma,mining_profitability3sma,mining_profitability3wma,mining_profitability7sma,mining_profitability7std,mining_profitability7wma,mining_profitability90ema,mining_profitability90trx,price14rsiUSD,price30stdUSD,price30varUSD,price3rsiUSD,price7rsiUSD,price90smaUSD,priceUSD,sentinusd90stdUSD,sentinusd90varUSD,top100cap14roc,top100cap14trx,top100cap30mom,top100cap30roc,top100cap30rsi,top100cap90mom,top100cap90roc,top100cap90rsi,top100cap90wma,transactionfees7trxUSD,category
0.077,40256778604.0,40444792143.0,2.72954792924047e+16,1.8626079745052e+32,0.0272,90.598,3.897,4.145,3.987,3.487,3.4010000000000002,3.737,0.5589999999999999,3.627,5.644,-1.2,19.663,45.722,522.634,2.8139999999999996,10.42,353.776,272.07599999999996,188649707,8897178011225328.0,1.216,-0.003,-0.633,-2.907,54.471000000000004,1.021,5.072,58.253,20.967,-0.20600000000000002,0
0.068,40344243446.0,40493832861.0,2.7312076799423e+16,1.864873847744e+32,0.0276,100.741,3.862,4.1080000000000005,3.943,3.406,3.384,3.658,0.54,3.556,5.596,-1.198,23.479,45.659,521.194,19.773,18.147000000000002,353.07599999999996,276.10400000000004,188617579,8894147730231504.0,1.354,-0.006999999999999999,-0.653,-2.9930000000000003,54.498999999999995,1.025,5.09,58.263999999999996,20.976999999999997,-0.503,0
0.057,40420438919.0,40530613400.0,2.55007369868471e+16,1.6257189671809e+32,0.0287,114.695,3.792,4.039,3.887,3.2939999999999996,3.306,3.593,0.608,3.4539999999999997,5.544,-1.197,32.913000000000004,44.271,489.971,53.343999999999994,35.884,352.217,287.178,188686199,8900620468411872.0,-0.727,-0.012,-0.6859999999999999,-3.155,51.622,0.946,4.702,57.006,20.985,-0.8809999999999999,0
0.049,40485365023.0,40558198804.0,3.2973306290218e+16,2.7180973192713e+32,0.0288,107.161,3.785,4.019,3.872,3.5039999999999996,3.563,3.5589999999999997,0.522,3.508,5.506,-1.195,33.205,44.222,488.89099999999996,54.287,36.412,351.38599999999997,287.54200000000003,189558674,8983122709823376.0,-1.252,-0.018000000000000002,-0.747,-3.443,48.913999999999994,0.847,4.208,55.771,20.991,-1.14,0
0.044000000000000004,40539021759.0,40578887857.0,2.98172956240144e+16,2.2226777958247e+32,0.0284,104.28299999999999,3.713,3.9960000000000004,3.823,3.44,3.4419999999999997,3.4619999999999997,0.451,3.4339999999999997,5.457000000000001,-1.194,31.678,44.451,493.981,41.372,33.132,350.546,283.79400000000004,188066104,8842214898119920.0,-1.456,-0.025,-0.763,-3.5180000000000002,47.788000000000004,0.7170000000000001,3.548,55.246,20.995,-1.3419999999999999,0
0.047,40581409127.0,40594404647.0,3.30942280785491e+16,2.7380698302876e+32,0.027999999999999997,113.682,3.6919999999999997,3.955,3.7960000000000003,3.5460000000000003,3.505,3.444,0.42100000000000004,3.46,5.415,-1.192,30.246,44.318000000000005,491.022,30.843000000000004,30.105999999999998,349.631,280.21,185632391,8614846180350032.0,-1.839,-0.032,-0.759,-3.505,46.818000000000005,0.653,3.227,54.792,20.999000000000002,-1.517,0
0.053,40612527125.0,40606042239.0,3.43234174010223e+16,2.945242455212e+32,0.0273,67.85,3.64,3.935,3.7710000000000004,3.464,3.514,3.44,0.41700000000000004,3.49,5.375,-1.1909999999999998,27.598000000000003,44.538000000000004,495.901,17.602,24.881,348.459,273.14599999999996,185487077,8601363978981072.0,-1.723,-0.039,-0.725,-3.353,47.588,0.7709999999999999,3.8289999999999997,55.053000000000004,21.003,-1.6340000000000001,0
0.057,40701179093.0,40743776692.0,3.31845499173406e+16,2.7530358830412e+32,0.0269,64.236,3.577,3.886,3.7110000000000003,3.3810000000000002,3.2880000000000003,3.4160000000000004,0.488,3.383,5.3229999999999995,-1.189,26.163,45.019,506.68699999999995,12.804,22.259,346.98,269.036,185719600,8622942492335824.0,-1.273,-0.045,-0.662,-3.07,47.723,0.8,3.975,55.099,21.006999999999998,-0.114,0
0.064,41148938102.0,41550748033.0,3.9342870042464e+16,3.8696535579455e+32,0.0239,109.132,3.491,3.832,3.641,3.127,3.0010000000000003,3.324,0.645,3.23,5.267,-1.187,18.645,49.143,603.768,3.247,11.806,345.265,239.44099999999997,184437913,8504335954843424.0,-1.092,-0.05,-0.569,-2.641,50.141000000000005,0.8240000000000001,4.086,55.916000000000004,21.013,0.16699999999999998,0
0.073,41556396831.0,42155976539.0,3.89775021601522e+16,3.7981141866117e+32,0.0198,100.75,3.39,3.7680000000000002,3.542,2.7039999999999997,2.5839999999999996,3.187,0.972,2.9730000000000003,5.202000000000001,-1.186,12.968,60.273999999999994,908.2539999999999,1.256,6.651,343.16900000000004,197.577,186161533,8664029101960752.0,-0.987,-0.053,-0.5660000000000001,-2.625,50.14,0.885,4.4,55.915,21.018,-0.37799999999999995,1
0.086,41932134540.0,42609897918.0,3.85088158145756e+16,3.7073222386023e+32,0.0206,118.491,3.281,3.702,3.4610000000000003,2.5380000000000003,2.489,3.002,0.92,2.804,5.143,-1.1840000000000002,18.317,67.733,1147.0,16.574,15.27,341.241,205.937,190606853,9082743126280820.0,-1.328,-0.055,-0.605,-2.806,49.038000000000004,0.857,4.265,55.446999999999996,21.022,-1.158,1
0.098,42276151229.0,42950338953.0,3.81833741734144e+16,3.6449251581674e+32,0.0212,111.052,3.16,3.6489999999999996,3.3680000000000003,2.354,2.347,2.859,1.022,2.617,5.08,-1.183,21.914,73.373,1346.0,28.203000000000003,21.18,339.319,211.75599999999997,190142080,9038502654760740.0,-1.104,-0.055999999999999994,-0.597,-2.77,49.176,0.892,4.4430000000000005,55.492,21.026,-1.9169999999999998,1
0.115,42588446899.0,43205669729.0,3.63075705718975e+16,3.2955992020833e+32,0.0201,77.238,3.063,3.5980000000000003,3.283,2.366,2.336,2.682,0.89,2.485,5.019,-1.182,20.088,79.977,1599.0,20.135,18.323,337.233,200.604,188552707,8888030787935104.0,-0.825,-0.057,-0.5720000000000001,-2.66,48.833,0.836,4.155,55.35,21.03,-2.544,1
0.132,42869021550.0,43397167810.0,3.47212703188002e+16,3.013916531378e+32,0.0206,67.6,2.983,3.535,3.21,2.35,2.386,2.525,0.526,2.431,4.963,-1.18,23.371,84.756,1796.0,33.716,24.031999999999996,335.273,205.929,190492438,9071842232952580.0,-0.951,-0.057,-0.495,-2.306,48.946999999999996,0.8440000000000001,4.197,55.386,21.034000000000002,-2.843,1
0.14800000000000002,43117875181.0,43540791372.0,3.74317495200353e+16,3.5028396803267e+32,0.0212,76.733,2.9139999999999997,3.4789999999999996,3.125,2.338,2.319,2.412,0.381,2.354,4.9030000000000005,-1.179,26.949,87.37200000000001,1908.0,48.312,30.322,333.36,211.824,190722950,9093810873424910.0,-0.9159999999999999,-0.057,-0.493,-2.3,49.141000000000005,0.8370000000000001,4.157,55.445,21.037,-3.0439999999999996,1
0.159,43335007793.0,43648509043.0,4.07774114111454e+16,4.1569932034845e+32,0.0211,76.932,2.83,3.423,3.0469999999999997,2.32,2.289,2.336,0.20800000000000002,2.3209999999999997,4.845,-1.177,26.68,89.45100000000001,2000.0,45.306999999999995,29.745,331.44699999999995,210.64,190852919,9106209204425180.0,-0.9620000000000001,-0.055999999999999994,-0.48700000000000004,-2.271,48.845,0.773,3.8280000000000003,55.33,21.04,-3.15,1
0.168,43520419385.0,43729297296.0,4.19423010480602e+16,4.3978915430153e+32,0.0215,73.247,2.8,3.3480000000000003,3.008,2.439,2.54,2.412,0.39299999999999996,2.443,4.801,-1.176,29.250999999999998,90.178,2033.0,58.408,34.644,329.751,214.636,190435312,9066402023906190.0,1.463,-0.05,0.46799999999999997,2.238,60.666000000000004,1.195,5.9239999999999995,59.441,21.052,-3.197,1
0.174,43674109958.0,43789888486.0,4.29035146333032e+16,4.6017789197251e+32,0.0232,88.08200000000001,2.695,3.295,2.943,2.481,2.492,2.387,0.386,2.425,4.746,-1.175,39.376999999999995,88.618,1963.0,83.936,51.93600000000001,328.38,232.31099999999998,190055588,9030281668481220.0,2.116,-0.040999999999999995,0.534,2.557,61.518,1.2590000000000001,6.247000000000001,59.787,21.065,-3.036,1
0.17600000000000002,43796079512.0,43835331879.0,4.49416862473667e+16,5.0493879068919e+32,0.023,78.988,2.6439999999999997,3.239,2.895,2.57,2.524,2.4290000000000003,0.38299999999999995,2.465,4.698,-1.173,38.516999999999996,87.00399999999999,1892.0,74.063,49.714,327.05400000000003,229.752,191071473,9127076968981330.0,2.213,-0.03,0.17,0.8009999999999999,60.718999999999994,1.265,6.29,59.485,21.076999999999998,-2.721,1
0.174,43886328046.0,43869414423.0,4.84932355444733e+16,5.8789847339294e+32,0.0237,65.626,2.589,3.202,2.867,2.5639999999999996,2.641,2.497,0.451,2.559,4.657,-1.172,42.428000000000004,85.443,1825.0,82.82,56.052,325.786,237.146,191280441,9147051733256990.0,2.225,-0.018000000000000002,0.12,0.5660000000000001,59.482,1.288,6.42,59.019,21.087,-2.397,0
0.183,43944855561.0,43894976331.0,5.00546473860797e+16,6.2636693123619e+32,0.0249,50.787,2.5340000000000003,3.153,2.841,2.715,2.7560000000000002,2.543,0.494,2.633,4.6160000000000005,-1.171,47.912,82.76,1712.0,90.34,64.153,324.627,248.51,192073191,9223027687496870.0,2.1630000000000003,-0.006999999999999999,0.132,0.622,59.803000000000004,1.287,6.41,59.141000000000005,21.098000000000003,-1.8519999999999999,0
0.193,43971662056.0,43914147762.0,5.08241888200313e+16,6.4577454230355e+32,0.0281,97.95100000000001,2.552,3.133,2.8480000000000003,2.9539999999999997,3.031,2.693,0.625,2.813,4.586,-1.169,59.81399999999999,80.391,1616.0,96.664,77.885,323.832,281.323,199202864,9920445213922860.0,0.95,0.001,-0.162,-0.763,51.831,1.01,5.022,55.961000000000006,21.103,-1.107,0
0.203,43836420770.0,43674948925.0,4.8677966053684e+16,5.923860947809e+32,0.0261,77.204,2.588,3.1,2.859,3.12,3.205,2.84,0.647,2.966,4.558,-1.168,51.986000000000004,77.779,1512.0,60.381,61.159,322.902,261.244,198966072,9896874488411870.0,0.757,0.006,-0.12300000000000001,-0.578,52.886,1.095,5.457999999999999,56.346000000000004,21.109,-0.573,0
0.205,43486242440.0,43074430167.0,4.91279177072201e+16,6.0338807456185e+32,0.0253,75.39,2.657,3.0789999999999997,2.8689999999999998,3.2760000000000002,3.275,2.9019999999999997,0.71,3.071,4.529,-1.166,49.073,74.964,1405.0,48.808,55.321999999999996,321.957,252.78799999999998,199317027,9931819265742030.0,0.506,0.009000000000000001,-0.083,-0.39299999999999996,51.368,1.067,5.324,55.703,21.113000000000003,-0.315,0
0.203,43161766855.0,42624041099.0,5.27840993760892e+16,6.9654028673621e+32,0.0232,79.12,2.679,3.0389999999999997,2.852,3.127,3.0460000000000003,2.97,0.557,3.05,4.492,-1.165,42.84,72.561,1316.0,28.826,43.613,320.746,232.4,199255884,9925726840680030.0,0.384,0.01,-0.188,-0.885,49.632,0.9490000000000001,4.723,54.956,21.115,-0.348,0
0.195,42862994014.0,42286249298.0,5.16664566282063e+16,6.6735568512858e+32,0.0232,95.57,2.699,3.0,2.82,2.8710000000000004,2.7489999999999997,2.968,0.563,2.9410000000000003,4.449,-1.1640000000000001,42.868,69.58,1210.0,28.978,43.662,319.673,232.47099999999998,199854884,9985493634318930.0,0.46799999999999997,0.01,-0.14300000000000002,-0.675,50.248999999999995,1.0170000000000001,5.075,55.17100000000001,21.118000000000002,-0.45899999999999996,0
0.19399999999999998,42589923918.0,42032905447.0,5.16127882073482e+16,6.6596997663414e+32,0.0228,59.035,2.7560000000000002,2.97,2.8280000000000003,2.8280000000000003,2.88,3.015,0.555,2.9819999999999998,4.42,-1.162,41.501000000000005,65.819,1083.0,24.035,41.02,318.601,227.90900000000002,199980049,9998004993308350.0,0.24,0.008,-0.239,-1.123,48.603,0.95,4.739,54.467,21.119,-0.537,0
0.19399999999999998,42342556566.0,41842897559.0,5.68963302876419e+16,8.092981000501101e+32,0.0218,60.332,2.752,2.9189999999999996,2.792,2.694,2.674,2.9610000000000003,0.6890000000000001,2.832,4.376,-1.161,38.75,61.92100000000001,958.561,15.722000000000001,35.798,317.38599999999997,218.482,202800378,1.02819982942247e+16,-0.040999999999999995,0.004,-0.25,-1.18,47.102,0.919,4.588,53.813,21.119,-0.6729999999999999,1
0.19,42120891958.0,41700391643.0,5.22929412544745e+16,6.8363792626098e+32,0.0227,88.73200000000001,2.805,2.8939999999999997,2.795,2.8339999999999996,2.804,2.917,0.643,2.83,4.343999999999999,-1.159,42.376999999999995,58.321999999999996,850.362,42.176,43.232,316.286,226.795,203712460,1.03746916256979e+16,-0.135,0.0,-0.19399999999999998,-0.917,46.723,0.879,4.381,53.648,21.118000000000002,-0.721,0
0.18600000000000003,41924930095.0,41593512206.0,5.00540298161328e+16,6.2635147520858e+32,0.0237,100.78299999999999,2.823,2.859,2.772,2.634,2.654,2.807,0.604,2.735,4.305,-1.158,46.495,57.122,815.7189999999999,63.132,51.193000000000005,315.173,236.83,203754658,1.03789901452219e+16,-0.106,-0.005,-0.226,-1.07,46.653999999999996,0.7759999999999999,3.853,53.618,21.116999999999997,-0.675,0
0.18100000000000002,41754670976.0,41513352628.0,4.88795074013628e+16,5.9730156094997e+32,0.0225,78.365,2.83,2.8510000000000004,2.775,2.803,2.7969999999999997,2.758,0.494,2.763,4.274,-1.156,42.72,56.246,790.905,38.871,43.097,313.873,225.308,203573291,1.03605212096286e+16,-2.072,-0.011000000000000001,-0.22899999999999998,-1.083,46.526,0.7190000000000001,3.56,53.56399999999999,21.116,-0.6990000000000001,0
0.17300000000000001,41610114601.0,41453232945.0,4.58974611410921e+16,5.2664423479951e+32,0.0222,74.179,2.8680000000000003,2.8310000000000004,2.7769999999999997,2.778,2.835,2.767,0.5,2.793,4.243,-1.1540000000000001,41.812,54.931000000000004,754.36,34.006,41.211000000000006,312.512,222.44799999999998,203730068,1.03764851148114e+16,-2.184,-0.015,-0.21600000000000003,-1.023,46.989,0.785,3.8939999999999997,53.708999999999996,21.115,-0.746,0
0.163,41491260971.0,41408143182.0,4.96810640926425e+16,6.1705203234431e+32,0.022000000000000002,80.97,2.886,2.8160000000000003,2.775,2.864,2.843,2.804,0.462,2.8,4.212,-1.153,40.989,52.167,680.3389999999999,29.191,39.441,311.143,219.93599999999998,203393704,1.03422497130369e+16,-2.15,-0.02,-0.136,-0.645,46.537,0.723,3.58,53.526,21.113000000000003,-0.831,1
0.149,41398110086.0,41374325860.0,4.79519377687091e+16,5.7484708394354e+32,0.0226,47.375,2.8710000000000004,2.7760000000000002,2.76,2.7539999999999996,2.7060000000000004,2.727,0.392,2.7460000000000004,4.176,-1.151,43.802,48.608000000000004,590.674,52.827,45.843,309.765,225.863,205037509,1.05100950143757e+16,-2.089,-0.024,-0.06,-0.28600000000000003,45.894,0.6759999999999999,3.342,53.268,21.111,-0.865,1
0.14400000000000002,41330661944.0,41348962869.0,4.57709214762228e+16,5.2374431319564e+32,0.0225,39.939,2.8539999999999996,2.752,2.7460000000000004,2.647,2.6069999999999998,2.747,0.337,2.7030000000000003,4.14,-1.15,43.43899999999999,45.007,506.413,48.853,44.942,308.199,224.9,208365968,1.08540941241426e+16,-2.041,-0.027000000000000003,0.005,0.026000000000000002,46.732,0.687,3.3939999999999997,53.516999999999996,21.109,-0.815,1
0.138,41447055284.0,41626450756.0,4.00634839009041e+16,4.012706855695e+32,0.0221,43.684,2.822,2.727,2.75,2.655,2.693,2.727,0.301,2.721,4.111000000000001,-1.148,41.906000000000006,41.412,428.735,33.383,41.076,306.58,220.946,209671406,1.09905245894706e+16,-1.054,-0.031,0.006,0.03,45.611000000000004,0.672,3.325,53.078,21.105999999999998,-0.75,1
0.132,41844055949.0,42333692058.0,3.97894423472204e+16,3.9579993057569e+32,0.0218,54.262,2.7510000000000003,2.685,2.7230000000000003,2.5610000000000004,2.52,2.695,0.40700000000000003,2.617,4.072,-1.147,40.82,38.352,367.727,25.049,38.378,304.616,218.176,210108535,1.10363990684644e+16,-1.271,-0.034,-0.025,-0.121,45.425,0.659,3.2560000000000002,53.005,21.101999999999997,-0.726,1
0.125,42226789343.0,42864123034.0,4.01088268542219e+16,4.0217949790549e+32,0.0221,54.6,2.7060000000000004,2.673,2.72,2.588,2.5580000000000003,2.655,0.363,2.602,4.04,-1.145,42.223,35.278,311.134,43.461999999999996,42.228,302.305,220.585,195328135,9538270127204340.0,-0.99,-0.036000000000000004,-0.022000000000000002,-0.107,45.705,0.684,3.383,53.083999999999996,21.099,-0.599,1
0.11800000000000001,42579212813.0,43261946266.0,3.9280430641155e+16,3.8573805783865e+32,0.0219,71.939,2.655,2.6489999999999996,2.6839999999999997,2.35,2.316,2.544,0.47700000000000004,2.465,3.998,-1.143,41.672,35.031,306.789,36.499,40.693000000000005,300.328,219.338,197329621,9734744836058300.0,-0.789,-0.038,-0.122,-0.581,45.068000000000005,0.564,2.779,52.843999999999994,21.095,-0.499,1
0.12,42901326358.0,43560313690.0,4.14990807283712e+16,4.3054342532497e+32,0.0232,50.67100000000001,2.681,2.6689999999999996,2.699,2.544,2.585,2.5580000000000003,0.508,2.551,3.9730000000000003,-1.1420000000000001,48.798,33.471,280.074,81.215,58.24100000000001,298.60400000000004,231.69099999999997,197871881,9788320276638140.0,-0.8220000000000001,-0.039,-0.107,-0.51,45.678999999999995,0.691,3.4219999999999997,53.012,21.092,-0.222,1
0.124,43193129978.0,43784089258.0,4.26655540733128e+16,4.5508737609569e+32,0.0246,37.242,2.662,2.681,2.7119999999999997,2.6189999999999998,2.745,2.597,0.552,2.627,3.949,-1.14,55.633,33.218,275.858,91.603,70.262,297.069,246.158,199799615,9979971566542640.0,-0.361,-0.04,-0.032,-0.153,47.235,0.516,2.526,53.441,21.089000000000002,0.183,0
0.142,43454623674.0,43951920934.0,3.95912864750626e+16,3.9186749118762e+32,0.025,44.651,2.6919999999999997,2.701,2.722,2.865,2.858,2.638,0.5770000000000001,2.6889999999999996,3.925,-1.138,57.361000000000004,33.535,281.153,93.194,72.834,295.437,250.235,201390063,1.01394893486008e+16,0.046,-0.039,-0.006999999999999999,-0.031,48.431000000000004,0.55,2.695,53.776,21.086,0.726,0
0.159,43685807446.0,44077794691.0,4.1281152883491e+16,4.2603339584754e+32,0.0235,46.413999999999994,2.6719999999999997,2.7119999999999997,2.72,2.7939999999999996,2.762,2.617,0.5589999999999999,2.698,3.897,-1.137,49.385,31.794,252.722,44.493,52.45399999999999,293.809,234.532,202837303,1.02857428919966e+16,0.055999999999999994,-0.038,-0.008,-0.036000000000000004,47.98,0.5589999999999999,2.7430000000000003,53.62,21.083000000000002,0.9309999999999999,1
0.17600000000000002,43886681293.0,44172200009.0,4.05261515731843e+16,4.1059224033318e+32,0.0239,56.11600000000001,2.677,2.717,2.713,2.707,2.667,2.659,0.501,2.695,3.8689999999999998,-1.135,51.324,30.541999999999998,233.205,54.071000000000005,56.253,292.254,238.71,203893128,1.03931018880489e+16,0.081,-0.036000000000000004,-0.008,-0.039,48.096000000000004,0.541,2.6489999999999996,53.651,21.081,1.0659999999999998,0
0.18899999999999997,44057245216.0,44243003997.0,4.08762288514008e+16,4.1771652127802e+32,0.024,52.38399999999999,2.676,2.739,2.725,2.7239999999999998,2.761,2.696,0.527,2.7539999999999996,3.847,-1.133,51.715,29.735,221.049,56.288999999999994,57.038000000000004,290.85,239.52900000000002,204303649,1.04349952049713e+16,0.193,-0.034,0.005,0.024,48.895,0.5429999999999999,2.657,53.86600000000001,21.078000000000003,0.986,0
0.195,44197499214.0,44296106989.0,4.67132645839848e+16,5.4553227202334e+32,0.0238,51.351000000000006,2.657,2.7510000000000003,2.718,2.708,2.7119999999999997,2.7710000000000004,0.242,2.736,3.82,-1.131,50.805,28.625,204.84799999999998,48.942,54.666000000000004,289.586,237.832,203269048,1.03295764963575e+16,0.083,-0.032,0.005,0.022000000000000002,48.523,0.56,2.7439999999999998,53.745,21.075,0.8270000000000001,0
0.19899999999999998,44307443288.0,44335934232.0,4.87100687433277e+16,5.9316769924493e+32,0.0243,50.815,2.647,2.745,2.7110000000000003,2.7239999999999998,2.6830000000000003,2.737,0.23199999999999998,2.7060000000000004,3.795,-1.13,53.483999999999995,27.918000000000003,194.858,67.992,60.494,288.325,242.99099999999999,204476249,1.04526341336856e+16,-0.198,-0.03,-0.485,-2.272,45.608000000000004,0.521,2.557,52.768,21.07,0.7879999999999999,1
0.205,44387077437.0,44365804665.0,4.88698295612945e+16,5.9706506033749e+32,0.0244,47.49100000000001,2.66,2.759,2.7119999999999997,2.68,2.7030000000000003,2.7230000000000003,0.21100000000000002,2.713,3.772,-1.128,54.071000000000005,28.112,197.56900000000002,71.471,61.743,287.05400000000003,244.115,206150856,1.06245438971155e+16,-0.145,-0.028999999999999998,-0.534,-2.494,45.231,0.507,2.489,52.638000000000005,21.065,0.737,1
0.212,44438369839.0,44391897821.0,4.38526088142527e+16,4.8076282495397e+32,0.0241,39.64,2.677,2.7680000000000002,2.715,2.737,2.761,2.716,0.19699999999999998,2.7310000000000003,3.7510000000000003,-1.126,52.232,28.129,197.81400000000002,50.245,56.353,285.568,241.202,209652783,1.09885723040272e+16,-0.258,-0.027999999999999997,-0.512,-2.3930000000000002,45.213,0.503,2.468,52.632,21.06,0.636,1
0.217,44754438269.0,44965017445.0,4.29968997161989e+16,4.6218334630122e+32,0.0236,49.23,2.6519999999999997,2.7560000000000002,2.695,2.676,2.6260000000000003,2.6860000000000004,0.264,2.6689999999999996,3.722,-1.124,49.093999999999994,28.123,197.725,28.269000000000002,47.849,283.933,236.11900000000003,210046556,1.1029888930101e+16,-0.038,-0.027999999999999997,-0.466,-2.185,45.711999999999996,0.505,2.479,52.755,21.055,0.461,1
0.217,45030264205.0,45394857163.0,4.45336112011658e+16,4.9581063165415e+32,0.0238,67.575,2.6639999999999997,2.7460000000000004,2.677,2.5810000000000004,2.528,2.668,0.298,2.6180000000000003,3.695,-1.122,50.325,27.715999999999998,192.051,42.678999999999995,51.145,282.448,238.067,210504569,1.1078043364588e+16,-0.10300000000000001,-0.027000000000000003,-0.499,-2.336,44.913000000000004,0.42,2.056,52.494,21.049,0.22399999999999998,1
0.214,45284861947.0,45717236951.0,4.46462582898857e+16,4.983220948218e+32,0.0237,57.773999999999994,2.675,2.73,2.68,2.5780000000000003,2.6310000000000002,2.653,0.257,2.647,3.675,-1.12,49.621,21.76,118.37,36.663000000000004,49.17,280.961,237.00599999999997,210769674,1.11059638340856e+16,-0.013999999999999999,-0.027000000000000003,-0.22399999999999998,-1.061,46.21,0.45,2.199,52.809,21.044,0.068,1
0.207,45518231496.0,45959021793.0,4.42604282568393e+16,4.8974637736971e+32,0.0236,52.70399999999999,2.702,2.7030000000000003,2.665,2.5869999999999997,2.589,2.634,0.28,2.608,3.6489999999999996,-1.1179999999999999,48.903999999999996,19.203,92.184,30.403000000000002,47.104,279.47900000000004,235.97299999999998,206126575,1.06220412611356e+16,0.043,-0.026000000000000002,-0.272,-1.285,45.896,0.146,0.705,52.71,21.038,-0.087,1
0.2,45730372850.0,46140360424.0,3.85161769564591e+16,3.7087397183532e+32,0.025,66.544,2.687,2.6830000000000003,2.6630000000000003,2.6510000000000002,2.6319999999999997,2.637,0.282,2.617,3.628,-1.1159999999999999,58.004,18.879,89.1,84.75200000000001,68.555,278.052,250.34799999999998,206181200,1.06276717815429e+16,0.022000000000000002,-0.025,-0.20800000000000002,-0.988,46.443000000000005,0.126,0.608,52.84,21.033,-0.10400000000000001,1
0.198,45921286011.0,46276364397.0,3.84602342543431e+16,3.6979740472474e+32,0.0253,47.321000000000005,2.6719999999999997,2.678,2.661,2.6069999999999998,2.634,2.6210000000000004,0.263,2.6210000000000004,3.6060000000000003,-1.114,59.286,20.215999999999998,102.169,87.213,70.82300000000001,276.66200000000003,252.709,207110606,1.07237008159583e+16,-0.235,-0.025,-0.162,-0.769,45.742,0.113,0.546,52.625,21.028000000000002,0.057,1
0.19899999999999998,46090970977.0,46378367377.0,3.4254366358877e+16,2.9334040366204e+32,0.0251,43.775,2.654,2.68,2.656,2.641,2.628,2.593,0.222,2.615,3.5839999999999996,-1.112,58.287,21.245,112.836,77.444,67.848,275.238,251.47799999999998,202218023,1.02230322210528e+16,-0.41700000000000004,-0.024,-0.192,-0.912,45.365,-0.076,-0.361,52.51,21.022,0.337,1
0.20199999999999999,46239427750.0,46454869612.0,3.46191713376364e+16,2.9962175602616e+32,0.0262,70.813,2.687,2.68,2.685,2.793,2.872,2.687,0.41100000000000003,2.7489999999999997,3.574,-1.11,64.11399999999999,23.462,137.611,90.98899999999999,77.64699999999999,273.918,262.486,201074542,1.01077428219542e+16,-0.08,-0.023,-0.075,-0.355,48.485,-0.099,-0.469,53.244,21.017,0.5660000000000001,1
0.204,46366656329.0,46512246288.0,3.76325502567117e+16,3.5405220970598e+32,0.0275,80.431,2.7110000000000003,2.698,2.702,2.89,2.949,2.7539999999999996,0.405,2.8139999999999996,3.56,-1.1079999999999999,69.484,26.768,179.13,95.61200000000001,84.213,272.769,275.36400000000003,197602741,9761710832609180.0,-0.28800000000000003,-0.021,-0.06,-0.28600000000000003,46.575,-0.175,-0.8290000000000001,52.673,21.011999999999997,0.74,1
0.204,46472656715.0,46555278795.0,3.84739745094825e+16,3.7006167863908e+32,0.0279,72.13600000000001,2.699,2.69,2.7039999999999997,2.9339999999999997,2.867,2.745,0.405,2.807,3.542,-1.1059999999999999,70.789,30.432,231.523,96.384,85.583,271.711,278.934,196162662,9619947445708110.0,0.201,-0.019,0.076,0.361,52.356,-0.078,-0.369,54.153999999999996,21.009,0.9540000000000001,1
0.203,46557428906.0,46587553176.0,4.05060181493062e+16,4.1018437657798e+32,0.027000000000000003,69.176,2.725,2.705,2.7230000000000003,2.887,2.8939999999999997,2.8160000000000003,0.377,2.8680000000000003,3.53,-1.103,63.84,32.492,263.938,59.373000000000005,69.061,270.573,270.497,193616043,9371793052318210.0,-0.251,-0.017,-0.026000000000000002,-0.12300000000000001,47.778,-0.555,-2.5860000000000003,52.726000000000006,21.004,1.074,1
0.198,46620972903.0,46611758961.0,3.82841568709769e+16,3.6641916683039e+32,0.0273,67.324,2.7489999999999997,2.707,2.741,2.9010000000000002,2.944,2.861,0.37200000000000005,2.91,3.5180000000000002,-1.101,64.874,34.111,290.883,64.98899999999999,70.887,269.439,272.846,193665218,9376554143395920.0,0.38799999999999996,-0.013999999999999999,0.038,0.183,50.356,-0.8240000000000001,-3.782,53.438,21.000999999999998,1.5030000000000001,1
0.193,46663288707.0,46629913300.0,3.65013118191636e+16,3.3308644112995e+32,0.0273,38.554,2.76,2.7089999999999996,2.755,2.965,2.9539999999999997,2.8989999999999996,0.332,2.925,3.505,-1.099,65.074,35.216,310.033,66.285,71.25399999999999,268.308,273.282,193721166,9381972548804000.0,-0.22699999999999998,-0.013000000000000001,-0.114,-0.5429999999999999,45.027,-0.983,-4.506,51.614,20.994,1.5390000000000001,1
0.19,46704067375.0,46680449788.0,3.65309628511992e+16,3.3362781170892e+32,0.0275,40.196999999999996,2.779,2.717,2.7769999999999997,2.986,2.997,2.964,0.233,2.963,3.495,-1.0959999999999999,66.001,35.961,323.296,72.982,73.025,267.267,275.22700000000003,195431808,9548397867246050.0,-3.19,-0.02,-0.718,-3.43,30.21,-1.54,-7.08,44.7,20.975,1.4909999999999999,1
