activeaddresses30mom,confirmationtime30ema,confirmationtime3ema,confirmationtime90ema,difficulty14var,hashrate14mom,hashrate14trx,hashrate30roc,hashrate3std,hashrate7trx,hashrate90roc,median_transaction_fee3trxUSD,median_transaction_fee7rocUSD,mediantransactionvalue14rocUSD,mediantransactionvalue14rsiUSD,mediantransactionvalue14smaUSD,mediantransactionvalue7rsiUSD,mediantransactionvalueUSD,mining_profitability3roc,mining_profitability7std,price3rsiUSD,price7momUSD,price7varUSD,priceUSD,sentbyaddress30var,sentinusdUSD,size30rsi,size30std,size30trx,size3mom,top100cap,category
53900,9.607000000000001,8.775,9.693999999999999,6.97523594254615e+17,403593329517312.0,0.245,26.724,2.78672376183754e+17,0.5670000000000001,40.095,5.671,82.81700000000001,29.813000000000002,58.09,169.702,59.61600000000001,192.185,-4.198,0.313,79.175,60.797,799.515,747.682,746274829,1976474096.0,49.583,196494.0,0.201,-150461.0,19.077,0
124959,9.611,9.22,9.693,6.93391800531524e+18,8.97201288848466e+16,0.28600000000000003,-5.61,1.47619731827664e+17,0.695,29.245,0.23399999999999999,-6.371,41.12,61.071999999999996,174.041,64.472,208.46400000000003,-21.768,0.257,18.345,-3.905,848.6489999999999,681.946,686322114,1940697660.0,52.409,183394.0,0.204,47182.0,19.169,0
23820,9.711,10.191,9.725,1.7457808955958e+19,2.65911410479939e+16,0.301,-19.152,1.75947961070728e+17,0.614,17.618,-0.8540000000000001,-4.944,57.02,65.218,180.105,70.835,233.783,-24.268,0.39299999999999996,11.751,-32.732,1401.0,649.939,692958532,1760708906.0,53.03,175973.0,0.21,222536.0,19.393,0
33806,9.748,10.238999999999999,9.738,2.6122605013114e+19,-1.04451148134274e+17,0.293,-4.527,1.13296974777104e+17,0.418,18.437,-3.113,-19.942999999999998,14.610999999999999,53.275,181.783,50.294,184.295,-21.025,0.467,5.795,-146.063,3512.0,588.9259999999999,721018576,1858557735.0,52.434,178565.0,0.217,139503.0,19.276,1
19462,9.839,10.700999999999999,9.769,3.2957415793862e+19,-1.03262817998416e+17,0.256,-0.6559999999999999,9.14879514831895e+16,0.11800000000000001,9.338,-2.061,-5.112,26.212,58.611000000000004,184.997,59.29600000000001,216.648,-4.019,0.461,47.424,-92.354,3429.0,652.469,739470019,1822019718.0,52.919,182230.0,0.226,27767.0,19.269000000000002,1
77345,9.777999999999999,9.795,9.75,3.796224129816e+19,7.00523996463511e+16,0.23600000000000002,13.004000000000001,1.64947925361212e+17,0.027999999999999997,25.184,-1.495,-10.66,5.212000000000001,49.144,185.584,44.552,165.975,20.545,0.34299999999999997,55.271,-78.877,2856.0,669.2869999999999,729824093,1417237723.0,49.498000000000005,182883.0,0.231,-153046.0,19.225,0
-3345,9.783,9.829,9.752,4.1137081526042e+19,9.34136048886433e+16,0.23,20.295,2.01732708036602e+17,0.065,30.11,-1.8419999999999999,-26.48,-10.561,45.263000000000005,184.395,38.978,140.997,2.229,0.285,40.009,-112.663,1975.0,640.632,769361310,1145302469.0,48.836999999999996,180135.0,0.23199999999999998,-157564.0,19.227,0
-32077,9.783999999999999,9.812000000000001,9.753,4.2481936477507e+19,6.32590177321654e+16,0.23,8.929,2.34169021346659e+16,0.124,12.402999999999999,-2.44,-29.22,-12.027000000000001,49.027,182.80599999999998,45.841,162.68200000000002,-3.556,0.20600000000000002,38.478,-109.804,749.1210000000001,637.878,757029369,1381908987.0,49.183,180787.0,0.22899999999999998,-165469.0,19.123,1
62485,9.781,9.771,9.753,4.1996806152547e+19,5.49160866226289e+16,0.22899999999999998,4.289,3.47367493421734e+16,0.162,20.647,-3.4389999999999996,-8.717,-5.641,48.88399999999999,182.115,45.605,161.826,-10.537,0.195,48.81399999999999,-34.383,539.4580000000001,647.563,637744588,1205801542.0,48.791000000000004,174157.0,0.223,-32565.0,19.112000000000002,0
-82697,9.786,9.817,9.755,3.9681690551162e+19,1.21722649681435e+17,0.21899999999999997,10.738,6.07619523692916e+16,0.126,34.942,-3.8760000000000003,-25.88,8.128,52.693000000000005,183.102,52.873999999999995,183.78900000000002,5.565,0.18,35.931999999999995,-16.153,529.952,633.786,641546611,1258001817.0,48.902,174302.0,0.215,2328.0,19.180999999999997,1
6308,9.774,9.709,9.752,3.5536589673353e+19,8.03774143426045e+16,0.22,11.572000000000001,8.57667799278472e+16,0.17300000000000001,39.525999999999996,-3.3080000000000003,-6.117000000000001,-7.011,54.576,182.051,56.38399999999999,195.127,1.9380000000000002,0.159,57.239,62.201,120.053,651.127,627452638,1355080748.0,49.722,173987.0,0.20600000000000002,20303.0,19.104,1
-1062,9.743,9.499,9.742,2.9561503519118e+19,2.72863333698605e+17,0.251,37.774,2.03497315951483e+17,0.391,36.029,-2.176,-19.737000000000002,-4.083,52.593,181.488,52.378,185.15,-3.287,0.16399999999999998,74.32,21.781999999999996,208.858,674.2510000000001,659018631,1353787038.0,48.544,176000.0,0.19399999999999998,-10681.0,19.102999999999998,1
-30957,9.738,9.582,9.74,2.1756432088467e+19,8.09348453986601e+16,0.261,2.083,1.89443833959985e+17,0.40399999999999997,31.035999999999998,-0.963,-13.148,17.525,52.92,183.479,53.07,186.925,8.463,0.132,79.425,14.539000000000001,312.177,683.826,736748004,1468706509.0,47.233000000000004,181822.0,0.179,-69742.0,19.075,0
-59126,9.713,9.466000000000001,9.731,1.2121375381375e+19,-1.59550967943247e+17,0.271,13.667,1.90019090757044e+17,0.406,17.977,-0.841,-11.988,0.8370000000000001,46.181000000000004,183.57,39.833,152.129,5.949,0.128,60.027,32.817,330.67900000000003,673.449,873176877,1167246259.0,45.37,195760.0,0.159,-182862.0,19.079,0
30280,9.701,9.501,9.727,6.60413139392659e+17,-8.41057205511685e+16,0.28,18.320999999999998,8.26642497524245e+16,0.40700000000000003,21.586,-1.227,-11.001,4.313,54.795,184.162,57.155,200.47299999999998,4.922,0.11699999999999999,51.288999999999994,30.746,274.837,668.6239999999999,810526367,1735609134.0,48.63,197059.0,0.138,-10025.0,19.049,1
16013,9.716000000000001,9.716000000000001,9.731,1.0291589415667e+18,-1.11137931222474e+17,0.266,2.072,1.27676811452243e+17,0.259,14.136,-1.125,-1.2229999999999999,-13.019,51.293,182.22299999999998,50.443999999999996,181.32299999999998,-1.426,0.13,53.691,22.206999999999997,244.86700000000002,669.77,753525784,1373777316.0,49.867,183347.0,0.12,94342.0,19.076,1
-54886,9.753,10.001,9.744,1.89872513960064e+18,1.15517925595183e+17,0.256,-5.934,1.25224681571717e+17,0.19399999999999998,29.895,-0.665,2.642,-26.866999999999997,49.453,177.736,46.966,170.97099999999998,-8.743,0.151,56.343999999999994,36.926,82.76100000000001,670.711,781610352,1365660475.0,50.077,179069.0,0.10300000000000001,182899.0,19.084,0
-51841,9.802,10.255999999999998,9.761000000000001,2.60942322401385e+18,6.90896505250788e+16,0.237,1.8,1.02304769505357e+17,0.09300000000000001,25.91,-0.7070000000000001,-3.324,-3.406,50.748000000000005,177.28799999999998,49.718999999999994,178.018,-7.523,0.17300000000000001,15.154000000000002,-10.205,151.27,640.923,806547503,1811956679.0,50.685,179017.0,0.08900000000000001,82174.0,19.117,1
-34336,9.81,10.093,9.764,3.16125319482311e+18,1.44841077353929e+17,0.212,4.388999999999999,7.32986927816446e+16,-0.011000000000000001,16.499000000000002,-0.845,-6.88,-14.713,52.016999999999996,175.011,52.478,184.77200000000002,-6.6129999999999995,0.165,25.386999999999997,-29.603,212.416,644.648,853772377,1474353475.0,49.598,179439.0,0.076,-9314.0,19.279,1
-68508,9.801,9.879,9.762,3.55421505202002e+18,7198242377516800.0,0.19399999999999998,1.6019999999999999,5.79348115533537e+16,-0.036000000000000004,8.744,-0.405,-5.847,-15.626,43.941,173.15900000000002,36.854,140.04,-12.686,0.23399999999999999,39.836999999999996,-34.232,167.513,649.595,945056227,1226498197.0,46.576,185188.0,0.059000000000000004,-139495.0,19.233,0
-107124,9.764,9.555,9.75,3.78830879557943e+18,6.71333903223639e+16,0.19399999999999998,12.991,1.2095427113297e+17,0.062,25.84,-0.467,-4.147,-8.769,42.144,172.27599999999998,33.855,128.63299999999998,-47.549,0.5710000000000001,31.854,-28.122,153.671,645.327,1107135024,981568372.0,44.898,202418.0,0.038,-235687.0,19.242,1
14603,9.783999999999999,9.812000000000001,9.757,3.86353442554328e+18,7658938599083008.0,0.192,5.2379999999999995,7.97079862728662e+16,0.11,23.706999999999997,-0.157,2.017,23.77,54.826,175.03799999999998,58.793,201.352,-51.805,0.708,36.348,-22.294,131.935,646.33,1111341558,1436577688.0,50.227,198349.0,0.02,13442.0,19.24,1
-51515,9.802,9.941,9.764,3.77989194190317e+18,4485388363611648.0,0.185,3.742,9.08155276191598e+16,0.107,16.307000000000002,-1.159,-9.568999999999999,0.816,48.777,175.132,47.757,163.14600000000002,-40.916,0.71,63.007,-16.137999999999998,84.06700000000001,653.631,1115393395,1511418603.0,49.806999999999995,198546.0,0.004,117773.0,19.24,1
-138642,9.89,10.552,9.795,3.53738134461717e+18,5240565194501632.0,0.166,-0.19399999999999998,6.21768717872127e+16,0.027999999999999997,7.987,-0.2,0.493,6.712000000000001,53.542,176.013,56.062,196.125,-5.2860000000000005,0.706,75.52199999999999,-11.137,33.879,659.574,1077865504,1485339187.0,50.881,194530.0,-0.008,234209.0,19.302,0
-75883,9.911,10.382,9.804,3.13600263372721e+18,-1.80681757097279e+17,0.128,-5.039,1.1021743995575e+17,-0.153,3.3339999999999996,0.098,0.168,-3.1719999999999997,52.398,175.571,53.88399999999999,188.938,11.09,0.625,56.706,14.765999999999998,28.291,655.688,1061164218,1373999582.0,50.336999999999996,186280.0,-0.018000000000000002,5151.0,19.347,1
-105491,9.96,10.525,9.823,2.57575580923331e+18,-3.36704684334805e+17,0.077,2.4459999999999997,8.29597202600528e+16,-0.36,11.222999999999999,0.36700000000000005,3.068,17.038,56.283,177.824,60.755,216.696,5.611000000000001,0.37799999999999995,66.9,14.242,28.564,658.89,960835809,2205782689.0,50.126000000000005,181050.0,-0.027000000000000003,14391.0,19.359,1
-93448,9.908999999999999,9.847999999999999,9.809,1.85664087111028e+18,1.26672637603119e+17,0.055999999999999994,8.003,2.14539283522626e+17,-0.304,21.671999999999997,0.077,-3.3,-11.508,48.42,176.28799999999998,45.986999999999995,165.41400000000002,10.654000000000002,0.071,72.415,11.109000000000002,33.757,660.703,892769503,1297591896.0,47.571000000000005,174435.0,-0.037000000000000005,-131545.0,19.308,1
-138258,9.892999999999999,9.756,9.806000000000001,9.78657819358134e+17,5.34826347102779e+16,0.055999999999999994,12.287,2.24800720104676e+17,-0.13,28.623,0.07,1.692,3.6010000000000004,47.336000000000006,176.679,44.085,157.608,-8.174,0.071,85.72399999999999,22.136999999999997,36.972,667.4639999999999,883865434,1370600859.0,48.132,167899.0,-0.048,-89081.0,19.225,1
-70940,9.882,9.743,9.804,662985244672.0,8309602592052736.0,0.066,12.775,3.00594842661522e+16,0.032,23.851,0.9179999999999999,5.381,13.729000000000001,56.74100000000001,178.645,61.043,227.995,-2.298,0.067,92.16,28.804000000000002,46.893,675.1339999999999,849548162,1521453019.0,50.985,165340.0,-0.055999999999999994,28879.0,19.234,0
-48505,9.971,10.497,9.836,578427723710464.0,2.23551545703319e+16,0.061,-15.350999999999999,1.38546869978475e+17,0.035,10.819,1.2009999999999998,15.648,31.27,57.895,182.695,62.912,238.024,-7.796,0.07400000000000001,59.643,15.319,40.823,668.951,843776772,1697492461.0,52.023,166756.0,-0.059000000000000004,172311.0,19.171,0
-72067,9.947000000000001,10.048,9.831,1066841153732608.0,-5.88808111100111e+16,0.053,-9.468,1.04559642998912e+17,0.013999999999999999,4.953,1.077,2.039,23.129,53.667,185.52,54.536,210.515,9.421,0.066,52.708,7.8389999999999995,38.945,667.413,743125326,1638528109.0,50.382,166871.0,-0.062,89428.0,19.233,0
-105104,10.004,10.437999999999999,9.853,1465903317254144.0,-5.48230761110856e+16,0.032,-7.546,5.93235854841718e+16,-0.08800000000000001,14.559000000000001,0.866,6.09,31.768,56.648,189.55900000000003,59.973,234.571,-1.935,0.06,33.829,6.806,26.719,662.495,623144803,1461276104.0,50.653999999999996,159817.0,-0.062,-9824.0,19.241,0
-54860,10.078,10.8,9.881,1775614197497856.0,-7.41548746998807e+16,0.001,-2.5839999999999996,8.06108161540491e+16,-0.22899999999999998,7.5120000000000005,2.535,19.811,33.830999999999996,58.18,194.024,62.722,247.283,3.1239999999999997,0.06,25.534000000000002,0.63,25.511999999999997,659.5210000000001,557490349,1595837730.0,52.074,150871.0,-0.06,3200.0,19.3,0
-100956,10.137,10.895999999999999,9.906,1995973786075136.0,-2.24810012847735e+17,-0.05,-6.688,9.50071606854299e+16,-0.452,8.322000000000001,3.083,22.333000000000002,48.386,52.031000000000006,198.864,50.225,207.8,-2.569,0.063,14.81,-7.037000000000001,42.135,653.6659999999999,461520108,1198153425.0,51.028,142474.0,-0.055999999999999994,27518.0,19.299,1
-96750,10.232999999999999,11.255,9.943,2126982082985984.0,-2.72649022630961e+17,-0.105,1.463,7.2013435648375e+16,-0.632,20.413,1.4869999999999999,8.818,53.013999999999996,50.43600000000001,203.735,47.177,196.826,-3.049,0.066,33.656,-11.159,49.361999999999995,656.306,380623917,1210959704.0,50.068999999999996,128032.0,-0.053,-17721.0,19.364,0
-48541,10.282,11.123,9.966000000000001,2168639113396224.0,-1.52141391608011e+17,-0.154,-9.301,5.97049127049005e+16,-0.72,11.921,1.6340000000000001,13.380999999999998,2.859,51.923,204.146,50.463,207.107,2.292,0.066,32.882,-19.015,29.643,656.1189999999999,388245279,1263828526.0,53.172,137657.0,-0.046,46006.0,19.320999999999998,0
-7302,10.338,11.142999999999999,9.993,2120944852140032.0,-1.67529631606744e+17,-0.20199999999999999,-13.013,3.40565314467419e+16,-0.782,7.853,1.607,13.7,40.4,55.026,208.854,57.108999999999995,229.058,-3.7710000000000004,0.055999999999999994,18.585,-17.008,24.671999999999997,651.943,417770631,1505314661.0,53.501999999999995,147927.0,-0.035,96744.0,19.336,1
22835,10.397,11.197000000000001,10.02,1983899307606016.0,-1.33970877663544e+17,-0.25,-12.882,4.60848777556832e+16,-0.8340000000000001,15.350999999999999,2.617,24.951,22.244,56.498999999999995,211.97099999999998,60.147,239.752,5.587999999999999,0.039,29.929000000000002,-14.434000000000001,12.224,652.979,428016298,1641504550.0,53.464,156803.0,-0.021,130236.0,19.307000000000002,1
-8551,10.41,10.892000000000001,10.033,1757502471405568.0,-9394424120861700.0,-0.289,-9.046,3.57317130543271e+16,-0.815,7.974,1.827,15.367,22.261999999999997,54.913999999999994,214.975,56.336000000000006,231.0,4.454,0.046,48.94,-7.669,5.516,654.826,418884971,1610159750.0,52.067,160097.0,-0.006999999999999999,-34751.0,19.245,1
-296749,10.37,10.344000000000001,10.027999999999999,1441754343538688.0,1.40168988869031e+17,-0.297,3.49,1.53731386838188e+17,-0.611,14.097999999999999,2.044,8.666,20.879,59.265,218.207,65.383,261.94,2.065,0.042,53.001999999999995,-4.302,2.289,655.2180000000001,411935610,1400883533.0,50.516000000000005,160429.0,0.006,-100674.0,19.244,1
-135623,10.482000000000001,11.222999999999999,10.073,1036654949171200.0,-2.13980288200938e+17,-0.303,-10.95,1.21988304584021e+17,-0.47600000000000003,3.762,3.029,18.083,43.783,54.826,223.38,55.022,237.83700000000002,-10.892000000000001,0.069,53.483999999999995,1.5859999999999999,2.248,655.252,388634223,1229937144.0,51.857,163130.0,0.018000000000000002,-51627.0,19.245,0
-29023,10.409,10.287,10.057,542204246360064.0,-1.68356287874462e+17,-0.299,-15.15,9.84909617573082e+16,-0.326,7.765,3.773,36.094,33.806999999999995,50.291000000000004,227.18599999999998,45.598,210.89,4.217,0.08199999999999999,5.537999999999999,-20.221,42.824,636.085,402344895,1180980818.0,49.655,162437.0,0.028999999999999998,-80672.0,19.148,0
38888,10.344000000000001,9.849,10.043,134217728.0,-4.81836643149929e+16,-0.273,3.4819999999999998,1.14810241841124e+17,-0.096,11.876,1.89,8.072000000000001,-8.156,50.044,225.857,45.099,209.399,-2.7539999999999996,0.08199999999999999,2.64,-35.674,154.382,620.444,412726470,1070215675.0,50.223,158576.0,0.037000000000000005,-8189.0,19.093,0
86717,10.28,9.6,10.027999999999999,4.60940385141654e+17,2.13733358782629e+17,-0.213,6.682,1.81770364538684e+17,0.281,18.059,1.1520000000000001,14.966,13.58,58.915,228.166,63.917,270.347,-1.798,0.107,1.166,-56.698,462.73400000000004,595.245,449193133,2095350889.0,51.523999999999994,145148.0,0.046,-10819.0,19.125999999999998,0
6542,10.177,9.137,9.998,9.07272505498219e+18,5.62948520578266e+16,-0.15,-1.153,1.19341240331378e+17,0.531,12.614,-1.3430000000000002,-12.450999999999999,3.2939999999999996,50.528999999999996,228.66099999999997,47.449,217.449,-12.84,0.109,0.48,-100.796,1292.0,552.184,484726121,1367216005.0,49.5,143270.0,0.052000000000000005,-3519.0,19.035,1
11061,10.127,9.275,9.985,1.6311616516594e+19,1.31042059939489e+17,-0.08800000000000001,8.547,1.06733066020019e+17,0.68,11.055,-2.17,-1.033,-10.784,49.358999999999995,226.855,45.343,209.275,-9.249,0.109,30.074,-82.00399999999999,1397.0,572.822,497725495,1720048802.0,49.198,143429.0,0.055999999999999994,-33440.0,19.005,1
27372,10.024,8.898,9.953,2.217761476997e+19,2.19711171896218e+17,-0.019,4.212,6.39050443267676e+16,0.823,21.775,-3.1860000000000004,-16.831,-24.525,46.173,222.523,39.656,186.638,7.837000000000001,0.102,30.381,-82.19200000000001,1221.0,573.026,509795869,1311916945.0,46.91,148204.0,0.055999999999999994,-158296.0,18.952,1
-3776,9.937000000000001,8.786,9.925,2.6670719815108e+19,4.04339211561725e+17,0.067,15.96,1.3408337992576e+17,1.0270000000000001,20.804000000000002,-5.2620000000000005,-36.018,-14.154000000000002,45.032,220.422,37.648,178.387,-6.419,0.106,35.419000000000004,-79.809,757.1669999999999,575.443,519189097,871644932.0,44.703,161786.0,0.049,-171808.0,18.905,1
-7795,9.923,9.258,9.921,2.979093165201e+19,1.46665723879956e+17,0.124,1.443,1.80690072157565e+17,0.973,-2.519,-2.6660000000000004,-16.977,5.519,49.778999999999996,221.19799999999998,48.46,207.68900000000002,3.28,0.06,60.298,-46.69,400.269,589.396,548722361,1104467581.0,49.208,161983.0,0.040999999999999995,-12421.0,19.268,0
73189,9.911,9.494,9.916,3.1538250280667e+19,4.35716993110566e+16,0.149,-6.928,2.45803457927325e+17,0.738,1.128,0.292,-1.807,-11.645,46.16,219.475,41.4,182.989,2.9730000000000003,0.055999999999999994,59.405,-31.412,181.90599999999998,589.0319999999999,537846156,1160037740.0,51.166000000000004,154495.0,0.036000000000000004,138200.0,19.28,0
81712,10.021,10.552999999999999,9.954,3.1912675701112e+19,9.64538368070748e+16,0.154,-10.7,5.68284149679929e+16,0.47200000000000003,5.336,2.144,-4.604,-10.492,49.675,217.75799999999998,49.11600000000001,205.02599999999998,-8.214,0.084,50.4,-9.131,147.553,586.113,481846458,1301592343.0,52.273999999999994,134811.0,0.034,261290.0,19.242,1
59313,9.988999999999999,10.045,9.945,3.0914207913303e+19,1.02376456505011e+17,0.14300000000000002,-6.752000000000001,1.46044760569399e+16,0.215,11.133,2.535,13.77,-26.9,45.36600000000001,213.15200000000002,40.675,175.25799999999998,6.922000000000001,0.095,60.98,37.411,55.174,589.594,524417095,1278854909.0,50.945,134922.0,0.033,66300.0,19.084,1
71005,9.964,9.822000000000001,9.937000000000001,2.8542846917258e+19,-9941704933842430.0,0.11199999999999999,-9.956,7.2017212233644e+16,-0.07200000000000001,-3.299,2.906,14.36,-23.076,45.781000000000006,209.34400000000002,41.633,177.69400000000002,6.2860000000000005,0.115,68.497,19.368,49.192,592.19,593372757,1334193233.0,51.661,135325.0,0.035,21227.0,18.820999999999998,0
75137,9.945,9.743,9.931000000000001,2.4798592712992e+19,-7818988310404096.0,0.09,2.5989999999999998,1.13403945767729e+17,-0.184,10.048,1.3880000000000001,13.886,-17.743,51.876999999999995,206.024,54.825,215.46400000000003,14.777999999999999,0.114,43.376000000000005,13.962,25.412,586.987,608675793,1128559559.0,50.047,135352.0,0.035,-75260.0,18.774,0
12651,9.873,9.289,9.907,1.9681445300482e+19,2.24984456333644e+17,0.09300000000000001,16.488,2.05505281458125e+17,-0.087,15.731,-0.721,26.445999999999998,-11.684000000000001,50.99100000000001,204.03900000000002,52.827,210.047,-5.395,0.10800000000000001,42.269,11.297,3.8489999999999998,586.74,612193336,1201088746.0,46.251000000000005,145510.0,0.031,-169507.0,18.771,0
2674,9.806000000000001,9.062000000000001,9.883,1.3191404679734e+19,1.34600599764694e+17,0.106,15.009,9.37657502412427e+16,0.048,21.250999999999998,-1.137,-1.354,-6.742999999999999,48.777,203.024,47.808,196.67,-9.573,0.10800000000000001,16.147000000000002,-13.124,21.877,576.2719999999999,619933513,988036193.0,45.604,157725.0,0.021,-220720.0,18.769000000000002,0
51676,9.81,9.462,9.883,5.35080642755009e+18,9.21014989152046e+16,0.131,1.0859999999999999,3.70356084156614e+16,0.22,14.727,-1.153,-6.603,1.58,51.496,203.26,53.93,212.707,-11.934000000000001,0.127,9.823,-20.03,57.678999999999995,569.003,581016176,1180853962.0,50.417,151695.0,0.013999999999999999,4496.0,18.754,1
122485,9.865,10.064,9.9,1.5815040967062e+19,-2.2261440870157e+17,0.135,-10.408,1.52587032424657e+17,0.19399999999999998,7.294,0.096,-1.048,-25.855999999999998,49.34,198.267,48.821999999999996,200.447,-8.168,0.11199999999999999,27.39,-14.117,72.92399999999999,571.996,557528682,1561704953.0,53.196000000000005,152133.0,0.011000000000000001,254960.0,18.750999999999998,1
41789,9.984,10.886,9.94,2.901633994191e+19,-1.96964012505806e+17,0.11,-13.969000000000001,2.22539189911717e+17,-0.004,8.267000000000001,-0.075,-7.733,-18.217,45.552,195.438,40.558,177.838,-10.957,0.114,41.693000000000005,-15.085,67.307,574.509,590685290,1148025320.0,53.917,159559.0,0.013999999999999999,310048.0,18.726,0
34078,9.943,10.118,9.927,3.977171296457e+19,-5.87409513094054e+16,0.09,2.92,1.16226853910983e+17,-0.1,8.346,-0.344,-12.395999999999999,-9.471,47.77,194.02200000000002,46.034,189.454,15.520999999999999,0.081,38.784,-18.319000000000003,42.873000000000005,573.871,615016043,1334749212.0,49.885,159008.0,0.017,-10911.0,18.708,1
28287,9.905,9.734,9.914,4.8081160035027e+19,-3.17010059855178e+16,0.08800000000000001,6.166,1.92573817423054e+17,-0.040999999999999995,21.8,0.8690000000000001,7.146,14.838,52.257,196.0,56.131,214.331,3.5269999999999997,0.078,45.257,-12.395,26.506999999999998,574.592,637030380,1364727318.0,49.68,159163.0,0.018000000000000002,-129272.0,18.692,1
40080,9.865,9.512,9.9,5.3944681153297e+19,-2.40634416550618e+16,0.114,18.692,1.61715514561853e+17,0.18100000000000002,3.58,0.607,8.397,-10.31,43.473,194.68599999999998,38.009,159.995,0.11900000000000001,0.076,67.524,-9.032,6.932,577.7080000000001,629489050,1210463625.0,47.745,163463.0,0.016,-235752.0,18.546,1
-20893,9.799,9.173,9.877,5.7362276319381e+19,2.00477114543706e+17,0.158,20.809,1.00301989349227e+17,0.43799999999999994,-4.853,-0.988,-7.307,-30.796999999999997,41.238,190.118,34.157,143.726,-6.772,0.063,80.12899999999999,4.676,12.654000000000002,580.948,658246915,776652664.0,45.383,177323.0,0.008,-183949.0,18.526,1
64670,9.755,9.144,9.86,5.8333945533261e+19,2.88823259285477e+17,0.214,30.357,2.22250529354912e+16,0.682,16.131,-1.555,-3.722,-4.545,46.836999999999996,189.524,46.246,174.672,-4.516,0.055999999999999994,84.74,13.626,13.359000000000002,582.629,617505042,1155216228.0,49.788000000000004,177327.0,0.001,-5924.0,18.531,1
79005,9.757,9.47,9.859,5.6859688794929e+19,2.10309472479449e+17,0.264,22.357,5.11380908170598e+16,0.8059999999999999,23.331999999999997,-0.747,-5.638,-18.215,45.776,186.856,44.111000000000004,167.68,-1.524,0.061,88.429,12.172,15.464,584.169,551465525,1220298270.0,50.852,177457.0,-0.004,114923.0,18.516,0
23644,9.738999999999999,9.472000000000001,9.85,5.2939506104419e+19,1.23623920369326e+17,0.292,12.092,1.33546562140343e+17,0.747,14.887,-0.138,1.085,-10.767999999999999,44.038999999999994,185.50799999999998,40.580999999999996,156.385,2.4219999999999997,0.06,48.927,6.231,13.387,580.74,555881796,1217703096.0,49.07899999999999,174025.0,-0.01,141379.0,18.616,0
-44388,9.825,10.274000000000001,9.877,4.6573397461722e+19,1.98357922027885e+17,0.304,15.479000000000001,9.18667863721689e+16,0.615,20.84,0.35700000000000004,2.781,5.2139999999999995,49.61,186.17,52.568999999999996,186.958,-10.152000000000001,0.07,24.552,1.788,11.037,575.66,555149156,1226833979.0,51.755,169962.0,-0.012,83177.0,18.614,1
-12615,9.895,10.592,9.9,3.776136286683e+19,-1.14787201436505e+17,0.278,4.274,1.61492560761266e+17,0.294,-1.047,0.293,-9.019,-14.697000000000001,49.067,183.908,51.321000000000005,183.798,5.91,0.066,45.559,3.6910000000000003,7.537999999999999,578.283,556201473,1209265420.0,51.166000000000004,164717.0,-0.012,15441.0,18.618,0
-12240,9.902000000000001,10.296,9.902000000000001,2.6503402319742e+19,-2.04541504329152e+17,0.23199999999999998,2.63,1.54748451566442e+17,-0.038,-2.65,-1.4880000000000002,-15.068,-38.467,40.762,178.136,34.715,129.249,2.859,0.079,27.568,-3.5239999999999996,11.386,574.184,579468030,839894321.0,47.449,166616.0,-0.016,-69386.0,18.617,0
241572,9.874,9.885,9.892999999999999,1.2799515820477e+19,4.84194217447355e+16,0.207,7.656000000000001,2.16438448965014e+17,-0.10800000000000001,23.375999999999998,-2.614,-7.4,-33.558,41.042,173.422,35.352,130.672,10.081,0.079,21.353,-8.777999999999999,17.230999999999998,572.17,653918817,744004850.0,45.738,178424.0,-0.025,-259528.0,18.602,1
142572,9.861,9.775,9.888,7.54142155269734e+16,1.1506939170619e+17,0.214,24.533,2.71283253233126e+17,0.051,23.730999999999998,-1.3319999999999999,2.363,-14.079,50.312,171.283,54.358999999999995,182.76,-10.311,0.08800000000000001,46.016999999999996,-7.7379999999999995,14.908,574.891,608492181,984419420.0,50.461999999999996,175785.0,-0.032,-35490.0,18.614,1
50536,9.791,9.277999999999999,9.863,7.96564455663075e+17,1.62904668292038e+17,0.221,10.962,1.14455819437954e+17,0.153,29.715999999999998,0.183,-1.271,-11.235,49.533,169.675,52.681999999999995,177.92700000000002,0.8909999999999999,0.1,59.115,-7.4239999999999995,6.7829999999999995,576.744,600185724,1045432656.0,49.886,175718.0,-0.038,96325.0,18.521,0
650,9.853,10.012,9.883,1.40110982788678e+18,2.03322322126679e+17,0.21899999999999997,1.794,1.51485617583287e+17,0.16399999999999998,7.5329999999999995,-0.745,-13.446,-2.574,48.748999999999995,169.34799999999998,50.913000000000004,173.26,-6.502000000000001,0.10300000000000001,40.819,-6.278,3.279,574.462,603304031,1020177150.0,51.045,176391.0,-0.042,226218.0,18.317,0
-43931,9.881,10.149,9.892000000000001,1.88905033220646e+18,9597507926234370.0,0.20199999999999999,-9.537,8.27858697251612e+16,0.081,9.697000000000001,0.069,-3.701,3.93,52.823,169.88,59.041000000000004,196.9,8.081,0.08900000000000001,31.805,-2.591,3.761,573.069,596390754,1021167164.0,51.373000000000005,175834.0,-0.042,40323.0,18.447,1
-13973,9.85,9.78,9.881,2.26038596859698e+18,5.26089016284439e+16,0.198,5.711,1.12408234487047e+17,0.10400000000000001,23.636999999999997,-0.545,-11.058,-9.866,52.122,168.36900000000003,57.302,193.185,-9.509,0.08900000000000001,33.471,-5.109,1.915,573.174,591734630,913193311.0,48.533,176873.0,-0.044000000000000004,-56577.0,18.477999999999998,1
