activeaddresses90var,difficulty14ema,difficulty14wma,difficulty30ema,difficulty30sma,difficulty3ema,difficulty7ema,difficulty90ema,difficulty90rsi,fee_to_reward30wmaUSD,fee_to_reward90smaUSD,fee_to_reward90wmaUSD,median_transaction_feeUSD,mining_profitability,mining_profitability14std,mining_profitability14var,mining_profitability30std,mining_profitability90mom,mining_profitability90trx,priceUSD,sentbyaddress90std,top100cap30rsi,top100cap30trx,top100cap90roc,category
683377334,43152148781.0,43674109958.0,42051896982.0,41501707374.0,43968661254.0,43789888486.0,39116692919.0,95.32600000000001,0.418,0.371,0.384,0.0232,2.342,0.9359999999999999,0.21899999999999997,1.375,-2.6210000000000004,-1.175,232.31099999999998,32722.0,61.518,0.032,6.247000000000001,1
683246261,43261417218.0,43796079512.0,42175752793.0,41652173733.0,43970161655.0,43835331879.0,39223395537.0,95.32600000000001,0.42100000000000004,0.373,0.386,0.023,2.546,0.883,0.195,1.3559999999999999,-2.495,-1.173,229.752,32690.0,60.718999999999994,0.03,6.29,1
684652230,43356116530.0,43886328046.0,42291617907.0,41802640091.0,43970911855.0,43869414423.0,39327753043.0,95.32600000000001,0.419,0.373,0.386,0.0237,2.805,0.73,0.133,1.341,-1.44,-1.172,237.146,32747.0,59.482,0.028999999999999998,6.42,0
779844800,43438189266.0,43944855561.0,42400007852.0,41953106449.0,43971286956.0,43894976331.0,39429816977.0,95.32600000000001,0.42,0.374,0.387,0.0249,2.7939999999999996,0.511,0.065,1.287,-2.762,-1.171,248.51,33182.0,59.803000000000004,0.028999999999999998,6.41,0
788452859,43509318972.0,43971662056.0,42501404897.0,42103572808.0,43971474506.0,43914147762.0,39529637748.0,95.32600000000001,0.426,0.375,0.39,0.0281,3.264,0.589,0.087,1.261,-1.263,-1.169,281.323,33526.0,51.831,0.027999999999999997,5.022,0
788660602,43435723430.0,43836420770.0,42530820866.0,42220228844.0,43464413459.0,43674948925.0,39604972137.0,87.171,0.424,0.375,0.39,0.0261,3.302,0.696,0.121,1.189,-1.911,-1.168,261.244,33801.0,52.886,0.027000000000000003,5.457999999999999,0
790087733,43147343492.0,43486242440.0,42449662997.0,42280735597.0,42368643677.0,43074430167.0,39641629318.0,76.22,0.41600000000000004,0.375,0.38799999999999996,0.0253,3.261,0.755,0.142,1.153,-1.609,-1.166,252.78799999999998,34180.0,51.368,0.026000000000000002,5.324,0
786307552,42897414213.0,43161766855.0,42373741119.0,42331826975.0,41820758786.0,42624041099.0,39677480847.0,76.22,0.409,0.375,0.386,0.0232,2.818,0.755,0.142,1.103,-2.108,-1.165,232.4,34216.0,49.632,0.025,4.723,0
772883012,42680808837.0,42862994014.0,42302717428.0,42352890937.0,41546816340.0,42286249298.0,39712544431.0,76.22,0.40399999999999997,0.375,0.385,0.0232,2.533,0.723,0.131,1.089,-1.806,-1.1640000000000001,232.47099999999998,34013.0,50.248999999999995,0.024,5.075,0
781814856,42493084178.0,42589923918.0,42236275909.0,42373954900.0,41409845117.0,42032905447.0,39746837386.0,76.22,0.39799999999999996,0.375,0.38299999999999995,0.0228,3.133,0.7240000000000001,0.131,1.0190000000000001,-1.139,-1.162,227.90900000000002,34206.0,48.603,0.023,4.739,1
784428956,42330389473.0,42342556566.0,42174120941.0,42395018862.0,41341359506.0,41842897559.0,39780376650.0,76.22,0.39,0.374,0.381,0.0218,2.415,0.731,0.133,0.972,-2.525,-1.161,218.482,34204.0,47.102,0.021,4.588,1
782390830,42189387396.0,42120891958.0,42115975970.0,42416082825.0,41307116700.0,41700391643.0,39813178787.0,76.22,0.384,0.374,0.38,0.0227,2.9539999999999997,0.672,0.113,0.9279999999999999,-1.454,-1.159,226.795,34204.0,46.723,0.02,4.381,1
775783089,42067185596.0,41924930095.0,42061582288.0,42437146788.0,41289995298.0,41593512206.0,39845259998.0,76.22,0.384,0.374,0.381,0.0237,2.5340000000000003,0.626,0.098,0.9,-1.102,-1.158,236.83,34404.0,46.653999999999996,0.018000000000000002,3.853,1
775718262,41961277369.0,41754670976.0,42010697875.0,42458210750.0,41281434596.0,41513352628.0,39876636128.0,76.22,0.37799999999999995,0.373,0.38,0.0225,2.92,0.628,0.099,0.893,-1.9769999999999999,-1.156,225.308,34490.0,46.526,0.016,3.56,1
775856619,41869490239.0,41610114601.0,41963096328.0,42479274713.0,41277154245.0,41453232945.0,39907322672.0,76.22,0.37200000000000005,0.373,0.37799999999999995,0.0222,2.8789999999999996,0.5670000000000001,0.08,0.8640000000000001,-1.396,-1.1540000000000001,222.44799999999998,34440.0,46.989,0.015,3.8939999999999997,1
748967735,41789941393.0,41491260971.0,41918565848.0,42500338675.0,41275014070.0,41408143182.0,39937334787.0,76.22,0.363,0.373,0.376,0.022000000000000002,2.7939999999999996,0.541,0.073,0.85,-1.726,-1.153,219.93599999999998,33665.0,46.537,0.013000000000000001,3.58,1
756673529,41720999060.0,41398110086.0,41876908303.0,42521402638.0,41273943982.0,41374325860.0,39966687295.0,76.22,0.35700000000000004,0.371,0.374,0.0226,2.59,0.561,0.079,0.769,-2.07,-1.151,225.863,33916.0,45.894,0.011000000000000001,3.342,1
803899809,41661249038.0,41330661944.0,41837938341.0,42542466601.0,41273408939.0,41348962869.0,39995394693.0,76.22,0.354,0.371,0.374,0.0225,2.556,0.583,0.085,0.7509999999999999,-1.804,-1.15,224.9,34096.0,46.732,0.009000000000000001,3.3939999999999997,1
797283029,41767604422.0,41447055284.0,41878001314.0,42603065247.0,41866161678.0,41626450756.0,40049537983.0,78.404,0.353,0.371,0.374,0.0221,2.818,0.537,0.07200000000000001,0.6890000000000001,-1.4580000000000002,-1.148,220.946,34104.0,45.611000000000004,0.006999999999999999,3.325,1
797359411,42125979294.0,41844055949.0,42044286130.0,42730213945.0,43160788820.0,42333692058.0,40146370466.0,81.324,0.353,0.371,0.374,0.0218,2.3080000000000003,0.527,0.069,0.63,-3.075,-1.147,218.176,33968.0,45.425,0.006,3.2560000000000002,1
795086465,42436570850.0,42226789343.0,42199842893.0,42840161809.0,43808102391.0,42864123034.0,40241074763.0,81.324,0.35200000000000004,0.37,0.374,0.0221,2.638,0.446,0.05,0.619,-3.036,-1.145,220.585,33991.0,45.705,0.004,3.383,1
795491228,42705750198.0,42579212813.0,42345363736.0,42856286939.0,44131759177.0,43261946266.0,40333697646.0,81.324,0.355,0.371,0.375,0.0219,2.105,0.537,0.07200000000000001,0.649,-3.016,-1.143,219.338,34012.0,45.068000000000005,0.002,2.779,1
816720819,42939038967.0,42901326358.0,42481496138.0,42872412070.0,44293587570.0,43560313690.0,40424284862.0,81.324,0.36200000000000004,0.373,0.377,0.0232,2.888,0.545,0.07400000000000001,0.6409999999999999,-1.754,-1.1420000000000001,231.69099999999997,35790.0,45.678999999999995,0.001,3.4219999999999997,1
824034604,43141222566.0,43193129978.0,42608845804.0,42888537200.0,44374501766.0,43784089258.0,40512881150.0,81.324,0.36200000000000004,0.374,0.377,0.0246,2.863,0.496,0.062,0.642,-2.182,-1.14,246.158,35812.0,47.235,-0.001,2.526,0
976287883,43316448352.0,43454623674.0,42727979363.0,42904662330.0,44414958864.0,43951920934.0,40599530267.0,81.324,0.363,0.373,0.37799999999999995,0.025,2.844,0.485,0.059000000000000004,0.624,-2.0180000000000002,-1.138,250.235,37063.0,48.431000000000004,-0.002,2.695,0
980791049,43468310700.0,43685807446.0,42839426885.0,42920787460.0,44435187413.0,44077794691.0,40684275007.0,81.324,0.365,0.374,0.37799999999999995,0.0235,2.674,0.462,0.053,0.609,-2.282,-1.137,234.532,37342.0,47.98,-0.004,2.7430000000000003,1
986712323,43599924735.0,43886681293.0,42943684245.0,42936912590.0,44445301688.0,44172200009.0,40767157226.0,81.324,0.369,0.375,0.379,0.0239,2.603,0.45799999999999996,0.052000000000000005,0.603,-2.05,-1.135,238.71,37778.0,48.096000000000004,-0.005,2.6489999999999996,0
985650498,43713990232.0,44057245216.0,43041215324.0,42953037721.0,44450358825.0,44243003997.0,40848217858.0,81.324,0.368,0.374,0.379,0.024,2.8960000000000004,0.45399999999999996,0.052000000000000005,0.5770000000000001,-1.702,-1.133,239.52900000000002,37912.0,48.895,-0.006,2.657,0
982670241,43812846996.0,44197499214.0,43132454075.0,42969162851.0,44452887394.0,44296106989.0,40927496937.0,81.324,0.365,0.373,0.37799999999999995,0.0238,2.625,0.44,0.048,0.5529999999999999,-1.6540000000000001,-1.131,237.832,37843.0,48.523,-0.006999999999999999,2.7439999999999998,0
960008002,43898522858.0,44307443288.0,43217806454.0,42985287981.0,44454151678.0,44335934232.0,41005033619.0,81.324,0.366,0.374,0.37799999999999995,0.0243,2.6510000000000002,0.434,0.047,0.5529999999999999,-1.995,-1.13,242.99099999999999,37369.0,45.608000000000004,-0.006999999999999999,2.557,0
975248457,43972775272.0,44387077437.0,43297652229.0,43001413111.0,44454783820.0,44365804665.0,41080866198.0,81.324,0.366,0.375,0.37799999999999995,0.0244,2.764,0.43700000000000006,0.048,0.5329999999999999,-1.587,-1.128,244.115,37436.0,45.231,-0.008,2.489,0
976657272,44039095541.0,44438369839.0,43373299007.0,43018030286.0,44462480555.0,44391897821.0,41155356551.0,81.346,0.364,0.374,0.377,0.0241,2.795,0.43799999999999994,0.048,0.527,-1.9780000000000002,-1.126,241.202,37299.0,45.213,-0.009000000000000001,2.468,0
973092688,44391799645.0,44754438269.0,43586916898.0,43108454094.0,45573428436.0,44965017445.0,41276873469.0,84.1,0.36700000000000005,0.375,0.37799999999999995,0.0236,2.467,0.44299999999999995,0.049,0.537,-1.9269999999999998,-1.124,236.11900000000003,37393.0,45.711999999999996,-0.01,2.479,1
962245640,44697476534.0,45030264205.0,43786752990.0,43198877903.0,46128902376.0,45394857163.0,41395719686.0,84.1,0.37200000000000005,0.376,0.379,0.0238,2.48,0.41200000000000003,0.043,0.546,-2.215,-1.122,238.067,37389.0,44.913000000000004,-0.011000000000000001,2.056,1
958378260,44962396505.0,45284861947.0,43973696430.0,43289301712.0,46406639347.0,45717236951.0,41511953898.0,84.1,0.374,0.376,0.379,0.0237,2.787,0.41700000000000004,0.043,0.512,-2.022,-1.12,237.00599999999997,37399.0,46.21,-0.011000000000000001,2.199,1
954955353,45191993813.0,45518231496.0,44148579003.0,43413535842.0,46545507832.0,45959021793.0,41625633511.0,84.1,0.375,0.377,0.379,0.0236,2.494,0.295,0.022000000000000002,0.47200000000000003,-2.039,-1.1179999999999999,235.97299999999998,37345.0,45.896,-0.012,0.705,1
935166934,45390978147.0,45730372850.0,44312178830.0,43593919256.0,46614942074.0,46140360424.0,41736814672.0,84.1,0.376,0.37799999999999995,0.379,0.025,2.6719999999999997,0.27699999999999997,0.019,0.424,-2.3369999999999997,-1.1159999999999999,250.34799999999998,36911.0,46.443000000000005,-0.013000000000000001,0.608,0
937918904,45563431237.0,45921286011.0,44465223829.0,43774302670.0,46649659196.0,46276364397.0,41845552290.0,84.1,0.377,0.379,0.379,0.0253,2.654,0.259,0.017,0.42100000000000004,-2.126,-1.114,252.709,37178.0,45.742,-0.013000000000000001,0.546,0
947691362,45712890581.0,46090970977.0,44608394958.0,43954686084.0,46667017756.0,46378367377.0,41951900071.0,84.1,0.38,0.37799999999999995,0.38,0.0251,2.596,0.243,0.015,0.419,-1.5190000000000001,-1.112,251.47799999999998,37131.0,45.365,-0.013999999999999999,-0.361,0
964490768,45842422012.0,46239427750.0,44742329239.0,44135069498.0,46675697037.0,46454869612.0,42055910538.0,84.1,0.381,0.379,0.38,0.0262,3.1289999999999996,0.345,0.03,0.418,-2.041,-1.11,262.486,37171.0,48.485,-0.013999999999999999,-0.469,0
968105290,45954682586.0,46366656329.0,44867622599.0,44315452912.0,46680036677.0,46512246288.0,42157635061.0,84.1,0.38299999999999995,0.37799999999999995,0.38,0.0275,2.946,0.366,0.033,0.41700000000000004,-1.554,-1.1079999999999999,275.36400000000003,37595.0,46.575,-0.013999999999999999,-0.8290000000000001,0
963330391,46051975083.0,46472656715.0,44984832516.0,44495836326.0,46682206497.0,46555278795.0,42257123879.0,84.1,0.385,0.37799999999999995,0.381,0.0279,2.7260000000000004,0.35200000000000004,0.031,0.406,-2.211,-1.1059999999999999,278.934,37635.0,52.356,-0.015,-0.369,0
963020373,46136295248.0,46557428906.0,45094480503.0,44676219740.0,46683291407.0,46587553176.0,42354426131.0,84.1,0.39,0.379,0.38299999999999995,0.027000000000000003,2.989,0.379,0.036000000000000004,0.415,-1.926,-1.103,270.497,37850.0,47.778,-0.015,-2.5860000000000003,0
945755315,46209372724.0,46620972903.0,45197054427.0,44856603155.0,46683833862.0,46611758961.0,42449589871.0,84.1,0.395,0.381,0.384,0.0273,2.986,0.39899999999999997,0.04,0.42100000000000004,-1.285,-1.101,272.846,37287.0,50.356,-0.015,-3.782,0
936969884,46272706536.0,46663288707.0,45293010678.0,45036986569.0,46684105089.0,46629913300.0,42542662101.0,84.1,0.39399999999999996,0.381,0.384,0.0273,2.92,0.408,0.042,0.423,-1.635,-1.099,273.282,37111.0,45.027,-0.015,-4.506,0
947129080,46347286898.0,46704067375.0,45392304134.0,45222292747.0,46758082170.0,46680449788.0,42636934566.0,84.279,0.391,0.381,0.38299999999999995,0.0275,3.052,0.435,0.047,0.44,-2.275,-1.0959999999999999,275.22700000000003,37158.0,30.21,-0.016,-7.08,0
946094914,46491322638.0,46801751355.0,45523610638.0,45427448782.0,47092818560.0,46867226078.0,42742222926.0,84.969,0.395,0.381,0.384,0.0282,2.915,0.40399999999999997,0.040999999999999995,0.44299999999999995,-1.507,-1.094,281.962,37229.0,29.17,-0.017,-7.226,0
944575983,46616153613.0,46892357444.0,45646445755.0,45632604818.0,47260186755.0,47007308296.0,42845197256.0,84.969,0.395,0.382,0.385,0.0294,3.355,0.44799999999999995,0.05,0.49200000000000005,-0.583,-1.091,293.828,37346.0,28.660999999999998,-0.02,-7.261,0
938612988,46724340458.0,46975885641.0,45761356026.0,45798226169.0,47343870853.0,47112369960.0,42945908414.0,84.969,0.396,0.38299999999999995,0.385,0.0294,2.9360000000000004,0.447,0.05,0.496,-1.8769999999999998,-1.088,293.97,37348.0,30.336,-0.022000000000000002,-6.8870000000000005,0
926346221,46818102391.0,47052335946.0,45868852731.0,45897297468.0,47385712902.0,47191166208.0,43044406140.0,84.969,0.39799999999999996,0.384,0.386,0.0294,2.948,0.391,0.038,0.47100000000000003,-1.214,-1.0859999999999999,294.297,37312.0,28.984,-0.026000000000000002,-7.237,0
898688214,46899362732.0,47121708359.0,45969414164.0,45996368768.0,47406633926.0,47250263393.0,43140739081.0,84.969,0.396,0.385,0.386,0.0291,3.252,0.402,0.04,0.49700000000000005,-1.212,-1.083,291.01,36823.0,29.145,-0.028999999999999998,-6.966,0
885988380,46969788361.0,47184002881.0,46063487763.0,46095440067.0,47417094438.0,47294586283.0,43234954814.0,84.969,0.395,0.385,0.386,0.0283,2.8280000000000003,0.373,0.035,0.424,-1.6059999999999999,-1.08,283.365,36833.0,28.945,-0.033,-6.9670000000000005,0
887176863,47030823906.0,47239219511.0,46151492098.0,46194511367.0,47422324695.0,47327828450.0,43327099872.0,84.969,0.391,0.385,0.385,0.0284,3.11,0.316,0.025,0.436,-1.1079999999999999,-1.077,283.89599999999996,36902.0,29.085,-0.037000000000000005,-6.937,0
891641089,47083721379.0,47287358249.0,46233818734.0,46293582667.0,47424939823.0,47352760075.0,43417219764.0,84.969,0.39399999999999996,0.385,0.386,0.0291,3.035,0.309,0.024,0.442,-1.44,-1.074,290.818,36560.0,29.653000000000002,-0.04,-6.886,0
893041386,47129565855.0,47328419095.0,46310833973.0,46392653966.0,47426247387.0,47371458794.0,43505358999.0,84.969,0.397,0.384,0.387,0.0289,2.886,0.313,0.025,0.442,-0.98,-1.071,288.825,36298.0,29.698,-0.044000000000000004,-6.8660000000000005,0
893153649,47169297735.0,47362402050.0,46382880488.0,46491725266.0,47426901169.0,47385482833.0,43591561108.0,84.969,0.39799999999999996,0.384,0.387,0.0274,3.1639999999999997,0.28600000000000003,0.02,0.45299999999999996,-0.6940000000000001,-1.068,273.617,36287.0,29.326,-0.048,-6.803,0
888733653,47203732030.0,47389307113.0,46450278841.0,46590796566.0,47427228060.0,47396000862.0,43675868665.0,84.969,0.40299999999999997,0.385,0.389,0.0257,2.569,0.371,0.034,0.456,-1.781,-1.065,257.124,36243.0,29.169,-0.052000000000000005,-6.518,0
885092917,47233575086.0,47409134284.0,46513328912.0,46689867865.0,47427391505.0,47403889385.0,43758323308.0,84.969,0.408,0.386,0.391,0.0261,2.738,0.39399999999999996,0.039,0.457,-1.165,-1.062,260.716,36222.0,30.756,-0.055,-6.38,0
885295127,47259439068.0,47421883563.0,46572311237.0,46788939165.0,47427473228.0,47409805776.0,43838965762.0,84.969,0.405,0.386,0.391,0.0259,2.935,0.39399999999999996,0.039,0.45,-1.013,-1.058,259.368,36047.0,29.987,-0.057999999999999996,-6.4879999999999995,0
888536149,47280521176.0,47426221607.0,46626843085.0,46887677129.0,47422514052.0,47411743051.0,43917616072.0,84.896,0.40299999999999997,0.386,0.39,0.0262,2.9210000000000003,0.39299999999999996,0.039,0.444,-2.147,-1.055,261.797,35926.0,30.369,-0.062,-4.04,0
890519715,47205458305.0,47331649472.0,46632695121.0,46963081585.0,47070031848.0,47238194699.0,43979153074.0,80.07,0.409,0.387,0.392,0.0267,2.7880000000000003,0.40299999999999997,0.040999999999999995,0.44299999999999995,-1.1520000000000001,-1.052,267.21299999999997,35887.0,33.427,-0.064,-3.6060000000000003,0
878204152,47140403817.0,47243839292.0,46638169606.0,47037993996.0,46893790747.0,47108033436.0,44039337614.0,80.07,0.40299999999999997,0.38799999999999996,0.391,0.0256,2.898,0.33899999999999997,0.028999999999999998,0.44299999999999995,-1.325,-1.048,256.186,35553.0,31.789,-0.067,-5.5,0
840608189,47084023261.0,47162791067.0,46643290899.0,47039099774.0,46805670196.0,47010412488.0,44098199417.0,80.07,0.402,0.389,0.391,0.0245,2.571,0.386,0.037000000000000005,0.431,-1.335,-1.045,244.675,34098.0,33.319,-0.07,-5.41,1
817489450,47035160112.0,47088504798.0,46648081786.0,47040205552.0,46761609920.0,46937196777.0,44155767554.0,80.07,0.402,0.38799999999999996,0.391,0.0249,2.6069999999999998,0.414,0.043,0.418,-1.671,-1.042,248.965,33448.0,33.535,-0.07200000000000001,-5.394,0
812312314,46992812050.0,47020980484.0,46652563583.0,47041311329.0,46739579782.0,46882284994.0,44212070457.0,80.07,0.397,0.387,0.389,0.0247,2.742,0.363,0.033,0.42,-1.119,-1.038,247.396,32930.0,36.055,-0.073,-5.341,0
801651403,46956110396.0,46960218125.0,46656756232.0,47042417107.0,46728564714.0,46841101157.0,44267135933.0,80.07,0.39299999999999996,0.387,0.38799999999999996,0.0251,2.568,0.389,0.038,0.41200000000000003,-1.715,-1.035,251.271,32903.0,35.73,-0.075,-5.405,0
799099279,46924302295.0,46906217721.0,46660678388.0,47043522884.0,46723057179.0,46810213279.0,44320991180.0,80.07,0.389,0.387,0.387,0.0245,2.6889999999999996,0.36,0.032,0.41,-1.214,-1.031,245.128,32575.0,37.711,-0.076,-4.788,1
789878376,46896735275.0,46858979273.0,46664347501.0,47044628662.0,46720303412.0,46787047370.0,44373662794.0,80.07,0.392,0.38799999999999996,0.38799999999999996,0.0245,2.635,0.342,0.028999999999999998,0.41200000000000003,-1.37,-1.028,245.12900000000002,32532.0,35.609,-0.077,-5.354,1
755722001,46872843858.0,46818502780.0,46667779898.0,47045734440.0,46718926528.0,46769672939.0,44425176791.0,80.07,0.39399999999999996,0.389,0.389,0.0245,2.658,0.33899999999999997,0.028999999999999998,0.40700000000000003,-1.046,-1.024,245.298,31974.0,35.722,-0.078,-5.242000000000001,1
645497729,46852137963.0,46784788242.0,46670990849.0,47046840217.0,46718238087.0,46756642115.0,44475558612.0,80.07,0.401,0.39299999999999996,0.392,0.0243,2.477,0.278,0.019,0.42100000000000004,-1.5730000000000002,-1.021,243.148,29329.0,35.035,-0.079,-5.528,1
634736337,46834192854.0,46757835660.0,46673994642.0,47047945995.0,46717893866.0,46746868998.0,44524833140.0,80.07,0.39899999999999997,0.39399999999999996,0.391,0.0248,3.0010000000000003,0.307,0.024,0.423,-0.937,-1.0170000000000001,248.23,28943.0,34.398,-0.079,-5.447,1
635323303,46818640426.0,46737645033.0,46676804643.0,47049051772.0,46717721755.0,46739539159.0,44573024712.0,80.07,0.4,0.395,0.392,0.0254,2.546,0.322,0.026000000000000002,0.436,-1.149,-1.014,253.57,28694.0,34.298,-0.08,-5.15,1
635718892,46805161655.0,46724216361.0,46679433352.0,47050157550.0,46717635700.0,46734041781.0,44620157128.0,80.07,0.397,0.39399999999999996,0.391,0.0253,2.753,0.299,0.022000000000000002,0.435,-0.833,-1.01,252.68900000000002,28421.0,34.185,-0.08,-5.305,1
643920294,47095865142.0,47019934733.0,46828207833.0,47126859600.0,47851536755.0,47296890788.0,44716097363.0,83.569,0.397,0.39299999999999996,0.391,0.0255,2.614,0.27699999999999997,0.019,0.439,-0.5660000000000001,-1.006,255.00099999999998,28548.0,34.268,-0.08,-5.289,1
629811499,47409268548.0,47362181271.0,46997122856.0,47218926745.0,48648963721.0,47834265763.0,44820059853.0,84.14200000000001,0.40399999999999997,0.395,0.39399999999999996,0.0258,2.362,0.314,0.025,0.47,-1.091,-1.003,257.67,28430.0,34.417,-0.08,-5.282,1
612414614,47680884834.0,47678438846.0,47155140136.0,47306071127.0,49047677205.0,48237296994.0,44921737454.0,84.14200000000001,0.405,0.396,0.39399999999999996,0.0253,2.753,0.29,0.021,0.462,-0.496,-0.9990000000000001,253.05900000000003,28397.0,36.268,-0.08,-4.694,1
608885640,47916285614.0,47968707459.0,47302962752.0,47373365651.0,49247033947.0,48539570418.0,45021180382.0,84.14200000000001,0.41200000000000003,0.397,0.397,0.0248,2.4219999999999997,0.309,0.024,0.48100000000000004,-1.3880000000000001,-0.995,248.46599999999998,28583.0,39.927,-0.079,-3.923,1
608235094,48120299624.0,48232987110.0,47441248425.0,47440660176.0,49346712317.0,48766275485.0,45118437752.0,84.14200000000001,0.423,0.39799999999999996,0.4,0.0244,2.387,0.33399999999999996,0.027999999999999997,0.45399999999999996,-0.8740000000000001,-0.991,243.593,28621.0,38.007,-0.079,-4.011,1
601554045,48297111766.0,48471277798.0,47570612442.0,47507954700.0,49396551503.0,48936304286.0,45213557596.0,84.14200000000001,0.44299999999999995,0.402,0.408,0.0238,2.7060000000000004,0.331,0.027000000000000003,0.45,-0.861,-0.988,237.873,28831.0,39.09,-0.078,-3.742,1
607873363,48450348956.0,48683579524.0,47691630394.0,47575249225.0,49421471096.0,49063825887.0,45306586895.0,84.14200000000001,0.446,0.40299999999999997,0.409,0.0236,2.293,0.369,0.034,0.473,-1.271,-0.9840000000000001,235.894,28636.0,38.789,-0.077,-3.903,1
596055574,48583154520.0,48869892288.0,47804840735.0,47642543750.0,49433930892.0,49159467087.0,45397571594.0,84.14200000000001,0.447,0.39799999999999996,0.41,0.0236,2.208,0.414,0.043,0.46799999999999997,-0.8029999999999999,-0.98,235.993,28769.0,39.689,-0.076,-3.843,1
598149481,48698252676.0,49030216089.0,47910747184.0,47709838274.0,49440160790.0,49231197987.0,45486556629.0,84.14200000000001,0.44799999999999995,0.397,0.41100000000000003,0.0232,2.7689999999999997,0.426,0.045,0.466,-0.038,-0.976,232.263,28809.0,41.038000000000004,-0.075,-4.0889999999999995,1
597807824,48798004411.0,49164550928.0,48009820958.0,47777132799.0,49443275739.0,49284996163.0,45573585949.0,84.14200000000001,0.44799999999999995,0.397,0.41200000000000003,0.022000000000000002,2.113,0.48200000000000004,0.057999999999999996,0.484,-0.18,-0.973,220.02599999999998,28728.0,42.924,-0.07400000000000001,-3.9160000000000004,1
600545881,48884455914.0,49272896805.0,48102502876.0,47844427323.0,49444833214.0,49325344794.0,45658702537.0,84.14200000000001,0.45299999999999996,0.39799999999999996,0.414,0.0221,2.1069999999999998,0.529,0.07,0.503,-0.408,-0.9690000000000001,220.804,28208.0,46.771,-0.07200000000000001,-3.3689999999999998,1
604791679,48959380551.0,49355253719.0,48189205316.0,47911721848.0,49445611951.0,49355606268.0,45741948430.0,84.14200000000001,0.451,0.39799999999999996,0.414,0.0227,2.338,0.456,0.052000000000000005,0.504,0.084,-0.965,226.535,28213.0,46.68,-0.07,-3.3989999999999996,1
595029567,49024315236.0,49411621671.0,48270314050.0,47979016373.0,49446001320.0,49378302373.0,45823364743.0,84.14200000000001,0.45299999999999996,0.39899999999999997,0.41600000000000004,0.0224,2.222,0.467,0.055,0.479,-0.109,-0.9620000000000001,224.203,28024.0,46.909,-0.068,-3.326,1
595669645,49080591963.0,49442000661.0,48346189962.0,48046310897.0,49446196004.0,49395324452.0,45902991687.0,84.14200000000001,0.449,0.39899999999999997,0.415,0.0222,2.441,0.43200000000000005,0.047,0.48200000000000004,-0.025,-0.958,222.465,27900.0,47.14,-0.066,-3.32,1
605106199,49053399905.0,49370425467.0,48380413289.0,48094614116.0,49161423767.0,49265656221.0,45968346849.0,80.15100000000001,0.444,0.39799999999999996,0.414,0.0224,2.309,0.42,0.044000000000000004,0.48700000000000004,0.09300000000000001,-0.9540000000000001,224.044,28062.0,46.968999999999994,-0.064,-3.363,1
600814777,48861021853.0,49131074731.0,48330745626.0,48100714435.0,48385994140.0,48851883294.0,46004439545.0,72.432,0.445,0.39799999999999996,0.415,0.0224,2.472,0.42200000000000004,0.044000000000000004,0.467,0.19399999999999998,-0.951,223.80900000000003,28078.0,47.31100000000001,-0.062,-3.292,1
598460684,48694294208.0,48909208054.0,48284282328.0,48107148090.0,47998279327.0,48541553599.0,46039738994.0,72.432,0.44299999999999995,0.39799999999999996,0.415,0.0226,2.247,0.377,0.036000000000000004,0.45799999999999996,-0.5760000000000001,-0.9470000000000001,225.98,28119.0,47.53,-0.059000000000000004,-5.156000000000001,1
597210466,48549796915.0,48704825435.0,48240816663.0,48136915252.0,47804421920.0,48308806328.0,46074262632.0,72.432,0.442,0.39799999999999996,0.415,0.0235,2.5780000000000003,0.39299999999999996,0.039,0.44799999999999995,0.23600000000000002,-0.943,235.296,28275.0,49.449,-0.057,-5.1579999999999995,1
586667820,48424565928.0,48517926876.0,48200155234.0,48166682414.0,47707493217.0,48134245874.0,46108027509.0,72.432,0.445,0.39899999999999997,0.41700000000000004,0.0234,2.2680000000000002,0.396,0.039,0.433,-0.278,-0.9390000000000001,234.356,28197.0,49.681000000000004,-0.054000000000000006,-5.037,1
573042243,48316032406.0,48348512375.0,48162117123.0,48196449577.0,47659028865.0,48003325534.0,46141050300.0,72.432,0.45,0.401,0.42,0.0232,2.426,0.35,0.031,0.433,-0.379,-0.9359999999999999,231.602,27373.0,51.026,-0.052000000000000005,-4.761,1
525707253,48221970021.0,48196581933.0,48126533084.0,48226216739.0,47634796689.0,47905135279.0,46173347316.0,72.432,0.575,0.42200000000000004,0.46299999999999997,0.0228,2.72,0.39899999999999997,0.04,0.439,-0.07400000000000001,-0.932,228.42,27263.0,51.503,-0.049,-4.7780000000000005,1
528305707,48140449286.0,48062135550.0,48093244789.0,48255983901.0,47622680601.0,47831492588.0,46204934507.0,72.432,0.5670000000000001,0.42100000000000004,0.462,0.0219,2.184,0.402,0.04,0.442,-1.081,-0.9279999999999999,218.799,27202.0,51.326,-0.046,-3.6689999999999996,1
528762000,48069797983.0,47945173225.0,48062104126.0,48285751064.0,47616622557.0,47776260569.0,46235827474.0,72.432,0.563,0.42200000000000004,0.46299999999999997,0.0221,2.325,0.336,0.027999999999999997,0.444,-0.978,-0.924,221.019,27257.0,53.211000000000006,-0.044000000000000004,-3.687,1
