activeaddresses3trx,activeaddresses90var,confirmationtime30ema,confirmationtime3ema,confirmationtime7wma,difficulty14std,difficulty7trx,fee_to_rewardUSD,hashrate14mom,hashrate14roc,hashrate14trx,hashrate30roc,hashrate30trx,hashrate3mom,hashrate3std,hashrate3var,hashrate7mom,hashrate7std,hashrate90roc,median_transaction_feeUSD,mediantransactionvalue30wmaUSD,mediantransactionvalue7rocUSD,mediantransactionvalue90rsiUSD,mediantransactionvalueUSD,mining_profitability3roc,mining_profitability3sma,mining_profitability3wma,price30momUSD,price3rsiUSD,priceUSD,sentbyaddress30std,sentbyaddress7var,sentinusdUSD,size14var,size7rsi,size90mom,transactionfees14rsiUSD,transactionfees30rsiUSD,transactions90std,category
-1.376,82659141,8.368,7.882999999999999,8.282,1745325.0,2.593,0.867,17734217715780.0,37.126,2.0,103.34200000000001,1.3730000000000002,6431393708788.0,9120893942289.0,2.079767657662e+25,13397517677322.0,11901094115686.0,169.207,0.0474,48.928000000000004,35.164,53.99,64.987,11.668,6932.0,7035.0,61.597,99.456,94.715,12929.0,30129504.0,136779480.0,673384639,42.217,50223.0,56.505,56.924,16078.0,1
1.849,93587018,8.341000000000001,7.92,8.099,1667845.0,2.333,1.338,16383817402884.0,36.039,2.017,87.712,1.406,3737454649762.0,9102326460793.0,2.0713086749713e+25,11610334523600.0,11887441553889.0,171.197,0.0539,52.383,39.571,56.681999999999995,94.955,20.96,7394.0,7564.0,75.291,99.811,107.749,13782.0,45880948.0,278422775.0,689152619,56.876000000000005,61367.0,64.35600000000001,61.461999999999996,15980.0,1
6.045,119931071,8.334,8.074,8.042,1542023.0,2.064,1.5959999999999999,15570142976346.0,34.832,2.015,60.185,1.435,5716892007375.0,4382926598167.0,4.8025113912307e+24,14571769384665.0,7672492273609.0,154.039,0.06,56.153999999999996,63.35,57.321000000000005,102.53299999999999,26.973000000000003,8021.0,8293.0,86.649,99.902,120.00299999999999,16082.0,78761044.0,284039909.0,555653079,59.76,76185.0,70.49600000000001,65.48899999999999,15982.0,1
7.371,146568407,8.399,8.712,8.363999999999999,1354453.0,1.801,1.9480000000000002,2607466853785.0,4.9510000000000005,1.969,61.053000000000004,1.456,-10229656991704.0,5604231281746.0,7.8518520648237e+24,1791589943283.0,7013418016731.0,144.48,0.0618,61.086000000000006,105.81200000000001,58.997,123.314,21.568,8540.0,8671.0,86.935,99.919,123.56200000000001,18488.0,113610711.0,282809750.0,721463920,69.804,79757.0,71.958,66.506,16206.0,1
5.263,164680970,8.446,8.913,8.573,1102088.0,1.6340000000000001,1.432,-2893323456757.0,-5.289,1.8730000000000002,53.47,1.4680000000000002,-10030142156358.0,6941518587731.0,1.2046170075955e+25,-7255263677346.0,8735347100869.0,129.366,0.0643,65.935,93.598,59.143,125.18299999999999,24.533,9193.0,9376.0,89.67399999999999,99.941,128.664,20202.0,131550831.0,264855827.0,660679155,56.043,71827.0,63.193999999999996,61.622,16024.0,1
0.9640000000000001,167334419,8.471,8.874,8.683,809076.0,1.673,0.9470000000000001,9447687230248.0,18.037,1.8,91.145,1.479,1557847201520.0,8304863333104.0,1.7242688745382e+25,3720072498166.0,9094706513828.0,197.729,0.0671,68.313,93.822,55.407,90.165,0.809,9217.0,9241.0,94.124,99.959,134.114,20243.0,130868664.0,178261986.0,522608121,45.56399999999999,57958.0,56.4,57.603,15424.0,1
-0.941,174998891,8.491,8.827,8.761000000000001,684393.0,1.756,1.3019999999999998,2446401956702.0,4.06,1.745,80.26100000000001,1.489,7437559507776.0,9882068371770.0,2.4413818826086e+25,8156539106339.0,8740512343785.0,175.56900000000002,0.071,68.883,25.896,52.91,64.295,7.226,9428.0,9339.0,100.79,99.975,142.08,20067.0,81653664.0,154226371.0,446653947,58.898,100010.0,61.063,60.369,15284.0,1
2.074,206269076,8.542,9.059,8.957,794634.0,1.81,1.183,11243539115034.0,21.579,1.7009999999999998,77.54,1.4980000000000002,11532678823846.0,1246313681552.0,3.8832444820572e+23,-2153978562288.0,8053492716857.0,156.27100000000002,0.0818,73.653,100.99,57.836000000000006,130.618,1.749,9486.0,9687.0,120.4,99.99,163.561,20552.0,60182236.0,249416807.0,459856995,55.418,45815.0,61.518,60.641000000000005,15008.0,1
3.6239999999999997,234652099,8.519,8.62,8.805,869206.0,1.8090000000000002,1.11,14876381397420.0,29.613000000000003,1.67,66.58800000000001,1.506,3283429025417.0,2031418385078.0,1.0316651638085e+24,3266046873820.0,8861372838837.0,207.66299999999998,0.0977,82.23100000000001,103.405,61.66,193.144,49.628,10963.0,11619.0,150.97799999999998,99.99600000000001,195.39700000000002,22177.0,75409637.0,405474208.0,435282312,50.058,30792.0,65.946,63.338,15049.0,0
6.377000000000001,291393310,8.456,8.08,8.482999999999999,916854.0,1.755,1.34,24507905677094.0,53.629,1.669,81.082,1.518,7496489193464.0,5815871392440.0,8.456090013351299e+24,9936136292429.0,11374186667831.0,203.899,0.0892,99.86,230.769,68.422,339.149,30.743000000000002,11927.0,12290.0,133.379,68.465,178.5,24551.0,118804397.0,513296957.0,435978926,46.548,4759.0,72.04,67.40100000000001,15166.0,0
5.7010000000000005,333892691,8.491,8.54,8.551,941674.0,1.656,1.5630000000000002,12405913411334.0,23.197,1.659,126.946,1.527,2538645038635.0,4482978136383.0,5.0242732428213e+24,10614323468051.0,10458008745264.0,209.109,0.0575,102.36200000000001,-6.649,53.72,115.115,-29.949,10916.0,9873.0,70.892,24.65,115.0,25595.0,127408252.0,275539134.0,526778528,60.923,29318.0,51.956,54.799,15427.0,0
1.7830000000000001,349519493,8.48,8.432,8.463,945464.0,1.528,1.291,4617561303653.0,7.817,1.63,88.46,1.5330000000000001,-1423364049179.0,5415232385745.0,7.331185447905699e+24,11872824980999.0,5179945926194.0,236.868,0.0462,103.62299999999999,-21.236,52.873000000000005,98.59899999999999,-52.369,8586.0,7595.0,49.659,18.382,92.446,25757.0,127524140.0,163608012.0,548117408,45.321999999999996,677.8760000000001,48.505,52.397,15321.0,1
-2.8819999999999997,352764896,8.488999999999999,8.527000000000001,8.477,928484.0,1.3840000000000001,0.958,4804729075937.0,8.269,1.581,58.636,1.5330000000000001,-7293632513137.0,2519151534939.0,1.5865311139963e+24,1084656577772.0,4885643766853.0,207.729,0.0492,102.945,-21.479,51.49100000000001,70.79899999999999,-46.401,6682.0,6600.0,55.132,25.888,98.435,25353.0,116467091.0,128174866.0,626819957,41.003,-17178.0,45.755,50.474,15279.0,0
-6.428,348988094,8.549,8.97,8.697000000000001,889543.0,1.2329999999999999,1.38,7083195621869.0,12.984000000000002,1.5130000000000001,45.196000000000005,1.5290000000000001,-4250107444746.0,1691684596535.0,7.1544919353852e+23,-1073343484471.0,5200368715692.0,163.886,0.0459,100.73899999999999,-24.513,50.424,48.534,-18.511,6245.0,6148.0,48.253,22.478,91.84899999999999,25384.0,152007053.0,75476106.0,558979276,49.974,48059.0,48.776,52.226000000000006,15114.0,0
-4.165,362646540,8.564,8.875,8.736,825541.0,1.085,1.785,-3507725826428.0,-5.355,1.4340000000000002,51.328,1.52,-1693893421292.0,1075021802471.0,2.8891796894723e+23,-1353747264139.0,5478034254668.0,179.27900000000002,0.0436,99.822,-46.98,51.373000000000005,69.25399999999999,-7.776,6080.0,5958.0,42.949,19.679000000000002,87.10799999999999,24224.0,159191180.0,91091605.0,461722047,46.333,3590.0,54.568999999999996,55.675,14960.0,0
-1.541,376075002,8.536,8.505,8.632,729914.0,0.943,1.165,6209059286197.0,10.04,1.376,45.548,1.511,5141784860022.0,5889552443079.0,8.671706994945901e+24,2943012412377.0,6028148517948.0,243.088,0.0375,97.919,-71.617,50.68899999999999,54.821000000000005,-25.148000000000003,5527.0,5387.0,31.112,13.339,75.043,23310.0,146616205.0,132473876.0,458971350,52.233999999999995,453.06800000000004,43.82,48.397,15180.0,1
0.684,393177207,8.529,8.463,8.601,636383.0,0.89,1.876,7382250385523.0,12.249,1.328,41.628,1.501,6015946771029.0,5533899207148.0,7.656010108718499e+24,-2553885906906.0,4906971598608.0,222.623,0.0389,96.984,-79.259,51.391999999999996,70.344,-13.388,5269.0,5126.0,31.474,21.773000000000003,77.734,22660.0,84626924.0,133646545.0,479780283,46.823,-36179.0,52.702,53.913999999999994,15101.0,1
-1.334,395243917,8.61,9.13,8.882,793133.0,1.0659999999999998,1.148,16878715943786.0,30.537,1.305,58.707,1.494,10156784778509.0,4065029697104.0,4.1311166095848e+24,6264392475735.0,7272821162999.0,281.596,0.0473,97.412,-20.118,52.349,91.95700000000001,-16.827,4940.0,4930.0,43.297,59.235,94.679,22346.0,49237303.0,553228048.0,420997028,41.263999999999996,-40783.0,48.81399999999999,51.261,15158.0,1
0.239,408681050,8.732999999999999,9.82,9.314,908847.0,1.285,1.594,8103342586149.0,15.639000000000001,1.242,34.046,1.479,-8135858856406.0,10103463194196.0,2.5519992129119e+25,-3769482394850.0,8210138179883.0,170.41099999999997,0.0534,97.762,-6.901,52.341,91.794,25.541,5361.0,5559.0,48.948,72.99600000000001,106.7,21968.0,53557721.0,199576213.0,498350131,60.31399999999999,51950.0,50.784,52.479,15181.0,1
-2.5069999999999997,404579949,8.773,9.585,9.377,1057180.0,1.463,1.19,2935488070378.0,4.748,1.175,22.973000000000003,1.462,-2888915113625.0,10059351959366.0,2.5297640460602e+25,1850831492606.0,8054474477105.0,198.795,0.0572,96.184,-10.984000000000002,50.976000000000006,63.022,37.588,5988.0,6323.0,50.49100000000001,79.66199999999999,114.48,21683.0,62972650.0,125226051.0,501396430,46.21,16829.0,52.398,53.464,14961.0,0
-4.83,399699859,8.735,8.884,9.122,1157643.0,1.565,0.745,13870815785817.0,22.119,1.155,39.979,1.45,4429659349806.0,13995887670698.0,4.897121792269799e+25,14944159270288.0,10675097199009.0,234.933,0.0571,95.26,51.688,51.448,73.62,35.622,6567.0,6637.0,48.555,78.965,114.295,21963.0,59270160.0,111873380.0,609471509,39.395,-16450.0,48.397,50.91,14811.0,0
-2.497,404096543,8.777999999999999,9.148,9.219,1222100.0,1.5919999999999999,1.204,9165185386069.0,14.468,1.146,38.436,1.439,12594521623766.0,9803530087111.0,2.4027300542222e+25,10518932650208.0,10214827048188.0,233.954,0.0568,95.053,23.351,51.968,85.425,-2.195,6522.0,6384.0,49.918,74.935,113.535,21306.0,60602241.0,186870508.0,593508348,45.897,2265.0,52.647,53.423,14705.0,1
-0.075,406509962,8.765,8.86,9.083,1256107.0,1.556,1.4409999999999998,7833249146750.0,12.03,1.143,21.043000000000003,1.4280000000000002,8181190101789.0,3648497243038.0,3.3278830331149e+24,4890236734373.0,10576494976757.0,238.21099999999998,0.0604,93.899,31.701999999999998,51.343999999999994,72.2,2.4459999999999997,6578.0,6651.0,56.01,85.51,120.78,21116.0,51636758.0,190348602.0,586884163,52.663000000000004,151.631,53.888999999999996,54.16,14630.0,1
2.504,418818970,8.773,8.874,9.011000000000001,1262126.0,1.473,1.5230000000000001,4012858961550.0,5.716,1.1440000000000001,42.443000000000005,1.4180000000000001,-2361467630802.0,1448541822142.0,5.2456835262369e+23,6566744868456.0,10912919278209.0,249.696,0.0674,93.036,10.58,51.593,77.78699999999999,12.897,6862.0,7097.0,65.655,93.486,134.8,20565.0,54852862.0,291210167.0,709199697,60.118,58767.0,55.381,55.031000000000006,14606.0,1
1.757,420030836,8.747,8.623,8.793,1240565.0,1.36,1.393,5476250406580.0,8.312000000000001,1.135,42.058,1.406,-1150289940853.0,2336684223240.0,1.3650232897849e+24,-788142069154.0,10856164009602.0,231.753,0.0699,92.978,-0.768,52.187,91.25,40.866,7688.0,7935.0,68.036,94.954,139.74,20203.0,57544960.0,228201201.0,546470647,51.053000000000004,11491.0,56.29600000000001,55.556000000000004,14577.0,0
0.152,420859043,8.726,8.522,8.638,1189926.0,1.23,0.9440000000000001,15472961748919.0,24.295,1.146,73.225,1.3980000000000001,6216348552990.0,6442667670723.0,1.0376991678845e+25,19242444143769.0,8383098716723.0,279.818,0.0665,92.87200000000001,-0.5529999999999999,52.18899999999999,91.286,2.722,7752.0,7715.0,53.707,64.814,132.945,19925.0,43519255.0,156235404.0,551615069,46.68600000000001,5497.0,49.206,51.497,14555.0,0
-1.859,417250856,8.795,9.158999999999999,8.901,1106223.0,1.095,1.054,10033352419570.0,15.948,1.1420000000000001,36.397,1.3880000000000001,-1273139055118.0,6731190038565.0,1.1327229833818e+25,8182520926964.0,5031769804742.0,220.947,0.0632,92.353,36.193000000000005,51.924,85.83200000000001,-13.895999999999999,7406.0,7055.0,40.564,44.25899999999999,126.316,20504.0,51335040.0,101632294.0,545989240,44.13399999999999,-14982.0,51.556999999999995,52.773999999999994,14768.0,0
2.84,440041848,8.753,8.647,8.734,981029.0,0.961,0.7390000000000001,9506049616838.0,15.423,1.1179999999999999,20.437,1.374,-220308234489.0,6869440942885.0,1.1797304716947e+25,-5438109653450.0,5029776875487.0,216.518,0.062,90.92299999999999,-1.41,51.287,72.582,-8.971,7151.0,7238.0,37.454,38.056,124.045,21141.0,53390017.0,71330450.0,667431868,38.253,-46403.0,49.035,51.332,15049.0,1
1.305,440507768,8.722000000000001,8.462,8.603,794978.0,0.835,1.044,17022426504462.0,27.458000000000002,1.11,35.982,1.3630000000000002,-144428665749.0,6736500898664.0,1.1345111089427e+25,6503493854254.0,6237255290029.0,252.767,0.0653,90.682,6.832000000000001,52.125,91.26100000000001,0.213,7156.0,7294.0,43.106,61.358999999999995,130.56,21033.0,53157977.0,246132989.0,682704733,46.659,-9814.0,52.312,53.063,15049.0,1
-1.69,433132044,8.783,9.062999999999999,8.859,686714.0,0.877,1.217,11251668296129.0,16.533,1.111,45.373999999999995,1.3530000000000002,6360100736581.0,7563936886097.0,1.4303285304215e+25,6361431561756.0,6939115878796.0,249.394,0.0672,89.338,4.808,51.379,75.671,-0.591,7143.0,6913.0,45.415,71.124,134.465,20487.0,58794592.0,134413219.0,683323685,55.951,54042.0,54.722,54.355,14826.0,0
-2.299,428660761,8.831,9.3,9.045,698647.0,1.0070000000000001,1.074,7379072634001.0,10.907,1.097,14.549000000000001,1.341,3888969788192.0,3900855256859.0,3.8041679337411e+24,812327765545.0,6889405534458.0,190.519,0.0623,88.744,13.258,51.933,88.1,-18.433,6665.0,6512.0,29.947,36.442,124.662,20200.0,43249508.0,167913093.0,688156969,52.458999999999996,45813.0,47.777,50.513999999999996,14796.0,0
-2.273,429260989,8.955,10.023,9.51,849200.0,1.133,1.548,-1549500535635.0,-2.148,1.056,14.158,1.325,-8415142261588.0,7107697631335.0,1.2629841404622e+25,-761358466481.0,7161101905521.0,182.24900000000002,0.0555,87.006,-22.025,51.129,71.153,-26.314,6028.0,5855.0,3.3,18.079,111.04899999999999,20352.0,25425530.0,100383752.0,738231580,59.503,17800.0,50.183,51.76,14781.0,0
-1.78,427990879,9.055,10.267000000000001,9.832,951108.0,1.217,1.3130000000000002,10715129481463.0,17.883,0.997,17.195,1.305,-8672397671072.0,4161540520953.0,4.3296048768826e+24,-8527314662305.0,7029632043618.0,195.10299999999998,0.0513,85.322,-22.014,51.131,71.191,-21.079,5579.0,5363.0,-17.308,12.349,102.694,20345.0,15594081.0,82759349.0,603852541,54.386,23772.0,47.583,50.317,14810.0,1
-3.1260000000000003,425670412,9.055,9.662,9.715,1019070.0,1.247,1.139,9885538199522.0,15.264000000000001,0.9420000000000001,35.056999999999995,1.284,-382449548104.0,3800971535123.0,3.6118461527038e+24,1703017272558.0,6971111899157.0,215.17700000000002,0.0525,82.11,-45.873999999999995,49.976000000000006,46.458,-10.763,5352.0,5403.0,-18.521,22.671,105.04,20666.0,22483906.0,52594931.0,603436421,46.476000000000006,8669.0,48.513999999999996,50.777,14822.0,1
-3.418,423207076,9.033999999999999,9.195,9.542,1059639.0,1.23,0.882,-1172545594051.0,-1.531,0.893,45.532,1.263,4806614291390.0,4189584453790.0,4.3881544738602e+24,4265564059399.0,6474571797188.0,183.00900000000001,0.0567,79.896,-18.192999999999998,50.566,59.378,17.000999999999998,5655.0,5858.0,-15.2,52.681000000000004,113.464,20786.0,24050460.0,71942421.0,489553848,44.825,-897.4889999999999,46.068000000000005,49.461999999999996,14869.0,0
-1.008,423257607,9.011000000000001,8.935,9.335,1075917.0,1.1740000000000002,1.264,14524594392038.0,20.03,0.889,40.774,1.247,16403986534340.0,11339284884099.0,3.2144845420687e+25,8021100537784.0,10522149906186.0,227.888,0.0565,78.142,-29.535,50.79,64.307,8.149,5792.0,5759.0,-21.109,51.062,113.005,20862.0,19028303.0,96534774.0,463477216,49.01,21477.0,52.023,52.379,14869.0,0
4.498,433680697,8.982999999999999,8.753,9.088,1069016.0,1.093,1.103,11238482538711.0,15.407,0.9009999999999999,34.242,1.235,9534134440978.0,9897224329105.0,2.4488762355159003e+25,4877050976955.0,11843213559658.0,233.231,0.0552,76.812,-7.484,51.049,70.008,-1.5830000000000002,5762.0,5647.0,-31.705,40.39,110.375,20768.0,27715979.0,107023476.0,460579832,52.167,41679.0,47.938,50.23,14596.0,0
5.752000000000001,440436171,8.966000000000001,8.74,8.919,1038472.0,0.996,1.249,11259896695807.0,15.171,0.925,34.936,1.224,10070974659055.0,2334009787987.0,1.3619004226044e+24,10447568930261.0,13141611131510.0,255.233,0.0548,75.859,-13.668,51.324,76.058,-14.474,5460.0,5443.0,-53.966,36.952,109.595,20457.0,29958379.0,90740823.0,322971336,46.051,-21210.0,52.144,52.333,14603.0,0
2.07,439093724,8.954,8.76,8.792,982082.0,0.892,1.585,11634620914096.0,16.303,0.943,27.47,1.214,-4040263418795.0,2026891054893.0,1.0270718371015e+24,12395979380577.0,11794845152739.0,236.345,0.0542,73.986,-15.708,50.56,59.976000000000006,-0.27399999999999997,5455.0,5434.0,-86.976,30.996,108.42,19345.0,35373335.0,74950425.0,359133390,58.754,8728.0,50.924,51.711000000000006,14742.0,1
-0.121,436740820,8.917,8.566,8.634,894975.0,0.7879999999999999,1.476,4452018882014.0,5.624,0.956,19.096,1.204,-570115103707.0,2110220109820.0,1.1132572279721e+24,12979333544320.0,9048388766160.0,253.44299999999998,0.0553,72.4,-15.757,50.56,59.973,3.623,5522.0,5591.0,-67.96,51.957,110.54,16397.0,38197629.0,100688626.0,401320786,59.275,11265.0,50.443999999999996,51.471000000000004,14945.0,1
-1.516,434064460,8.852,8.238999999999999,8.436,766751.0,0.687,1.341,14602570493627.0,20.018,0.976,32.878,1.196,2069534742702.0,4032110983056.0,4.064479744921e+24,12899553221068.0,7505740875509.0,246.708,0.0563,70.529,-0.439,49.912,46.253,10.657,5713.0,5793.0,-2.497,66.215,112.50299999999999,14400.0,20959212.0,75441336.0,407520960,59.27,36611.0,48.293,50.413000000000004,15374.0,0
-3.565,428795734,8.834,8.405,8.445,592308.0,0.63,1.3319999999999999,20339891464420.0,28.59,1.0090000000000001,43.641000000000005,1.1909999999999998,8484962315835.0,6425298960813.0,1.0321116683956e+25,16074327405022.0,5440598623523.0,238.915,0.11199999999999999,69.235,-10.895999999999999,50.225,52.908,-4.4639999999999995,5632.0,5537.0,19.292,56.426,111.738,14086.0,15116226.0,62390388.0,239698758,54.081,17257.0,48.773,50.626999999999995,15489.0,1
-2.423,423585176,8.798,8.341000000000001,8.385,596512.0,0.73,1.331,16527860657063.0,20.916999999999998,1.06,51.868,1.189,11931413109300.0,6528887944946.0,1.0656594449415e+25,8506760119279.0,8640520446979.0,303.574,0.0561,68.921,3.536,50.863,66.581,-10.24,5435.0,5310.0,13.806,61.976000000000006,112.241,14092.0,13309352.0,125456476.0,190104015,46.556000000000004,-23742.0,51.382,51.784,15512.0,0
-0.9470000000000001,418962654,8.833,8.846,8.607999999999999,773012.0,0.866,1.472,11580284715623.0,14.602,1.1,47.455,1.188,3337814958577.0,4139410785618.0,4.283680413022e+24,6703233738668.0,8547795943952.0,266.08799999999997,0.0543,67.991,-18.756,50.398999999999994,56.878,-21.19,5016.0,4928.0,16.785999999999998,26.17,108.635,13723.0,11629762.0,84787681.0,235865505,61.875,43497.0,48.067,50.251999999999995,15644.0,0
0.125,413425692,8.922,9.529,9.019,902247.0,0.98,1.6909999999999998,6702476088223.0,8.933,1.0979999999999999,31.840999999999998,1.182,-9748445588005.0,11473541845467.0,3.2910540619918e+25,-3745092842039.0,9574605932921.0,204.17700000000002,0.0523,67.361,-18.718,50.631,61.821999999999996,-11.763,4812.0,4714.0,17.467,13.245999999999999,104.575,13624.0,11851890.0,78354482.0,342892614,67.199,60087.0,49.273,50.768,15679.0,1
0.5,406754076,8.974,9.629,9.255,990038.0,1.0490000000000002,2.053,10523266724954.0,14.905,1.065,19.206,1.172,-14419736193697.0,8930064171880.0,1.9936511528472e+25,-1872712655623.0,10169896284015.0,198.72799999999998,0.0535,67.10300000000001,12.248,50.888999999999996,67.321,-3.798,4747.0,4799.0,31.956999999999997,39.857,107.0,12736.0,10786790.0,77014581.0,354170512,57.397,55202.0,57.488,54.534,15706.0,1
-0.33,397311726,8.972999999999999,9.287,9.262,1046863.0,1.069,1.361,15549716237242.0,22.015,1.0270000000000001,27.391,1.161,-4702966149453.0,4509718136678.0,5.08438941807e+24,2570382692922.0,9771503455282.0,185.157,0.0552,66.878,13.83,50.934,68.267,12.008,4934.0,5041.0,32.757,63.823,110.492,12441.0,10638020.0,93853220.0,356478883,45.052,49046.0,50.107,51.117,15670.0,1
-2.386,387348472,9.017000000000001,9.476,9.427999999999999,1077633.0,1.048,1.054,6933664940720.0,9.288,0.971,13.072000000000001,1.146,-151260695607.0,4568832636066.0,5.2185579140966e+24,-5965888280348.0,10702133554419.0,163.02,0.0564,67.418,73.036,51.489,80.035,13.478,5140.0,5177.0,18.136,74.118,112.815,12810.0,18493176.0,83989189.0,332621645,42.512,41453.0,46.251999999999995,49.195,15625.0,1
-3.9939999999999998,379370421,9.031,9.353,9.423,1084567.0,0.997,1.198,14905933585727.0,19.767,0.9309999999999999,50.728,1.133,9189281152164.0,7132531171195.0,1.2718250227018e+25,-1168393819295.0,10446569059652.0,178.859,0.0565,66.499,7.816,50.364,57.043,-0.958,5124.0,5074.0,6.205,74.539,112.905,12253.0,27932657.0,47379763.0,384876519,33.621,-2450.0,51.769,51.784,15682.0,1
-3.167,371181791,9.168,10.258,9.878,1068130.0,0.924,1.3330000000000002,-8206377856612.0,-9.429,0.866,21.721999999999998,1.114,-7352107559514.0,9790196097998.0,2.3961984909315003e+25,-16713137975892.0,8848215322845.0,173.205,0.0566,66.86399999999999,13.818,51.242,75.782,-10.282,4945.0,4859.0,-1.28,76.421,113.2,12368.0,29640617.0,60837821.0,363789837,51.552,20454.0,49.522,50.688,15764.0,1
-0.18899999999999997,363621203,9.192,9.897,9.823,1027201.0,0.8390000000000001,1.22,-5948717707139.0,-7.066,0.784,2.16,1.092,-3348248206882.0,11118034526796.0,3.0902672934756997e+25,-12651951445807.0,7912513988304.0,150.99200000000002,0.0576,68.044,56.18600000000001,51.842,88.835,8.17,5086.0,5202.0,0.986,86.779,115.28,12202.0,27959080.0,77319212.0,360145357,48.833,24582.0,49.231,50.547,15762.0,1
0.33299999999999996,355578998,9.195,9.564,9.685,958646.0,0.75,1.2670000000000001,2963925815646.0,3.467,0.725,21.968000000000004,1.071,-1871033111026.0,9356022666493.0,2.1883790033983003e+25,6709018657685.0,8844644787618.0,156.382,0.0583,69.399,48.905,51.989,92.055,5.608,5179.0,5265.0,3.1510000000000002,90.852,116.686,12217.0,21769631.0,85667561.0,352387546,43.078,16608.0,52.076,51.839,15793.0,1
1.645,349664944,9.135,8.92,9.343,855854.0,0.66,1.285,7433807808716.0,8.957,0.687,23.971999999999998,1.052,11599922246533.0,10686007299476.0,2.8547688001112e+25,9306520464339.0,9749953173755.0,201.81099999999998,0.0593,70.61,33.753,51.888999999999996,90.044,23.230999999999998,5542.0,5567.0,-2.084,94.492,118.696,11654.0,26224959.0,84036763.0,370528989,44.773999999999994,-4783.0,52.101000000000006,51.85,15764.0,1
2.439,342077868,9.096,8.72,9.115,703984.0,0.575,1.1340000000000001,11669971691389.0,13.957,0.679,28.381,1.036,17048574294821.0,5745691353051.0,8.253242281129901e+24,9099588998467.0,12222144107898.0,209.921,0.0623,72.40899999999999,46.118,52.338,99.751,-0.758,5528.0,5591.0,-10.195,98.0,124.605,10926.0,30220687.0,94140778.0,386419619,43.317,-4166.0,51.211000000000006,51.465,15764.0,1
-0.036000000000000004,335133825,9.072000000000001,8.724,8.953,486081.0,0.5329999999999999,1.137,7478298571606.0,8.542,0.6859999999999999,33.16,1.023,6583907498662.0,4458459276683.0,4.9694647804594e+24,13444186851953.0,12945302404849.0,218.16400000000002,0.0639,72.59,-5.781000000000001,51.128,75.408,7.612,5660.0,5631.0,-12.015,98.671,127.725,10530.0,32499875.0,93434849.0,421484517,38.811,-10452.0,53.512,52.448,15803.0,1
-1.6369999999999998,330603949,9.057,8.779,8.851,505649.0,0.608,0.7709999999999999,8077228158258.0,8.829,0.7140000000000001,25.768,1.013,9128382665378.0,4158033030434.0,4.3223096705444e+24,9245621977553.0,15265940456586.0,200.755,0.0644,73.38,47.821999999999996,51.543,84.322,-8.181000000000001,5502.0,5456.0,-4.194,98.859,128.75,10807.0,35488996.0,49520215.0,523992506,32.62,-16410.0,48.611999999999995,50.356,15987.0,0
-1.459,326371322,9.0,8.48,8.601,674419.0,0.7090000000000001,1.103,9231848985040.0,9.662,0.768,43.635,1.008,9493290402951.0,7966902384209.0,1.5867883399880998e+25,25944986960932.0,15790338756594.0,236.78099999999998,0.0642,73.47399999999999,-3.2769999999999997,51.001999999999995,73.29899999999999,-2.475,5456.0,5430.0,2.039,91.37,128.355,10823.0,36209251.0,84997756.0,556732154,42.945,-26183.0,53.504,52.449,15931.0,0
-0.588,320014904,9.008,8.797,8.69,784793.0,0.792,1.3719999999999999,5452898142897.0,6.0,0.8079999999999999,35.417,1.003,1312414529869.0,6952778519531.0,1.2085282285414e+25,18104849588705.0,10106172791643.0,180.57299999999998,0.0629,74.69800000000001,1.76,51.79600000000001,90.398,-6.803999999999999,5329.0,5315.0,1.68,52.015,125.725,10655.0,32050270.0,88225071.0,475462982,54.253,23755.0,53.92,52.631,15900.0,1
0.738,315772932,8.979,8.684,8.658,859570.0,0.841,1.23,18900155293069.0,23.124000000000002,0.847,27.358,1.0,1074481546805.0,6889169647056.0,1.1865164606479e+25,12191136635384.0,8596556897426.0,211.172,0.0632,76.49600000000001,8.508,52.23,99.887,0.595,5339.0,5322.0,-4.13,59.099,126.43,10636.0,35272866.0,99811971.0,276054554,49.108000000000004,-13590.0,53.641999999999996,52.519,15834.0,1
0.97,312764866,8.919,8.363999999999999,8.517999999999999,907590.0,0.853,1.053,22242012814225.0,27.416999999999998,0.889,30.339000000000002,0.998,-1409572364512.0,5784947539340.0,8.3664045082296e+24,12935492349887.0,7232276130995.0,230.995,0.0636,77.738,1.675,51.815,91.552,2.149,5379.0,5435.0,-7.22,67.431,127.245,10387.0,26648069.0,79542167.0,164211237,47.055,-40299.0,49.266999999999996,50.736000000000004,15733.0,0
0.373,302582679,8.875,8.297,8.433,932994.0,0.8340000000000001,1.023,24013647716714.0,27.863000000000003,0.948,46.868,1.0,13857783424364.0,8043525566033.0,1.6174575882859002e+25,14914058718247.0,9646779803965.0,242.092,0.0632,79.811,5.229,52.43,104.96600000000001,-2.9739999999999998,5327.0,5282.0,1.761,51.552,126.42399999999999,10316.0,21550542.0,85240132.0,156702517,42.146,-33079.0,49.156000000000006,50.69,15737.0,1
